경매시간,품목(품종),규격(전체),경락가,거래량
0,새송이(기타),1kg,631,1
0,새송이(새송이버섯(일반)),1kg,3790,15
0,새송이(새송이버섯(일반)),1kg,3438,1
0,새송이(새송이버섯(일반)),1kg,4000,1
0,새송이(새송이버섯(일반)),1kg,4000,5
0,새송이(새송이버섯(일반)),1kg,4000,5
0,새송이(새송이버섯(일반)),1kg,4000,5
09/16 12:49:52,새송이(새송이버섯(일반)),1kg,3000,17
09/16 12:49:52,새송이(새송이버섯(일반)),1kg,3000,2
09/16 12:49:52,새송이(새송이버섯(일반)),1kg,3000,2
09/16 12:49:52,새송이(새송이버섯(일반)),1kg,3000,10
09/16 12:49:52,새송이(새송이버섯(일반)),1kg,3000,2
09/16 12:49:52,새송이(새송이버섯(일반)),1kg,3000,50
09/16 12:43:02,새송이(새송이버섯(일반)),1kg,3700,60
09/16 12:42:58,새송이(새송이버섯(일반)),1kg,3700,60
09/16 12:40:43,새송이(새송이버섯(일반)),1kg,3000,15
09/16 12:40:43,새송이(새송이버섯(일반)),1kg,3000,10
09/16 12:40:43,새송이(새송이버섯(일반)),1kg,3000,20
09/16 12:40:43,새송이(새송이버섯(일반)),1kg,3000,50
09/16 12:40:43,새송이(새송이버섯(일반)),1kg,3000,15
09/16 12:40:43,새송이(새송이버섯(일반)),1kg,3000,25
09/16 12:40:43,새송이(새송이버섯(일반)),1kg,3000,35
09/16 12:40:43,새송이(새송이버섯(일반)),1kg,2875,50
09/16 12:40:43,새송이(새송이버섯(일반)),1kg,3000,20
09/16 12:39:32,새송이(새송이버섯(일반)),1kg,2800,28
09/16 12:39:26,새송이(새송이버섯(일반)),1kg,3500,39
09/16 12:39:03,새송이(새송이버섯(일반)),1kg,4000,53
09/16 12:39:00,새송이(새송이버섯(일반)),1kg,4000,53
09/16 12:38:54,새송이(새송이버섯(일반)),1kg,4000,54
09/16 12:38:46,새송이(새송이버섯(일반)),1kg,4250,33
09/16 12:38:42,새송이(새송이버섯(일반)),1kg,4350,65
09/16 12:36:30,새송이(새송이버섯(일반)),1kg,1500,2
09/16 12:36:24,새송이(새송이버섯(일반)),1kg,4050,60
09/16 12:36:14,새송이(새송이버섯(일반)),1kg,4050,60
09/16 12:36:07,새송이(새송이버섯(일반)),1kg,2300,45
09/16 12:35:58,새송이(새송이버섯(일반)),1kg,2150,60
09/16 12:35:54,새송이(새송이버섯(일반)),1kg,2100,60
09/16 12:35:48,새송이(새송이버섯(일반)),1kg,2650,57
09/16 12:35:41,새송이(새송이버섯(일반)),1kg,3450,53
09/16 12:35:36,새송이(새송이버섯(일반)),1kg,3400,50
09/16 12:35:30,새송이(새송이버섯(일반)),1kg,3700,50
09/16 12:35:27,새송이(새송이버섯(일반)),1kg,3650,50
09/16 12:35:22,새송이(새송이버섯(일반)),1kg,3250,15
09/16 12:35:18,새송이(새송이버섯(일반)),1kg,3225,15
09/16 12:35:13,새송이(새송이버섯(일반)),1kg,3175,15
09/16 12:34:44,새송이(새송이버섯(일반)),1kg,3000,60
09/16 12:34:19,새송이(새송이버섯(일반)),1kg,3500,50
09/16 12:34:15,새송이(새송이버섯(일반)),1kg,3450,51
09/16 12:34:08,새송이(새송이버섯(일반)),1kg,3700,59
09/16 12:34:05,새송이(새송이버섯(일반)),1kg,3700,60
09/16 12:34:03,새송이(새송이버섯(일반)),1kg,3750,60
09/16 12:34:01,새송이(새송이버섯(일반)),1kg,3750,60
09/16 12:33:50,새송이(새송이버섯(일반)),1kg,1900,80
09/16 12:33:47,새송이(새송이버섯(일반)),1kg,1900,80
09/16 12:33:37,새송이(새송이버섯(일반)),1kg,1750,72
09/16 12:33:32,새송이(새송이버섯(일반)),1kg,1750,14
09/16 12:31:58,새송이(새송이버섯(일반)),1kg,2900,60
09/16 12:31:53,새송이(새송이버섯(일반)),1kg,2850,60
09/16 12:31:48,새송이(새송이버섯(일반)),1kg,3950,60
09/16 12:31:44,새송이(새송이버섯(일반)),1kg,3900,60
09/16 12:31:35,새송이(새송이버섯(일반)),1kg,4200,60
09/16 12:30:52,새송이(새송이버섯(일반)),1kg,3750,10
09/16 12:30:48,새송이(새송이버섯(일반)),1kg,3750,30
09/16 12:30:45,새송이(새송이버섯(일반)),1kg,3700,30
09/16 12:30:43,새송이(새송이버섯(일반)),1kg,3700,30
09/16 12:30:41,새송이(새송이버섯(일반)),1kg,3700,30
09/16 12:30:38,새송이(새송이버섯(일반)),1kg,3675,30
09/16 12:30:35,새송이(새송이버섯(일반)),1kg,3650,30
09/16 12:30:32,새송이(새송이버섯(일반)),1kg,3625,30
09/16 12:30:29,새송이(새송이버섯(일반)),1kg,3575,30
09/16 12:30:21,새송이(새송이버섯(일반)),1kg,2901,64
09/16 12:30:21,새송이(새송이버섯(일반)),1kg,4747,5
09/16 12:29:52,새송이(새송이버섯(일반)),1kg,3200,49
09/16 12:29:51,새송이(새송이버섯(일반)),1kg,2110,24
09/16 12:29:48,새송이(새송이버섯(일반)),1kg,3400,60
09/16 12:29:41,새송이(새송이버섯(일반)),1kg,4000,60
09/16 12:29:37,새송이(새송이버섯(일반)),1kg,4050,60
09/16 12:29:35,새송이(새송이버섯(일반)),1kg,4050,60
09/16 12:29:32,새송이(새송이버섯(일반)),1kg,4050,60
09/16 12:29:30,새송이(새송이버섯(일반)),1kg,4000,60
09/16 12:29:25,새송이(새송이버섯(일반)),1kg,2600,24
09/16 12:25:33,새송이(새송이버섯(일반)),1kg,2750,23
09/16 12:25:29,새송이(새송이버섯(일반)),1kg,2750,4
09/16 12:25:22,새송이(새송이버섯(일반)),1kg,3000,12
09/16 12:25:14,새송이(새송이버섯(일반)),1kg,3300,60
09/16 12:25:09,새송이(새송이버섯(일반)),1kg,4100,60
09/16 12:25:04,새송이(새송이버섯(일반)),1kg,4150,60
09/16 12:25:01,새송이(새송이버섯(일반)),1kg,4150,60
09/16 12:24:59,새송이(새송이버섯(일반)),1kg,4150,60
09/16 12:24:56,새송이(새송이버섯(일반)),1kg,4100,60
09/16 12:24:50,새송이(새송이버섯(일반)),1kg,2550,12
09/16 12:24:45,새송이(새송이버섯(일반)),1kg,3150,9
09/16 12:24:41,새송이(새송이버섯(일반)),1kg,3750,60
09/16 12:24:34,새송이(새송이버섯(일반)),1kg,4250,60
09/16 12:24:29,새송이(새송이버섯(일반)),1kg,4300,60
09/16 12:24:26,새송이(새송이버섯(일반)),1kg,4250,60
09/16 12:24:24,새송이(새송이버섯(일반)),1kg,4250,60
09/16 12:24:22,새송이(새송이버섯(일반)),1kg,4250,60
09/16 12:24:18,새송이(새송이버섯(일반)),1kg,1250,86
09/16 12:24:12,새송이(새송이버섯(일반)),1kg,2900,5
09/16 12:22:57,새송이(새송이버섯(일반)),1kg,3400,67
09/16 12:22:53,새송이(새송이버섯(일반)),1kg,3350,68
09/16 12:22:37,새송이(새송이버섯(일반)),1kg,2750,14
09/16 12:22:32,새송이(새송이버섯(일반)),1kg,3250,60
09/16 12:22:30,새송이(새송이버섯(일반)),1kg,3250,61
09/16 12:22:22,새송이(새송이버섯(일반)),1kg,3800,71
09/16 12:22:18,새송이(새송이버섯(일반)),1kg,3700,72
09/16 12:22:13,새송이(새송이버섯(일반)),1kg,3300,29
09/16 12:21:26,새송이(새송이버섯(일반)),1kg,2400,12
09/16 12:21:22,새송이(새송이버섯(일반)),1kg,2550,21
09/16 12:21:15,새송이(새송이버섯(일반)),1kg,3100,60
09/16 12:21:06,새송이(새송이버섯(일반)),1kg,3450,75
09/16 12:21:01,새송이(새송이버섯(일반)),1kg,3400,75
09/16 12:20:39,새송이(새송이버섯(일반)),1kg,275,210
09/16 12:20:36,새송이(새송이버섯(일반)),1kg,275,210
09/16 12:20:34,새송이(새송이버섯(일반)),1kg,275,220
09/16 12:19:48,새송이(새송이버섯(일반)),1kg,3850,96
09/16 12:19:42,새송이(새송이버섯(일반)),1kg,3800,96
09/16 12:19:37,새송이(새송이버섯(일반)),1kg,2050,14
09/16 12:19:31,새송이(새송이버섯(일반)),1kg,2550,40
09/16 12:19:24,새송이(새송이버섯(일반)),1kg,3550,12
09/16 12:19:20,새송이(새송이버섯(일반)),1kg,4050,99
09/16 12:19:17,새송이(새송이버섯(일반)),1kg,4000,99
