경매시간,품목(품종),규격(전체),경락가,거래량
0,새송이(새송이버섯(일반)),1kg,2000,20
08/16 12:49:14,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:48:50,새송이(새송이버섯(일반)),1kg,800,36
08/16 12:48:29,새송이(새송이버섯(일반)),1kg,1800,10
08/16 12:48:04,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:48:00,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:46:29,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:46:29,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:46:29,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:46:19,새송이(새송이버섯(일반)),1kg,1875,5
08/16 12:46:19,새송이(새송이버섯(일반)),1kg,1875,1
08/16 12:46:19,새송이(새송이버섯(일반)),1kg,1875,2
08/16 12:46:19,새송이(새송이버섯(일반)),1kg,1875,2
08/16 12:46:19,새송이(새송이버섯(일반)),1kg,1875,6
08/16 12:44:37,새송이(새송이버섯(일반)),1kg,2750,30
08/16 12:28:10,새송이(새송이버섯(일반)),1kg,2125,50
08/16 12:28:10,새송이(새송이버섯(일반)),1kg,2125,10
08/16 12:28:10,새송이(새송이버섯(일반)),1kg,2125,10
08/16 12:28:10,새송이(새송이버섯(일반)),1kg,2125,10
08/16 12:28:10,새송이(새송이버섯(일반)),1kg,2125,20
08/16 12:28:10,새송이(새송이버섯(일반)),1kg,2125,10
08/16 12:28:10,새송이(새송이버섯(일반)),1kg,2000,50
08/16 12:28:10,새송이(새송이버섯(일반)),1kg,2125,20
08/16 12:22:58,새송이(새송이버섯(일반)),1kg,1900,69
08/16 12:22:32,새송이(새송이버섯(일반)),1kg,2200,61
08/16 12:22:25,새송이(새송이버섯(일반)),1kg,1950,50
08/16 12:22:18,새송이(새송이버섯(일반)),1kg,1950,50
08/16 12:22:11,새송이(새송이버섯(일반)),1kg,2000,50
08/16 12:22:08,새송이(새송이버섯(일반)),1kg,2250,50
08/16 12:21:59,새송이(새송이버섯(일반)),1kg,500,72
08/16 12:21:56,새송이(새송이버섯(일반)),1kg,900,102
08/16 12:21:44,새송이(새송이버섯(일반)),1kg,2750,60
08/16 12:20:22,새송이(새송이버섯(일반)),1kg,2150,60
08/16 12:20:18,새송이(새송이버섯(일반)),1kg,2200,60
08/16 12:20:16,새송이(새송이버섯(일반)),1kg,2150,60
08/16 12:20:14,새송이(새송이버섯(일반)),1kg,2150,60
08/16 12:20:12,새송이(새송이버섯(일반)),1kg,2150,60
08/16 12:20:10,새송이(새송이버섯(일반)),1kg,2150,60
08/16 12:20:02,새송이(새송이버섯(일반)),1kg,1800,60
08/16 12:19:58,새송이(새송이버섯(일반)),1kg,1850,60
08/16 12:19:47,새송이(새송이버섯(일반)),1kg,2200,60
08/16 12:18:51,새송이(새송이버섯(일반)),1kg,1100,60
08/16 12:17:49,새송이(새송이버섯(일반)),1kg,2525,35
08/16 12:17:45,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:17:42,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:17:40,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:17:38,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:17:37,새송이(새송이버섯(일반)),1kg,1350,80
08/16 12:17:35,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:17:33,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:17:31,새송이(새송이버섯(일반)),1kg,2500,30
08/16 12:17:29,새송이(새송이버섯(일반)),1kg,2525,30
08/16 12:17:28,새송이(새송이버섯(일반)),1kg,1350,80
08/16 12:17:27,새송이(새송이버섯(일반)),1kg,2550,30
08/16 12:17:22,새송이(새송이버섯(일반)),1kg,180,200
08/16 12:17:12,새송이(새송이버섯(일반)),1kg,177,200
