경매시간,품목(품종),규격(전체),경락가,거래량
02/16 10:54:27,감귤(천혜향),1kg,3800,6
02/16 10:54:27,감귤(천혜향),1kg,4400,13
02/16 10:54:27,감귤(천혜향),1kg,4300,5
02/16 10:54:27,감귤(천혜향),1kg,2300,5
02/16 10:54:05,감귤(레드향),1kg,3111,4
02/16 10:54:05,감귤(레드향),1kg,1888,5
02/16 10:54:05,감귤(레드향),1kg,4222,3
02/16 10:54:05,감귤(레드향),1kg,3666,4
02/16 10:54:05,감귤(레드향),1kg,5000,15
02/16 10:54:05,감귤(레드향),1kg,3888,6
02/16 10:54:05,감귤(레드향),1kg,4444,8
02/16 09:57:09,감귤(조생귤),1kg,1500,45
02/16 09:57:09,감귤(조생귤),1kg,1500,50
02/16 09:56:25,감귤(조생귤),1kg,2000,53
02/16 09:56:04,감귤(조생귤),1kg,2000,1
02/16 09:55:03,감귤(조생귤),1kg,2800,2
02/16 09:54:22,감귤(기타감귤),1kg,3600,30
02/16 09:54:22,감귤(기타감귤),1kg,3200,15
02/16 09:18:21,감귤(조생귤),1kg,1400,58
02/16 09:18:14,감귤(조생귤),1kg,2600,261
02/16 09:18:14,감귤(조생귤),1kg,1800,50
02/16 09:18:14,감귤(조생귤),1kg,1400,25
02/16 09:18:12,감귤(조생귤),1kg,2000,99
02/16 09:17:58,감귤(조생귤),1kg,1200,1
02/16 09:17:54,감귤(조생귤),1kg,1600,5
02/16 09:17:52,감귤(조생귤),1kg,2300,27
02/16 09:17:46,감귤(조생귤),1kg,2900,53
02/16 09:17:31,감귤(조생귤),1kg,3200,93
02/16 09:17:15,감귤(조생귤),1kg,1000,23
02/16 09:17:09,감귤(조생귤),1kg,1200,66
02/16 09:17:02,감귤(조생귤),1kg,900,36
02/16 09:16:58,감귤(조생귤),1kg,1200,43
02/16 09:16:56,감귤(조생귤),1kg,1400,72
02/16 09:16:48,감귤(조생귤),1kg,1500,93
02/16 09:16:00,감귤(조생귤),1kg,900,2
02/16 09:15:55,감귤(조생귤),1kg,1300,6
02/16 09:15:51,감귤(조생귤),1kg,1000,90
02/16 09:15:48,감귤(조생귤),1kg,1200,49
02/16 09:15:45,감귤(조생귤),1kg,1400,37
02/16 09:15:42,감귤(조생귤),1kg,1400,23
02/16 09:15:32,감귤(조생귤),1kg,1200,1
02/16 09:15:28,감귤(조생귤),1kg,2000,3
02/16 09:15:15,감귤(조생귤),1kg,1200,5
02/16 09:14:44,감귤(조생귤),1kg,1500,145
02/16 09:14:34,감귤(조생귤),1kg,2200,88
02/16 09:14:30,감귤(조생귤),1kg,3000,52
02/16 09:14:27,감귤(조생귤),1kg,3200,23
02/16 09:13:43,감귤(조생귤),1kg,1200,2
02/16 09:13:43,감귤(조생귤),1kg,1200,10
02/16 09:13:39,감귤(조생귤),1kg,1500,55
02/16 09:13:31,감귤(조생귤),1kg,1300,50
02/16 09:13:28,감귤(조생귤),1kg,1500,60
02/16 09:13:24,감귤(조생귤),1kg,1800,81
02/16 09:12:54,감귤(조생귤),1kg,2000,106
02/16 09:12:13,감귤(조생귤),1kg,1400,37
02/16 09:12:07,감귤(조생귤),1kg,2100,66
02/16 09:11:52,감귤(조생귤),1kg,1800,22
02/16 09:11:49,감귤(조생귤),1kg,2400,33
02/16 09:11:42,감귤(조생귤),1kg,3400,48
02/16 09:11:30,감귤(조생귤),1kg,3600,65
02/16 09:11:09,감귤(조생귤),1kg,1700,61
02/16 09:10:56,감귤(조생귤),1kg,2100,99
02/16 09:10:41,감귤(조생귤),1kg,1700,22
02/16 09:10:39,감귤(조생귤),1kg,2000,45
02/16 09:10:23,감귤(조생귤),1kg,2800,66
02/16 09:10:11,감귤(조생귤),1kg,3000,90
02/16 08:52:13,감귤(조생귤),1kg,600,12
02/16 08:52:11,감귤(조생귤),1kg,600,34
02/16 08:51:46,감귤(조생귤),1kg,900,64
02/16 08:51:19,감귤(조생귤),1kg,700,2
02/16 08:51:04,감귤(조생귤),1kg,1000,14
02/16 08:50:53,감귤(조생귤),1kg,1200,48
02/16 08:50:50,감귤(조생귤),1kg,1300,54
02/16 08:49:32,감귤(천혜향),1kg,1200,7
02/16 08:49:04,감귤(조생귤),1kg,1980,17
02/16 08:48:59,감귤(조생귤),1kg,2420,25
02/16 08:48:54,감귤(조생귤),1kg,2800,48
02/16 08:48:49,감귤(조생귤),1kg,2380,38
02/16 08:48:43,감귤(조생귤),1kg,1980,21
02/16 08:48:38,감귤(조생귤),1kg,1580,19
02/16 08:48:22,감귤(천혜향),1kg,5200,111
02/16 08:48:11,감귤(천혜향),1kg,5300,57
02/16 08:47:49,감귤(천혜향),1kg,4700,6
02/16 08:46:15,감귤(레드향),1kg,900,44
02/16 08:45:14,감귤(조생귤),1kg,2100,11
02/16 08:45:06,감귤(조생귤),1kg,2800,29
02/16 08:45:00,감귤(조생귤),1kg,2860,43
02/16 08:44:54,감귤(조생귤),1kg,2720,33
02/16 08:44:49,감귤(조생귤),1kg,2300,25
02/16 08:44:43,감귤(조생귤),1kg,1660,15
02/16 08:44:16,감귤(조생귤),1kg,1580,13
02/16 08:44:11,감귤(조생귤),1kg,1980,44
02/16 08:44:06,감귤(조생귤),1kg,2180,54
02/16 08:44:00,감귤(조생귤),1kg,1980,39
02/16 08:43:59,감귤(레드향),1kg,4200,40
02/16 08:43:59,감귤(레드향),1kg,4200,40
02/16 08:43:59,감귤(레드향),1kg,4200,40
02/16 08:43:52,감귤(조생귤),1kg,1720,28
02/16 08:43:46,감귤(조생귤),1kg,1220,22
02/16 08:43:41,감귤(레드향),1kg,4500,50
02/16 08:43:41,감귤(레드향),1kg,4500,50
02/16 08:43:41,감귤(레드향),1kg,4500,50
02/16 08:43:24,감귤(조생귤),1kg,1580,5
02/16 08:43:11,감귤(조생귤),1kg,1960,67
02/16 08:43:10,감귤(조생귤),1kg,1800,17
02/16 08:43:04,감귤(조생귤),1kg,1510,5
02/16 08:43:04,감귤(조생귤),1kg,2660,68
02/16 08:42:58,감귤(조생귤),1kg,1770,8
02/16 08:42:58,감귤(조생귤),1kg,900,30
02/16 08:42:58,감귤(조생귤),1kg,700,9
02/16 08:42:57,감귤(조생귤),1kg,700,49
02/16 08:42:57,감귤(조생귤),1kg,500,27
02/16 08:42:54,감귤(조생귤),1kg,3320,44
02/16 08:42:52,감귤(조생귤),1kg,2160,15
02/16 08:42:46,감귤(조생귤),1kg,2200,24
02/16 08:42:45,감귤(조생귤),1kg,3200,46
02/16 08:42:40,감귤(조생귤),1kg,1800,20
02/16 08:42:37,감귤(조생귤),1kg,1400,12
02/16 08:42:37,감귤(조생귤),1kg,1400,12
02/16 08:42:37,감귤(조생귤),1kg,1400,12
02/16 08:42:37,감귤(조생귤),1kg,2500,58
02/16 08:42:34,감귤(조생귤),1kg,2000,27
02/16 08:42:34,감귤(조생귤),1kg,2000,27
02/16 08:42:34,감귤(조생귤),1kg,2000,27
02/16 08:42:32,감귤(조생귤),1kg,2400,20
02/16 08:42:32,감귤(조생귤),1kg,2400,20
02/16 08:42:32,감귤(조생귤),1kg,2400,20
02/16 08:42:29,감귤(조생귤),1kg,2400,91
02/16 08:42:29,감귤(조생귤),1kg,2400,91
02/16 08:42:29,감귤(조생귤),1kg,2400,91
02/16 08:42:29,감귤(조생귤),1kg,1000,11
02/16 08:42:26,감귤(조생귤),1kg,1900,44
02/16 08:42:26,감귤(조생귤),1kg,1900,44
02/16 08:42:26,감귤(조생귤),1kg,1900,44
02/16 08:42:26,감귤(조생귤),1kg,1940,33
02/16 08:42:23,감귤(조생귤),1kg,1500,1
02/16 08:42:17,감귤(조생귤),1kg,1640,20
02/16 08:42:14,감귤(조생귤),1kg,1200,7
02/16 08:42:13,감귤(조생귤),1kg,1600,36
02/16 08:42:13,감귤(조생귤),1kg,1600,36
02/16 08:42:13,감귤(조생귤),1kg,1600,36
02/16 08:42:09,감귤(조생귤),1kg,1100,98
02/16 08:42:09,감귤(조생귤),1kg,1100,98
02/16 08:42:09,감귤(조생귤),1kg,1100,98
02/16 08:42:08,감귤(천혜향),1kg,3122,7
02/16 08:42:07,감귤(조생귤),1kg,1920,25
02/16 08:42:06,감귤(조생귤),1kg,1400,76
02/16 08:42:06,감귤(조생귤),1kg,1400,76
02/16 08:42:06,감귤(조생귤),1kg,1400,76
02/16 08:42:02,감귤(조생귤),1kg,1800,23
02/16 08:42:02,감귤(조생귤),1kg,1800,23
02/16 08:42:02,감귤(조생귤),1kg,1800,23
02/16 08:42:00,감귤(조생귤),1kg,2300,30
02/16 08:41:57,감귤(천혜향),1kg,3500,4
02/16 08:41:54,감귤(조생귤),1kg,2400,68
02/16 08:41:54,감귤(조생귤),1kg,2400,68
02/16 08:41:54,감귤(조생귤),1kg,2400,68
02/16 08:41:53,감귤(조생귤),1kg,2040,75
02/16 08:41:50,감귤(조생귤),1kg,1800,6
02/16 08:41:50,감귤(조생귤),1kg,1800,6
02/16 08:41:50,감귤(조생귤),1kg,1800,6
02/16 08:41:48,감귤(천혜향),1kg,3666,2
02/16 08:41:47,감귤(조생귤),1kg,1720,19
02/16 08:41:44,감귤(조생귤),1kg,1500,3
02/16 08:41:44,감귤(조생귤),1kg,1500,3
02/16 08:41:44,감귤(조생귤),1kg,1500,3
02/16 08:41:39,감귤(조생귤),1kg,1200,9
02/16 08:41:39,감귤(조생귤),1kg,1200,9
02/16 08:41:39,감귤(조생귤),1kg,1200,9
02/16 08:41:37,감귤(조생귤),1kg,1100,1
02/16 08:41:37,감귤(천혜향),1kg,3777,3
02/16 08:41:36,감귤(조생귤),1kg,1400,21
02/16 08:41:36,감귤(조생귤),1kg,1400,21
02/16 08:41:36,감귤(조생귤),1kg,1400,21
02/16 08:41:33,감귤(조생귤),1kg,1600,38
02/16 08:41:33,감귤(조생귤),1kg,1600,57
02/16 08:41:33,감귤(조생귤),1kg,1600,38
02/16 08:41:33,감귤(조생귤),1kg,1600,57
02/16 08:41:33,감귤(조생귤),1kg,1600,57
02/16 08:41:33,감귤(조생귤),1kg,1600,38
02/16 08:41:31,감귤(조생귤),1kg,2320,26
02/16 08:41:28,감귤(천혜향),1kg,4055,8
02/16 08:41:25,감귤(조생귤),1kg,1500,12
02/16 08:41:18,감귤(천혜향),1kg,4066,8
02/16 08:41:17,감귤(조생귤),1kg,2420,11
02/16 08:41:14,감귤(조생귤),1kg,1800,32
02/16 08:41:14,감귤(조생귤),1kg,1800,32
02/16 08:41:14,감귤(조생귤),1kg,1800,32
02/16 08:41:11,감귤(조생귤),1kg,2960,32
02/16 08:41:09,감귤(조생귤),1kg,1500,11
02/16 08:41:09,감귤(조생귤),1kg,1500,11
02/16 08:41:09,감귤(조생귤),1kg,1500,11
02/16 08:41:07,감귤(천혜향),1kg,3833,5
02/16 08:41:04,감귤(조생귤),1kg,3200,52
02/16 08:41:03,감귤(조생귤),1kg,800,24
02/16 08:41:03,감귤(조생귤),1kg,800,24
02/16 08:41:03,감귤(조생귤),1kg,800,24
02/16 08:40:59,감귤(조생귤),1kg,1400,17
02/16 08:40:59,감귤(조생귤),1kg,1400,17
02/16 08:40:59,감귤(조생귤),1kg,1400,17
02/16 08:40:57,감귤(조생귤),1kg,2660,34
02/16 08:40:57,감귤(천혜향),1kg,3733,3
02/16 08:40:56,감귤(조생귤),1kg,1900,38
02/16 08:40:56,감귤(조생귤),1kg,1900,38
02/16 08:40:56,감귤(조생귤),1kg,1900,38
02/16 08:40:53,감귤(조생귤),1kg,2200,27
02/16 08:40:53,감귤(조생귤),1kg,2200,27
02/16 08:40:53,감귤(조생귤),1kg,2200,27
02/16 08:40:49,감귤(조생귤),1kg,2600,39
02/16 08:40:49,감귤(조생귤),1kg,2600,39
02/16 08:40:49,감귤(조생귤),1kg,2600,39
02/16 08:40:47,감귤(조생귤),1kg,2000,18
02/16 08:40:47,감귤(조생귤),1kg,2000,18
02/16 08:40:47,감귤(조생귤),1kg,2000,18
02/16 08:40:43,감귤(조생귤),1kg,1600,5
02/16 08:40:43,감귤(조생귤),1kg,1600,5
02/16 08:40:43,감귤(조생귤),1kg,1600,5
02/16 08:40:39,감귤(비가림감귤),1kg,1300,28
02/16 08:40:39,감귤(비가림감귤),1kg,1300,28
02/16 08:40:39,감귤(비가림감귤),1kg,1300,28
02/16 08:40:36,감귤(비가림감귤),1kg,1600,32
02/16 08:40:36,감귤(비가림감귤),1kg,1600,32
02/16 08:40:36,감귤(비가림감귤),1kg,1600,32
02/16 08:40:29,감귤(비가림감귤),1kg,1800,72
02/16 08:40:29,감귤(비가림감귤),1kg,1800,72
02/16 08:40:29,감귤(비가림감귤),1kg,1800,72
02/16 08:40:17,감귤(비가림감귤),1kg,2400,99
02/16 08:40:17,감귤(비가림감귤),1kg,2400,100
02/16 08:40:17,감귤(비가림감귤),1kg,2400,99
02/16 08:40:12,감귤(비가림감귤),1kg,2000,73
02/16 08:40:12,감귤(비가림감귤),1kg,2000,73
02/16 08:40:12,감귤(비가림감귤),1kg,2000,73
02/16 08:40:09,감귤(비가림감귤),1kg,1600,31
02/16 08:40:09,감귤(비가림감귤),1kg,1600,31
02/16 08:40:09,감귤(비가림감귤),1kg,1600,31
02/16 08:40:01,감귤(조생귤),1kg,1300,13
02/16 08:40:01,감귤(조생귤),1kg,1300,13
02/16 08:40:01,감귤(조생귤),1kg,1300,13
02/16 08:39:57,감귤(조생귤),1kg,1500,26
02/16 08:39:57,감귤(조생귤),1kg,1500,26
02/16 08:39:57,감귤(조생귤),1kg,1500,26
02/16 08:39:48,감귤(조생귤),1kg,1800,34
02/16 08:39:48,감귤(조생귤),1kg,1800,34
02/16 08:39:48,감귤(조생귤),1kg,1800,34
02/16 08:39:40,감귤(조생귤),1kg,2000,58
02/16 08:39:40,감귤(조생귤),1kg,2000,58
02/16 08:39:40,감귤(조생귤),1kg,2000,58
02/16 08:39:34,감귤(조생귤),1kg,1800,31
02/16 08:39:34,감귤(조생귤),1kg,1800,31
02/16 08:39:34,감귤(조생귤),1kg,1800,31
02/16 08:39:24,감귤(조생귤),1kg,1600,6
02/16 08:39:24,감귤(조생귤),1kg,1600,6
02/16 08:39:24,감귤(조생귤),1kg,1600,6
02/16 08:39:16,감귤(조생귤),1kg,1100,16
02/16 08:39:16,감귤(조생귤),1kg,1100,16
02/16 08:39:16,감귤(조생귤),1kg,1100,16
02/16 08:39:11,감귤(조생귤),1kg,1400,21
02/16 08:39:11,감귤(조생귤),1kg,1400,21
02/16 08:39:11,감귤(조생귤),1kg,1400,21
