경매시간,품목(품종),규격(전체),경락가,거래량
05/16 11:00:03,감귤(중생귤),1kg,12703,5
05/16 09:35:34,감귤(비가림감귤),1kg,10000,10
05/16 09:35:34,감귤(비가림감귤),1kg,9333,2
05/16 09:35:34,감귤(비가림감귤),1kg,9733,25
05/16 09:35:34,감귤(비가림감귤),1kg,9766,13
05/16 08:57:44,감귤(하우스감귤),1kg,1100,24
05/16 08:57:44,감귤(하우스감귤),1kg,1100,60
05/16 08:57:44,감귤(하우스감귤),1kg,1100,60
05/16 08:57:44,감귤(하우스감귤),1kg,1100,180
05/16 08:57:44,감귤(하우스감귤),1kg,1100,36
05/16 08:51:14,감귤(조생귤),1kg,13833,12
05/16 08:51:07,감귤(조생귤),1kg,13666,14
05/16 08:50:58,감귤(조생귤),1kg,13766,14
05/16 08:50:47,감귤(조생귤),1kg,13766,15
05/16 08:50:38,감귤(조생귤),1kg,13266,15
05/16 08:49:23,감귤(기타감귤),1kg,4444,5
05/16 08:49:22,감귤(기타감귤),1kg,4444,5
05/16 08:49:20,감귤(기타감귤),1kg,4444,5
05/16 08:49:14,감귤(기타감귤),1kg,4444,5
05/16 08:36:21,감귤(하우스감귤),1kg,6400,4
05/16 08:36:15,감귤(하우스감귤),1kg,4600,1
05/16 08:36:09,감귤(하우스감귤),1kg,3000,1
05/16 08:36:05,감귤(조생귤),1kg,10000,19
05/16 08:36:02,감귤(조생귤),1kg,10000,20
05/16 08:35:54,감귤(조생귤),1kg,11000,15
05/16 08:35:54,감귤(하우스감귤),1kg,10000,5
05/16 08:35:44,감귤(조생귤),1kg,10666,21
05/16 08:35:39,감귤(조생귤),1kg,1200,84
05/16 08:35:34,감귤(조생귤),1kg,1200,94
05/16 08:35:31,감귤(하우스감귤),1kg,10000,5
05/16 08:35:25,감귤(하우스감귤),1kg,10333,5
05/16 08:35:24,감귤(조생귤),1kg,1040,60
05/16 08:35:12,감귤(하우스감귤),1kg,10333,15
05/16 08:33:54,감귤(하우스감귤),1kg,1060,48
05/16 08:33:49,감귤(하우스감귤),1kg,1020,48
05/16 08:33:23,감귤(하우스감귤),1kg,8720,13
05/16 08:33:16,감귤(하우스감귤),1kg,7840,10
