경매시간,품목(품종),규격(전체),경락가,거래량
08/16 12:06:23,감귤(온주),1kg,9200,20
08/16 09:51:52,감귤(하우스감귤),1kg,82,12
08/16 09:51:52,감귤(하우스감귤),1kg,9500,24
08/16 09:51:52,감귤(하우스감귤),1kg,1000,12
08/16 09:51:52,감귤(하우스감귤),1kg,7500,52
08/16 09:51:52,감귤(하우스감귤),1kg,7500,4
08/16 09:51:52,감귤(하우스감귤),1kg,772,4
08/16 09:15:12,감귤(하우스감귤),1kg,6000,5
08/16 09:09:11,감귤(하우스감귤),1kg,3600,10
08/16 09:09:11,감귤(하우스감귤),1kg,6000,46
08/16 09:09:11,감귤(하우스감귤),1kg,5200,35
08/16 09:00:23,감귤(하우스감귤),1kg,8000,20
08/16 09:00:20,감귤(하우스감귤),1kg,8000,25
08/16 09:00:17,감귤(하우스감귤),1kg,8000,30
08/16 08:54:18,감귤(하우스감귤),1kg,9333,30
08/16 08:54:14,감귤(하우스감귤),1kg,9166,30
08/16 08:54:05,감귤(하우스감귤),1kg,10000,35
08/16 08:54:01,감귤(하우스감귤),1kg,9000,17
08/16 08:54:01,감귤(하우스감귤),1kg,9000,18
08/16 08:53:47,감귤(하우스감귤),1kg,8666,25
08/16 08:53:43,감귤(하우스감귤),1kg,9333,20
08/16 08:53:38,감귤(하우스감귤),1kg,9500,29
08/16 08:53:34,감귤(하우스감귤),1kg,7000,44
08/16 08:53:12,감귤(하우스감귤),1kg,9000,44
08/16 08:53:07,감귤(하우스감귤),1kg,860,120
08/16 08:52:57,감귤(하우스감귤),1kg,8000,10
08/16 08:52:53,감귤(하우스감귤),1kg,9000,15
08/16 08:52:50,감귤(하우스감귤),1kg,9000,12
08/16 08:52:46,감귤(하우스감귤),1kg,8333,28
08/16 08:52:38,감귤(하우스감귤),1kg,6800,16
08/16 08:52:34,감귤(하우스감귤),1kg,5600,8
08/16 08:52:15,감귤(하우스감귤),1kg,7333,19
08/16 08:52:11,감귤(하우스감귤),1kg,8333,25
08/16 08:52:08,감귤(하우스감귤),1kg,8666,16
08/16 08:52:03,감귤(하우스감귤),1kg,9000,27
08/16 08:51:16,감귤(하우스감귤),1kg,8333,13
08/16 08:51:16,감귤(하우스감귤),1kg,10000,10
08/16 08:51:16,감귤(하우스감귤),1kg,8333,10
08/16 08:51:16,감귤(하우스감귤),1kg,9333,10
08/16 08:50:03,감귤(하우스감귤),1kg,10333,10
08/16 08:50:03,감귤(하우스감귤),1kg,9666,10
08/16 08:50:03,감귤(하우스감귤),1kg,9666,10
08/16 08:50:03,감귤(하우스감귤),1kg,10333,7
08/16 08:50:03,감귤(하우스감귤),1kg,9666,17
08/16 08:50:03,감귤(하우스감귤),1kg,9666,9
08/16 08:46:36,감귤(하우스감귤),1kg,5320,5
08/16 08:46:31,감귤(하우스감귤),1kg,9000,30
08/16 08:46:29,감귤(하우스감귤),1kg,4780,99
08/16 08:46:22,감귤(하우스감귤),1kg,2980,26
08/16 08:38:31,감귤(하우스감귤),1kg,9333,9
08/16 08:38:23,감귤(하우스감귤),1kg,9333,23
08/16 08:38:19,감귤(하우스감귤),1kg,9000,30
08/16 08:37:50,감귤(하우스감귤),1kg,9333,30
08/16 08:37:39,감귤(하우스감귤),1kg,600,60
08/16 08:37:34,감귤(하우스감귤),1kg,600,60
08/16 08:36:56,감귤(하우스감귤),1kg,2000,16
08/16 08:36:53,감귤(하우스감귤),1kg,2000,16
08/16 08:36:33,감귤(하우스감귤),1kg,1400,3
08/16 08:35:29,감귤(기타감귤),1kg,6580,79
08/16 08:35:24,감귤(기타감귤),1kg,5900,29
08/16 08:35:06,감귤(기타감귤),1kg,9366,12
08/16 08:34:56,감귤(기타감귤),1kg,10100,23
08/16 08:34:51,감귤(기타감귤),1kg,10000,26
08/16 08:34:50,감귤(하우스감귤),1kg,800,8
08/16 08:34:44,감귤(하우스감귤),1kg,1200,7
08/16 08:34:43,감귤(기타감귤),1kg,9166,43
08/16 08:34:38,감귤(하우스감귤),1kg,1800,4
08/16 08:34:33,감귤(하우스감귤),1kg,2000,4
08/16 08:34:15,감귤(하우스감귤),1kg,3000,20
08/16 08:34:09,감귤(하우스감귤),1kg,3000,13
08/16 08:33:21,감귤(하우스감귤),1kg,4600,13
08/16 08:33:16,감귤(하우스감귤),1kg,4200,7
08/16 08:33:10,감귤(하우스감귤),1kg,4000,7
08/16 08:24:34,감귤(하우스감귤),1kg,860,11
08/16 08:15:33,감귤(온주),1kg,7720,5
08/16 08:14:38,감귤(온주),1kg,9400,10
08/16 08:13:38,감귤(온주),1kg,240,80
08/16 08:13:13,감귤(조생귤),1kg,10866,12
08/16 08:13:03,감귤(조생귤),1kg,11333,15
08/16 08:12:53,감귤(조생귤),1kg,11533,18
08/16 08:12:41,감귤(조생귤),1kg,11333,25
08/16 08:12:39,감귤(하우스감귤),1kg,8333,45
08/16 08:12:31,감귤(하우스감귤),1kg,7866,34
08/16 08:12:19,감귤(하우스감귤),1kg,6660,16
08/16 08:12:08,감귤(하우스감귤),1kg,6200,10
08/16 08:12:04,감귤(하우스감귤),1kg,8000,10
08/16 08:12:04,감귤(하우스감귤),1kg,8000,10
08/16 08:12:02,감귤(하우스감귤),1kg,5660,10
08/16 08:11:46,감귤(하우스감귤),1kg,8333,6
08/16 08:11:39,감귤(하우스감귤),1kg,8166,6
08/16 08:11:27,감귤(하우스감귤),1kg,8716,7
08/16 08:11:21,감귤(하우스감귤),1kg,8583,7
08/16 08:11:04,감귤(하우스감귤),1kg,10333,2
08/16 08:10:59,감귤(하우스감귤),1kg,11000,9
08/16 08:10:52,감귤(하우스감귤),1kg,11266,4
08/16 08:10:46,감귤(하우스감귤),1kg,11266,10
08/16 08:10:38,감귤(하우스감귤),1kg,9600,20
08/16 08:10:32,감귤(하우스감귤),1kg,10000,33
08/16 08:10:25,감귤(하우스감귤),1kg,9766,23
08/16 08:10:19,감귤(하우스감귤),1kg,9000,24
08/16 08:10:12,감귤(하우스감귤),1kg,6720,18
08/16 08:03:58,감귤(온주),1kg,240,560
08/16 08:03:33,감귤(온주),1kg,8333,5
08/16 08:03:28,감귤(온주),1kg,8666,12
08/16 08:03:23,감귤(온주),1kg,8666,12
08/16 08:03:18,감귤(온주),1kg,8666,9
08/16 08:03:13,감귤(온주),1kg,8666,11
08/16 08:03:03,감귤(온주),1kg,8833,50
08/16 08:02:58,감귤(온주),1kg,8833,65
08/16 08:02:48,감귤(온주),1kg,9366,38
08/16 08:02:43,감귤(온주),1kg,9033,5
08/16 08:02:38,감귤(온주),1kg,8866,10
08/16 08:02:33,감귤(온주),1kg,7520,10
08/16 08:02:28,감귤(온주),1kg,6320,5
08/16 08:01:58,감귤(온주),1kg,9200,25
08/16 08:01:53,감귤(온주),1kg,9266,15
08/16 08:01:48,감귤(온주),1kg,9066,10
08/16 08:01:42,감귤(하우스감귤),1kg,2600,43
08/16 08:01:38,감귤(온주),1kg,8866,20
08/16 08:01:31,감귤(하우스감귤),1kg,3600,10
08/16 08:01:28,감귤(하우스감귤),1kg,4400,30
08/16 08:01:24,감귤(하우스감귤),1kg,5600,29
08/16 08:01:22,감귤(하우스감귤),1kg,5600,30
08/16 08:01:18,감귤(하우스감귤),1kg,5400,18
