경매시간,품목(품종),규격(전체),경락가,거래량
0,사과(기타사과),1kg,9000,2
0,사과(기타사과),1kg,7100,4
0,사과(기타사과),1kg,3500,13
0,사과(기타사과),1kg,3800,10
0,사과(기타사과),1kg,3500,15
0,사과(기타사과),1kg,4000,15
0,사과(기타사과),1kg,4100,3
0,사과(기타사과),1kg,4500,4
0,사과(기타사과),1kg,6200,7
0,사과(기타사과),1kg,5500,7
12/16 09:14:10,사과(후지),1kg,2800,1
12/16 09:14:02,사과(후지),1kg,3300,2
12/16 09:13:57,사과(후지),1kg,3850,2
12/16 09:13:49,사과(후지),1kg,4900,3
12/16 09:13:35,사과(후지),1kg,5100,4
12/16 09:13:26,사과(후지),1kg,5100,3
12/16 09:13:16,사과(후지),1kg,5500,6
12/16 09:13:11,사과(후지),1kg,6500,12
12/16 09:13:07,사과(후지),1kg,6900,15
12/16 09:12:58,사과(후지),1kg,7000,23
12/16 09:12:34,사과(후지),1kg,7800,24
12/16 09:12:25,사과(후지),1kg,8800,13
12/16 09:12:04,사과(후지),1kg,11500,2
12/16 09:11:48,사과(후지),1kg,2500,4
12/16 09:11:40,사과(후지),1kg,4350,4
12/16 09:11:33,사과(후지),1kg,5100,19
12/16 09:11:28,사과(후지),1kg,5100,24
12/16 09:11:18,사과(후지),1kg,5000,21
12/16 09:11:07,사과(후지),1kg,5500,10
12/16 09:10:23,사과(후지),1kg,2800,11
12/16 09:10:18,사과(후지),1kg,4200,11
12/16 09:10:12,사과(후지),1kg,4600,9
12/16 09:10:06,사과(후지),1kg,4500,8
12/16 09:09:55,사과(후지),1kg,5300,9
12/16 09:09:49,사과(후지),1kg,5000,2
12/16 09:09:34,사과(후지),1kg,3400,2
12/16 09:09:29,사과(후지),1kg,3900,7
12/16 09:09:22,사과(후지),1kg,4500,5
12/16 09:09:15,사과(후지),1kg,4800,6
12/16 09:09:09,사과(후지),1kg,4900,7
12/16 09:09:05,사과(후지),1kg,4900,8
12/16 09:08:59,사과(후지),1kg,4500,4
12/16 09:08:51,사과(후지),1kg,3700,5
12/16 09:08:42,사과(후지),1kg,5200,12
12/16 09:08:38,사과(후지),1kg,5600,12
12/16 09:08:31,사과(후지),1kg,6000,13
12/16 09:08:22,사과(후지),1kg,6500,12
12/16 09:08:12,사과(미얀마),1kg,1290,56
12/16 09:08:10,사과(후지),1kg,7200,7
12/16 09:08:08,사과(미얀마),1kg,3130,2
12/16 09:08:05,사과(미얀마),1kg,3500,10
12/16 09:08:01,사과(미얀마),1kg,3845,9
12/16 09:07:57,사과(미얀마),1kg,5170,1
12/16 09:07:54,사과(미얀마),1kg,5395,1
12/16 09:07:53,사과(후지),1kg,8000,3
12/16 09:07:50,사과(미얀마),1kg,5395,1
12/16 09:07:39,사과(후지),1kg,350,3
12/16 09:07:38,사과(후지),1kg,350,2
12/16 09:07:38,사과(후지),1kg,350,4
12/16 09:07:38,사과(후지),1kg,350,5
12/16 09:07:31,사과(후지),1kg,4500,13
12/16 09:07:30,사과(기타사과),1kg,1500,33
12/16 09:07:26,사과(후지),1kg,4500,17
12/16 09:07:23,사과(미얀마),1kg,1295,44
12/16 09:07:19,사과(후지),1kg,800,3
12/16 09:07:19,사과(후지),1kg,800,3
12/16 09:07:16,사과(후지),1kg,1600,3
12/16 09:07:16,사과(후지),1kg,1600,3
12/16 09:07:09,사과(후지),1kg,2600,12
12/16 09:07:09,사과(후지),1kg,2600,12
12/16 09:07:06,사과(후지),1kg,2500,8
12/16 09:07:06,사과(후지),1kg,2500,8
12/16 09:07:02,사과(후지),1kg,800,1
12/16 09:07:02,사과(후지),1kg,800,1
12/16 09:06:58,사과(후지),1kg,2200,1
12/16 09:06:58,사과(후지),1kg,2200,1
12/16 09:06:54,사과(후지),1kg,2600,1
12/16 09:06:54,사과(후지),1kg,2600,1
12/16 09:06:51,사과(미얀마),1kg,2495,6
12/16 09:06:50,사과(후지),1kg,3200,3
12/16 09:06:50,사과(후지),1kg,3200,3
12/16 09:06:49,사과(미얀마),1kg,3165,4
12/16 09:06:47,사과(후지),1kg,3600,5
12/16 09:06:47,사과(후지),1kg,3600,5
12/16 09:06:46,사과(미얀마),1kg,3745,11
12/16 09:06:43,사과(후지),1kg,3300,1
12/16 09:06:43,사과(후지),1kg,3300,1
12/16 09:06:42,사과(미얀마),1kg,4645,26
12/16 09:06:40,사과(후지),1kg,3000,4
12/16 09:06:40,사과(후지),1kg,3000,4
12/16 09:06:38,사과(미얀마),1kg,4745,18
12/16 09:06:34,사과(미얀마),1kg,4945,5
12/16 09:06:33,사과(후지),1kg,1000,9
12/16 09:06:33,사과(후지),1kg,1000,9
12/16 09:06:31,사과(미얀마),1kg,5445,10
12/16 09:06:29,사과(후지),1kg,1300,11
12/16 09:06:29,사과(후지),1kg,1300,11
12/16 09:06:27,사과(미얀마),1kg,5845,17
12/16 09:06:25,사과(후지),1kg,1550,8
12/16 09:06:25,사과(후지),1kg,1550,8
12/16 09:06:24,사과(미얀마),1kg,6445,19
12/16 09:06:21,사과(후지),1kg,2000,30
12/16 09:06:21,사과(후지),1kg,2000,30
12/16 09:06:20,사과(미얀마),1kg,6245,9
