경매시간,품목(품종),규격(전체),경락가,거래량
06/16 12:53:07,사과(후지),1kg,5800,4
06/16 12:53:07,사과(후지),1kg,5800,8
06/16 12:53:07,사과(후지),1kg,5400,3
06/16 12:53:07,사과(후지),1kg,4200,4
06/16 12:52:40,사과(후지),1kg,5400,2
06/16 12:52:40,사과(후지),1kg,7300,9
06/16 12:52:40,사과(후지),1kg,6200,4
06/16 12:52:40,사과(후지),1kg,7100,2
06/16 12:52:40,사과(후지),1kg,7300,5
06/16 12:52:40,사과(후지),1kg,7500,9
06/16 12:52:40,사과(후지),1kg,6600,8
06/16 12:52:06,사과(후지),1kg,4300,10
06/16 12:52:06,사과(후지),1kg,4500,2
06/16 12:52:06,사과(후지),1kg,5000,7
06/16 12:52:06,사과(후지),1kg,5000,12
06/16 12:52:06,사과(후지),1kg,5000,12
06/16 12:52:06,사과(후지),1kg,4300,20
06/16 12:50:18,사과(후지),1kg,5000,9
06/16 12:50:18,사과(후지),1kg,5700,6
06/16 12:50:18,사과(후지),1kg,5900,10
06/16 12:50:18,사과(후지),1kg,6500,10
06/16 12:50:18,사과(후지),1kg,7200,9
06/16 12:50:18,사과(후지),1kg,7000,4
06/16 12:50:18,사과(후지),1kg,3600,3
06/16 12:00:00,사과(기타사과),1kg,6400,2
06/16 12:00:00,사과(기타사과),1kg,5900,15
06/16 12:00:00,사과(기타사과),1kg,5600,9
06/16 12:00:00,사과(기타사과),1kg,5900,11
06/16 12:00:00,사과(기타사과),1kg,5100,3
06/16 11:28:52,사과(후지),1kg,4500,34
06/16 11:28:52,사과(후지),1kg,3250,32
06/16 11:25:48,사과(미시마),1kg,4500,2
06/16 11:25:48,사과(미시마),1kg,7100,29
06/16 10:31:55,사과(후지),1kg,3800,1
06/16 10:22:20,사과(후지),1kg,5800,5
06/16 10:22:20,사과(후지),1kg,7300,6
06/16 10:20:38,사과(후지),1kg,1500,5
06/16 10:20:07,사과(후지),1kg,3500,2
06/16 10:20:03,사과(후지),1kg,3800,6
06/16 10:19:51,사과(후지),1kg,4000,21
06/16 10:19:48,사과(후지),1kg,4100,26
06/16 10:19:38,사과(후지),1kg,3800,13
06/16 10:19:31,사과(후지),1kg,3500,12
06/16 10:19:25,사과(후지),1kg,3200,1
06/16 10:19:18,사과(후지),1kg,1500,1
06/16 10:19:18,사과(후지),1kg,1500,1
06/16 10:19:11,사과(후지),1kg,1700,3
06/16 10:18:55,사과(후지),1kg,3600,6
06/16 10:18:49,사과(후지),1kg,3850,6
06/16 10:18:43,사과(후지),1kg,3800,10
06/16 10:18:33,사과(후지),1kg,3400,8
06/16 10:18:26,사과(후지),1kg,3000,4
06/16 10:18:12,사과(후지),1kg,1400,1
06/16 10:18:07,사과(후지),1kg,2000,13
06/16 10:17:49,사과(후지),1kg,1900,13
06/16 10:17:44,사과(후지),1kg,2400,16
06/16 10:17:35,사과(후지),1kg,2600,5
06/16 10:17:24,사과(후지),1kg,3200,2
06/16 10:17:15,사과(후지),1kg,4100,7
06/16 10:17:12,사과(후지),1kg,4100,1
06/16 10:16:53,사과(후지),1kg,2200,4
06/16 10:16:47,사과(후지),1kg,2500,1
06/16 10:16:44,사과(후지),1kg,3300,2
06/16 10:16:40,사과(후지),1kg,4000,3
06/16 10:16:39,사과(후지),1kg,2800,1
06/16 10:16:32,사과(후지),1kg,2000,9
06/16 10:16:31,사과(후지),1kg,4700,6
06/16 10:16:25,사과(후지),1kg,5700,9
06/16 10:16:22,사과(후지),1kg,2200,12
06/16 10:16:19,사과(후지),1kg,5700,13
06/16 10:16:17,사과(후지),1kg,2600,36
06/16 10:16:04,사과(후지),1kg,3400,1
06/16 10:16:00,사과(후지),1kg,4200,4
