경매시간,품목(품종),규격(전체),경락가,거래량
01/16 12:00:00,사과(감홍),1kg,1000,19
01/16 12:00:00,사과(감홍),1kg,1500,5
01/16 12:00:00,사과(기타사과),1kg,4800,60
01/16 12:00:00,사과(기타사과),1kg,4200,60
01/16 12:00:00,사과(기타사과),1kg,4200,60
01/16 12:00:00,사과(기타사과),1kg,4800,60
01/16 12:00:00,사과(기타사과),1kg,4800,60
01/16 12:00:00,사과(기타사과),1kg,2800,2
01/16 12:00:00,사과(기타사과),1kg,3400,4
01/16 12:00:00,사과(기타사과),1kg,3800,8
01/16 12:00:00,사과(기타사과),1kg,5000,8
01/16 12:00:00,사과(기타사과),1kg,4300,2
01/16 12:00:00,사과(기타사과),1kg,4400,83
01/16 12:00:00,사과(기타사과),1kg,5200,31
01/16 12:00:00,사과(기타사과),1kg,3200,78
01/16 12:00:00,사과(기타사과),1kg,4200,85
01/16 12:00:00,사과(기타사과),1kg,5600,14
01/16 12:00:00,사과(기타사과),1kg,3600,27
01/16 12:00:00,사과(기타사과),1kg,5000,71
01/16 12:00:00,사과(기타사과),1kg,1200,6
01/16 12:00:00,사과(기타사과),1kg,3000,21
01/16 12:00:00,사과(기타사과),1kg,1350,10
01/16 12:00:00,사과(기타사과),1kg,1100,4
01/16 12:00:00,사과(기타사과),1kg,1700,9
01/16 12:00:00,사과(기타사과),1kg,1500,9
01/16 12:00:00,사과(기타사과),1kg,4850,16
01/16 12:00:00,사과(기타사과),1kg,3600,10
01/16 12:00:00,사과(기타사과),1kg,2000,6
01/16 12:00:00,사과(기타사과),1kg,1000,9
01/16 12:00:00,사과(기타사과),1kg,1100,15
01/16 12:00:00,사과(기타사과),1kg,1000,16
01/16 12:00:00,사과(기타사과),1kg,800,16
01/16 12:00:00,사과(기타사과),1kg,600,13
01/16 12:00:00,사과(기타사과),1kg,3300,20
01/16 12:00:00,사과(기타사과),1kg,3350,25
01/16 12:00:00,사과(기타사과),1kg,2650,5
01/16 12:00:00,사과(기타사과),1kg,3000,3
01/16 12:00:00,사과(기타사과),1kg,1650,2
01/16 12:00:00,사과(기타사과),1kg,2350,7
01/16 12:00:00,사과(기타사과),1kg,3000,14
01/16 12:00:00,사과(기타사과),1kg,400,1
01/16 12:00:00,사과(기타사과),1kg,3150,21
01/16 12:00:00,사과(기타사과),1kg,3400,76
01/16 12:00:00,사과(기타사과),1kg,4250,11
01/16 12:00:00,사과(기타사과),1kg,1850,12
01/16 12:00:00,사과(기타사과),1kg,1000,2
01/16 12:00:00,사과(기타사과),1kg,4650,29
01/16 12:00:00,사과(기타사과),1kg,900,23
01/16 12:00:00,사과(기타사과),1kg,1000,34
01/16 12:00:00,사과(기타사과),1kg,1250,1
01/16 12:00:00,사과(기타사과),1kg,1250,7
01/16 12:00:00,사과(기타사과),1kg,750,1
01/16 12:00:00,사과(기타사과),1kg,2300,7
01/16 12:00:00,사과(기타사과),1kg,400,5
01/16 12:00:00,사과(기타사과),1kg,2100,28
01/16 12:00:00,사과(기타사과),1kg,2750,18
01/16 12:00:00,사과(기타사과),1kg,2200,1
01/16 12:00:00,사과(기타사과),1kg,3050,12
01/16 12:00:00,사과(기타사과),1kg,2750,4
01/16 12:00:00,사과(기타사과),1kg,3000,19
01/16 12:00:00,사과(기타사과),1kg,3400,12
01/16 12:00:00,사과(기타사과),1kg,2880,24
01/16 12:00:00,사과(기타사과),1kg,4120,9
01/16 12:00:00,사과(기타사과),1kg,4300,24
01/16 12:00:00,사과(기타사과),1kg,1480,2
01/16 12:00:00,사과(기타사과),1kg,1880,4
01/16 12:00:00,사과(기타사과),1kg,2230,12
01/16 12:00:00,사과(기타사과),1kg,2380,22
01/16 12:00:00,사과(기타사과),1kg,1700,2
01/16 12:00:00,사과(기타사과),1kg,2200,8
01/16 12:00:00,사과(기타사과),1kg,2800,14
01/16 12:00:00,사과(기타사과),1kg,3400,16
01/16 12:00:00,사과(기타사과),1kg,3320,10
01/16 12:00:00,사과(기타사과),1kg,2220,30
01/16 12:00:00,사과(기타사과),1kg,2800,10
01/16 12:00:00,사과(기타사과),1kg,3000,6
01/16 12:00:00,사과(기타사과),1kg,2000,15
01/16 12:00:00,사과(기타사과),1kg,1800,3
01/16 12:00:00,사과(기타사과),1kg,1880,1
01/16 12:00:00,사과(기타사과),1kg,1510,5
01/16 12:00:00,사과(기타사과),1kg,1560,35
01/16 12:00:00,사과(기타사과),1kg,2500,24
01/16 12:00:00,사과(기타사과),1kg,2550,6
01/16 12:00:00,사과(기타사과),1kg,2030,10
01/16 12:00:00,사과(기타사과),1kg,2250,12
01/16 12:00:00,사과(기타사과),1kg,2250,7
01/16 12:00:00,사과(기타사과),1kg,2300,7
01/16 12:00:00,사과(기타사과),1kg,1410,7
01/16 12:00:00,사과(기타사과),1kg,1530,10
01/16 12:00:00,사과(기타사과),1kg,1690,6
01/16 12:00:00,사과(기타사과),1kg,2720,20
01/16 12:00:00,사과(기타사과),1kg,1300,2
01/16 12:00:00,사과(기타사과),1kg,1660,51
01/16 12:00:00,사과(기타사과),1kg,1560,2
01/16 12:00:00,사과(기타사과),1kg,2710,9
01/16 12:00:00,사과(기타사과),1kg,2000,1
01/16 12:00:00,사과(기타사과),1kg,1700,15
01/16 12:00:00,사과(기타사과),1kg,3500,6
01/16 12:00:00,사과(기타사과),1kg,2100,36
01/16 12:00:00,사과(기타사과),1kg,3500,3
01/16 12:00:00,사과(기타사과),1kg,1900,24
01/16 12:00:00,사과(기타사과),1kg,2800,25
01/16 12:00:00,사과(기타사과),1kg,5000,102
01/16 12:00:00,사과(기타사과),1kg,5200,102
01/16 12:00:00,사과(기타사과),1kg,2600,4
01/16 12:00:00,사과(기타사과),1kg,2200,9
01/16 12:00:00,사과(기타사과),1kg,2600,19
01/16 12:00:00,사과(기타사과),1kg,2800,31
01/16 12:00:00,사과(기타사과),1kg,2200,4
01/16 12:00:00,사과(기타사과),1kg,2200,1
01/16 12:00:00,사과(기타사과),1kg,2500,8
01/16 12:00:00,사과(기타사과),1kg,1500,4
01/16 12:00:00,사과(기타사과),1kg,1800,1
01/16 12:00:00,사과(기타사과),1kg,5000,102
01/16 12:00:00,사과(기타사과),1kg,5400,102
01/16 12:00:00,사과(기타사과),1kg,5400,102
01/16 12:00:00,사과(기타사과),1kg,6000,69
01/16 12:00:00,사과(기타사과),1kg,6400,65
01/16 12:00:00,사과(기타사과),1kg,3400,45
01/16 12:00:00,사과(기타사과),1kg,6000,213
01/16 12:00:00,사과(기타사과),1kg,3800,70
01/16 12:00:00,사과(기타사과),1kg,7000,26
01/16 12:00:00,사과(기타사과),1kg,4200,5
01/16 12:00:00,사과(기타사과),1kg,2000,36
01/16 12:00:00,사과(기타사과),1kg,4800,30
01/16 12:00:00,사과(기타사과),1kg,5000,19
01/16 12:00:00,사과(기타사과),1kg,7200,76
01/16 12:00:00,사과(기타사과),1kg,4400,15
01/16 12:00:00,사과(기타사과),1kg,4400,10
01/16 12:00:00,사과(기타사과),1kg,7000,24
01/16 12:00:00,사과(기타사과),1kg,3200,11
01/16 12:00:00,사과(기타사과),1kg,2600,11
01/16 12:00:00,사과(기타사과),1kg,3200,21
01/16 12:00:00,사과(기타사과),1kg,2400,11
01/16 12:00:00,사과(기타사과),1kg,2800,17
01/16 12:00:00,사과(기타사과),1kg,4700,23
01/16 12:00:00,사과(기타사과),1kg,2700,38
01/16 12:00:00,사과(기타사과),1kg,1500,2
01/16 12:00:00,사과(기타사과),1kg,4300,11
01/16 12:00:00,사과(기타사과),1kg,2650,42
01/16 12:00:00,사과(기타사과),1kg,1700,3
01/16 12:00:00,사과(기타사과),1kg,2800,5
01/16 12:00:00,사과(기타사과),1kg,1200,3
01/16 12:00:00,사과(기타사과),1kg,2100,21
01/16 12:00:00,사과(기타사과),1kg,2200,3
01/16 12:00:00,사과(기타사과),1kg,1600,9
01/16 12:00:00,사과(기타사과),1kg,1500,5
01/16 12:00:00,사과(기타사과),1kg,4500,49
01/16 12:00:00,사과(기타사과),1kg,3600,24
01/16 12:00:00,사과(기타사과),1kg,2500,7
01/16 12:00:00,사과(기타사과),1kg,3600,4
01/16 12:00:00,사과(기타사과),1kg,1600,3
01/16 12:00:00,사과(기타사과),1kg,2500,51
01/16 12:00:00,사과(기타사과),1kg,1400,7
01/16 12:00:00,사과(기타사과),1kg,3300,15
01/16 12:00:00,사과(기타사과),1kg,1300,4
01/16 12:00:00,사과(기타사과),1kg,2800,1
01/16 12:00:00,사과(기타사과),1kg,2300,36
01/16 12:00:00,사과(기타사과),1kg,2000,2
01/16 12:00:00,사과(기타사과),1kg,1600,1
01/16 12:00:00,사과(기타사과),1kg,3900,21
01/16 12:00:00,사과(기타사과),1kg,1850,22
01/16 12:00:00,사과(기타사과),1kg,2700,42
01/16 12:00:00,사과(기타사과),1kg,2700,42
01/16 12:00:00,사과(기타사과),1kg,2600,43
01/16 12:00:00,사과(기타사과),1kg,1700,9
01/16 12:00:00,사과(기타사과),1kg,2700,22
01/16 12:00:00,사과(기타사과),1kg,3500,25
01/16 12:00:00,사과(기타사과),1kg,4000,2
01/16 12:00:00,사과(기타사과),1kg,3400,42
01/16 12:00:00,사과(기타사과),1kg,3300,31
01/16 12:00:00,사과(기타사과),1kg,8536,20
01/16 12:00:00,사과(기타사과),1kg,6000,43
01/16 12:00:00,사과(기타사과),1kg,5200,39
01/16 12:00:00,사과(기타사과),1kg,4600,49
