경매시간,품목(품종),규격(전체),경락가,거래량
03/16 11:34:32,사과(미얀마),1kg,3300,38
03/16 11:34:32,사과(미얀마),1kg,2600,1
03/16 11:34:32,사과(미얀마),1kg,3400,32
03/16 11:34:32,사과(미얀마),1kg,2600,8
03/16 11:34:32,사과(미얀마),1kg,1800,1
03/16 11:34:32,사과(미얀마),1kg,3200,24
03/16 11:34:32,사과(미얀마),1kg,3100,16
03/16 11:31:52,사과(미얀마),1kg,1000,2
03/16 11:31:52,사과(미얀마),1kg,1200,3
03/16 11:31:52,사과(미얀마),1kg,1000,1
03/16 11:31:52,사과(미얀마),1kg,1100,1
03/16 11:31:52,사과(미얀마),1kg,1800,17
03/16 11:31:52,사과(미얀마),1kg,700,2
03/16 11:31:52,사과(미얀마),1kg,500,1
03/16 11:31:52,사과(미얀마),1kg,2600,23
03/16 11:31:52,사과(미얀마),1kg,1700,7
03/16 11:31:52,사과(미얀마),1kg,2400,8
03/16 11:31:52,사과(미얀마),1kg,1700,13
03/16 11:31:52,사과(미얀마),1kg,1800,9
03/16 11:31:52,사과(미얀마),1kg,1200,2
03/16 11:31:52,사과(미얀마),1kg,1000,1
03/16 11:31:52,사과(미얀마),1kg,1300,4
03/16 11:31:52,사과(미얀마),1kg,1200,2
03/16 11:31:52,사과(미얀마),1kg,2900,26
03/16 11:31:52,사과(미얀마),1kg,600,1
03/16 11:31:52,사과(미얀마),1kg,2100,7
03/16 11:31:52,사과(미얀마),1kg,1600,1
03/16 11:31:52,사과(미얀마),1kg,1000,1
03/16 11:31:52,사과(미얀마),1kg,1600,10
03/16 11:31:52,사과(미얀마),1kg,800,2
03/16 11:31:52,사과(미얀마),1kg,2100,2
03/16 11:31:52,사과(미얀마),1kg,800,2
03/16 11:31:52,사과(미얀마),1kg,1000,1
03/16 11:31:52,사과(미얀마),1kg,1600,14
03/16 11:31:52,사과(미얀마),1kg,2800,22
03/16 11:31:52,사과(미얀마),1kg,2800,5
03/16 11:31:52,사과(미얀마),1kg,2200,2
03/16 11:31:51,사과(미얀마),1kg,1800,12
03/16 11:31:51,사과(미얀마),1kg,2000,2
03/16 11:31:51,사과(미얀마),1kg,2200,15
03/16 11:31:51,사과(미얀마),1kg,2800,18
03/16 11:31:51,사과(미얀마),1kg,2300,11
03/16 11:31:51,사과(미얀마),1kg,2800,11
03/16 11:31:51,사과(미얀마),1kg,1400,3
03/16 11:31:51,사과(미얀마),1kg,2400,13
03/16 11:31:51,사과(미얀마),1kg,3100,23
03/16 11:31:51,사과(미얀마),1kg,2800,14
03/16 11:31:51,사과(미얀마),1kg,3400,9
03/16 11:31:51,사과(미얀마),1kg,2500,19
03/16 11:31:51,사과(미얀마),1kg,2400,6
03/16 11:31:51,사과(미얀마),1kg,1600,4
03/16 11:31:51,사과(미얀마),1kg,2200,1
03/16 11:31:51,사과(미얀마),1kg,2200,8
03/16 11:31:51,사과(미얀마),1kg,2100,15
03/16 11:31:51,사과(미얀마),1kg,2500,10
03/16 11:31:51,사과(미얀마),1kg,2700,21
03/16 11:31:51,사과(미얀마),1kg,2500,20
03/16 11:31:51,사과(미얀마),1kg,3500,18
03/16 11:31:51,사과(미얀마),1kg,2700,19
03/16 11:31:51,사과(미얀마),1kg,3400,18
03/16 11:31:51,사과(미얀마),1kg,2600,6
03/16 11:31:51,사과(미얀마),1kg,2700,12
03/16 11:31:51,사과(미얀마),1kg,2300,4
03/16 11:31:51,사과(미얀마),1kg,3400,17
03/16 11:31:51,사과(미얀마),1kg,3500,18
03/16 11:31:51,사과(미얀마),1kg,1800,1
03/16 11:31:51,사과(미얀마),1kg,2900,23
03/16 11:31:51,사과(미얀마),1kg,2700,21
03/16 11:27:21,사과(미얀마),1kg,1300,1
03/16 11:27:18,사과(미얀마),1kg,750,6
03/16 11:27:15,사과(미얀마),1kg,1195,18
03/16 11:27:13,사과(미얀마),1kg,1195,4
03/16 11:27:10,사과(미얀마),1kg,1655,24
03/16 11:27:08,사과(미얀마),1kg,1845,13
03/16 11:27:05,사과(미얀마),1kg,1445,3
03/16 11:27:02,사과(미얀마),1kg,1445,33
03/16 11:27:02,사과(미얀마),1kg,1695,8
03/16 11:26:59,사과(미얀마),1kg,2445,19
03/16 11:26:58,사과(미얀마),1kg,1670,2
03/16 11:26:56,사과(미얀마),1kg,2700,20
03/16 11:26:54,사과(미얀마),1kg,2095,19
03/16 11:26:53,사과(미얀마),1kg,2625,15
03/16 11:26:51,사과(미얀마),1kg,2230,59
03/16 11:26:50,사과(미얀마),1kg,2445,2
03/16 11:26:48,사과(미얀마),1kg,2195,1
03/16 11:26:44,사과(미얀마),1kg,2280,4
03/16 11:26:40,사과(미얀마),1kg,2925,11
03/16 11:26:39,사과(미얀마),1kg,860,4
03/16 11:26:37,사과(미얀마),1kg,3110,22
03/16 11:26:37,사과(미얀마),1kg,700,9
03/16 11:26:34,사과(미얀마),1kg,1050,24
03/16 11:26:33,사과(미얀마),1kg,3420,18
03/16 11:26:32,사과(미얀마),1kg,1195,4
03/16 11:26:29,사과(미얀마),1kg,3080,15
03/16 11:26:29,사과(미얀마),1kg,1510,31
03/16 11:26:26,사과(미얀마),1kg,1695,9
03/16 11:26:25,사과(미얀마),1kg,2805,3
03/16 11:26:23,사과(미얀마),1kg,1295,2
03/16 11:26:20,사과(미얀마),1kg,1500,7
03/16 11:26:16,사과(미얀마),1kg,2445,10
03/16 11:26:13,사과(미얀마),1kg,945,5
03/16 11:26:13,사과(미얀마),1kg,2500,15
03/16 11:26:10,사과(미얀마),1kg,2500,15
03/16 11:26:09,사과(미얀마),1kg,1245,2
03/16 11:26:06,사과(미얀마),1kg,1550,35
03/16 11:26:03,사과(미얀마),1kg,1465,8
03/16 11:26:02,사과(미얀마),1kg,2445,2
03/16 11:25:59,사과(미얀마),1kg,1345,1
03/16 11:25:55,사과(미얀마),1kg,1650,3
03/16 11:25:51,사과(미얀마),1kg,1695,10
03/16 11:25:47,사과(미얀마),1kg,1495,5
03/16 11:25:43,사과(미얀마),1kg,645,7
03/16 11:25:40,사과(미얀마),1kg,995,1
03/16 11:25:36,사과(미얀마),1kg,750,8
03/16 11:25:34,사과(미얀마),1kg,945,20
03/16 11:25:31,사과(미얀마),1kg,1000,4
03/16 11:25:28,사과(미얀마),1kg,1500,31
03/16 11:25:25,사과(미얀마),1kg,1550,11
03/16 11:25:21,사과(미얀마),1kg,1345,2
03/16 11:25:19,사과(미얀마),1kg,1400,9
03/16 11:25:18,사과(미얀마),1kg,1695,6
03/16 11:25:15,사과(미얀마),1kg,1545,2
03/16 11:25:14,사과(미얀마),1kg,2625,10
03/16 11:25:12,사과(미얀마),1kg,1850,4
03/16 11:25:12,사과(미얀마),1kg,2695,15
03/16 11:25:09,사과(미얀마),1kg,2345,20
03/16 11:25:09,사과(미얀마),1kg,2695,15
03/16 11:25:05,사과(미얀마),1kg,2450,27
03/16 11:25:05,사과(미얀마),1kg,2250,2
03/16 11:25:01,사과(미얀마),1kg,2395,2
03/16 11:24:58,사과(미얀마),1kg,2745,6
03/16 11:24:53,사과(미얀마),1kg,3075,13
03/16 11:24:53,사과(미얀마),1kg,795,4
03/16 11:24:50,사과(미얀마),1kg,3420,26
03/16 11:24:50,사과(미얀마),1kg,945,1
03/16 11:24:47,사과(미얀마),1kg,1145,10
03/16 11:24:46,사과(미얀마),1kg,3950,22
03/16 11:24:44,사과(미얀마),1kg,1295,12
03/16 11:24:42,사과(미얀마),1kg,3305,7
03/16 11:24:41,사과(미얀마),1kg,1695,20
03/16 11:24:39,사과(미얀마),1kg,1975,28
03/16 11:24:36,사과(미얀마),1kg,1990,3
03/16 11:24:33,사과(미얀마),1kg,1695,1
03/16 11:24:30,사과(미얀마),1kg,1945,2
03/16 11:24:26,사과(미얀마),1kg,2945,2
03/16 11:24:23,사과(미얀마),1kg,2945,2
03/16 11:24:11,사과(미얀마),1kg,730,18
03/16 11:24:07,사과(기타사과),1kg,845,7
03/16 11:24:07,사과(미얀마),1kg,1120,1
03/16 11:24:04,사과(미얀마),1kg,1395,10
03/16 11:24:03,사과(기타사과),1kg,440,1
03/16 11:24:01,사과(미얀마),1kg,1665,28
03/16 11:24:00,사과(기타사과),1kg,900,35
03/16 11:23:58,사과(기타사과),1kg,1050,28
03/16 11:23:57,사과(미얀마),1kg,1580,12
03/16 11:23:55,사과(기타사과),1kg,1145,37
03/16 11:23:54,사과(미얀마),1kg,1780,3
03/16 11:23:52,사과(기타사과),1kg,1695,38
03/16 11:23:50,사과(미얀마),1kg,2075,8
03/16 11:23:49,사과(기타사과),1kg,1725,3
03/16 11:23:47,사과(기타사과),1kg,1300,1
03/16 11:23:46,사과(미얀마),1kg,2445,19
03/16 11:23:44,사과(기타사과),1kg,1400,1
03/16 11:23:43,사과(미얀마),1kg,2715,28
03/16 11:23:41,사과(기타사과),1kg,2345,2
03/16 11:23:39,사과(미얀마),1kg,2645,13
03/16 11:23:37,사과(기타사과),1kg,2695,2
03/16 11:23:35,사과(미얀마),1kg,1975,1
03/16 11:23:24,사과(미얀마),1kg,1145,8
03/16 11:23:21,사과(미얀마),1kg,2000,1
03/16 11:23:18,사과(미얀마),1kg,1415,7
03/16 11:23:16,사과(미얀마),1kg,1400,5
03/16 11:23:13,사과(미얀마),1kg,1745,5
03/16 11:23:11,사과(미얀마),1kg,1395,17
03/16 11:23:10,사과(미얀마),1kg,2050,20
03/16 11:23:08,사과(미얀마),1kg,2195,7
03/16 11:23:07,사과(미얀마),1kg,1795,2
03/16 11:23:05,사과(미얀마),1kg,2095,4
03/16 11:23:04,사과(미얀마),1kg,2145,11
03/16 11:23:02,사과(미얀마),1kg,2550,7
03/16 11:23:00,사과(미얀마),1kg,2615,34
03/16 11:22:59,사과(미얀마),1kg,2960,16
03/16 11:22:56,사과(미얀마),1kg,2495,6
03/16 11:22:56,사과(미얀마),1kg,2965,15
03/16 11:22:52,사과(미얀마),1kg,2415,2
03/16 11:22:52,사과(미얀마),1kg,2995,7
03/16 11:22:49,사과(미얀마),1kg,2815,6
03/16 11:22:48,사과(미얀마),1kg,2745,1
03/16 11:22:45,사과(미얀마),1kg,3345,12
03/16 11:22:41,사과(미얀마),1kg,3460,5
03/16 11:22:35,사과(미얀마),1kg,1855,1
03/16 11:22:32,사과(미얀마),1kg,1045,2
03/16 11:22:31,사과(미얀마),1kg,530,4
03/16 11:22:28,사과(미얀마),1kg,1095,7
03/16 11:22:26,사과(미얀마),1kg,510,15
03/16 11:22:26,사과(미얀마),1kg,1505,2
03/16 11:22:24,사과(미얀마),1kg,1750,8
03/16 11:22:23,사과(미얀마),1kg,1000,4
03/16 11:22:21,사과(미얀마),1kg,1845,13
03/16 11:22:18,사과(미얀마),1kg,1805,6
03/16 11:22:18,사과(미얀마),1kg,1400,2
03/16 11:22:15,사과(미얀마),1kg,2195,8
03/16 11:22:13,사과(미얀마),1kg,2450,19
03/16 11:22:10,사과(미얀마),1kg,2445,21
03/16 11:22:09,사과(미얀마),1kg,1345,3
03/16 11:22:06,사과(미얀마),1kg,1520,1
03/16 11:22:06,사과(미얀마),1kg,1895,6
03/16 11:22:02,사과(미얀마),1kg,1760,4
03/16 11:21:59,사과(미얀마),1kg,2095,31
03/16 11:21:56,사과(미얀마),1kg,2145,13
03/16 11:21:52,사과(미얀마),1kg,2230,3
03/16 11:21:48,사과(미얀마),1kg,2280,9
03/16 11:21:45,사과(미얀마),1kg,2800,16
03/16 11:21:41,사과(미얀마),1kg,2945,15
03/16 11:21:37,사과(미얀마),1kg,3130,17
03/16 11:21:33,사과(미얀마),1kg,2905,2
03/16 11:21:25,사과(미얀마),1kg,2115,8
03/16 11:21:15,사과(미시마),1kg,710,19
03/16 11:21:15,사과(미얀마),1kg,3250,1
03/16 11:21:12,사과(미얀마),1kg,1850,7
03/16 11:21:11,사과(미시마),1kg,755,12
03/16 11:21:09,사과(미얀마),1kg,1445,7
03/16 11:21:08,사과(미시마),1kg,1010,18
03/16 11:21:05,사과(미시마),1kg,800,1
03/16 11:21:05,사과(미얀마),1kg,2445,6
03/16 11:21:02,사과(미시마),1kg,950,2
03/16 11:21:01,사과(미얀마),1kg,2885,20
03/16 11:20:59,사과(미얀마),1kg,2845,7
03/16 11:20:58,사과(미시마),1kg,1195,4
03/16 11:20:56,사과(미얀마),1kg,2695,4
03/16 11:20:55,사과(미시마),1kg,1295,3
03/16 11:20:53,사과(미얀마),1kg,3450,8
03/16 11:20:51,사과(미시마),1kg,960,1
03/16 11:20:49,사과(미얀마),1kg,3945,15
03/16 11:20:46,사과(미얀마),1kg,4000,16
03/16 11:20:44,사과(미얀마),1kg,3845,9
03/16 11:20:39,사과(미얀마),1kg,3320,1
03/16 11:20:38,사과(미시마),1kg,815,1
03/16 11:20:34,사과(미시마),1kg,1505,2
03/16 11:20:31,사과(미시마),1kg,1720,3
03/16 11:20:28,사과(미시마),1kg,1850,3
03/16 11:20:24,사과(미시마),1kg,2175,1
03/16 11:20:21,사과(미시마),1kg,2260,5
03/16 11:20:17,사과(미시마),1kg,2870,5
03/16 11:19:55,사과(미얀마),1kg,2680,1
03/16 11:19:52,사과(미얀마),1kg,1415,4
03/16 11:19:49,사과(미얀마),1kg,1280,13
