TM,WS_AVG,TA_AVG,TA_MAX,TA_MIN,HM_AVG,SS_DAY,RN_DAY,TA_DIF
20230106,0.8,-1.6,6.4,-8.1,67.3,6.9,-9.0,14.5
20230106,2.0,5.4,9.9,1.6,66.3,7.5,3.4,8.3
20230106,1.0,-0.3,4.4,-7.3,80.4,4.0,10.3,11.7
20230106,0.6,-0.7,7.5,-6.8,81.6,5.8,1.6,14.3
20230106,1.2,2.9,11.1,-2.8,58.8,7.4,-9.0,13.899999999999999
20230106,1.1,-0.5,6.4,-6.5,67.5,7.5,0.0,12.9
20230106,0.8,3.8,9.2,-0.4,69.8,7.1,2.7,9.6
20230107,2.2,1.5,3.8,-1.4,80.9,1.0,0.1,5.199999999999999
20230107,1.9,-0.1,4.3,-3.8,75.1,3.7,1.5,8.1
20230107,6.3,5.2,8.1,2.6,51.0,6.9,0.1,5.5
20230107,2.1,0.1,3.1,-4.4,85.4,5.3,0.2,7.5
20230107,2.1,2.1,6.2,-4.3,67.9,6.2,0.8,10.5
20230107,1.9,4.9,9.9,-0.6,53.4,6.5,0.0,10.5
20230107,2.9,1.4,4.2,-2.2,73.6,3.2,3.2,6.4
20230107,2.8,5.3,8.5,-0.3,52.6,5.7,0.7,8.8
20230108,1.7,1.3,6.3,-3.7,69.3,7.1,-9.0,10.0
20230108,0.9,-1.1,6.8,-8.7,69.4,8.0,-9.0,15.5
20230108,3.0,4.6,8.7,0.4,59.6,8.4,-9.0,8.299999999999999
20230108,0.9,-0.6,4.5,-6.3,78.6,6.3,-9.0,10.8
20230108,0.5,-0.6,9.0,-7.2,71.4,8.4,-9.0,16.2
20230108,1.7,3.5,12.5,-1.4,54.4,7.9,-9.0,13.9
20230108,1.3,0.2,7.9,-5.6,67.8,7.4,-9.0,13.5
20230108,0.7,2.8,9.1,-2.0,63.0,8.1,-9.0,11.1
20230109,2.3,3.1,7.0,-1.3,60.1,7.8,-9.0,8.3
20230109,1.0,1.0,9.4,-4.0,70.0,3.7,-9.0,13.4
20230109,3.4,7.3,13.4,3.3,66.3,6.4,-9.0,10.100000000000001
20230109,1.6,2.0,4.7,-1.5,55.9,8.0,-9.0,6.2
20230109,0.8,1.2,7.4,-4.0,73.3,0.5,0.0,11.4
20230109,1.5,6.3,15.3,-2.0,58.8,7.9,-9.0,17.3
20230109,1.9,2.4,9.2,-3.1,66.4,4.3,-9.0,12.299999999999999
20230109,1.1,6.0,13.3,0.4,74.4,2.0,-9.0,12.9
20230110,1.5,1.6,9.1,-3.9,59.9,8.8,-9.0,13.0
20230110,0.6,0.2,8.6,-6.4,73.1,7.0,-9.0,15.0
20230110,3.0,6.6,11.5,3.2,59.1,8.5,-9.0,8.3
20230110,1.1,-1.5,5.6,-6.8,68.3,8.2,-9.0,12.399999999999999
20230110,0.5,-0.9,10.3,-8.5,71.0,8.8,-9.0,18.8
20230110,0.9,5.0,13.4,-1.4,69.0,7.8,-9.0,14.8
20230110,1.1,0.6,8.0,-5.4,71.0,7.6,-9.0,13.4
20230110,1.1,5.0,11.0,-0.2,64.8,7.8,-9.0,11.2
20230111,1.6,2.6,9.2,-2.0,61.9,8.8,-9.0,11.2
20230111,0.9,1.5,10.8,-5.6,60.9,8.9,-9.0,16.4
20230111,2.2,7.3,12.9,2.9,73.0,8.9,-9.0,10.0
20230111,0.9,-1.1,5.4,-5.9,77.5,7.9,-9.0,11.3
20230111,0.5,0.3,11.6,-6.4,68.1,9.0,-9.0,18.0
20230111,1.3,5.3,14.8,-0.8,67.1,8.1,-9.0,15.600000000000001
20230111,1.3,2.0,11.8,-5.4,56.0,7.7,-9.0,17.200000000000003
20230111,0.8,5.7,13.9,-0.4,76.5,8.2,-9.0,14.3
20230112,1.8,11.2,17.9,5.6,33.8,8.7,-9.0,12.299999999999999
20230112,1.1,3.8,13.3,-6.1,50.5,8.9,0.3,19.4
20230112,3.0,10.2,16.3,2.4,75.6,5.0,0.5,13.9
20230112,0.4,5.2,15.3,-5.0,72.9,6.6,2.6,20.3
20230112,0.6,4.4,15.3,-5.0,68.6,8.9,0.8,20.3
20230112,0.9,8.9,16.6,0.7,75.4,6.7,1.1,15.900000000000002
20230112,1.4,1.5,12.1,-5.9,60.4,8.4,0.0,18.0
20230112,0.4,8.5,13.4,1.4,82.0,5.4,3.3,12.0
20230113,1.5,9.3,12.6,8.0,78.1,0.0,8.1,4.6
20230113,1.7,9.0,12.8,5.1,94.4,0.0,21.6,7.700000000000001
20230113,4.0,14.9,17.4,12.0,99.1,1.9,70.7,5.399999999999999
20230113,3.6,16.6,17.8,15.4,99.0,0.0,45.7,2.4000000000000004
20230113,2.0,10.6,14.9,7.3,94.5,0.0,14.5,7.6000000000000005
20230113,1.8,13.3,15.9,9.4,96.0,0.0,26.3,6.5
20230113,0.4,5.2,7.9,0.3,98.8,0.0,16.2,7.6000000000000005
20230113,1.1,12.5,16.8,8.1,96.4,0.2,33.6,8.700000000000001
20230114,1.2,4.3,7.7,0.7,96.9,0.0,51.2,7.0
20230114,0.7,7.6,10.0,5.4,91.5,0.0,5.3,4.6
20230114,3.2,10.3,14.2,8.0,89.8,0.0,0.3,6.199999999999999
20230114,3.3,11.4,14.5,9.2,90.0,3.4,3.5,5.300000000000001
20230114,1.0,6.6,9.2,4.5,100.0,0.0,5.0,4.699999999999999
20230114,0.8,10.5,14.0,8.1,87.3,0.0,1.7,5.9
20230114,4.1,6.8,8.6,5.0,94.8,0.0,-9.0,3.5999999999999996
20230114,1.1,10.4,12.8,8.2,80.6,0.0,0.3,4.600000000000001
20230115,9.9,-3.9,-2.1,-4.9,69.9,1.4,0.0,2.8000000000000003
20230115,3.0,2.7,3.4,1.7,96.0,0.0,12.9,1.7
20230115,1.7,1.9,5.6,-0.2,74.4,0.0,0.0,5.8
20230115,14.6,5.5,8.6,3.3,77.9,0.0,1.5,5.3
20230115,1.5,0.9,5.6,-2.7,89.3,0.0,2.6,8.3
20230115,3.0,1.3,4.3,-0.3,73.3,0.0,0.0,4.6
20230115,3.3,3.1,8.0,-1.1,77.3,1.2,0.5,9.1
20230115,0.9,4.2,6.9,-0.3,77.8,0.4,0.2,7.2
20230116,2.0,-3.7,-0.5,-8.1,75.3,2.1,-9.0,7.6
20230116,2.5,-4.2,-1.3,-7.4,64.5,8.6,-9.0,6.1000000000000005
20230116,3.5,-0.4,3.4,-3.0,47.8,8.4,-9.0,6.4
20230116,5.4,3.4,4.0,2.9,67.3,0.0,-9.0,1.1
20230116,1.9,-5.4,-3.4,-10.0,82.6,0.7,-9.0,6.6
20230116,2.5,-2.4,0.5,-5.0,67.4,5.1,-9.0,5.5
20230116,4.0,-2.1,2.3,-6.4,53.9,8.5,-9.0,8.7
20230116,1.6,-2.4,3.9,-6.7,62.1,8.6,-9.0,10.6
20230117,3.5,-9.6,-4.1,-17.3,74.3,3.0,-9.0,13.200000000000001
20230117,0.5,-4.1,-0.4,-8.4,70.8,4.8,-9.0,8.0
20230117,2.7,0.3,5.0,-3.1,39.1,7.0,-9.0,8.1
20230117,1.0,-3.1,0.9,-7.1,67.4,5.5,-9.0,8.0
20230117,1.1,-5.4,-1.2,-10.1,62.4,2.4,-9.0,8.9
20230117,1.7,-4.7,1.1,-9.3,71.1,7.4,-9.0,10.4
20230117,1.6,-1.8,6.1,-7.6,53.3,8.1,-9.0,13.7
20230117,3.7,-0.2,4.3,-4.5,42.6,7.5,-9.0,8.8
20230118,0.5,-5.4,0.9,-10.7,75.1,8.8,-9.0,11.6
20230118,0.5,-2.7,3.8,-6.2,71.8,7.0,-9.0,10.0
20230118,1.2,0.1,5.3,-3.0,71.1,6.1,0.0,8.3
20230118,1.1,-1.2,3.4,-4.7,72.3,5.9,0.0,8.1
20230118,1.2,-5.4,-0.4,-10.1,57.9,6.2,-9.0,9.7
20230118,1.1,-1.7,3.8,-5.4,75.8,4.0,-9.0,9.2
20230118,1.1,0.1,5.7,-4.3,70.4,6.6,-9.0,10.0
20230118,1.6,-0.3,5.2,-4.7,63.9,6.9,-9.0,9.9
20230119,0.9,-2.5,3.1,-9.5,75.8,3.0,4.5,12.6
20230119,2.0,-0.1,5.2,-7.0,65.1,6.1,0.7,12.2
20230119,1.1,0.5,6.5,-5.1,72.8,9.0,-9.0,11.6
20230119,1.2,-1.3,6.3,-7.4,75.6,7.5,-9.0,13.7
20230119,0.5,-4.8,2.3,-12.1,81.0,4.7,0.0,14.399999999999999
20230119,1.5,1.6,6.0,-4.2,65.8,6.6,-9.0,10.2
20230119,0.7,0.7,8.1,-5.2,78.8,7.8,-9.0,13.3
20230119,0.3,-0.2,6.8,-5.9,64.0,7.4,-9.0,12.7
20230120,2.0,-6.3,1.8,-15.3,54.6,8.0,0.2,17.1
20230120,5.1,1.9,4.9,-1.1,57.5,5.7,0.0,6.0
20230120,5.6,0.0,5.7,-5.0,52.3,7.4,0.0,10.7
20230120,4.5,0.1,4.5,-5.2,59.5,5.9,0.0,9.7
20230120,2.4,-3.8,2.2,-12.9,50.0,7.3,1.0,15.100000000000001
20230120,1.7,-1.1,2.7,-7.5,61.5,5.2,0.3,10.2
20230120,2.8,0.0,5.3,-4.6,62.5,7.6,0.0,9.899999999999999
20230120,2.1,-2.8,3.1,-8.6,60.0,7.3,-9.0,11.7
20230121,0.6,-10.1,-1.8,-17.0,71.4,8.8,-9.0,15.2
20230121,0.8,-5.6,-0.3,-11.3,57.3,9.0,-9.0,11.0
20230121,2.9,-1.0,4.7,-5.7,32.3,9.2,-9.0,10.4
20230121,1.3,0.1,4.8,-3.1,57.9,8.8,-9.0,7.9
20230121,0.5,-5.9,0.8,-12.2,67.5,8.5,-9.0,13.0
20230121,0.7,-2.1,3.3,-7.1,68.4,8.4,-9.0,10.399999999999999
20230121,1.7,-0.8,4.7,-6.1,59.9,8.5,-9.0,10.8
20230121,3.3,-1.7,3.2,-6.5,30.8,9.1,-9.0,9.7
20230122,1.2,-0.7,3.6,-4.8,57.0,2.1,-9.0,8.4
20230122,2.0,0.0,2.8,-2.2,51.8,0.3,-9.0,5.0
20230122,0.7,-1.9,2.9,-6.0,52.5,0.8,-9.0,8.9
20230122,3.8,4.4,5.7,1.3,65.6,0.0,-9.0,4.4
20230122,0.6,-1.6,2.8,-5.1,60.5,1.0,-9.0,7.8999999999999995
20230122,1.0,-0.4,3.8,-4.1,59.6,0.0,-9.0,7.8999999999999995
20230122,1.1,1.2,4.9,-5.1,64.8,0.0,-9.0,10.0
20230122,0.6,-3.6,4.0,-10.1,53.5,1.2,-9.0,14.1
20230122,0.9,0.7,5.5,-4.5,51.5,0.2,-9.0,10.0
20230123,2.7,-0.8,4.6,-6.9,66.6,7.3,-9.0,11.5
20230123,1.7,0.5,7.5,-7.4,55.5,8.0,-9.0,14.9
20230123,4.6,4.9,9.2,1.5,55.0,6.5,-9.0,7.699999999999999
20230123,1.7,-3.0,3.2,-9.4,74.1,6.6,-9.0,12.600000000000001
20230123,1.3,0.3,7.6,-5.4,72.9,6.4,-9.0,13.0
20230123,0.6,5.0,12.6,-2.1,55.6,7.1,-9.0,14.7
20230123,2.4,0.8,7.8,-6.3,61.5,7.5,-9.0,14.1
20230123,1.5,4.3,9.7,-1.0,55.8,7.1,-9.0,10.7
20230124,3.9,-7.1,2.8,-11.1,23.8,8.8,-9.0,13.899999999999999
20230124,6.6,-11.8,-2.6,-14.7,50.1,7.8,0.2,12.1
20230124,12.0,-6.5,-0.3,-8.1,84.0,1.0,0.7,7.8
20230124,4.1,-6.1,2.5,-10.2,27.6,9.0,-9.0,12.7
20230124,3.8,-9.8,-2.4,-12.5,57.8,7.2,-9.0,10.1
20230124,6.0,-5.8,4.0,-10.6,31.0,8.0,-9.0,14.6
20230124,7.7,-11.5,-1.7,-15.5,40.9,8.9,-9.0,13.8
20230124,4.3,-4.5,4.3,-8.8,34.8,7.9,-9.0,13.100000000000001
20230125,3.3,-7.2,-0.7,-14.0,29.3,9.4,-9.0,13.3
20230125,1.4,-11.4,-4.7,-17.7,42.9,9.3,0.0,13.0
20230125,3.2,-5.4,1.1,-10.7,28.9,9.3,-9.0,11.799999999999999
20230125,1.3,-0.4,3.7,-4.4,64.6,8.9,0.0,8.100000000000001
20230125,1.2,-9.1,-3.9,-14.4,55.0,8.7,-9.0,10.5
20230125,1.4,-9.8,-2.6,-16.1,53.8,9.0,-9.0,13.500000000000002
20230125,1.9,-11.2,-4.0,-15.5,45.0,8.6,-9.0,11.5
20230125,2.4,-8.8,-1.7,-13.5,32.4,8.0,-9.0,11.8
20230126,1.1,-3.4,-0.5,-8.1,56.6,1.2,0.0,7.6
20230126,1.0,-6.3,-4.4,-9.7,72.5,0.0,1.4,5.299999999999999
20230126,2.5,-0.1,4.8,-6.4,45.6,2.3,-9.0,11.2
20230126,2.2,5.0,10.9,-0.6,66.6,2.7,-9.0,11.5
20230126,1.0,-6.4,-3.9,-11.8,87.6,0.0,1.7,7.9
20230126,1.2,-2.4,3.1,-9.5,41.4,1.5,-9.0,12.6
20230126,1.0,-0.1,5.2,-7.6,79.3,0.0,0.0,12.8
20230126,0.5,-2.9,3.8,-11.3,42.0,1.0,-9.0,15.100000000000001
20230127,10.4,-4.7,-2.8,-5.4,56.4,0.8,0.0,2.6000000000000005
20230127,3.1,-2.8,3.5,-6.8,36.1,9.6,-9.0,10.3
20230127,2.5,-2.8,-0.3,-4.5,56.1,7.3,0.0,4.2
20230127,14.7,2.8,6.4,0.2,73.4,1.5,0.2,6.2
20230127,2.6,-7.5,-3.2,-13.0,64.1,7.9,-9.0,9.8
20230127,3.1,-4.0,-1.9,-6.5,73.6,2.9,2.1,4.6
20230127,3.1,-1.6,2.3,-5.4,44.4,8.8,-9.0,7.7
20230127,1.7,-2.4,1.3,-6.5,43.4,8.4,-9.0,7.8
20230128,1.6,-8.3,-0.8,-16.4,57.6,7.9,-9.0,15.599999999999998
20230128,1.7,-5.8,-1.4,-12.7,70.1,5.4,0.4,11.299999999999999
20230128,1.7,-4.3,1.4,-9.3,44.0,7.4,-9.0,10.700000000000001
20230128,6.0,2.4,4.7,-0.7,68.8,0.7,0.8,5.4
20230128,1.6,-8.9,-2.4,-17.2,64.4,9.4,-9.0,14.799999999999999
20230128,1.4,-4.4,-0.7,-11.4,73.8,5.0,0.6,10.700000000000001
20230128,3.5,-3.3,0.0,-8.7,45.5,5.1,-9.0,8.7
20230128,2.1,-5.1,-0.5,-13.7,59.0,6.9,0.0,13.2
20230129,5.3,-7.6,-4.1,-15.0,67.3,7.3,0.3,10.9
20230129,0.9,-3.6,3.7,-11.5,73.3,4.3,1.0,15.2
20230129,2.5,0.9,6.3,-4.2,44.4,9.4,-9.0,10.5
20230129,2.1,-2.5,4.1,-11.2,70.6,4.6,-9.0,15.299999999999999
20230129,1.9,-4.0,0.6,-11.3,55.4,7.0,0.8,11.9
20230129,2.0,-2.1,2.0,-9.3,68.3,3.2,0.1,11.3
20230129,1.9,-1.3,7.6,-9.4,52.4,9.1,-9.0,17.0
20230129,3.2,0.4,6.8,-4.7,49.0,9.3,-9.0,11.5
20230130,0.8,-3.9,3.2,-11.2,67.8,9.0,-9.0,14.399999999999999
20230130,1.3,-2.6,3.3,-8.1,55.5,9.2,-9.0,11.399999999999999
20230130,1.6,0.3,5.6,-4.0,51.6,9.5,-9.0,9.6
20230130,1.3,-0.3,4.7,-5.9,55.0,9.5,-9.0,10.600000000000001
20230130,1.0,-5.6,-1.3,-9.0,48.3,7.1,0.0,7.7
20230130,1.6,-1.2,4.5,-6.8,50.3,9.6,-9.0,11.3
20230130,2.4,1.3,6.9,-4.5,49.3,8.5,-9.0,11.4
20230130,2.8,0.3,5.7,-4.4,37.4,7.8,-9.0,10.100000000000001
20230131,1.4,0.7,5.7,-6.5,73.9,1.7,-9.0,12.2
20230131,2.2,2.1,9.4,-5.8,67.8,9.0,-9.0,15.2
20230131,1.1,1.7,11.3,-6.4,39.0,9.6,-9.0,17.700000000000003
20230131,1.1,0.3,11.2,-9.0,65.0,9.3,-9.0,20.2
20230131,0.4,-2.0,5.9,-11.2,71.4,5.8,-9.0,17.1
20230131,1.8,3.7,10.1,-3.7,57.1,9.3,-9.0,13.8
20230131,1.2,1.9,12.0,-7.5,78.0,9.0,-9.0,19.5
20230131,0.2,-0.2,9.9,-7.6,50.8,8.2,-9.0,17.5
20230201,1.3,-1.2,4.5,-6.5,71.0,6.5,-9.0,11.0
20230201,6.3,4.4,8.1,1.2,64.6,7.9,0.2,6.8999999999999995
20230201,3.3,2.7,6.9,-2.6,67.0,7.1,-9.0,9.5
20230201,3.6,2.8,7.7,-1.4,65.6,6.4,-9.0,9.1
20230201,1.4,-0.2,5.5,-6.0,61.8,7.3,-9.0,11.5
20230201,1.5,1.7,8.5,-2.5,65.6,7.3,-9.0,11.0
20230201,2.3,3.3,11.6,-1.1,67.1,8.7,-9.0,12.7
20230201,1.8,1.3,11.0,-6.2,51.9,8.4,-9.0,17.2
20230202,0.7,-5.3,1.4,-10.8,69.3,9.3,-9.0,12.200000000000001
20230202,0.5,-2.3,2.0,-5.9,55.4,7.6,-9.0,7.9
20230202,2.1,2.6,7.1,-0.6,39.4,6.4,-9.0,7.699999999999999
20230202,2.1,1.9,6.4,-1.6,49.1,7.4,-9.0,8.0
20230202,1.1,-2.0,2.4,-7.3,52.6,6.2,-9.0,9.7
20230202,1.2,-0.5,3.4,-3.7,60.4,7.5,-9.0,7.1
20230202,2.7,1.2,6.3,-2.6,49.0,5.3,-9.0,8.9
20230202,1.5,1.1,7.0,-2.4,47.9,7.8,-9.0,9.4
20230203,1.9,-1.2,1.7,-4.0,50.1,6.4,-9.0,5.7
20230203,2.6,-2.2,1.6,-4.7,50.1,8.9,-9.0,6.300000000000001
20230203,1.8,0.3,6.1,-2.8,36.9,7.2,-9.0,8.899999999999999
20230203,7.6,2.7,5.1,1.4,67.1,3.3,-9.0,3.6999999999999997
20230203,1.1,-1.2,4.7,-4.8,49.5,7.5,-9.0,9.5
20230203,1.4,-1.1,4.1,-3.9,47.3,5.8,-9.0,8.0
20230203,4.0,2.2,7.5,-0.7,45.6,7.8,-9.0,8.2
20230203,0.9,-2.3,7.3,-7.8,37.6,6.7,-9.0,15.1
20230203,0.4,2.7,10.3,-2.1,52.5,3.6,-9.0,12.4
20230204,2.0,-0.2,6.0,-5.2,49.8,8.2,-9.0,11.2
20230204,1.8,-1.0,5.5,-8.0,42.4,9.8,-9.0,13.5
20230204,6.4,3.3,7.8,-0.3,37.3,9.2,-9.0,8.1
20230204,1.8,-1.9,4.4,-8.0,65.3,8.6,-9.0,12.4
20230204,0.8,-2.5,5.3,-9.7,64.8,9.4,-9.0,15.0
20230204,1.6,2.8,8.7,-2.0,35.4,8.8,-9.0,10.7
20230204,2.4,-0.3,5.1,-5.1,46.9,7.8,-9.0,10.2
20230204,1.0,1.6,7.5,-3.7,44.6,9.1,-9.0,11.2
20230205,1.6,4.6,10.3,-1.6,33.4,9.3,-9.0,11.9
20230205,1.7,-1.7,6.7,-9.0,57.3,9.8,-9.0,15.7
20230205,2.0,2.0,7.6,-2.4,64.6,9.7,-9.0,10.0
20230205,0.6,0.3,11.1,-8.5,47.9,9.5,-9.0,19.6
20230205,0.4,-1.0,8.4,-8.0,74.9,9.3,-9.0,16.4
20230205,0.8,3.1,10.9,-3.0,43.9,8.6,-9.0,13.9
20230205,2.3,-1.6,5.8,-9.3,61.1,9.4,-9.0,15.100000000000001
20230205,0.8,2.7,9.7,-2.4,51.3,8.2,-9.0,12.1
20230206,1.8,6.8,13.2,2.4,39.3,7.4,-9.0,10.799999999999999
20230206,0.8,2.1,10.9,-4.9,52.8,6.2,-9.0,15.8
20230206,2.3,5.5,10.5,-0.3,46.0,2.6,-9.0,10.8
20230206,2.4,8.9,11.0,6.0,66.9,0.0,2.7,5.0
20230206,1.3,3.5,10.1,-3.3,61.3,6.0,-9.0,13.399999999999999
20230206,0.9,2.4,13.4,-7.9,48.4,6.1,-9.0,21.3
20230206,0.7,-0.2,10.0,-8.2,65.6,6.5,-9.0,18.2
20230206,0.8,1.5,11.8,-8.7,44.8,6.4,-9.0,20.5
20230207,1.5,3.7,6.8,1.1,66.3,1.3,-9.0,5.699999999999999
20230207,0.8,3.7,10.3,-1.0,54.3,5.6,-9.0,11.3
20230207,2.7,9.2,15.7,6.1,65.1,6.4,-9.0,9.6
20230207,2.9,9.8,14.3,5.4,70.4,5.6,0.2,8.9
20230207,1.0,1.5,9.6,-5.3,73.4,5.2,-9.0,14.899999999999999
20230207,1.3,7.3,16.3,1.7,52.8,6.9,-9.0,14.600000000000001
20230207,2.1,3.9,9.7,-1.8,69.5,8.7,-9.0,11.5
20230207,0.7,5.6,15.0,-3.2,47.8,8.0,-9.0,18.2
20230208,6.2,2.1,3.7,1.0,54.9,9.7,-9.0,2.7
20230208,2.3,2.3,8.9,-2.1,74.5,6.8,-9.0,11.0
20230208,1.0,4.5,11.4,-0.2,53.3,9.0,-9.0,11.6
20230208,7.5,8.3,10.3,6.4,51.0,8.9,-9.0,3.9000000000000004
20230208,1.1,-0.1,8.5,-6.5,63.3,9.2,-9.0,15.0
20230208,1.4,1.5,7.7,-4.0,71.5,9.3,-9.0,11.7
20230208,2.2,7.0,13.7,1.7,39.4,9.0,-9.0,12.0
20230208,0.6,3.1,13.3,-4.4,50.5,9.3,-9.0,17.700000000000003
20230209,1.8,1.4,8.2,-6.8,58.1,7.5,-9.0,15.0
20230209,1.7,3.6,9.8,-5.0,53.6,5.1,0.0,14.8
20230209,2.0,5.7,11.0,0.1,47.1,4.6,3.4,10.9
20230209,2.8,9.6,13.5,6.8,72.3,0.0,11.8,6.7
20230209,1.1,0.6,8.6,-8.7,67.1,7.4,0.1,17.299999999999997
20230209,1.6,4.8,12.3,-4.0,61.3,1.7,0.6,16.3
20230209,1.5,2.7,10.2,-7.0,55.9,4.6,3.8,17.2
20230209,1.2,2.1,9.5,-7.2,62.5,5.9,2.8,16.7
20230210,1.7,-1.0,3.5,-5.5,86.1,0.8,2.2,9.0
20230210,0.7,2.3,5.5,-1.8,88.6,0.0,2.9,7.3
20230210,2.8,5.0,8.8,2.3,80.8,3.3,22.1,6.500000000000001
20230210,1.5,2.8,6.8,-1.3,85.9,0.4,1.9,8.1
20230210,0.4,0.7,5.1,-2.7,80.1,0.1,3.7,7.8
20230210,1.1,1.6,7.0,-2.1,91.5,3.8,7.7,9.1
20230210,1.6,3.2,10.8,-0.8,85.8,2.9,19.6,11.600000000000001
20230210,2.7,4.3,9.1,0.8,83.1,0.7,16.9,8.299999999999999
20230211,0.5,-1.1,6.0,-6.2,84.1,5.2,-9.0,12.2
20230211,0.4,0.9,6.7,-1.9,89.5,1.5,-9.0,8.6
20230211,0.9,3.1,8.3,-1.0,80.5,3.1,-9.0,9.3
20230211,0.7,0.2,6.7,-3.5,90.8,2.5,-9.0,10.2
20230211,0.6,-2.0,6.4,-9.2,69.8,5.8,-9.0,15.6
20230211,1.2,1.7,7.5,-2.3,85.4,2.3,-9.0,9.8
20230211,0.5,3.5,9.1,-1.5,84.6,0.6,-9.0,10.6
20230211,0.7,2.1,10.3,-3.5,86.0,4.5,-9.0,13.8
20230212,0.6,1.5,7.2,-4.5,77.1,1.2,-9.0,11.7
20230212,1.2,2.9,8.0,-3.6,70.5,2.1,-9.0,11.6
20230212,1.7,4.8,9.2,-0.8,75.1,1.1,-9.0,10.0
20230212,0.6,4.0,10.4,-3.4,81.5,1.5,0.4,13.8
20230212,0.4,1.3,7.2,-4.8,76.3,2.2,-9.0,12.0
20230212,0.9,2.3,6.0,-3.8,83.0,0.2,0.0,9.8
20230212,0.9,4.9,11.5,-1.5,89.1,1.3,4.4,13.0
20230212,0.0,2.3,6.9,-2.7,78.1,0.7,0.0,9.600000000000001
20230213,2.6,2.8,6.7,-2.3,76.9,3.0,-9.0,9.0
20230213,6.6,2.7,5.0,0.7,70.9,0.0,0.0,4.3
20230213,1.9,6.0,11.1,1.1,68.1,1.9,-9.0,10.0
20230213,2.6,4.8,9.6,2.7,70.0,2.7,-9.0,6.8999999999999995
20230213,2.0,2.8,4.6,-0.7,77.6,0.0,0.1,5.3
20230213,1.2,6.0,11.2,2.7,76.1,1.8,-9.0,8.5
20230213,1.1,6.9,11.4,3.1,76.9,1.4,0.1,8.3
20230213,1.5,5.5,8.7,2.2,71.4,0.3,-9.0,6.499999999999999
20230214,1.5,-0.4,4.9,-5.1,67.6,6.5,-9.0,10.0
