TM,WS_AVG,TA_AVG,TA_MAX,TA_MIN,HM_AVG,SS_DAY,RN_DAY,TA_DIF
20170118,0.8,0.8,8.3,-5.3,66.1,5.4,-9.0,13.600000000000001
20170118,2.8,2.0,6.9,-4.5,48.1,6.0,-9.0,11.4
20170119,1.1,-4.9,2.9,-12.7,62.1,8.8,-9.0,15.6
20170119,0.7,-0.7,5.5,-3.8,69.9,6.4,-9.0,9.3
20170119,1.3,4.1,10.4,-0.7,63.5,7.1,-9.0,11.1
20170119,0.5,-2.3,3.9,-6.2,83.0,4.1,-9.0,10.1
20170119,0.8,-2.8,6.3,-8.5,58.6,6.6,-9.0,14.8
20170119,1.2,0.5,6.3,-3.6,75.0,7.3,-9.0,9.9
20170119,0.6,0.1,10.8,-7.9,61.4,7.9,-9.0,18.700000000000003
20170119,0.8,-1.5,8.8,-8.3,62.9,7.9,-9.0,17.1
20170120,1.4,-2.5,0.8,-6.1,71.4,3.0,0.5,6.8999999999999995
20170120,3.9,-4.0,-0.7,-10.5,87.9,3.8,7.0,9.8
20170120,2.3,0.7,4.0,-2.9,47.4,8.1,0.0,6.9
20170120,8.2,3.9,7.3,1.1,61.8,1.5,0.2,6.199999999999999
20170120,1.9,-5.6,-2.5,-12.9,77.6,0.1,1.0,10.4
20170120,6.3,-0.5,2.6,-2.8,68.0,1.2,2.0,5.4
20170120,4.6,0.0,2.3,-2.6,73.4,4.7,0.5,4.9
20170120,2.4,0.0,2.4,-3.7,47.5,7.9,0.0,6.1
20170121,6.2,-2.3,0.1,-3.9,60.9,3.3,1.1,4.0
20170121,3.3,-1.1,3.9,-5.0,53.8,8.6,-9.0,8.9
20170121,1.4,-0.5,2.6,-3.5,78.8,2.6,0.8,6.1
20170121,9.3,4.4,7.9,2.3,63.5,0.8,0.0,5.6000000000000005
20170121,0.9,-3.9,2.7,-10.3,73.8,5.2,0.5,13.0
20170121,2.9,-1.3,2.6,-5.5,55.0,6.6,-9.0,8.1
20170121,2.1,1.9,4.3,-0.5,69.8,0.3,-9.0,4.8
20170121,0.7,-2.7,3.8,-8.5,57.3,6.5,-9.0,12.3
20170122,2.2,-4.4,-1.1,-8.8,45.9,9.0,0.0,7.700000000000001
20170122,2.3,-5.8,-1.6,-7.9,66.6,7.3,0.7,6.300000000000001
20170122,4.3,0.6,5.1,-4.1,42.5,9.4,-9.0,9.2
20170122,3.9,2.6,5.2,0.9,62.3,2.1,1.0,4.3
20170122,2.4,-5.9,-1.0,-8.5,61.3,6.9,0.9,7.5
20170122,2.4,-4.6,-2.0,-7.5,79.6,0.7,3.0,5.5
20170122,2.3,-6.4,-3.3,-13.1,49.1,-9.0,1.0,9.8
20170122,5.1,-1.9,1.5,-4.8,45.8,6.7,0.0,6.3
20170123,3.6,-5.4,0.2,-9.6,35.8,9.4,-9.0,9.799999999999999
20170123,1.6,-6.5,-1.4,-10.0,65.0,8.9,0.0,8.6
20170123,4.0,-1.4,3.5,-5.4,39.1,9.3,-9.0,8.9
20170123,2.3,2.4,6.2,0.0,50.9,8.2,0.0,6.2
20170123,1.7,-4.6,-1.7,-6.3,67.3,7.5,0.0,4.6
20170123,2.6,-3.2,1.7,-7.0,38.4,8.6,-9.0,8.7
20170123,6.1,-8.0,-4.3,-11.2,49.3,8.7,-9.0,6.8999999999999995
20170123,3.0,-1.3,3.4,-3.9,38.0,8.0,-9.0,7.3
20170124,2.9,-1.1,2.2,-4.1,32.4,9.2,-9.0,6.3
20170124,4.5,-5.0,-0.8,-8.8,52.6,9.4,-9.0,8.0
20170124,2.9,-0.8,2.9,-3.1,86.5,8.3,0.0,6.0
20170124,1.2,-3.4,4.6,-10.7,44.1,9.2,-9.0,15.299999999999999
20170124,0.7,-6.4,2.0,-13.3,71.5,9.0,-9.0,15.3
20170124,2.1,-1.1,4.9,-5.3,33.8,8.8,-9.0,10.2
20170124,2.2,-4.7,0.7,-10.6,33.3,9.1,-9.0,11.299999999999999
20170124,0.8,-1.5,4.6,-6.8,55.1,8.9,-9.0,11.399999999999999
20170125,1.5,-5.2,0.9,-10.2,50.6,9.5,-9.0,11.1
20170125,1.3,-5.3,3.4,-14.5,49.1,9.8,-9.0,17.9
20170125,4.4,0.3,5.3,-3.6,43.6,9.1,-9.0,8.9
20170125,1.4,-6.2,0.2,-13.1,59.3,8.9,-9.0,13.299999999999999
20170125,0.8,-6.9,1.6,-14.5,69.6,9.0,-9.0,16.1
20170125,2.6,-0.4,4.8,-4.0,57.9,9.3,-9.0,8.8
20170125,0.9,-7.5,3.1,-16.3,56.4,8.5,-9.0,19.400000000000002
20170126,2.0,2.2,7.3,-6.8,40.4,4.9,-9.0,14.1
20170126,4.1,0.0,5.2,-5.3,72.4,3.6,0.5,10.5
20170126,1.9,0.8,7.3,-6.7,39.8,7.7,-9.0,14.0
20170126,3.9,5.1,9.6,0.7,76.4,8.4,-9.0,8.9
20170126,1.1,-4.8,1.1,-13.8,63.5,6.3,-9.0,14.9
20170126,1.4,-0.1,6.7,-7.6,72.5,7.8,-9.0,14.3
20170126,1.7,0.0,8.7,-6.7,68.0,8.2,-9.0,15.399999999999999
20170126,3.3,2.6,9.0,-4.3,22.8,7.9,-9.0,13.3
20170127,1.9,-3.0,1.2,-11.6,63.6,9.3,7.1,12.799999999999999
20170127,1.7,-0.7,4.0,-5.2,51.9,8.9,2.7,9.2
20170127,3.6,5.6,9.0,1.7,26.0,6.9,-9.0,7.3
20170127,3.3,4.2,9.7,-1.7,60.3,6.7,0.0,11.399999999999999
20170127,2.4,-1.4,2.8,-6.2,51.8,8.7,0.0,9.0
20170127,2.6,0.0,3.7,-4.7,60.9,7.2,1.0,8.4
20170127,3.0,2.4,6.7,-4.1,59.9,6.9,0.3,10.8
20170127,2.0,-0.4,6.4,-6.7,40.4,8.0,0.1,13.100000000000001
20170128,0.6,-5.3,2.2,-13.3,62.6,8.0,-9.0,15.5
20170128,2.4,3.5,5.3,1.5,61.1,8.3,-9.0,3.8
20170128,1.3,1.1,9.4,-5.0,52.0,7.7,-9.0,14.4
20170128,1.8,1.8,9.7,-6.7,61.1,8.1,-9.0,16.4
20170128,0.6,-5.3,5.0,-14.4,63.5,7.3,-9.0,19.4
20170128,1.0,0.5,8.0,-7.1,60.8,7.2,-9.0,15.1
20170128,1.0,1.7,12.1,-10.4,52.8,8.6,0.0,22.5
20170128,0.9,0.6,8.5,-6.6,41.3,7.5,-9.0,15.1
20170129,1.2,0.0,1.3,-0.8,72.0,0.0,5.2,2.1
20170129,0.9,1.3,3.0,-0.2,76.6,0.0,7.0,3.2
20170129,0.9,3.9,6.3,1.1,53.5,0.0,0.2,5.199999999999999
20170129,0.7,3.9,7.5,1.2,85.4,0.0,5.9,6.3
20170129,0.2,-0.8,1.0,-2.2,77.8,0.0,5.5,3.2
20170129,1.1,3.3,4.8,1.3,80.9,0.0,3.0,3.5
20170129,0.7,6.3,8.5,3.0,85.3,0.0,5.1,5.5
20170129,0.8,3.8,6.4,-0.8,55.4,0.0,0.5,7.2
20170130,1.9,-6.0,-1.0,-12.1,59.1,9.5,-9.0,11.1
20170130,1.2,-1.5,2.1,-3.4,77.9,1.4,1.7,5.5
20170130,3.1,-1.1,2.5,-5.2,64.9,5.2,1.5,7.7
20170130,8.1,-2.8,1.3,-5.3,77.8,3.9,1.3,6.6
20170130,1.6,-5.0,-0.1,-10.7,74.1,4.0,0.6,10.6
20170130,1.9,-3.4,2.7,-9.5,71.3,4.2,0.1,12.2
20170130,2.4,1.7,6.4,-6.3,63.1,9.4,0.5,12.7
20170130,5.1,1.4,4.9,-3.2,54.4,8.2,0.5,8.100000000000001
20170131,4.0,-8.7,-2.6,-16.1,60.3,7.1,-9.0,13.500000000000002
20170131,0.9,-6.6,0.4,-12.9,65.3,8.3,-9.0,13.3
20170131,2.7,1.6,9.3,-4.7,49.0,9.0,-9.0,14.0
20170131,0.9,-4.7,0.0,-9.8,70.8,7.9,-9.0,9.8
20170131,2.1,-5.2,0.4,-10.8,60.6,6.7,5.0,11.200000000000001
20170131,1.8,-2.3,2.6,-8.1,64.4,8.5,-9.0,10.7
20170131,1.2,-1.7,8.0,-10.1,54.6,8.5,-9.0,18.1
20170131,0.7,-2.7,8.0,-12.2,50.8,9.5,-9.0,20.2
20170201,1.3,-6.0,2.4,-12.3,65.4,9.0,-9.0,14.700000000000001
20170201,2.3,-2.6,1.1,-7.8,67.9,9.0,-9.0,8.9
20170201,2.3,1.5,7.6,-1.7,32.6,5.2,-9.0,9.299999999999999
20170201,4.1,4.1,6.2,2.5,61.3,1.5,0.0,3.7
20170201,2.0,-5.2,1.0,-12.1,57.9,8.8,-9.0,13.1
20170201,2.9,-2.2,3.1,-6.1,64.0,7.3,-9.0,9.2
20170201,3.1,1.6,7.5,-1.7,46.4,8.4,-9.0,9.2
20170201,1.4,-0.3,8.0,-6.0,42.6,8.0,-9.0,14.0
20170202,5.2,1.1,3.7,-2.4,60.1,9.4,-9.0,6.1
20170202,3.4,3.6,12.7,-2.7,23.5,9.5,-9.0,15.399999999999999
20170202,1.5,0.2,7.2,-5.3,43.6,9.8,-9.0,12.5
20170202,8.1,4.3,5.8,2.7,66.0,10.3,-9.0,3.0999999999999996
20170202,1.4,-3.4,3.8,-11.9,51.0,8.8,-9.0,15.7
20170202,3.0,2.2,9.6,-4.2,29.4,9.8,-9.0,13.8
20170202,3.4,0.9,4.6,-3.0,70.1,9.2,-9.0,7.6
20170202,1.3,0.2,10.2,-8.2,37.5,8.9,-9.0,18.4
20170203,2.2,4.0,8.6,-1.0,41.0,9.8,-9.0,9.6
20170203,1.2,2.2,7.4,-1.1,55.4,7.6,-9.0,8.5
20170203,3.6,5.5,12.5,0.2,32.9,10.1,-9.0,12.3
20170203,3.0,7.0,11.6,2.7,50.0,4.5,-9.0,8.899999999999999
20170203,1.0,0.6,7.0,-4.1,67.9,7.5,-9.0,11.1
20170203,1.2,-0.9,7.2,-8.7,67.1,6.7,-9.0,15.899999999999999
20170203,2.0,-0.5,8.4,-8.4,53.1,8.8,-9.0,16.8
20170203,1.2,2.7,12.0,-5.6,37.3,7.1,-9.0,17.6
20170204,2.3,7.8,12.8,2.7,31.3,6.2,-9.0,10.100000000000001
20170204,0.7,2.9,8.1,-3.3,65.0,2.3,0.0,11.399999999999999
20170204,1.5,7.7,11.7,3.7,56.3,2.7,0.5,7.999999999999999
20170204,0.9,11.0,12.6,9.1,79.8,0.0,16.6,3.5
20170204,1.1,3.8,7.6,-2.0,73.0,0.1,0.0,9.6
20170204,1.1,7.6,14.3,2.3,46.4,5.5,0.5,12.0
20170204,1.2,1.7,9.9,-8.2,50.8,6.6,-9.0,18.1
20170204,0.8,7.9,13.1,3.3,50.1,4.0,0.3,9.8
20170205,2.6,8.1,10.7,5.0,47.6,4.9,0.0,5.699999999999999
20170205,3.1,1.7,5.5,0.1,83.9,0.6,4.1,5.4
20170205,4.6,5.3,6.8,3.9,91.0,0.3,0.6,2.9
20170205,1.5,6.3,12.8,3.3,67.3,4.6,2.7,9.5
20170205,1.1,3.1,5.6,-1.3,73.4,0.0,0.5,6.8999999999999995
20170205,2.2,7.8,12.1,5.2,78.3,3.8,3.5,6.8999999999999995
20170205,2.4,4.2,9.2,0.5,54.5,1.3,0.1,8.7
20170205,1.7,6.4,10.4,4.1,79.3,0.6,6.5,6.300000000000001
20170206,3.0,-1.7,2.6,-4.4,51.0,9.8,-9.0,7.0
20170206,2.9,0.2,5.0,-4.7,46.9,9.7,-9.0,9.7
20170206,7.1,2.9,5.6,0.1,40.1,9.6,-9.0,5.5
20170206,2.9,-1.2,2.3,-4.3,46.0,9.4,-9.0,6.6
20170206,2.1,-0.6,4.1,-4.9,59.4,8.6,-9.0,9.0
20170206,3.9,2.6,6.3,-0.9,54.0,9.5,-9.0,7.2
20170206,3.1,-0.1,5.0,-6.0,47.6,8.6,-9.0,11.0
20170207,1.4,1.5,4.7,-2.0,43.3,2.8,-9.0,6.7
20170207,3.0,-1.9,0.7,-4.0,46.9,4.1,-9.0,4.7
20170207,1.3,0.3,6.9,-4.0,50.1,5.5,-9.0,10.9
20170207,6.8,3.2,6.8,1.7,71.5,9.0,-9.0,5.1
20170207,0.7,-2.5,3.2,-8.1,67.9,2.4,-9.0,11.3
20170207,1.2,-0.3,5.3,-3.8,68.0,5.3,-9.0,9.1
20170207,2.4,2.6,9.8,-1.3,52.4,8.7,-9.0,11.100000000000001
20170207,2.0,2.8,9.6,-2.5,48.4,5.4,-9.0,12.1
20170208,0.9,-2.6,3.0,-8.9,67.5,3.7,-9.0,11.9
20170208,0.7,-1.3,2.3,-5.6,57.6,0.8,-9.0,7.8999999999999995
20170208,2.6,4.7,9.1,1.0,46.9,3.8,-9.0,8.1
20170208,2.7,2.9,6.0,0.5,64.0,0.0,0.0,5.5
20170208,1.3,-2.0,3.0,-7.3,58.3,0.6,-9.0,10.3
20170208,1.5,-0.6,4.1,-4.4,66.0,0.7,-9.0,8.5
20170208,2.6,2.4,5.8,-1.5,63.3,0.1,0.0,7.3
20170208,1.6,-0.3,6.2,-8.4,49.9,2.8,-9.0,14.600000000000001
20170209,1.9,-6.6,-2.5,-11.0,50.8,7.2,-9.0,8.5
20170209,7.6,-0.7,2.7,-3.4,85.6,0.0,10.2,6.1
20170209,5.5,-2.1,1.0,-4.2,66.3,8.3,-9.0,5.2
20170209,7.3,-1.3,0.9,-3.7,76.9,2.8,1.4,4.6000000000000005
20170209,2.1,-5.2,-1.1,-8.8,49.9,7.3,-9.0,7.700000000000001
20170209,3.7,-2.6,-0.1,-5.4,71.3,2.4,2.1,5.300000000000001
20170209,3.6,-1.2,2.0,-3.4,67.1,4.4,0.0,5.4
20170209,3.4,-0.8,2.7,-3.9,43.3,8.2,-9.0,6.6
20170210,3.3,-6.2,-0.4,-10.0,39.9,9.7,-9.0,9.6
20170210,3.6,-5.5,-1.9,-8.2,45.8,9.8,0.0,6.299999999999999
20170210,5.4,-3.0,0.5,-5.8,39.4,10.1,-9.0,6.3
20170210,4.2,-4.3,-0.6,-6.3,61.5,8.1,0.0,5.7
20170210,2.1,-6.5,-2.2,-11.0,40.5,9.3,-9.0,8.8
20170210,2.1,-4.7,-1.4,-8.0,56.9,6.7,0.9,6.6
20170210,4.0,-2.0,0.6,-3.7,62.4,7.0,-9.0,4.3
20170210,5.0,-3.2,0.7,-5.9,39.4,9.5,-9.0,6.6000000000000005
20170211,1.6,-5.8,1.0,-13.4,49.1,9.9,-9.0,14.4
20170211,1.6,-4.6,0.4,-11.0,53.1,9.8,-9.0,11.4
20170211,2.6,-1.9,2.0,-5.5,58.8,6.5,0.0,7.5
20170211,6.3,-3.8,-1.7,-5.9,86.0,2.8,1.8,4.2
20170211,1.6,-8.6,-3.3,-13.7,52.1,7.4,-9.0,10.399999999999999
20170211,3.0,-4.8,-0.9,-7.8,61.5,4.3,-9.0,6.8999999999999995
20170211,3.3,-1.6,5.2,-9.3,52.6,10.1,-9.0,14.5
20170211,3.7,-2.1,2.9,-7.0,41.3,9.5,-9.0,9.9
20170212,4.5,-6.7,-1.6,-12.7,57.0,10.2,-9.0,11.1
20170212,1.3,-3.1,4.1,-10.2,57.0,9.5,-9.0,14.299999999999999
20170212,3.4,1.4,6.7,-3.2,39.1,10.0,-9.0,9.9
20170212,1.2,-0.7,5.3,-7.4,68.5,9.6,-9.0,12.7
20170212,2.0,-4.6,3.4,-11.2,54.4,7.9,-9.0,14.6
20170212,1.2,0.9,5.5,-3.7,68.8,8.4,-9.0,9.2
20170212,3.0,0.5,6.3,-4.1,57.8,9.2,-9.0,10.399999999999999
20170212,1.4,-2.0,5.8,-9.9,58.0,10.0,-9.0,15.7
20170213,1.1,-2.5,5.9,-10.0,68.3,9.2,-9.0,15.9
20170213,1.3,-1.0,4.6,-7.9,91.5,4.0,0.1,12.5
20170213,1.5,3.4,9.2,-2.1,41.4,8.8,-9.0,11.299999999999999
20170213,2.6,6.8,10.5,1.3,48.9,10.2,-9.0,9.2
20170213,1.2,-3.7,5.0,-12.5,68.4,8.3,-9.0,17.5
20170213,1.5,1.3,7.4,-7.6,77.4,9.4,-9.0,15.0
20170213,1.8,3.9,10.4,-2.0,56.3,9.2,0.0,12.4
20170213,0.9,1.6,10.5,-7.8,56.3,7.7,0.1,18.3
20170214,2.2,0.6,2.6,-1.1,55.8,9.6,-9.0,3.7
20170214,2.4,1.2,6.7,-3.2,64.6,9.9,-9.0,9.9
20170214,1.5,3.5,8.4,0.0,55.0,9.8,-9.0,8.4
20170214,9.4,6.7,9.4,5.6,64.5,10.1,-9.0,3.8000000000000007
20170214,1.2,-0.3,6.6,-5.3,64.5,9.6,-9.0,11.899999999999999
20170214,2.3,4.7,10.0,0.8,52.6,10.1,-9.0,9.2
20170214,3.2,3.8,6.9,-0.8,67.5,9.5,-9.0,7.7
20170214,0.8,2.6,10.1,-3.6,48.0,9.5,0.0,13.7
