TM,WS_AVG,TA_AVG,TA_MAX,TA_MIN,HM_AVG,SS_DAY,RN_DAY,TA_DIF
20240117,0.6,6.8,9.9,2.6,70.5,0.0,0.3,7.300000000000001
20240117,0.1,2.7,6.4,-2.2,69.0,0.0,0.8,8.600000000000001
20240118,2.0,3.5,8.9,-0.2,78.0,5.0,0.2,9.1
20240118,1.9,4.4,7.6,2.2,84.4,6.3,4.1,5.3999999999999995
20240118,1.0,9.0,14.1,5.9,86.0,0.0,12.9,8.2
20240118,3.0,13.2,17.2,10.5,79.1,0.1,3.6,6.699999999999999
20240118,1.4,3.2,6.0,0.9,90.8,0.0,8.2,5.1
20240118,1.5,6.8,12.3,5.0,93.9,0.0,9.3,7.300000000000001
20240118,1.2,7.6,11.3,3.6,87.9,0.0,1.3,7.700000000000001
20240118,0.9,6.2,9.1,2.2,95.0,0.0,0.8,6.8999999999999995
20240119,2.7,-2.9,-1.8,-3.3,97.5,0.0,1.4,1.4999999999999998
20240119,2.7,5.1,6.9,4.0,65.9,0.1,-9.0,2.9000000000000004
20240119,3.5,6.0,7.1,5.0,75.3,0.0,1.4,2.0999999999999996
20240119,2.5,5.4,8.6,3.5,68.9,1.6,-9.0,5.1
20240119,1.6,0.9,2.1,0.2,73.0,0.0,-9.0,1.9000000000000001
20240119,1.6,5.0,7.2,3.9,78.3,0.0,0.3,3.3000000000000003
20240119,2.7,7.1,9.1,6.0,79.0,0.0,-9.0,3.0999999999999996
20240119,3.5,5.7,7.1,4.6,70.8,0.0,1.5,2.5
20240120,2.9,1.7,3.6,0.1,74.5,0.0,0.6,3.5
20240120,2.5,4.1,5.6,3.0,69.0,0.0,0.4,2.5999999999999996
20240120,2.0,5.9,7.8,4.3,85.5,0.0,16.9,3.5
20240120,3.5,4.2,5.6,2.4,88.6,0.0,5.4,3.1999999999999997
20240120,1.5,-1.9,-1.2,-2.5,94.1,0.0,13.9,1.3
20240120,6.7,5.1,6.1,3.9,81.3,0.0,14.0,2.1999999999999997
20240120,2.7,7.4,8.6,6.1,85.6,0.0,26.4,2.5
20240120,2.4,5.6,7.2,3.7,87.6,0.0,8.3,3.5
20240121,1.5,0.9,3.7,-3.3,78.3,0.0,0.1,7.0
20240121,2.0,1.9,4.8,-2.0,77.5,0.0,0.0,6.8
20240121,1.4,5.5,8.3,3.1,82.9,0.0,0.8,5.200000000000001
20240121,1.8,4.6,9.9,1.3,90.5,0.4,0.4,8.6
20240121,0.5,1.5,4.0,-0.4,83.0,0.0,0.1,4.4
20240121,1.5,3.9,7.2,1.2,83.3,1.3,0.4,6.0
20240121,2.0,5.3,7.0,2.8,86.6,0.0,0.3,4.2
20240121,0.7,5.0,8.7,2.3,77.8,0.7,0.1,6.3999999999999995
20240122,2.5,-10.1,-2.5,-13.6,65.1,4.3,0.0,11.1
20240122,3.9,1.5,5.6,-2.9,79.6,4.5,6.4,8.5
20240122,6.6,-4.4,0.5,-6.4,76.8,0.9,0.4,6.9
20240122,6.2,-3.5,0.9,-5.5,74.3,0.8,1.1,6.4
20240122,3.0,-6.7,1.9,-11.7,62.6,3.1,0.1,13.6
20240122,2.5,-4.6,0.4,-7.6,74.6,1.2,0.8,8.0
20240122,5.2,-1.7,2.5,-3.9,66.4,3.5,0.1,6.4
20240122,3.4,-3.0,3.7,-7.9,58.1,5.1,-9.0,11.600000000000001
20240123,2.2,-12.7,-8.8,-15.3,44.6,8.9,-9.0,6.5
20240123,2.0,-10.0,-6.9,-12.3,48.4,8.9,-9.0,5.4
20240123,5.0,-6.2,-2.4,-8.8,40.4,8.9,-9.0,6.4
20240123,3.5,-2.4,-0.5,-3.3,78.9,1.7,3.8,2.8
20240123,2.1,-10.5,-6.5,-13.4,52.1,7.8,-9.0,6.9
20240123,2.1,-5.8,-3.2,-7.8,83.9,0.5,8.6,4.6
20240123,2.7,-3.5,-1.1,-4.8,80.3,1.3,4.2,3.6999999999999997
20240123,5.7,-8.2,-4.5,-11.0,47.0,9.0,-9.0,6.5
20240124,1.7,-7.9,-3.4,-12.2,37.6,9.0,-9.0,8.799999999999999
20240124,5.8,-7.6,-4.7,-10.4,52.4,9.4,-9.0,5.7
20240124,3.8,-7.1,-3.1,-11.0,52.1,8.5,-9.0,7.9
20240124,13.5,0.8,2.3,-1.8,76.9,1.4,0.3,4.1
20240124,2.5,-7.3,-3.3,-11.7,43.9,8.2,-9.0,8.399999999999999
20240124,2.3,-6.6,-3.0,-10.5,65.6,7.9,0.2,7.5
20240124,6.3,-2.3,0.5,-5.5,66.6,6.8,-9.0,6.0
20240124,4.0,-9.0,-3.7,-13.5,51.0,8.7,-9.0,9.8
20240124,2.4,-3.0,2.2,-6.7,37.0,9.2,-9.0,8.9
20240125,2.1,-5.3,-0.5,-9.7,47.8,9.4,-9.0,9.2
20240125,1.8,-5.2,1.1,-11.5,48.0,9.5,-9.0,12.6
20240125,8.8,-0.8,4.6,-4.7,43.5,9.0,-9.0,9.3
20240125,1.7,-5.5,-0.8,-11.6,47.3,9.3,-9.0,10.799999999999999
20240125,1.1,-5.2,0.8,-11.6,64.4,9.5,-9.0,12.4
20240125,2.1,-0.9,4.4,-5.9,37.3,8.7,-9.0,10.3
20240125,1.9,-5.0,0.3,-10.6,44.9,8.8,-9.0,10.9
20240125,1.5,-0.8,5.0,-5.6,48.9,8.6,-9.0,10.6
20240126,1.2,1.0,5.5,-3.2,44.4,8.9,-9.0,8.7
20240126,5.1,-1.0,2.4,-4.5,57.6,8.3,-9.0,6.9
20240126,2.6,1.8,5.3,-0.4,73.3,5.6,-9.0,5.7
20240126,0.5,-0.7,8.6,-7.9,63.4,9.1,-9.0,16.5
20240126,0.5,-2.2,4.2,-7.7,78.4,3.8,-9.0,11.9
20240126,2.1,2.7,8.1,-1.9,46.4,8.2,-9.0,10.0
20240126,3.7,-2.2,3.3,-9.8,54.1,9.0,-9.0,13.100000000000001
20240126,1.3,1.9,7.0,-2.0,50.8,7.9,-9.0,9.0
20240127,2.1,2.1,7.6,-1.3,53.4,9.0,-9.0,8.9
20240127,1.3,0.1,6.1,-4.4,61.8,9.0,-9.0,10.5
20240127,1.8,3.2,9.2,-1.6,63.0,9.2,-9.0,10.799999999999999
20240127,1.3,6.8,10.8,3.0,55.8,6.3,-9.0,7.800000000000001
20240127,0.9,0.8,5.7,-3.0,69.4,8.7,-9.0,8.7
20240127,1.7,0.5,6.0,-3.2,66.5,7.5,-9.0,9.2
20240127,1.2,-0.9,6.3,-6.9,66.5,8.5,-9.0,13.2
20240127,1.9,2.4,8.7,-2.1,52.6,8.0,-9.0,10.799999999999999
20240128,0.9,0.5,4.3,-2.6,56.3,9.0,-9.0,6.9
20240128,0.8,0.4,3.7,-2.6,60.0,3.9,-9.0,6.300000000000001
20240128,3.7,4.2,8.3,0.9,39.0,9.0,-9.0,7.4
20240128,3.0,5.0,8.1,0.2,64.5,8.8,0.3,7.8999999999999995
20240128,0.9,-1.4,3.1,-5.6,72.4,4.7,-9.0,8.7
20240128,2.6,2.9,8.2,-0.6,46.5,8.8,-9.0,8.799999999999999
20240128,2.6,2.2,6.4,-2.4,68.5,8.2,0.0,8.8
20240128,0.9,1.4,7.8,-3.0,52.0,8.6,-9.0,10.8
20240129,1.5,1.5,4.8,-1.4,72.0,1.8,-9.0,6.199999999999999
20240129,2.2,1.3,6.4,-2.2,62.0,9.6,-9.0,8.600000000000001
20240129,1.2,1.4,5.8,-2.2,67.1,7.8,-9.0,8.0
20240129,4.3,6.0,8.6,3.9,66.0,6.6,-9.0,4.699999999999999
20240129,0.7,-2.3,4.4,-7.2,76.1,7.3,-9.0,11.600000000000001
20240129,1.3,0.4,4.8,-3.0,70.1,8.7,-9.0,7.8
20240129,1.5,2.3,9.3,-2.9,53.8,9.1,-9.0,12.200000000000001
20240129,0.3,-0.3,8.5,-6.5,64.4,8.8,-9.0,15.0
20240130,0.6,-2.2,7.1,-9.1,64.0,8.3,-9.0,16.2
20240130,1.4,0.2,8.6,-5.5,70.0,9.4,-9.0,14.1
20240130,1.0,4.5,10.4,-1.9,54.4,7.8,0.0,12.3
20240130,2.8,7.7,10.6,3.0,74.8,0.0,0.5,7.6
20240130,0.5,-3.0,6.8,-10.2,71.6,9.0,-9.0,17.0
20240130,0.8,2.7,10.3,-5.0,69.1,7.2,0.1,15.3
20240130,0.6,0.6,11.4,-8.7,60.9,7.3,-9.0,20.1
20240130,0.6,0.0,10.0,-9.2,63.1,8.7,-9.0,19.2
20240131,2.6,0.4,6.5,-6.2,55.1,-9.0,-9.0,12.7
20240131,0.8,3.2,11.6,-3.7,59.9,8.6,-9.0,15.3
20240131,1.4,8.1,13.8,4.7,73.8,2.5,0.5,9.100000000000001
20240131,1.0,4.0,11.3,-3.0,59.0,6.8,-9.0,14.3
20240131,0.7,-0.2,12.1,-8.4,61.3,7.9,-9.0,20.5
20240131,0.9,5.6,13.3,0.6,74.3,6.1,0.4,12.700000000000001
20240131,0.9,7.8,15.5,3.7,74.5,4.0,0.5,11.8
20240131,1.5,7.1,16.3,1.0,57.9,5.8,-9.0,15.3
20240201,1.7,0.5,6.2,-3.8,69.1,8.5,-9.0,10.0
20240201,1.5,1.5,10.4,-3.7,66.5,1.8,-9.0,14.100000000000001
20240201,1.5,5.3,8.7,3.3,63.3,0.1,0.0,5.3999999999999995
20240201,1.8,2.3,4.4,0.3,74.9,0.4,-9.0,4.1000000000000005
20240201,1.5,-2.9,0.0,-5.1,86.0,0.0,0.0,5.1
20240201,0.9,6.4,8.5,4.9,61.6,0.0,0.0,3.5999999999999996
20240201,0.5,7.5,9.2,6.4,91.8,0.0,5.3,2.799999999999999
20240201,2.4,5.5,8.9,2.7,65.4,0.2,-9.0,6.2
20240202,0.8,2.0,8.1,-1.8,62.0,5.0,-9.0,9.9
20240202,1.1,1.3,5.9,-2.2,73.3,3.7,-9.0,8.100000000000001
20240202,3.0,5.4,9.3,3.2,71.5,3.2,-9.0,6.1000000000000005
20240202,0.8,4.7,9.3,1.0,89.9,0.5,0.1,8.3
20240202,0.8,2.1,8.1,-2.1,61.1,5.4,-9.0,10.2
20240202,1.3,2.4,7.4,-1.1,71.8,3.2,-9.0,8.5
20240202,1.1,4.3,8.7,2.5,86.8,0.2,1.0,6.199999999999999
20240202,0.6,5.7,9.5,3.3,61.8,2.1,-9.0,6.2
20240203,1.2,0.9,6.9,-5.1,75.1,4.2,-9.0,12.0
20240203,2.1,3.4,4.5,2.2,75.1,0.0,1.5,2.3
20240203,1.4,4.1,8.7,-2.1,82.0,0.2,2.7,10.799999999999999
20240203,1.7,3.4,8.4,-1.4,84.0,0.0,3.1,9.8
20240203,1.8,1.2,6.4,-4.0,75.8,1.3,-9.0,10.4
20240203,0.7,3.9,9.3,-1.8,81.9,0.0,3.5,11.100000000000001
20240203,1.2,6.3,9.5,3.0,86.9,0.0,3.5,6.5
20240203,0.4,3.7,8.3,-0.7,87.4,0.1,1.9,9.0
20240204,1.0,4.8,10.7,-1.6,58.8,8.3,-9.0,12.299999999999999
20240204,0.8,6.3,11.1,0.6,63.1,5.9,-9.0,10.5
20240204,3.2,6.2,7.7,4.7,84.1,0.0,3.3,3.0
20240204,2.6,8.0,10.4,5.9,84.1,0.5,6.6,4.5
20240204,0.8,5.4,11.4,-1.7,75.3,4.9,-9.0,13.1
20240204,1.0,7.1,11.5,3.8,88.3,4.3,5.3,7.7
20240204,1.7,7.7,11.3,4.8,86.5,0.5,5.4,6.500000000000001
20240204,3.2,5.0,7.5,2.9,82.6,3.2,1.0,4.6
20240205,3.1,0.0,2.8,-2.3,89.3,0.0,14.7,5.1
20240205,4.8,2.2,6.9,0.3,88.9,0.0,7.4,6.6000000000000005
20240205,2.0,3.4,6.8,1.2,84.8,0.0,17.6,5.6
20240205,6.6,6.1,7.9,5.4,92.8,0.2,15.2,2.5
20240205,2.4,3.6,6.9,0.1,72.9,0.0,1.8,6.800000000000001
20240205,2.2,3.4,6.0,0.7,92.4,0.0,17.5,5.3
20240205,-9.0,6.6,8.2,5.5,92.3,0.0,7.7,2.6999999999999993
20240205,2.0,2.3,4.5,-0.5,86.9,0.0,16.4,5.0
20240205,4.9,6.7,8.4,4.4,77.0,0.0,7.0,4.0
20240206,2.2,1.2,2.9,0.0,83.5,0.0,0.2,2.9
20240206,1.0,1.2,3.2,-0.5,85.5,0.0,0.0,3.7
20240206,3.4,4.6,6.0,3.5,80.0,0.0,0.6,2.5
20240206,1.7,-0.1,1.7,-1.4,82.5,0.1,0.1,3.0999999999999996
20240206,0.8,1.7,3.8,0.4,90.9,0.0,2.0,3.4
20240206,2.2,5.3,8.0,3.3,74.5,0.0,-9.0,4.7
20240206,0.7,0.9,2.6,-0.6,92.8,0.0,2.3,3.2
20240206,1.0,4.5,6.4,3.0,88.0,0.0,0.1,3.4000000000000004
20240207,1.9,1.4,4.1,-0.6,82.3,3.9,0.0,4.699999999999999
20240207,2.3,-0.4,3.9,-3.4,66.1,6.7,-9.0,7.3
20240207,4.6,2.0,4.5,0.2,67.9,3.8,-9.0,4.3
20240207,0.6,1.4,8.3,-3.0,74.4,9.0,-9.0,11.3
20240207,1.0,1.2,6.1,-2.4,66.4,7.6,-9.0,8.5
20240207,1.7,4.4,8.8,1.5,64.3,7.8,-9.0,7.300000000000001
20240207,2.9,0.5,4.7,-2.1,71.6,7.3,-9.0,6.800000000000001
20240207,1.2,3.7,7.5,1.1,68.4,8.2,-9.0,6.4
20240208,1.8,1.3,6.5,-2.6,69.8,9.4,-9.0,9.1
20240208,1.0,0.6,6.8,-4.1,66.4,9.1,-9.0,10.899999999999999
20240208,1.9,4.2,10.1,-0.8,66.4,8.8,-9.0,10.9
20240208,1.5,7.1,10.1,4.2,64.4,8.6,-9.0,5.8999999999999995
20240208,0.7,0.3,5.5,-3.6,72.4,8.9,-9.0,9.1
20240208,1.3,-0.1,6.5,-5.5,72.3,9.0,-9.0,12.0
20240208,1.1,0.6,6.6,-2.8,77.9,7.0,-9.0,9.399999999999999
20240208,0.6,0.7,9.0,-5.5,72.1,8.6,-9.0,14.5
20240209,0.8,1.0,5.2,-2.4,74.0,9.5,-9.0,7.6
20240209,1.0,1.6,7.0,-2.8,58.0,7.2,-9.0,9.8
20240209,2.5,6.2,11.6,3.6,50.4,3.9,0.0,8.0
20240209,3.0,5.6,9.5,2.3,60.5,7.8,-9.0,7.2
20240209,1.1,0.1,6.1,-5.8,71.6,7.6,-9.0,11.899999999999999
20240209,1.8,4.5,11.1,1.2,52.5,5.2,-9.0,9.9
20240209,2.4,2.4,7.1,-2.1,69.9,7.2,-9.0,9.2
20240209,0.8,3.8,10.8,-1.3,52.3,6.2,-9.0,12.100000000000001
20240210,4.1,1.9,3.3,-0.4,58.1,9.7,-9.0,3.6999999999999997
20240210,2.2,2.5,8.6,-1.5,54.0,7.3,-9.0,10.1
20240210,0.6,3.2,9.3,-1.8,78.0,8.4,-9.0,11.100000000000001
20240210,7.9,8.0,10.0,6.9,66.4,2.1,1.0,3.0999999999999996
20240210,0.8,-0.3,6.9,-5.4,81.3,4.7,0.0,12.3
20240210,0.8,2.0,9.1,-3.7,76.0,9.1,-9.0,12.8
20240210,2.6,4.1,11.7,-1.2,58.4,8.4,-9.0,12.899999999999999
20240210,0.7,2.3,10.6,-4.2,61.0,9.2,-9.0,14.8
20240211,1.3,-1.5,5.4,-7.4,73.3,6.0,-9.0,12.8
20240211,1.5,-0.2,6.5,-6.1,79.0,4.0,-9.0,12.6
20240211,1.4,4.7,10.1,-0.2,39.3,8.9,-9.0,10.299999999999999
20240211,5.0,8.7,11.8,6.1,48.8,5.7,-9.0,5.700000000000001
20240211,1.5,-1.5,2.9,-8.3,77.8,5.4,0.0,11.200000000000001
20240211,1.4,1.6,8.2,-3.8,76.1,4.7,-9.0,12.0
20240211,3.3,3.3,8.1,-1.2,52.0,6.1,-9.0,9.299999999999999
20240211,2.0,1.0,7.5,-5.3,63.0,8.0,-9.0,12.8
20240212,3.3,-3.6,4.1,-15.2,59.5,-9.0,-9.0,19.299999999999997
20240212,0.9,1.9,10.5,-4.2,66.5,9.5,-9.0,14.7
20240212,2.0,5.0,11.4,-1.3,50.3,9.6,-9.0,12.700000000000001
20240212,0.9,1.6,10.9,-5.5,66.1,9.4,-9.0,16.4
20240212,1.1,-0.8,9.3,-9.1,59.3,7.7,-9.0,18.4
20240212,0.9,0.5,10.5,-6.8,65.1,9.0,-9.0,17.3
20240212,1.5,3.0,13.6,-5.9,62.5,10.0,-9.0,19.5
20240212,2.3,4.2,14.2,-3.8,50.3,9.1,-9.0,18.0
20240213,1.6,5.5,13.4,-3.5,81.4,6.5,-9.0,16.9
20240213,0.8,6.0,14.2,-1.8,62.4,8.3,-9.0,16.0
20240213,2.5,11.3,18.0,3.1,58.9,9.9,-9.0,14.9
20240213,2.2,9.5,15.1,-0.1,72.8,9.2,-9.0,15.2
20240213,2.7,5.8,10.2,-0.5,56.8,7.4,-9.0,10.7
20240213,2.0,7.3,17.6,-1.8,68.9,9.5,-9.0,19.400000000000002
20240213,1.0,8.6,17.3,-0.1,79.1,7.8,-9.0,17.400000000000002
20240213,1.8,7.3,16.5,-4.5,64.5,8.9,-9.0,21.0
20240214,1.8,12.8,18.9,8.8,76.1,6.1,-9.0,10.099999999999998
