경매시간,품목(품종),규격(전체),경락가,거래량
01/16 12:00:00,무(가을무),1kg,210,47
01/16 12:00:00,무(가을무),1kg,275,209
01/16 12:00:00,무(가을무),1kg,275,209
01/16 12:00:00,무(가을무),1kg,275,167
01/16 12:00:00,무(가을무),1kg,185,264
01/16 12:00:00,무(가을무),1kg,100,94
01/16 12:00:00,무(가을무),1kg,185,269
01/16 12:00:00,무(가을무),1kg,280,228
01/16 12:00:00,무(가을무),1kg,325,143
01/16 12:00:00,무(가을무),1kg,275,53
01/16 12:00:00,무(고냉지무),1kg,100,149
01/16 12:00:00,무(기타무),1kg,425,30
01/16 12:00:00,무(기타무),1kg,425,23
01/16 12:00:00,무(기타무),1kg,475,35
01/16 12:00:00,무(기타무),1kg,475,35
01/16 12:00:00,무(기타무),1kg,475,35
01/16 12:00:00,무(기타무),1kg,475,32
01/16 12:00:00,무(기타무),1kg,450,30
01/16 12:00:00,무(기타무),1kg,450,30
01/16 12:00:00,무(기타무),1kg,388,378
01/16 12:00:00,무(기타무),1kg,400,48
01/16 12:00:00,무(기타무),1kg,450,48
01/16 12:00:00,무(기타무),1kg,450,48
01/16 12:00:00,무(기타무),1kg,450,48
01/16 12:00:00,무(기타무),1kg,444,108
01/16 12:00:00,무(기타무),1kg,500,162
01/16 12:00:00,무(기타무),1kg,555,216
01/16 12:00:00,무(기타무),1kg,388,162
01/16 12:00:00,무(기타무),1kg,444,324
01/16 12:00:00,무(기타무),1kg,500,162
01/16 12:00:00,무(기타무),1kg,555,216
01/16 12:00:00,무(기타무),1kg,180,41
01/16 12:00:00,무(기타무),1kg,500,316
01/16 12:00:00,무(기타무),1kg,300,192
01/16 12:00:00,무(기타무),1kg,150,216
01/16 12:00:00,무(기타무),1kg,450,48
01/16 12:00:00,무(기타무),1kg,475,48
01/16 12:00:00,무(기타무),1kg,400,48
01/16 12:00:00,무(기타무),1kg,400,48
01/16 12:00:00,무(기타무),1kg,475,48
01/16 12:00:00,무(기타무),1kg,450,54
01/16 12:00:00,무(기타무),1kg,460,54
01/16 12:00:00,무(기타무),1kg,450,54
01/16 12:00:00,무(기타무),1kg,460,54
01/16 12:00:00,무(기타무),1kg,350,50
01/16 12:00:00,무(기타무),1kg,350,50
01/16 12:00:00,무(기타무),1kg,350,50
01/16 12:00:00,무(기타무),1kg,350,50
01/16 12:00:00,무(기타무),1kg,350,50
01/16 12:00:00,무(기타무),1kg,375,48
01/16 12:00:00,무(기타무),1kg,425,48
01/16 12:00:00,무(기타무),1kg,375,48
01/16 12:00:00,무(기타무),1kg,425,25
01/16 12:00:00,무(기타무),1kg,425,45
01/16 12:00:00,무(기타무),1kg,425,45
01/16 12:00:00,무(기타무),1kg,425,45
01/16 12:00:00,무(기타무),1kg,425,45
01/16 12:00:00,무(기타무),1kg,425,45
01/16 12:00:00,무(기타무),1kg,137,24
01/16 12:00:00,무(기타무),1kg,7142,18
01/16 12:00:00,무(기타무),1kg,335,36
01/16 12:00:00,무(기타무),1kg,330,36
01/16 12:00:00,무(기타무),1kg,400,200
01/16 12:00:00,무(기타무),1kg,550,200
01/16 12:00:00,무(기타무),1kg,500,200
01/16 12:00:00,무(기타무),1kg,550,200
01/16 12:00:00,무(기타무),1kg,350,36
01/16 12:00:00,무(기타무),1kg,350,36
01/16 12:00:00,무(기타무),1kg,360,36
01/16 12:00:00,무(기타무),1kg,350,36
01/16 12:00:00,무(기타무),1kg,350,36
01/16 12:00:00,무(기타무),1kg,350,36
01/16 12:00:00,무(기타무),1kg,450,50
01/16 12:00:00,무(기타무),1kg,350,80
01/16 12:00:00,무(기타무),1kg,500,250
01/16 12:00:00,무(기타무),1kg,500,107
01/16 12:00:00,무(기타무),1kg,600,107
01/16 12:00:00,무(기타무),1kg,600,161
01/16 12:00:00,무(기타무),1kg,6450,13
01/16 12:00:00,무(기타무),1kg,3450,7
01/16 12:00:00,무(기타무),1kg,2950,3
01/16 12:00:00,무(기타무),1kg,5000,8
01/16 12:00:00,무(기타무),1kg,7450,10
01/16 12:00:00,무(기타무),1kg,5100,23
01/16 12:00:00,무(기타무),1kg,400,108
01/16 12:00:00,무(기타무),1kg,5000,9
01/16 12:00:00,무(기타무),1kg,5000,9
01/16 12:00:00,무(기타무),1kg,350,108
01/16 12:00:00,무(기타무),1kg,500,108
01/16 12:00:00,무(기타무),1kg,6450,12
01/16 12:00:00,무(기타무),1kg,3600,10
01/16 12:00:00,무(기타무),1kg,3250,10
01/16 12:00:00,무(기타무),1kg,5500,19
01/16 12:00:00,무(기타무),1kg,7350,20
01/16 12:00:00,무(기타무),1kg,7450,10
01/16 12:00:00,무(기타무),1kg,6950,10
01/16 12:00:00,무(기타무),1kg,5950,5
01/16 12:00:00,무(기타무),1kg,2950,15
01/16 12:00:00,무(기타무),1kg,7000,11
01/16 12:00:00,무(기타무),1kg,6050,10
01/16 12:00:00,무(기타무),1kg,5800,10
01/16 12:00:00,무(기타무),1kg,8000,16
01/16 12:00:00,무(기타무),1kg,8400,16
01/16 12:00:00,무(기타무),1kg,600,107
01/16 12:00:00,무(기타무),1kg,650,108
01/16 12:00:00,무(기타무),1kg,650,107
01/16 12:00:00,무(기타무),1kg,450,108
01/16 12:00:00,무(기타무),1kg,600,53
01/16 12:00:00,무(기타무),1kg,600,270
01/16 12:00:00,무(기타무),1kg,225,250
01/16 12:00:00,무(기타무),1kg,225,80
01/16 12:00:00,무(기타무),1kg,230,150
01/16 12:00:00,무(기타무),1kg,230,98
01/16 12:00:00,무(기타무),1kg,410,161
01/16 12:00:00,무(기타무),1kg,400,54
01/16 12:00:00,무(기타무),1kg,285,123
01/16 12:00:00,무(기타무),1kg,200,125
01/16 12:00:00,무(기타무),1kg,380,107
01/16 12:00:00,무(기타무),1kg,375,108
01/16 12:00:00,무(기타무),1kg,380,107
