경매시간,품목(품종),규격(전체),경락가,거래량
0,무(봄무),1kg,787,10
03/16 12:50:54,무(다발무),1kg,400,20
03/16 12:50:54,무(다발무),1kg,400,38
03/16 12:50:54,무(다발무),1kg,400,42
03/16 12:45:08,무(무솎음),1kg,2075,7
03/16 12:11:20,무(기타무),1kg,825,30
03/16 12:09:12,무(기타무),1kg,1200,19
03/16 11:23:17,무(기타무),1kg,1975,10
03/16 11:22:43,무(기타무),1kg,1775,15
03/16 10:40:17,무(봄무),1kg,682,5
03/16 10:14:22,무(저장무),1kg,1900,90
03/16 10:10:43,무(봄무),1kg,735,108
03/16 09:55:27,무(봄무),1kg,682,50
03/16 09:48:18,무(기타무),1kg,3175,1
03/16 09:20:28,무(봄무),1kg,500,53
03/16 09:20:28,무(봄무),1kg,500,54
03/16 09:20:27,무(봄무),1kg,555,53
03/16 09:20:27,무(봄무),1kg,600,54
03/16 09:20:27,무(봄무),1kg,555,54
03/16 09:20:27,무(봄무),1kg,610,53
03/16 09:20:27,무(봄무),1kg,600,53
03/16 09:20:27,무(봄무),1kg,610,54
03/16 09:18:19,무(봄무),1kg,580,53
03/16 09:18:19,무(봄무),1kg,570,54
03/16 09:18:19,무(봄무),1kg,500,54
03/16 09:18:19,무(봄무),1kg,565,54
03/16 09:14:24,무(기타무),1kg,550,54
03/16 08:20:59,무(세척무),1kg,10,1
03/16 08:20:34,무(세척무),1kg,500,56
03/16 08:20:32,무(세척무),1kg,500,56
03/16 08:20:30,무(세척무),1kg,500,56
03/16 08:20:27,무(세척무),1kg,550,54
03/16 08:20:25,무(세척무),1kg,550,54
03/16 08:20:23,무(세척무),1kg,575,54
03/16 08:20:21,무(세척무),1kg,575,54
03/16 08:20:18,무(세척무),1kg,525,54
03/16 08:20:16,무(세척무),1kg,450,53
03/16 08:12:28,무(세척무),1kg,425,30
03/16 08:12:19,무(세척무),1kg,410,33
03/16 08:12:11,무(세척무),1kg,425,65
03/16 08:12:05,무(세척무),1kg,425,60
03/16 08:11:54,무(세척무),1kg,430,62
03/16 08:11:49,무(세척무),1kg,425,65
03/16 08:11:41,무(세척무),1kg,480,55
03/16 08:11:35,무(세척무),1kg,475,55
03/16 08:11:30,무(세척무),1kg,480,55
03/16 08:10:07,무(세척무),1kg,475,60
03/16 08:10:01,무(세척무),1kg,475,55
03/16 08:02:54,무(기타무),1kg,265,1
03/16 07:24:30,무(기타무),1kg,550,90
03/16 07:19:57,무(기타무),1kg,1700,10
03/16 07:19:56,무(저장무),1kg,500,54
03/16 07:19:56,무(저장무),1kg,500,54
03/16 07:19:31,무(저장무),1kg,400,54
03/16 07:19:31,무(저장무),1kg,400,54
03/16 07:09:14,무(기타무),1kg,350,400
03/16 06:14:10,무(기타무),1kg,525,30
03/16 06:08:07,무(세척무),1kg,425,54
03/16 06:07:41,무(세척무),1kg,350,54
03/16 06:07:29,무(세척무),1kg,450,54
03/16 06:07:16,무(세척무),1kg,650,53
03/16 06:07:02,무(세척무),1kg,450,54
03/16 06:06:57,무(세척무),1kg,500,107
03/16 06:06:52,무(세척무),1kg,550,53
03/16 06:04:11,무(봄무),1kg,335,54
03/16 06:03:52,무(봄무),1kg,400,54
03/16 06:03:43,무(봄무),1kg,400,54
03/16 06:03:37,무(봄무),1kg,400,54
03/16 06:02:42,무(봄무),1kg,500,54
03/16 06:02:17,무(봄무),1kg,500,42
03/16 05:59:00,무(기타무),1kg,450,54
03/16 05:47:47,무(세척무),1kg,540,54
03/16 05:47:35,무(세척무),1kg,535,54
03/16 05:47:31,무(세척무),1kg,530,54
03/16 05:47:22,무(세척무),1kg,500,54
03/16 05:41:55,무(기타무),1kg,25,15
03/16 05:38:44,무(기타무),1kg,400,1
03/16 05:38:35,무(기타무),1kg,475,26
03/16 05:38:34,무(기타무),1kg,475,30
03/16 05:38:22,무(기타무),1kg,450,30
03/16 05:38:20,무(기타무),1kg,450,30
03/16 05:38:02,무(기타무),1kg,500,1
03/16 05:37:45,무(기타무),1kg,525,30
03/16 05:37:44,무(기타무),1kg,500,30
03/16 05:37:42,무(기타무),1kg,500,29
03/16 05:35:47,무(다발무),1kg,1375,32
