경매시간,품목(품종),규격(전체),경락가,거래량
02/16 12:48:20,무(무말랭이),1kg,10550,3
02/16 12:24:51,무(기타무),1kg,280,16
02/16 12:24:43,무(기타무),1kg,280,59
02/16 12:24:34,무(기타무),1kg,295,26
02/16 12:24:27,무(기타무),1kg,285,65
02/16 12:24:21,무(기타무),1kg,280,60
02/16 12:24:14,무(기타무),1kg,315,55
02/16 12:24:10,무(기타무),1kg,310,30
02/16 12:23:13,무(무말랭이),1kg,721,1
02/16 12:13:40,무(무솎음),1kg,1325,25
02/16 12:13:08,무(무솎음),1kg,2075,13
02/16 12:11:18,무(무솎음),1kg,1400,19
02/16 12:04:23,무(기타무),1kg,1575,25
02/16 12:04:13,무(기타무),1kg,1475,20
02/16 12:03:31,무(무솎음),1kg,2250,10
02/16 12:02:54,무(기타무),1kg,1800,6
02/16 12:01:20,무(기타무),1kg,1650,14
02/16 11:57:06,무(기타무),1kg,375,3
02/16 11:50:41,무(무솎음),1kg,1150,19
02/16 11:42:39,무(무말랭이),1kg,5500,10
02/16 11:35:11,무(기타무),1kg,388,144
02/16 11:35:11,무(기타무),1kg,555,216
02/16 11:35:11,무(기타무),1kg,666,142
02/16 11:35:11,무(기타무),1kg,444,384
02/16 11:11:40,무(기타무),1kg,1225,15
02/16 11:10:38,무(기타무),1kg,575,20
02/16 11:10:27,무(기타무),1kg,1475,9
02/16 11:10:21,무(기타무),1kg,1400,20
02/16 11:09:59,무(기타무),1kg,1575,12
02/16 10:46:31,무(봄무),1kg,650,54
02/16 10:46:31,무(봄무),1kg,650,53
02/16 10:46:31,무(봄무),1kg,750,53
02/16 10:46:31,무(봄무),1kg,750,40
02/16 10:22:30,무(기타무),1kg,2100,3
02/16 10:18:43,무(기타무),1kg,2100,1
02/16 09:54:50,무(저장무),1kg,1900,140
02/16 08:10:17,무(기타무),1kg,1700,7
02/16 08:03:05,무(기타무),1kg,450,300
02/16 07:41:28,무(기타무),1kg,66,144
02/16 07:41:28,무(기타무),1kg,66,144
02/16 07:27:52,무(세척무),1kg,765,54
02/16 07:27:52,무(세척무),1kg,760,54
02/16 07:27:52,무(세척무),1kg,925,54
02/16 07:27:52,무(세척무),1kg,915,53
02/16 07:27:51,무(세척무),1kg,500,53
02/16 07:27:51,무(세척무),1kg,325,54
02/16 07:27:51,무(세척무),1kg,500,54
02/16 07:27:51,무(세척무),1kg,465,53
02/16 07:27:51,무(세척무),1kg,300,53
02/16 07:27:51,무(세척무),1kg,450,54
02/16 07:04:31,무(기타무),1kg,650,27
02/16 07:04:31,무(기타무),1kg,650,20
02/16 07:04:31,무(기타무),1kg,650,14
02/16 07:04:31,무(기타무),1kg,650,20
02/16 07:04:31,무(기타무),1kg,650,54
02/16 07:04:31,무(기타무),1kg,600,14
02/16 07:04:31,무(기타무),1kg,650,27
02/16 06:54:11,무(기타무),1kg,600,54
02/16 06:54:06,무(기타무),1kg,700,53
02/16 06:54:06,무(기타무),1kg,600,54
02/16 06:22:46,무(기타무),1kg,775,54
02/16 06:22:46,무(기타무),1kg,850,24
02/16 06:22:46,무(기타무),1kg,850,30
02/16 06:01:49,무(기타무),1kg,400,50
02/16 06:00:05,무(기타무),1kg,450,100
02/16 05:59:51,무(기타무),1kg,500,150
02/16 05:59:24,무(기타무),1kg,750,70
02/16 05:59:24,무(기타무),1kg,650,50
02/16 05:59:24,무(다발무),1kg,600,31
02/16 05:59:11,무(다발무),1kg,1300,5
02/16 05:59:07,무(다발무),1kg,1200,87
02/16 05:58:56,무(기타무),1kg,700,100
02/16 05:54:03,무(세척무),1kg,650,54
02/16 05:54:03,무(세척무),1kg,700,54
02/16 05:54:03,무(세척무),1kg,700,54
02/16 05:54:03,무(세척무),1kg,700,54
02/16 05:54:03,무(세척무),1kg,700,54
02/16 05:54:03,무(세척무),1kg,700,54
02/16 05:54:03,무(세척무),1kg,700,54
02/16 05:54:03,무(세척무),1kg,700,54
02/16 05:54:03,무(세척무),1kg,700,54
02/16 05:54:03,무(세척무),1kg,700,54
02/16 05:54:03,무(세척무),1kg,650,54
02/16 05:54:03,무(세척무),1kg,700,54
02/16 05:52:01,무(기타무),1kg,400,10
02/16 05:52:01,무(기타무),1kg,900,2
02/16 05:51:24,무(기타무),1kg,400,10
02/16 05:51:09,무(기타무),1kg,400,20
02/16 05:50:57,무(기타무),1kg,400,20
02/16 05:50:39,무(기타무),1kg,400,100
02/16 05:49:02,무(단무지무),1kg,1611,1
02/16 05:37:36,무(기타무),1kg,250,1
02/16 05:37:24,무(기타무),1kg,250,46
02/16 05:36:33,무(기타무),1kg,300,40
02/16 05:36:32,무(다발무),1kg,625,20
02/16 05:36:30,무(다발무),1kg,625,20
02/16 05:36:24,무(다발무),1kg,625,20
02/16 05:36:21,무(기타무),1kg,300,33
02/16 05:36:12,무(다발무),1kg,875,20
02/16 05:36:06,무(다발무),1kg,1000,20
02/16 05:34:48,무(무),1kg,75,17
02/16 05:34:42,무(무),1kg,115,25
02/16 05:34:34,무(기타무),1kg,700,39
02/16 05:34:34,무(기타무),1kg,700,54
02/16 05:34:34,무(기타무),1kg,650,40
02/16 05:34:34,무(기타무),1kg,650,40
02/16 05:34:34,무(기타무),1kg,650,53
02/16 05:34:34,무(기타무),1kg,650,54
02/16 05:34:34,무(기타무),1kg,700,94
02/16 05:34:34,무(기타무),1kg,700,14
02/16 05:34:30,무(기타무),1kg,350,40
02/16 05:34:13,무(기타무),1kg,350,50
02/16 05:34:07,무(기타무),1kg,350,50
02/16 05:34:03,무(기타무),1kg,350,49
02/16 05:27:38,무(세척무),1kg,410,54
02/16 05:27:28,무(세척무),1kg,425,30
02/16 05:27:16,무(세척무),1kg,450,39
02/16 05:27:11,무(세척무),1kg,450,39
02/16 05:26:56,무(세척무),1kg,465,54
02/16 05:18:53,무(봄무),1kg,310,54
02/16 05:18:36,무(봄무),1kg,350,54
02/16 05:18:27,무(봄무),1kg,350,54
02/16 05:18:15,무(봄무),1kg,390,54
02/16 05:15:35,무(기타무),1kg,710,54
02/16 05:15:35,무(기타무),1kg,710,40
02/16 05:15:35,무(기타무),1kg,710,54
02/16 05:15:35,무(기타무),1kg,710,53
02/16 05:13:29,무(기타무),1kg,2050,15
02/16 05:12:22,무(기타무),1kg,1300,10
02/16 05:11:03,무(기타무),1kg,350,54
02/16 05:11:03,무(기타무),1kg,400,54
02/16 05:09:42,무(기타무),1kg,250,54
02/16 05:07:59,무(다발무),1kg,416,38
02/16 05:07:53,무(다발무),1kg,466,64
02/16 05:07:47,무(다발무),1kg,466,100
02/16 05:07:39,무(다발무),1kg,500,98
02/16 05:07:34,무(다발무),1kg,500,100
02/16 05:07:28,무(다발무),1kg,500,100
02/16 05:07:22,무(세척무),1kg,500,54
02/16 05:07:15,무(세척무),1kg,500,54
02/16 05:07:07,무(세척무),1kg,500,54
02/16 05:06:59,무(세척무),1kg,500,53
02/16 05:06:51,무(세척무),1kg,525,54
02/16 05:06:45,무(세척무),1kg,575,54
02/16 05:06:38,무(세척무),1kg,575,54
02/16 05:06:30,무(세척무),1kg,650,54
02/16 05:06:24,무(세척무),1kg,650,54
02/16 05:06:16,무(세척무),1kg,650,53
02/16 05:06:04,무(세척무),1kg,650,54
02/16 05:05:57,무(세척무),1kg,650,53
02/16 05:05:42,무(세척무),1kg,500,54
02/16 05:05:35,무(세척무),1kg,500,53
02/16 05:05:28,무(세척무),1kg,600,54
02/16 05:05:19,무(세척무),1kg,600,53
02/16 05:04:58,무(기타무),1kg,400,1
02/16 05:03:12,무(기타무),1kg,800,48
02/16 05:03:07,무(기타무),1kg,800,47
02/16 05:00:39,무(기타무),1kg,1200,10
02/16 04:59:46,무(무말랭이),1kg,4500,2
02/16 04:56:09,무(저장무),1kg,80,56
02/16 04:55:32,무(저장무),1kg,450,100
02/16 04:55:17,무(기타무),1kg,525,162
02/16 04:54:59,무(기타무),1kg,600,48
02/16 04:54:51,무(기타무),1kg,600,48
02/16 04:51:08,무(기타무),1kg,650,53
02/16 04:50:51,무(세척무),1kg,500,54
02/16 04:50:51,무(세척무),1kg,500,54
02/16 04:49:28,무(봄무),1kg,500,54
