경매시간,품목(품종),규격(전체),경락가,거래량
06/16 12:46:43,무(기타무),1kg,2062,1
06/16 12:46:38,무(기타무),1kg,3000,1
06/16 12:38:32,무(기타무),1kg,5486,1
06/16 12:26:00,무(기타무),1kg,1025,25
06/16 12:25:20,무(기타무),1kg,550,29
06/16 12:25:14,무(기타무),1kg,550,17
06/16 12:25:04,무(기타무),1kg,1250,2
06/16 12:24:25,무(무솎음),1kg,2875,16
06/16 12:19:03,무(기타무),1kg,1150,30
06/16 12:15:33,무(기타무),1kg,440,31
06/16 12:10:19,무(무솎음),1kg,525,35
06/16 10:54:25,무(기타무),1kg,1525,32
06/16 10:52:04,무(기타무),1kg,2400,5
06/16 10:51:56,무(기타무),1kg,2250,11
06/16 10:00:18,무(봄무),1kg,787,5
06/16 09:51:18,무(봄무),1kg,682,5
06/16 09:47:50,무(봄무),1kg,499,73
06/16 09:36:54,무(봄무),1kg,664,35
06/16 09:28:32,무(기타무),1kg,200,300
06/16 09:28:32,무(기타무),1kg,350,200
06/16 09:02:55,무(봄무),1kg,400,2
06/16 08:50:19,무(기타무),1kg,22,20
06/16 08:45:14,무(기타무),1kg,1700,16
06/16 08:42:17,무(봄무),1kg,360,4
06/16 08:42:06,무(봄무),1kg,350,2
06/16 08:40:42,무(기타무),1kg,475,1
06/16 08:40:37,무(기타무),1kg,475,2
06/16 08:40:32,무(기타무),1kg,475,1
06/16 08:40:27,무(기타무),1kg,400,2
06/16 08:27:17,무(봄무),1kg,735,6
06/16 08:27:14,무(봄무),1kg,735,5
06/16 08:27:11,무(봄무),1kg,735,2
06/16 08:27:05,무(봄무),1kg,735,2
06/16 08:25:17,무(봄무),1kg,697,5
06/16 08:25:06,무(봄무),1kg,645,162
06/16 08:24:55,무(봄무),1kg,750,12
06/16 08:21:00,무(무말랭이),1kg,6000,2
06/16 07:22:15,무(기타무),1kg,600,48
06/16 07:22:15,무(기타무),1kg,600,14
06/16 07:22:15,무(기타무),1kg,600,10
06/16 07:22:15,무(기타무),1kg,250,1
06/16 07:22:15,무(기타무),1kg,600,23
06/16 07:21:56,무(기타무),1kg,600,42
06/16 07:21:56,무(기타무),1kg,600,42
06/16 07:21:56,무(기타무),1kg,600,42
06/16 07:21:56,무(기타무),1kg,600,42
06/16 07:21:56,무(기타무),1kg,600,41
06/16 07:21:56,무(기타무),1kg,250,1
06/16 07:21:56,무(기타무),1kg,600,42
06/16 07:20:45,무(봄무),1kg,545,50
06/16 07:20:45,무(봄무),1kg,460,50
06/16 07:20:44,무(봄무),1kg,540,50
06/16 07:20:44,무(봄무),1kg,535,50
06/16 07:20:44,무(봄무),1kg,540,50
06/16 07:20:44,무(봄무),1kg,540,50
06/16 07:20:44,무(봄무),1kg,540,50
06/16 07:20:44,무(봄무),1kg,575,40
06/16 07:20:44,무(봄무),1kg,575,40
06/16 07:20:44,무(봄무),1kg,550,48
06/16 07:20:44,무(봄무),1kg,425,42
06/16 07:20:44,무(봄무),1kg,550,42
06/16 07:20:44,무(봄무),1kg,550,41
06/16 07:20:44,무(봄무),1kg,600,40
06/16 07:20:44,무(봄무),1kg,600,25
06/16 07:20:44,무(봄무),1kg,600,40
06/16 07:20:44,무(봄무),1kg,600,40
06/16 07:14:46,무(기타무),1kg,80,50
06/16 07:14:46,무(무말랭이),1kg,1800,5
06/16 07:14:04,무(기타무),1kg,80,30
06/16 07:14:00,무(기타무),1kg,40,45
06/16 07:13:57,무(기타무),1kg,80,100
06/16 07:13:53,무(기타무),1kg,80,30
06/16 07:13:50,무(기타무),1kg,80,80
06/16 07:13:00,무(기타무),1kg,80,20
06/16 06:58:38,무(기타무),1kg,450,300
06/16 06:57:05,무(기타무),1kg,600,100
06/16 06:56:23,무(기타무),1kg,500,50
06/16 06:56:08,무(기타무),1kg,350,100
06/16 06:51:55,무(기타무),1kg,725,50
06/16 06:40:39,무(봄무),1kg,600,168
06/16 06:40:39,무(봄무),1kg,500,42
06/16 06:21:24,무(봄무),1kg,450,504
06/16 06:17:20,무(봄무),1kg,425,9
06/16 06:16:10,무(봄무),1kg,550,41
06/16 05:49:55,무(무솎음),1kg,2250,3
06/16 05:47:10,무(기타무),1kg,725,50
06/16 05:47:05,무(기타무),1kg,700,50
06/16 05:47:00,무(기타무),1kg,700,50
06/16 05:39:13,무(봄무),1kg,450,36
06/16 05:39:07,무(봄무),1kg,450,40
06/16 05:39:06,무(봄무),1kg,650,103
06/16 05:39:06,무(봄무),1kg,560,30
06/16 05:39:06,무(봄무),1kg,650,84
06/16 05:39:06,무(봄무),1kg,650,84
06/16 05:39:06,무(봄무),1kg,560,22
06/16 05:39:06,무(봄무),1kg,650,41
06/16 05:39:06,무(봄무),1kg,650,21
06/16 05:39:06,무(봄무),1kg,560,42
06/16 05:39:06,무(봄무),1kg,560,42
06/16 05:38:38,무(봄무),1kg,550,36
06/16 05:38:33,무(봄무),1kg,550,40
06/16 05:38:24,무(봄무),1kg,550,40
06/16 05:38:18,무(봄무),1kg,550,40
06/16 05:38:12,무(봄무),1kg,550,39
06/16 05:38:06,무(봄무),1kg,550,40
06/16 05:37:58,무(봄무),1kg,550,40
06/16 05:37:49,무(봄무),1kg,550,40
06/16 05:37:44,무(봄무),1kg,550,40
06/16 05:37:38,무(봄무),1kg,550,40
06/16 05:37:32,무(봄무),1kg,550,40
06/16 05:36:43,무(봄무),1kg,600,42
06/16 05:36:39,무(봄무),1kg,600,42
06/16 05:36:24,무(봄무),1kg,625,42
06/16 05:35:50,무(봄무),1kg,550,37
06/16 05:35:35,무(봄무),1kg,400,42
06/16 05:35:29,무(봄무),1kg,400,41
06/16 05:35:08,무(봄무),1kg,475,42
06/16 05:35:04,무(봄무),1kg,475,42
06/16 05:35:00,무(봄무),1kg,475,42
06/16 05:34:55,무(봄무),1kg,475,42
06/16 05:34:50,무(봄무),1kg,475,41
06/16 05:34:44,무(봄무),1kg,525,42
06/16 05:34:32,무(봄무),1kg,600,42
06/16 05:34:21,무(봄무),1kg,600,42
