경매시간,품목(품종),규격(전체),경락가,거래량
03/16 11:35:20,단감(오각기),1kg,1600,16
03/16 11:35:20,단감(오각기),1kg,2300,9
03/16 08:52:30,단감(부유),1kg,5500,2
03/16 08:52:30,단감(부유),1kg,5700,1
03/16 08:50:32,단감(부유),1kg,2100,16
03/16 08:50:25,단감(부유),1kg,2300,16
03/16 08:38:26,단감(부유),1kg,200,2
03/16 08:38:22,단감(부유),1kg,300,1
03/16 08:37:53,단감(부유),1kg,1400,1
03/16 08:37:49,단감(부유),1kg,2000,1
03/16 08:37:46,단감(부유),1kg,2300,2
03/16 08:37:42,단감(부유),1kg,2500,8
03/16 08:37:35,단감(부유),1kg,3000,7
03/16 08:37:27,단감(부유),1kg,3200,7
03/16 08:37:22,단감(부유),1kg,3300,3
03/16 08:36:56,단감(부유),1kg,3400,4
03/16 08:36:51,단감(부유),1kg,3600,3
03/16 08:36:47,단감(부유),1kg,3600,5
03/16 08:36:43,단감(부유),1kg,4000,8
03/16 08:36:30,단감(부유),1kg,4700,9
03/16 08:22:23,단감(부유),1kg,3000,1
03/16 08:22:19,단감(부유),1kg,3100,3
03/16 08:22:09,단감(부유),1kg,3500,18
03/16 07:56:05,단감(부유),1kg,1150,6
03/16 07:55:55,단감(부유),1kg,800,2
03/16 07:55:41,단감(부유),1kg,1400,4
03/16 07:55:30,단감(부유),1kg,1600,2
03/16 07:55:21,단감(부유),1kg,1850,5
03/16 07:55:10,단감(부유),1kg,2200,2
03/16 07:51:07,단감(부유),1kg,2800,1
03/16 07:51:03,단감(부유),1kg,3000,3
03/16 07:50:59,단감(부유),1kg,3500,3
03/16 07:50:55,단감(부유),1kg,3800,4
03/16 07:50:52,단감(부유),1kg,3800,4
03/16 07:50:44,단감(부유),1kg,4400,6
03/16 07:50:40,단감(부유),1kg,4400,6
03/16 07:50:37,단감(부유),1kg,4600,4
03/16 07:50:34,단감(부유),1kg,4600,5
03/16 07:44:30,단감(부유),1kg,1550,31
03/16 07:44:26,단감(부유),1kg,1700,2
03/16 07:44:15,단감(부유),1kg,3800,2
03/16 07:44:09,단감(부유),1kg,4400,7
03/16 07:43:57,단감(부유),1kg,5000,8
03/16 07:43:49,단감(부유),1kg,5400,11
03/16 07:43:38,단감(부유),1kg,5600,6
03/16 07:43:30,단감(부유),1kg,5400,2
03/16 07:39:34,단감(부유),1kg,1800,2
03/16 07:39:29,단감(부유),1kg,3800,3
03/16 07:39:25,단감(부유),1kg,3500,3
03/16 07:39:13,단감(부유),1kg,3000,5
03/16 07:37:50,단감(부유),1kg,2800,5
03/16 07:37:43,단감(부유),1kg,1600,2
03/16 07:37:39,단감(부유),1kg,2000,3
03/16 07:37:33,단감(부유),1kg,2600,2
