경매시간,품목(품종),규격(전체),경락가,거래량
09/16 10:13:27,단감(태추),1kg,1700,1
09/16 10:13:27,단감(태추),1kg,1700,1
09/16 09:01:13,단감(서촌),1kg,3500,10
09/16 09:01:13,단감(서촌),1kg,3500,9
09/16 08:57:19,단감(서촌),1kg,500,5
09/16 08:50:09,단감(서촌),1kg,500,9
09/16 08:24:37,단감(부유),1kg,800,1
09/16 08:24:30,단감(부유),1kg,900,2
09/16 08:24:22,단감(부유),1kg,1000,1
09/16 08:24:14,단감(부유),1kg,1300,1
09/16 08:24:06,단감(부유),1kg,1690,3
09/16 08:23:56,단감(부유),1kg,2000,4
09/16 08:23:43,단감(부유),1kg,2200,5
09/16 08:23:23,단감(부유),1kg,4200,1
09/16 08:22:58,단감(서촌),1kg,5600,1
09/16 08:15:40,단감(서촌),1kg,800,1
09/16 08:15:40,단감(서촌),1kg,800,1
09/16 08:15:35,단감(서촌),1kg,1200,2
09/16 08:15:35,단감(서촌),1kg,1200,2
09/16 08:15:20,단감(서촌),1kg,1650,2
09/16 08:15:20,단감(서촌),1kg,1650,2
09/16 08:15:08,단감(서촌),1kg,1000,3
09/16 08:15:08,단감(서촌),1kg,1000,3
09/16 08:15:01,단감(서촌),1kg,1300,3
09/16 08:15:01,단감(서촌),1kg,1300,3
09/16 08:15:01,단감(서촌),1kg,1300,5
09/16 08:15:01,단감(서촌),1kg,1300,5
09/16 08:14:48,단감(서촌),1kg,2600,5
09/16 08:14:48,단감(서촌),1kg,2600,5
09/16 08:14:38,단감(서촌),1kg,3600,4
09/16 08:14:38,단감(서촌),1kg,3600,4
09/16 08:14:34,단감(서촌),1kg,4000,1
09/16 08:14:34,단감(서촌),1kg,4000,1
09/16 08:08:59,단감(서촌),1kg,1650,4
09/16 08:08:53,단감(서촌),1kg,2200,16
09/16 08:08:36,단감(서촌),1kg,3750,8
09/16 08:01:21,단감(기타단감),1kg,3460,3
09/16 08:01:12,단감(기타단감),1kg,5600,1
09/16 07:57:46,단감(서촌),1kg,3250,3
09/16 07:57:39,단감(서촌),1kg,3660,1
09/16 07:57:30,단감(서촌),1kg,4350,1
09/16 07:57:23,단감(서촌),1kg,4550,1
09/16 07:49:32,단감(서촌),1kg,2800,1
09/16 07:47:45,단감(서촌),1kg,2100,1
09/16 07:47:39,단감(서촌),1kg,3100,5
09/16 07:47:29,단감(서촌),1kg,3800,6
09/16 07:47:21,단감(기타단감),1kg,800,1
09/16 07:47:16,단감(기타단감),1kg,1200,3
09/16 07:47:11,단감(기타단감),1kg,1800,3
09/16 07:47:06,단감(기타단감),1kg,2300,9
09/16 07:47:03,단감(기타단감),1kg,2500,2
09/16 07:46:59,단감(기타단감),1kg,2700,2
09/16 07:46:53,단감(기타단감),1kg,1300,1
09/16 07:46:49,단감(기타단감),1kg,2800,4
09/16 07:46:43,단감(기타단감),1kg,4600,2
09/16 07:46:39,단감(기타단감),1kg,5100,2
09/16 07:46:35,단감(기타단감),1kg,5500,1
09/16 07:46:27,단감(서촌),1kg,800,1
09/16 07:46:24,단감(서촌),1kg,1500,2
09/16 07:46:15,단감(서촌),1kg,3200,9
09/16 07:46:11,단감(서촌),1kg,3900,18
09/16 07:45:58,단감(서촌),1kg,5500,19
09/16 07:45:55,단감(서촌),1kg,6100,8
09/16 07:30:35,단감(서촌),1kg,500,120
09/16 07:30:35,단감(서촌),1kg,500,120
09/16 07:30:31,단감(서촌),1kg,5000,5
09/16 07:30:31,단감(서촌),1kg,5000,5
09/16 07:30:28,단감(서촌),1kg,6750,8
09/16 07:30:28,단감(서촌),1kg,6750,8
09/16 07:30:25,단감(서촌),1kg,7500,8
