경매시간,품목(품종),규격(전체),경락가,거래량
04/15 04:24:38,단감(부유),1kg,2600,25
04/15 04:24:35,단감(부유),1kg,3300,35
04/15 03:10:02,단감(부유),1kg,1000,15
04/15 03:09:59,단감(부유),1kg,1200,23
04/15 03:09:55,단감(부유),1kg,1300,4
04/15 03:09:52,단감(부유),1kg,1600,7
04/14 05:57:29,단감(부유),1kg,410,1
04/14 05:57:28,단감(부유),1kg,410,1
04/14 05:57:22,단감(부유),1kg,510,2
04/14 05:57:17,단감(부유),1kg,610,2
04/14 05:57:12,단감(부유),1kg,700,1
04/14 05:56:53,단감(부유),1kg,1610,3
04/14 05:56:47,단감(부유),1kg,2000,1
04/14 05:56:39,단감(부유),1kg,2650,8
04/14 05:56:32,단감(부유),1kg,2850,3
04/14 05:56:23,단감(부유),1kg,3000,12
04/14 05:31:56,단감(부유),1kg,1550,10
04/14 05:31:51,단감(부유),1kg,1800,14
04/14 05:31:39,단감(부유),1kg,1810,13
04/14 05:30:31,단감(부유),1kg,2300,10
04/14 05:30:31,단감(부유),1kg,2300,10
04/14 05:30:28,단감(부유),1kg,2300,10
04/14 05:29:38,단감(부유),1kg,3000,5
04/14 04:52:12,단감(부유),1kg,1800,19
04/14 04:52:07,단감(부유),1kg,2030,30
04/14 04:52:00,단감(부유),1kg,2430,30
04/14 04:51:53,단감(부유),1kg,2800,20
04/14 04:36:42,단감(부유),1kg,1410,20
04/14 04:36:33,단감(부유),1kg,1910,30
04/14 04:36:30,단감(부유),1kg,2300,30
04/14 04:36:16,단감(부유),1kg,2850,20
04/14 04:34:45,단감(부유),1kg,2200,12
04/14 04:34:41,단감(부유),1kg,3400,25
04/14 04:34:38,단감(부유),1kg,3800,23
04/14 02:46:51,단감(부유),1kg,2600,10
