경매시간,품목(품종),규격(전체),경락가,거래량
0,떫은감(대봉시),1kg,1550,9
0,떫은감(대봉시),1kg,3300,10
0,떫은감(대봉시),1kg,3700,52
0,떫은감(대봉시),1kg,3600,9
0,떫은감(대봉시),1kg,1700,8
0,떫은감(대봉시),1kg,1650,12
0,떫은감(대봉시),1kg,3200,24
0,떫은감(대봉시),1kg,1200,5
0,떫은감(대봉시),1kg,800,5
0,떫은감(대봉시),1kg,3000,7
0,떫은감(대봉시),1kg,3000,12
11/16 09:32:32,떫은감(반시),1kg,3990,10
11/16 09:12:16,떫은감(대봉시),1kg,2100,2
11/16 09:12:13,떫은감(대봉시),1kg,2200,2
11/16 09:12:07,떫은감(대봉시),1kg,2200,3
11/16 09:11:19,떫은감(대봉시),1kg,3100,10
11/16 09:11:06,떫은감(대봉시),1kg,3000,9
11/16 09:10:28,떫은감(대봉시),1kg,2400,1
11/16 09:10:25,떫은감(대봉시),1kg,2500,2
11/16 09:10:19,떫은감(대봉시),1kg,2500,4
11/16 09:10:15,떫은감(대봉시),1kg,2500,10
11/16 09:10:09,떫은감(대봉시),1kg,2600,1
11/16 09:10:03,떫은감(대봉시),1kg,3300,5
11/16 09:09:59,떫은감(대봉시),1kg,3300,5
11/16 09:09:55,떫은감(대봉시),1kg,3550,3
11/16 09:09:52,떫은감(대봉시),1kg,3400,5
11/16 09:08:36,떫은감(대봉시),1kg,2100,1
11/16 09:08:32,떫은감(대봉시),1kg,2000,2
11/16 09:08:29,떫은감(대봉시),1kg,2000,3
11/16 09:08:25,떫은감(대봉시),1kg,2100,3
11/16 09:06:37,떫은감(대봉시),1kg,2000,2
11/16 09:06:34,떫은감(대봉시),1kg,2200,6
11/16 09:06:28,떫은감(대봉시),1kg,2400,11
11/16 09:06:28,떫은감(대봉시),1kg,2400,11
11/16 09:06:22,떫은감(대봉시),1kg,2400,11
11/16 09:06:08,떫은감(대봉시),1kg,2800,10
11/16 09:05:54,떫은감(대봉시),1kg,2000,1
11/16 09:05:54,떫은감(대봉시),1kg,2000,1
11/16 09:05:54,떫은감(대봉시),1kg,2920,9
11/16 09:05:54,떫은감(대봉시),1kg,3200,20
11/16 09:05:54,떫은감(대봉시),1kg,3320,14
11/16 09:05:54,떫은감(대봉시),1kg,3160,6
11/16 09:05:33,떫은감(대봉시),1kg,2800,11
11/16 09:05:16,떫은감(대봉시),1kg,1430,3
11/16 09:05:16,떫은감(대봉시),1kg,2400,18
11/16 09:05:16,떫은감(대봉시),1kg,2500,4
11/16 09:05:16,떫은감(대봉시),1kg,2000,8
11/16 09:04:54,떫은감(대봉시),1kg,2500,3
11/16 09:04:50,떫은감(대봉시),1kg,3000,2
11/16 09:04:46,떫은감(대봉시),1kg,3200,18
11/16 09:04:43,떫은감(대봉시),1kg,3200,6
11/16 09:04:25,떫은감(대봉시),1kg,3500,3
11/16 09:04:14,떫은감(대봉시),1kg,3450,9
11/16 09:04:14,떫은감(대봉시),1kg,4300,12
11/16 09:04:14,떫은감(대봉시),1kg,4300,12
11/16 09:04:06,떫은감(대봉시),1kg,4200,6
11/16 09:04:06,떫은감(대봉시),1kg,4200,5
11/16 09:03:24,떫은감(대봉시),1kg,3800,7
11/16 09:03:19,떫은감(대봉시),1kg,4200,10
11/16 09:03:19,떫은감(대봉시),1kg,4200,9
11/16 09:03:11,떫은감(대봉시),1kg,4700,10
11/16 09:03:08,떫은감(대봉시),1kg,4700,10
11/16 09:03:08,떫은감(대봉시),1kg,4700,11
11/16 09:02:15,떫은감(대봉시),1kg,4700,10
11/16 09:01:58,떫은감(대봉시),1kg,4700,4
11/16 09:00:26,떫은감(대봉시),1kg,3200,7
11/16 08:58:03,떫은감(대봉시),1kg,3680,5
11/16 08:57:59,떫은감(대봉시),1kg,3770,2
11/16 08:57:54,떫은감(대봉시),1kg,3880,1
11/16 08:57:49,떫은감(대봉시),1kg,3800,1
11/16 08:56:54,떫은감(대봉시),1kg,3230,4
11/16 08:56:49,떫은감(대봉시),1kg,3230,16
11/16 08:56:08,떫은감(대봉시),1kg,2300,1
11/16 08:56:02,떫은감(대봉시),1kg,3300,2
11/16 08:55:57,떫은감(대봉시),1kg,3380,4
11/16 08:55:52,떫은감(대봉시),1kg,3380,5
11/16 08:52:02,떫은감(대봉시),1kg,1600,2
11/16 08:51:56,떫은감(대봉시),1kg,1800,7
11/16 08:51:51,떫은감(대봉시),1kg,1800,3
11/16 08:51:46,떫은감(대봉시),1kg,1800,2
11/16 08:51:30,떫은감(대봉시),1kg,3620,1
11/16 08:51:23,떫은감(대봉시),1kg,3800,2
11/16 08:50:35,떫은감(반시),1kg,2142,2
11/16 08:50:33,떫은감(대봉시),1kg,1400,2
