경매시간,품목(품종),규격(전체),경락가,거래량
01/16 12:00:00,떫은감(대봉시),1kg,666,160
01/16 12:00:00,떫은감(대봉시),1kg,1777,31
01/16 12:00:00,떫은감(대봉시),1kg,1333,101
01/16 12:00:00,떫은감(대봉시),1kg,1333,74
01/16 12:00:00,떫은감(대봉시),1kg,888,34
01/16 12:00:00,떫은감(대봉시),1kg,666,160
01/16 12:00:00,떫은감(대봉시),1kg,666,160
01/16 12:00:00,떫은감(대봉시),1kg,300,53
01/16 12:00:00,떫은감(대봉시),1kg,300,51
01/16 12:00:00,떫은감(대봉시),1kg,300,41
01/16 12:00:00,떫은감(대봉시),1kg,500,61
01/16 12:00:00,떫은감(대봉시),1kg,300,34
01/16 12:00:00,떫은감(대봉시),1kg,300,21
01/16 12:00:00,떫은감(대봉시),1kg,300,11
01/16 12:00:00,떫은감(대봉시),1kg,340,40
01/16 12:00:00,떫은감(대봉시),1kg,700,17
01/16 12:00:00,떫은감(대봉시),1kg,800,2
01/16 12:00:00,떫은감(대봉시),1kg,600,54
01/16 12:00:00,떫은감(대봉시),1kg,640,25
01/16 12:00:00,떫은감(대봉시),1kg,400,34
01/16 12:00:00,떫은감(대봉시),1kg,260,22
01/16 12:00:00,떫은감(대봉시),1kg,460,43
01/16 12:00:00,떫은감(대봉시),1kg,260,35
01/16 12:00:00,떫은감(대봉시),1kg,800,47
01/16 12:00:00,떫은감(대봉시),1kg,1000,30
01/16 12:00:00,떫은감(대봉시),1kg,1000,36
01/16 12:00:00,떫은감(대봉시),1kg,950,36
01/16 12:00:00,떫은감(대봉시),1kg,900,36
01/16 12:00:00,떫은감(대봉시),1kg,900,76
01/16 12:00:00,떫은감(대봉시),1kg,900,72
01/16 12:00:00,떫은감(대봉시),1kg,800,60
01/16 12:00:00,떫은감(대봉시),1kg,800,60
01/16 12:00:00,떫은감(대봉시),1kg,800,62
01/16 12:00:00,떫은감(대봉시),1kg,800,60
01/16 12:00:00,떫은감(대봉시),1kg,1200,43
01/16 12:00:00,떫은감(대봉시),1kg,950,49
01/16 12:00:00,떫은감(대봉시),1kg,1300,13
01/16 12:00:00,떫은감(대봉시),1kg,850,38
01/16 12:00:00,떫은감(대봉시),1kg,500,1
01/16 12:00:00,떫은감(대봉시),1kg,800,60
01/16 12:00:00,떫은감(대봉시),1kg,800,60
01/16 12:00:00,떫은감(대봉시),1kg,800,60
01/16 12:00:00,떫은감(대봉시),1kg,800,60
01/16 12:00:00,떫은감(대봉시),1kg,800,55
01/16 12:00:00,떫은감(대봉시),1kg,800,51
01/16 12:00:00,떫은감(대봉시),1kg,600,18
01/16 12:00:00,떫은감(대봉시),1kg,700,44
01/16 12:00:00,떫은감(대봉시),1kg,700,45
01/16 12:00:00,떫은감(대봉시),1kg,1100,40
