경매시간,품목(품종),규격(전체),경락가,거래량
09/16 05:47:38,떫은감(약시),1kg,571,3
09/16 05:47:38,떫은감(약시),1kg,571,2
09/16 05:47:38,떫은감(약시),1kg,571,4
09/16 05:31:11,떫은감(연시),1kg,1200,2
09/16 05:31:02,떫은감(연시),1kg,1000,1
09/16 05:30:52,떫은감(연시),1kg,2000,2
09/16 05:30:45,떫은감(연시),1kg,3040,3
09/16 05:30:09,떫은감(연시),1kg,4400,3
09/16 05:29:59,떫은감(연시),1kg,1000,1
09/16 05:29:26,떫은감(연시),1kg,2200,7
09/16 05:29:16,떫은감(연시),1kg,4000,13
09/16 05:28:59,떫은감(연시),1kg,4700,5
09/16 05:28:53,떫은감(연시),1kg,5100,3
09/16 04:56:09,떫은감(반시),1kg,1640,7
09/16 04:56:08,떫은감(반시),1kg,1640,4
09/16 04:55:59,떫은감(반시),1kg,900,1
09/16 04:55:59,떫은감(반시),1kg,900,1
09/16 04:55:58,떫은감(반시),1kg,900,2
09/16 04:55:41,떫은감(반시),1kg,860,3
09/16 04:55:36,떫은감(반시),1kg,500,1
09/16 04:55:10,떫은감(반시),1kg,640,2
09/16 04:55:06,떫은감(반시),1kg,820,2
09/16 04:55:05,떫은감(반시),1kg,820,1
09/16 04:54:50,떫은감(반시),1kg,600,1
09/16 04:54:28,떫은감(반시),1kg,1500,8
09/16 04:54:19,떫은감(반시),1kg,500,1
09/16 04:54:04,떫은감(반시),1kg,1500,3
09/16 04:53:48,떫은감(반시),1kg,1420,10
09/16 04:53:34,떫은감(반시),1kg,920,7
09/16 04:53:27,떫은감(반시),1kg,1200,14
09/16 04:53:10,떫은감(반시),1kg,2460,2
09/16 04:53:04,떫은감(반시),1kg,2000,3
09/16 04:52:59,떫은감(반시),1kg,2700,4
09/16 04:52:33,떫은감(반시),1kg,600,9
09/16 04:52:33,떫은감(반시),1kg,600,12
09/16 04:52:33,떫은감(반시),1kg,600,9
09/16 04:52:33,떫은감(반시),1kg,600,3
09/16 04:52:32,떫은감(반시),1kg,600,4
09/16 04:49:38,떫은감(반시),1kg,2000,6
09/16 04:31:05,떫은감(약시),1kg,2400,2
09/16 04:30:51,떫은감(약시),1kg,3200,2
09/16 04:30:48,떫은감(약시),1kg,4000,2
09/16 04:30:45,떫은감(약시),1kg,4000,1
09/16 04:30:38,떫은감(약시),1kg,4000,25
09/16 04:30:36,떫은감(약시),1kg,4000,26
09/16 04:30:33,떫은감(약시),1kg,5200,21
09/16 04:30:29,떫은감(약시),1kg,5200,21
09/16 04:30:26,떫은감(약시),1kg,5200,1
09/16 04:03:18,떫은감(약시),1kg,1200,1
09/16 04:03:13,떫은감(약시),1kg,1600,2
09/16 04:03:09,떫은감(약시),1kg,1800,5
09/16 04:03:05,떫은감(약시),1kg,2000,3
09/16 04:02:34,떫은감(약시),1kg,1400,2
09/16 04:02:25,떫은감(약시),1kg,2600,4
09/16 04:02:18,떫은감(약시),1kg,2200,4
09/16 04:02:12,떫은감(약시),1kg,1200,4
09/16 04:02:07,떫은감(약시),1kg,1200,1
09/16 03:59:55,떫은감(약시),1kg,2000,1
09/16 03:59:48,떫은감(약시),1kg,3000,4
09/16 03:59:43,떫은감(약시),1kg,3600,5
09/16 03:59:39,떫은감(약시),1kg,4000,2
09/16 03:58:06,떫은감(약시),1kg,571,1
09/16 03:57:32,떫은감(약시),1kg,2000,5
09/16 03:56:21,떫은감(약시),1kg,3000,2
09/16 03:42:00,떫은감(약시),1kg,4000,14
09/16 03:41:55,떫은감(약시),1kg,6000,15
09/16 03:41:50,떫은감(약시),1kg,4800,34
09/16 03:41:42,떫은감(약시),1kg,6400,41
09/16 03:41:35,떫은감(약시),1kg,6400,42
09/16 03:41:32,떫은감(약시),1kg,7200,16
09/16 03:41:21,떫은감(약시),1kg,5200,9
09/16 03:41:17,떫은감(약시),1kg,8000,24
09/16 03:41:15,떫은감(약시),1kg,8000,25
09/16 03:41:11,떫은감(약시),1kg,9600,23
09/16 03:41:08,떫은감(약시),1kg,9200,24
09/16 03:40:54,떫은감(기타떫은감),1kg,6000,1
09/16 03:40:37,떫은감(기타떫은감),1kg,9000,2
09/16 03:40:32,떫은감(기타떫은감),1kg,10000,2
09/16 03:40:17,떫은감(기타떫은감),1kg,3111,3
09/16 03:40:10,떫은감(기타떫은감),1kg,4444,5
09/16 03:40:06,떫은감(기타떫은감),1kg,6000,24
09/16 03:40:02,떫은감(기타떫은감),1kg,7777,1
09/16 03:37:38,떫은감(기타떫은감),1kg,6400,15
09/16 03:37:34,떫은감(기타떫은감),1kg,8000,28
09/16 03:37:29,떫은감(기타떫은감),1kg,8800,22
09/16 03:37:14,떫은감(기타떫은감),1kg,8800,22
09/16 03:36:32,떫은감(기타떫은감),1kg,10400,9
09/16 03:35:43,떫은감(기타떫은감),1kg,6400,2
09/16 03:35:35,떫은감(기타떫은감),1kg,8000,4
09/16 03:35:29,떫은감(기타떫은감),1kg,8000,4
09/16 03:35:14,떫은감(기타떫은감),1kg,7600,6
09/16 03:35:00,떫은감(기타떫은감),1kg,10000,29
09/16 03:34:55,떫은감(기타떫은감),1kg,11200,29
09/16 03:34:27,떫은감(기타떫은감),1kg,14000,3
09/16 03:34:20,떫은감(기타떫은감),1kg,2400,6
09/16 03:34:17,떫은감(기타떫은감),1kg,4000,16
09/16 03:33:50,떫은감(기타떫은감),1kg,4400,20
09/16 03:33:40,떫은감(기타떫은감),1kg,4400,4
09/16 03:31:16,떫은감(기타떫은감),1kg,5200,2
09/16 03:31:08,떫은감(기타떫은감),1kg,6400,23
09/16 03:31:03,떫은감(기타떫은감),1kg,6400,26
09/16 03:30:19,떫은감(기타떫은감),1kg,9200,4
09/16 03:30:04,떫은감(약시),1kg,5200,7
09/16 03:29:48,떫은감(약시),1kg,8800,2
09/16 03:10:31,떫은감(약시),1kg,1400,1
09/16 03:10:29,떫은감(약시),1kg,2200,1
09/16 03:10:26,떫은감(약시),1kg,2200,1
09/16 03:10:07,떫은감(약시),1kg,800,13
09/16 03:10:01,떫은감(약시),1kg,1200,8
09/16 03:09:57,떫은감(약시),1kg,1800,7
09/16 03:09:51,떫은감(약시),1kg,2200,4
09/16 03:08:58,떫은감(약시),1kg,800,1
09/16 03:08:53,떫은감(약시),1kg,2000,3
09/16 03:08:48,떫은감(약시),1kg,2200,4
09/16 03:08:43,떫은감(약시),1kg,600,1
09/16 03:08:38,떫은감(약시),1kg,2325,1
09/16 03:08:25,떫은감(약시),1kg,3000,9
09/16 03:08:17,떫은감(약시),1kg,3000,1
09/16 03:08:15,떫은감(약시),1kg,1000,2
09/16 03:08:11,떫은감(약시),1kg,2000,13
09/16 03:08:07,떫은감(약시),1kg,2400,23
09/16 03:08:03,떫은감(약시),1kg,2400,1
09/16 03:07:55,떫은감(약시),1kg,2400,2
09/16 03:07:50,떫은감(약시),1kg,4000,37
09/16 03:07:48,떫은감(약시),1kg,4000,40
09/16 03:07:45,떫은감(약시),1kg,4800,23
09/16 03:07:44,떫은감(약시),1kg,3000,3
09/16 03:07:43,떫은감(약시),1kg,4800,24
09/16 03:07:29,떫은감(약시),1kg,2200,2
09/16 03:07:27,떫은감(약시),1kg,2600,1
09/16 03:07:22,떫은감(약시),1kg,3000,1
09/16 03:07:17,떫은감(약시),1kg,3600,1
09/16 03:07:07,떫은감(약시),1kg,4000,7
09/16 03:07:04,떫은감(약시),1kg,5200,19
09/16 03:06:59,떫은감(약시),1kg,6800,23
09/16 03:06:48,떫은감(약시),1kg,8000,10
09/16 03:06:48,떫은감(약시),1kg,2000,1
09/16 03:06:36,떫은감(약시),1kg,2000,4
09/16 03:06:25,떫은감(약시),1kg,1400,17
09/16 03:06:20,떫은감(약시),1kg,1800,9
09/16 03:05:40,떫은감(약시),1kg,2600,3
09/16 03:05:35,떫은감(약시),1kg,3400,13
09/16 02:55:00,떫은감(반시),1kg,1200,2
