경매시간,품목(품종),규격(전체),경락가,거래량
0,떫은감(연시),1kg,1100,3
0,떫은감(연시),1kg,2600,37
0,떫은감(연시),1kg,2200,36
0,떫은감(연시),1kg,1700,15
0,떫은감(연시),1kg,1600,1
0,떫은감(연시),1kg,2200,1
0,떫은감(연시),1kg,1500,17
0,떫은감(연시),1kg,1700,16
0,떫은감(연시),1kg,2100,10
0,떫은감(연시),1kg,1100,2
10/16 12:40:03,떫은감(약시),1kg,2200,2
10/16 11:00:55,떫은감(약시),1kg,1800,15
10/16 11:00:55,떫은감(약시),1kg,1700,16
10/16 11:00:42,떫은감(약시),1kg,1200,1
10/16 09:33:03,떫은감(반시),1kg,2500,15
10/16 09:32:52,떫은감(반시),1kg,2900,11
10/16 09:32:44,떫은감(반시),1kg,3000,12
10/16 09:32:37,떫은감(반시),1kg,2500,22
10/16 09:32:29,떫은감(반시),1kg,2500,23
10/16 09:32:18,떫은감(약시),1kg,2200,2
10/16 09:32:09,떫은감(반시),1kg,2600,21
10/16 09:31:59,떫은감(반시),1kg,3100,4
10/16 09:30:50,떫은감(대봉시),1kg,1600,1
10/16 09:30:46,떫은감(대봉시),1kg,2000,1
10/16 09:30:40,떫은감(대봉시),1kg,2400,1
10/16 09:30:36,떫은감(대봉시),1kg,2000,1
10/16 09:30:31,떫은감(대봉시),1kg,2500,1
10/16 09:30:26,떫은감(대봉시),1kg,2800,1
10/16 09:30:20,떫은감(대봉시),1kg,1400,13
10/16 09:30:13,떫은감(대봉시),1kg,1800,12
10/16 09:28:55,떫은감(반시),1kg,1600,34
10/16 09:28:20,떫은감(반시),1kg,1650,4
10/16 09:28:16,떫은감(반시),1kg,1950,13
10/16 09:28:12,떫은감(반시),1kg,1850,9
10/16 09:28:02,떫은감(반시),1kg,1000,3
10/16 09:27:59,떫은감(반시),1kg,1200,8
10/16 09:27:56,떫은감(반시),1kg,1400,14
10/16 09:27:50,떫은감(반시),1kg,1800,42
10/16 09:27:47,떫은감(반시),1kg,1800,15
10/16 09:27:40,떫은감(반시),1kg,1300,6
10/16 09:27:36,떫은감(반시),1kg,1700,3
10/16 09:27:28,떫은감(반시),1kg,1700,2
10/16 09:27:24,떫은감(반시),1kg,1800,5
10/16 09:27:17,떫은감(반시),1kg,1500,25
10/16 09:27:13,떫은감(반시),1kg,2000,87
10/16 09:27:06,떫은감(반시),1kg,2000,88
10/16 09:27:02,떫은감(반시),1kg,2400,44
10/16 09:26:58,떫은감(반시),1kg,2800,30
10/16 09:26:24,떫은감(반시),1kg,1300,32
10/16 09:26:16,떫은감(반시),1kg,2000,51
10/16 09:26:13,떫은감(반시),1kg,2200,25
10/16 09:26:09,떫은감(반시),1kg,2000,16
10/16 09:26:01,떫은감(반시),1kg,1700,1
10/16 09:25:58,떫은감(반시),1kg,1900,4
10/16 09:25:55,떫은감(반시),1kg,2000,7
10/16 09:25:47,떫은감(반시),1kg,1400,3
10/16 09:25:42,떫은감(반시),1kg,2000,6
10/16 09:25:40,떫은감(반시),1kg,2200,12
10/16 09:25:37,떫은감(반시),1kg,2500,18
10/16 09:25:35,떫은감(반시),1kg,2600,3
10/16 09:25:30,떫은감(반시),1kg,1200,1
10/16 09:25:27,떫은감(반시),1kg,1400,6
10/16 09:25:24,떫은감(반시),1kg,1900,29
10/16 09:25:21,떫은감(반시),1kg,2000,5
10/16 09:25:16,떫은감(반시),1kg,2100,12
10/16 09:25:13,떫은감(반시),1kg,2400,25
10/16 09:25:09,떫은감(반시),1kg,2700,12
10/16 09:24:56,떫은감(반시),1kg,2600,1
10/16 09:24:50,떫은감(반시),1kg,1200,1
10/16 09:24:36,떫은감(반시),1kg,2000,23
10/16 09:24:32,떫은감(반시),1kg,2500,43
10/16 09:24:25,떫은감(반시),1kg,3000,26
10/16 09:24:09,떫은감(반시),1kg,2800,7
10/16 09:23:57,떫은감(반시),1kg,1600,8
10/16 09:23:54,떫은감(반시),1kg,1900,23
10/16 09:23:51,떫은감(반시),1kg,2200,16
10/16 09:23:43,떫은감(반시),1kg,1900,6
10/16 09:23:38,떫은감(반시),1kg,1320,2
10/16 09:23:36,떫은감(반시),1kg,2800,24
10/16 09:23:32,떫은감(반시),1kg,3200,12
10/16 09:23:30,떫은감(대봉시),1kg,2800,3
10/16 09:23:29,떫은감(반시),1kg,3300,3
10/16 09:23:25,떫은감(대봉시),1kg,3560,5
10/16 09:23:22,떫은감(반시),1kg,1400,2
10/16 09:23:20,떫은감(대봉시),1kg,4200,5
10/16 09:23:19,떫은감(반시),1kg,2100,11
10/16 09:23:16,떫은감(대봉시),1kg,4200,2
10/16 09:23:16,떫은감(반시),1kg,2400,18
10/16 09:23:12,떫은감(반시),1kg,2700,24
10/16 09:23:02,떫은감(반시),1kg,2000,54
10/16 09:22:58,떫은감(반시),1kg,2400,62
10/16 09:22:55,떫은감(반시),1kg,2700,4
10/16 09:22:48,떫은감(반시),1kg,1400,2
10/16 09:22:45,떫은감(반시),1kg,1600,8
10/16 09:22:42,떫은감(반시),1kg,1800,21
10/16 09:22:39,떫은감(반시),1kg,2100,18
10/16 09:22:35,떫은감(반시),1kg,2000,2
10/16 09:22:24,떫은감(반시),1kg,1200,1
10/16 09:22:21,떫은감(반시),1kg,1500,4
10/16 09:22:18,떫은감(반시),1kg,1600,15
10/16 09:22:17,떫은감(대봉시),1kg,3800,1
10/16 09:22:15,떫은감(반시),1kg,2200,25
10/16 09:22:13,떫은감(대봉시),1kg,4100,4
10/16 09:22:11,떫은감(반시),1kg,2500,17
10/16 09:22:08,떫은감(반시),1kg,2700,6
10/16 09:22:04,떫은감(대봉시),1kg,4000,4
10/16 09:22:00,떫은감(대봉시),1kg,4000,3
10/16 09:22:00,떫은감(반시),1kg,1200,1
10/16 09:21:56,떫은감(반시),1kg,1900,16
10/16 09:21:52,떫은감(반시),1kg,2000,19
10/16 09:21:47,떫은감(반시),1kg,2400,7
10/16 09:21:41,떫은감(반시),1kg,1400,1
10/16 09:21:38,떫은감(반시),1kg,1800,2
10/16 09:21:34,떫은감(반시),1kg,1800,1
10/16 09:21:27,떫은감(반시),1kg,1900,23
10/16 09:21:24,떫은감(반시),1kg,2100,30
10/16 09:21:20,떫은감(반시),1kg,2500,22
10/16 09:21:18,떫은감(대봉시),1kg,1200,4
10/16 09:20:58,떫은감(반시),1kg,1900,42
10/16 09:20:55,떫은감(반시),1kg,2200,78
10/16 09:20:52,떫은감(반시),1kg,2300,53
10/16 09:20:43,떫은감(반시),1kg,2100,3
10/16 09:20:24,떫은감(반시),1kg,3920,3
10/16 09:20:17,떫은감(반시),1kg,4840,13
10/16 09:20:06,떫은감(반시),1kg,5000,16
10/16 09:20:01,떫은감(반시),1kg,1800,1
10/16 09:19:59,떫은감(반시),1kg,4880,16
10/16 09:19:56,떫은감(반시),1kg,2700,31
10/16 09:19:53,떫은감(반시),1kg,3000,19
10/16 09:19:52,떫은감(반시),1kg,5440,25
10/16 09:19:50,떫은감(반시),1kg,3000,5
10/16 09:19:46,떫은감(반시),1kg,5400,25
10/16 09:19:44,떫은감(반시),1kg,1600,1
10/16 09:19:40,떫은감(반시),1kg,2300,11
10/16 09:19:39,떫은감(반시),1kg,5400,25
10/16 09:19:36,떫은감(반시),1kg,2700,19
10/16 09:19:33,떫은감(반시),1kg,2800,15
10/16 09:19:29,떫은감(반시),1kg,1200,1
10/16 09:19:26,떫은감(반시),1kg,1400,5
10/16 09:19:22,떫은감(반시),1kg,2100,14
10/16 09:19:19,떫은감(반시),1kg,2300,6
10/16 09:19:17,떫은감(반시),1kg,1040050,25
10/16 09:19:15,떫은감(반시),1kg,2400,6
10/16 09:19:10,떫은감(반시),1kg,2200,13
10/16 09:19:07,떫은감(반시),1kg,6120,16
10/16 09:19:06,떫은감(반시),1kg,2500,25
10/16 09:19:01,떫은감(반시),1kg,2800,13
10/16 09:19:00,떫은감(반시),1kg,6000,16
10/16 09:18:54,떫은감(반시),1kg,1800,9
10/16 09:18:50,떫은감(반시),1kg,2100,17
10/16 09:18:47,떫은감(반시),1kg,2300,21
10/16 09:18:41,떫은감(반시),1kg,1300,5
10/16 09:18:37,떫은감(반시),1kg,1500,5
10/16 09:18:33,떫은감(반시),1kg,2000,19
10/16 09:18:28,떫은감(반시),1kg,3000,34
10/16 09:18:24,떫은감(반시),1kg,2900,38
10/16 09:18:18,떫은감(반시),1kg,1400,9
10/16 09:18:18,떫은감(약시),1kg,2400,4
10/16 09:18:13,떫은감(반시),1kg,2000,31
10/16 09:18:10,떫은감(반시),1kg,2200,31
10/16 09:18:07,떫은감(반시),1kg,2400,13
10/16 09:18:01,떫은감(반시),1kg,1000,4
10/16 09:17:57,떫은감(반시),1kg,1400,12
10/16 09:17:53,떫은감(반시),1kg,1900,65
10/16 09:17:50,떫은감(반시),1kg,2000,5
10/16 09:17:47,떫은감(반시),1kg,2200,19
10/16 09:17:42,떫은감(반시),1kg,1200,1
10/16 09:17:36,떫은감(반시),1kg,1400,6
10/16 09:17:31,떫은감(반시),1kg,1900,4
10/16 09:17:27,떫은감(반시),1kg,2200,28
10/16 09:17:24,떫은감(반시),1kg,2400,11
10/16 09:17:20,떫은감(반시),1kg,2400,1
10/16 09:16:39,떫은감(반시),1kg,1300,14
10/16 09:16:33,떫은감(반시),1kg,1600,19
10/16 09:16:29,떫은감(반시),1kg,2000,63
10/16 09:16:24,떫은감(반시),1kg,2400,21
10/16 09:16:20,떫은감(반시),1kg,2600,21
10/16 09:16:17,떫은감(반시),1kg,2600,5
10/16 09:16:10,떫은감(반시),1kg,2000,1
10/16 09:16:03,떫은감(반시),1kg,1400,5
10/16 09:15:58,떫은감(반시),1kg,2000,32
10/16 09:15:55,떫은감(반시),1kg,2200,38
10/16 09:15:51,떫은감(반시),1kg,2200,15
10/16 09:15:45,떫은감(대봉시),1kg,1000,1
10/16 09:15:44,떫은감(반시),1kg,1300,2
10/16 09:15:40,떫은감(반시),1kg,1800,16
10/16 09:15:36,떫은감(반시),1kg,2200,63
10/16 09:15:31,떫은감(반시),1kg,2800,46
10/16 09:15:27,떫은감(반시),1kg,2700,27
10/16 09:15:16,떫은감(반시),1kg,1600,33
10/16 09:15:13,떫은감(반시),1kg,1900,25
10/16 09:15:09,떫은감(반시),1kg,2300,22
10/16 09:14:59,떫은감(반시),1kg,1200,6
10/16 09:14:56,떫은감(대봉시),1kg,2350,4
10/16 09:14:55,떫은감(반시),1kg,1400,8
10/16 09:14:51,떫은감(반시),1kg,1800,7
10/16 09:14:50,떫은감(대봉시),1kg,2360,4
10/16 09:14:47,떫은감(반시),1kg,2000,17
10/16 09:14:46,떫은감(대봉시),1kg,2000,1
10/16 09:14:43,떫은감(반시),1kg,2400,6
10/16 09:14:38,떫은감(반시),1kg,1800,19
10/16 09:14:38,떫은감(반시),1kg,2260,3
10/16 09:14:34,떫은감(반시),1kg,2200,14
10/16 09:14:32,떫은감(반시),1kg,2900,5
10/16 09:14:31,떫은감(대봉시),1kg,666,1
10/16 09:14:30,떫은감(반시),1kg,2600,12
10/16 09:14:26,떫은감(대봉시),1kg,1000,1
10/16 09:14:26,떫은감(반시),1kg,3400,20
10/16 09:14:24,떫은감(반시),1kg,1400,13
10/16 09:14:21,떫은감(대봉시),1kg,2600,1
10/16 09:14:20,떫은감(반시),1kg,1600,2
10/16 09:14:20,떫은감(반시),1kg,4060,42
10/16 09:14:16,떫은감(대봉시),1kg,3333,2
10/16 09:14:13,떫은감(반시),1kg,1600,5
10/16 09:14:13,떫은감(반시),1kg,1900,4
10/16 09:14:11,떫은감(대봉시),1kg,3333,2
10/16 09:14:08,떫은감(반시),1kg,2000,3
10/16 09:14:07,떫은감(반시),1kg,2600,5
10/16 09:14:06,떫은감(대봉시),1kg,5200,10
10/16 09:14:04,떫은감(반시),1kg,2000,4
10/16 09:14:01,떫은감(대봉시),1kg,1200,1
10/16 09:14:01,떫은감(반시),1kg,2800,3
10/16 09:14:00,떫은감(반시),1kg,2600,4
10/16 09:13:56,떫은감(대봉시),1kg,2466,5
10/16 09:13:56,떫은감(반시),1kg,2600,1
10/16 09:13:56,떫은감(약시),1kg,1600,8
10/16 09:13:54,떫은감(반시),1kg,1900,13
10/16 09:13:53,떫은감(약시),1kg,2000,13
10/16 09:13:51,떫은감(대봉시),1kg,2620,2
10/16 09:13:51,떫은감(약시),1kg,2200,45
10/16 09:13:50,떫은감(반시),1kg,2500,56
10/16 09:13:49,떫은감(반시),1kg,1860,2
10/16 09:13:49,떫은감(약시),1kg,2600,58
10/16 09:13:47,떫은감(반시),1kg,2600,68
10/16 09:13:46,떫은감(대봉시),1kg,460,1
10/16 09:13:45,떫은감(반시),1kg,2400,2
10/16 09:13:45,떫은감(약시),1kg,2800,76
10/16 09:13:43,떫은감(반시),1kg,2600,6
10/16 09:13:41,떫은감(대봉시),1kg,1420,1
10/16 09:13:41,떫은감(반시),1kg,2800,17
10/16 09:13:38,떫은감(반시),1kg,1500,6
10/16 09:13:38,떫은감(약시),1kg,3000,6
