경매시간,품목(품종),규격(전체),경락가,거래량
0,쪽파(쪽파(일반)),1kg,4800,35
08/16 12:57:02,쪽파(깐쪽파),1kg,13300,3
08/16 12:57:02,쪽파(깐쪽파),1kg,13300,6
08/16 12:46:02,쪽파(깐쪽파),1kg,18000,1
08/16 12:43:25,쪽파(깐쪽파),1kg,20200,1
08/16 12:42:24,쪽파(깐쪽파),1kg,14060,1
08/16 12:42:13,쪽파(깐쪽파),1kg,14416,1
08/16 12:41:56,쪽파(쪽파(일반)),1kg,300,46
08/16 12:41:16,쪽파(깐쪽파),1kg,20200,1
08/16 12:41:07,쪽파(쪽파(일반)),1kg,8530,8
08/16 12:41:02,쪽파(쪽파(일반)),1kg,8240,7
08/16 12:40:57,쪽파(쪽파(일반)),1kg,7960,7
08/16 12:40:48,쪽파(쪽파(일반)),1kg,7600,6
08/16 12:40:31,쪽파(쪽파(일반)),1kg,12600,7
08/16 12:40:26,쪽파(쪽파(일반)),1kg,12400,6
08/16 12:40:20,쪽파(쪽파(일반)),1kg,12400,6
08/16 12:40:09,쪽파(쪽파(일반)),1kg,9030,9
08/16 12:33:41,쪽파(쪽파(일반)),1kg,780,20
08/16 12:30:41,쪽파(깐쪽파),1kg,15500,20
08/16 12:30:41,쪽파(쪽파(일반)),1kg,640,60
08/16 12:23:45,쪽파(쪽파(일반)),1kg,11300,74
08/16 12:17:30,쪽파(쪽파(일반)),1kg,1100,20
08/16 12:16:57,쪽파(쪽파(일반)),1kg,5936,20
08/16 12:16:54,쪽파(쪽파(일반)),1kg,5936,20
08/16 12:16:48,쪽파(쪽파(일반)),1kg,5936,30
08/16 12:16:36,쪽파(깐쪽파),1kg,23320,5
08/16 12:06:33,쪽파(쪽파(일반)),1kg,8000,3
08/16 12:06:27,쪽파(쪽파(일반)),1kg,7500,4
08/16 12:06:15,쪽파(쪽파(일반)),1kg,5200,6
08/16 12:06:11,쪽파(쪽파(일반)),1kg,4600,7
08/16 12:06:06,쪽파(쪽파(일반)),1kg,3500,10
08/16 10:49:15,쪽파(쪽파(일반)),1kg,1500,259
08/16 10:48:23,쪽파(쪽파(일반)),1kg,1500,300
08/16 09:48:30,쪽파(쪽파(일반)),1kg,5000,91
08/16 09:35:46,쪽파(깐쪽파),1kg,18000,7
08/16 09:35:46,쪽파(깐쪽파),1kg,18000,10
08/16 09:35:46,쪽파(깐쪽파),1kg,18000,5
08/16 09:35:46,쪽파(깐쪽파),1kg,18000,15
08/16 08:46:51,쪽파(쪽파(일반)),1kg,3250,1
08/16 08:32:13,쪽파(쪽파(일반)),1kg,3700,20
08/16 08:32:03,쪽파(쪽파(일반)),1kg,3500,22
08/16 08:31:40,쪽파(쪽파(일반)),1kg,4800,25
08/16 08:31:33,쪽파(쪽파(일반)),1kg,4700,20
08/16 08:31:18,쪽파(깐쪽파),1kg,18600,5
08/16 08:31:18,쪽파(깐쪽파),1kg,18600,10
08/16 08:31:18,쪽파(깐쪽파),1kg,18600,10
08/16 08:31:18,쪽파(깐쪽파),1kg,18600,15
08/16 08:31:18,쪽파(쪽파(일반)),1kg,12071,10
08/16 08:31:18,쪽파(쪽파(일반)),1kg,12071,10
08/16 07:42:43,쪽파(쪽파(일반)),1kg,4500,300
08/16 07:42:30,쪽파(쪽파(일반)),1kg,4500,300
