경매시간,품목(품종),규격(전체),경락가,거래량
09/16 12:59:56,쪽파(깐쪽파),1kg,6720,4
09/16 12:57:55,쪽파(쪽파(일반)),1kg,550,322
09/16 12:57:50,쪽파(쪽파(일반)),1kg,520,340
09/16 12:57:47,쪽파(쪽파(일반)),1kg,500,340
09/16 12:54:33,쪽파(깐쪽파),1kg,5000,18
09/16 12:53:54,쪽파(깐쪽파),1kg,5000,24
09/16 12:53:15,쪽파(깐쪽파),1kg,6700,24
09/16 12:51:48,쪽파(쪽파(일반)),1kg,2756,40
09/16 12:51:46,쪽파(쪽파(일반)),1kg,2700,9
09/16 12:51:44,쪽파(쪽파(일반)),1kg,2700,10
09/16 12:51:40,쪽파(쪽파(일반)),1kg,2650,10
09/16 12:51:25,쪽파(깐쪽파),1kg,6000,1
09/16 12:51:24,쪽파(깐쪽파),1kg,8240,2
09/16 12:51:22,쪽파(깐쪽파),1kg,6000,3
09/16 12:51:18,쪽파(깐쪽파),1kg,6000,4
09/16 12:50:12,쪽파(깐쪽파),1kg,6300,1
09/16 12:50:10,쪽파(깐쪽파),1kg,6300,4
09/16 12:50:02,쪽파(깐쪽파),1kg,6300,2
09/16 12:50:00,쪽파(깐쪽파),1kg,6300,3
09/16 12:49:37,쪽파(깐쪽파),1kg,7300,2
09/16 12:49:31,쪽파(깐쪽파),1kg,7300,3
09/16 12:47:48,쪽파(쪽파(일반)),1kg,1280,144
09/16 12:47:46,쪽파(깐쪽파),1kg,9530,36
09/16 12:47:38,쪽파(쪽파(일반)),1kg,2690,220
09/16 12:47:30,쪽파(쪽파(일반)),1kg,2580,220
09/16 12:47:16,쪽파(쪽파(일반)),1kg,3900,260
09/16 12:47:08,쪽파(쪽파(일반)),1kg,3750,260
09/16 12:46:34,쪽파(쪽파(일반)),1kg,4750,405
09/16 12:46:25,쪽파(쪽파(일반)),1kg,4650,450
09/16 12:46:19,쪽파(쪽파(일반)),1kg,4500,450
09/16 12:46:10,쪽파(쪽파(일반)),1kg,2320,312
09/16 12:46:03,쪽파(쪽파(일반)),1kg,2250,400
09/16 12:45:36,쪽파(쪽파(일반)),1kg,2410,266
09/16 12:45:28,쪽파(쪽파(일반)),1kg,2350,264
09/16 12:45:12,쪽파(쪽파(일반)),1kg,4000,15
09/16 12:45:10,쪽파(쪽파(일반)),1kg,2100,405
09/16 12:45:03,쪽파(깐쪽파),1kg,6900,1
09/16 12:44:58,쪽파(깐쪽파),1kg,6900,4
09/16 12:44:55,쪽파(깐쪽파),1kg,6900,4
09/16 12:44:51,쪽파(깐쪽파),1kg,6900,4
09/16 12:44:34,쪽파(쪽파(일반)),1kg,4800,11
09/16 12:44:19,쪽파(쪽파(일반)),1kg,4300,13
09/16 12:44:08,쪽파(깐쪽파),1kg,7800,1
09/16 12:44:04,쪽파(깐쪽파),1kg,7800,4
09/16 12:43:48,쪽파(쪽파(일반)),1kg,3900,9
09/16 12:43:00,쪽파(깐쪽파),1kg,6700,4
09/16 12:36:00,쪽파(쪽파(일반)),1kg,2915,10
09/16 12:35:58,쪽파(쪽파(일반)),1kg,2915,10
09/16 12:35:51,쪽파(쪽파(일반)),1kg,2915,20
09/16 12:35:40,쪽파(깐쪽파),1kg,12240,1
09/16 12:35:28,쪽파(깐쪽파),1kg,12720,2
09/16 12:35:23,쪽파(깐쪽파),1kg,12720,7
09/16 12:28:17,쪽파(쪽파(일반)),1kg,1315,40
09/16 12:28:17,쪽파(쪽파(일반)),1kg,1365,40
09/16 12:28:17,쪽파(쪽파(일반)),1kg,1365,40
09/16 12:23:47,쪽파(쪽파(일반)),1kg,2633,100
09/16 12:23:25,쪽파(쪽파(일반)),1kg,2533,100
09/16 12:23:19,쪽파(쪽파(일반)),1kg,2533,100
09/16 12:23:10,쪽파(쪽파(일반)),1kg,2533,100
09/16 12:23:04,쪽파(쪽파(일반)),1kg,2466,100
09/16 12:22:53,쪽파(쪽파(일반)),1kg,2333,100
09/16 12:21:38,쪽파(깐쪽파),1kg,360,90
09/16 12:19:30,쪽파(쪽파(일반)),1kg,3800,10
09/16 12:19:24,쪽파(쪽파(일반)),1kg,3600,4
09/16 12:19:19,쪽파(깐쪽파),1kg,4600,3
09/16 12:19:12,쪽파(쪽파(일반)),1kg,2800,2
09/16 12:19:01,쪽파(쪽파(일반)),1kg,3500,12
09/16 12:18:57,쪽파(쪽파(일반)),1kg,3500,12
09/16 12:18:47,쪽파(깐쪽파),1kg,4000,10
09/16 12:18:42,쪽파(깐쪽파),1kg,4000,11
09/16 12:18:20,쪽파(쪽파(일반)),1kg,3700,14
09/16 12:18:14,쪽파(쪽파(일반)),1kg,3900,3
09/16 12:18:06,쪽파(쪽파(일반)),1kg,3500,16
09/16 12:17:55,쪽파(쪽파(일반)),1kg,3600,5
09/16 12:17:51,쪽파(쪽파(일반)),1kg,3800,6
09/16 12:17:46,쪽파(쪽파(일반)),1kg,3400,11
09/16 12:17:41,쪽파(쪽파(일반)),1kg,3800,7
09/16 12:17:29,쪽파(쪽파(일반)),1kg,3800,3
09/16 12:17:25,쪽파(쪽파(일반)),1kg,4000,4
09/16 12:17:20,쪽파(쪽파(일반)),1kg,3900,5
09/16 12:17:00,쪽파(쪽파(일반)),1kg,4000,10
09/16 12:16:49,쪽파(쪽파(일반)),1kg,3500,15
09/16 12:16:42,쪽파(쪽파(일반)),1kg,2600,28
09/16 12:16:33,쪽파(쪽파(일반)),1kg,3200,5
09/16 12:16:13,쪽파(깐쪽파),1kg,6700,8
09/16 12:15:28,쪽파(깐쪽파),1kg,7500,5
09/16 12:15:22,쪽파(깐쪽파),1kg,8000,5
09/16 12:15:15,쪽파(깐쪽파),1kg,2500,4
09/16 12:02:53,쪽파(쪽파(일반)),1kg,6200,24
09/16 12:02:30,쪽파(깐쪽파),1kg,5600,18
09/16 12:02:17,쪽파(쪽파(일반)),1kg,4000,70
09/16 12:02:02,쪽파(쪽파(일반)),1kg,4200,60
09/16 11:32:23,쪽파(쪽파(일반)),1kg,7300,50
09/16 11:32:23,쪽파(쪽파(일반)),1kg,7300,50
09/16 11:20:09,쪽파(쪽파(일반)),1kg,2500,6
09/16 10:32:05,쪽파(쪽파(일반)),1kg,1250,1500
09/16 10:32:05,쪽파(쪽파(일반)),1kg,1500,500
09/16 10:31:47,쪽파(쪽파(일반)),1kg,1250,700
09/16 10:31:47,쪽파(쪽파(일반)),1kg,1500,300
09/16 10:28:17,쪽파(깐쪽파),1kg,10000,15
09/16 10:28:17,쪽파(깐쪽파),1kg,9500,5
09/16 10:28:17,쪽파(깐쪽파),1kg,10000,9
09/16 10:28:17,쪽파(깐쪽파),1kg,8000,30
09/16 08:53:57,쪽파(깐쪽파),1kg,1050,45
09/16 08:53:57,쪽파(쪽파(일반)),1kg,640,180
09/16 08:48:10,쪽파(깐쪽파),1kg,8000,13
09/16 08:48:10,쪽파(깐쪽파),1kg,5500,20
09/16 08:48:10,쪽파(깐쪽파),1kg,8000,12
09/16 08:48:10,쪽파(깐쪽파),1kg,5500,4
09/16 08:48:10,쪽파(깐쪽파),1kg,8000,11
09/16 08:45:58,쪽파(깐쪽파),1kg,8500,20
09/16 08:45:58,쪽파(깐쪽파),1kg,11000,14
09/16 08:45:58,쪽파(깐쪽파),1kg,7500,12
09/16 08:45:58,쪽파(깐쪽파),1kg,8500,10
09/16 08:45:58,쪽파(깐쪽파),1kg,11000,30
09/16 08:45:58,쪽파(깐쪽파),1kg,8500,13
09/16 08:37:27,쪽파(깐쪽파),1kg,500,90
09/16 08:34:07,쪽파(쪽파(일반)),1kg,2300,35
09/16 08:33:57,쪽파(쪽파(일반)),1kg,2300,35
09/16 08:32:16,쪽파(쪽파(일반)),1kg,2300,20
09/16 08:28:55,쪽파(쪽파(일반)),1kg,4500,7
09/16 08:28:54,쪽파(쪽파(일반)),1kg,4000,57
09/16 08:26:33,쪽파(쪽파(일반)),1kg,2500,15
09/16 08:24:49,쪽파(깐쪽파),1kg,4000,10
09/16 08:23:17,쪽파(쪽파(일반)),1kg,2800,24
09/16 08:15:25,쪽파(쪽파(일반)),1kg,2100,14
09/16 08:14:04,쪽파(쪽파(일반)),1kg,2800,43
09/16 08:13:43,쪽파(쪽파(일반)),1kg,2300,29
09/16 08:13:43,쪽파(쪽파(일반)),1kg,2300,40
09/16 08:13:42,쪽파(쪽파(일반)),1kg,2300,40
09/16 08:13:41,쪽파(쪽파(일반)),1kg,2300,40
09/16 08:13:35,쪽파(쪽파(일반)),1kg,2300,40
09/16 08:13:23,쪽파(쪽파(일반)),1kg,2300,40
09/16 08:13:22,쪽파(쪽파(일반)),1kg,2300,40
09/16 08:13:07,쪽파(쪽파(일반)),1kg,2300,40
09/16 08:08:29,쪽파(깐쪽파),1kg,10400,5
09/16 08:08:29,쪽파(깐쪽파),1kg,10400,15
09/16 08:08:29,쪽파(쪽파(일반)),1kg,5500,15
09/16 08:08:29,쪽파(쪽파(일반)),1kg,5500,10
09/16 08:08:29,쪽파(쪽파(일반)),1kg,5142,10
09/16 08:07:44,쪽파(쪽파(일반)),1kg,1500,25
09/16 07:55:36,쪽파(쪽파(일반)),1kg,4117,100
09/16 07:55:35,쪽파(쪽파(일반)),1kg,4294,80
09/16 07:32:56,쪽파(쪽파(일반)),1kg,2500,400
09/16 07:32:47,쪽파(쪽파(일반)),1kg,2500,350
