경매시간,품목(품종),규격(전체),경락가,거래량
07/15 12:44:47,쪽파(깐쪽파),1kg,10550,1
07/15 12:44:47,쪽파(깐쪽파),1kg,11750,1
07/15 12:44:47,쪽파(쪽파(일반)),1kg,7030,1
07/15 12:43:23,쪽파(쪽파(일반)),1kg,7030,5
07/15 12:43:13,쪽파(깐쪽파),1kg,12030,2
07/15 12:43:02,쪽파(깐쪽파),1kg,11750,4
07/15 12:42:50,쪽파(깐쪽파),1kg,10550,2
07/15 12:42:40,쪽파(깐쪽파),1kg,1600,5
07/15 12:42:34,쪽파(깐쪽파),1kg,1520,10
07/15 12:42:26,쪽파(깐쪽파),1kg,1500,10
07/15 12:41:42,쪽파(쪽파(일반)),1kg,3040,114
07/15 12:41:34,쪽파(쪽파(일반)),1kg,2900,168
07/15 12:41:20,쪽파(쪽파(일반)),1kg,1850,122
07/15 12:34:35,쪽파(쪽파(일반)),1kg,1200,9
07/15 12:34:26,쪽파(쪽파(일반)),1kg,2600,6
07/15 12:34:06,쪽파(쪽파(일반)),1kg,2850,10
07/15 12:31:32,쪽파(깐쪽파),1kg,6040,10
07/15 12:31:32,쪽파(쪽파(일반)),1kg,1470,20
07/15 12:31:32,쪽파(쪽파(일반)),1kg,1470,20
07/15 12:28:12,쪽파(쪽파(일반)),1kg,4028,20
07/15 12:28:09,쪽파(쪽파(일반)),1kg,4028,40
07/15 12:28:02,쪽파(쪽파(일반)),1kg,4028,20
07/15 12:27:45,쪽파(깐쪽파),1kg,15840,1
07/15 12:27:30,쪽파(깐쪽파),1kg,16536,2
07/15 12:27:25,쪽파(깐쪽파),1kg,15840,2
07/15 12:27:17,쪽파(깐쪽파),1kg,16536,16
07/15 12:27:08,쪽파(깐쪽파),1kg,16536,5
07/15 12:01:08,쪽파(깐쪽파),1kg,6300,1
07/15 10:51:25,쪽파(깐쪽파),1kg,7000,15
07/15 10:51:25,쪽파(깐쪽파),1kg,7000,8
07/15 10:51:25,쪽파(깐쪽파),1kg,7000,3
07/15 10:51:25,쪽파(깐쪽파),1kg,6500,5
07/15 10:51:25,쪽파(깐쪽파),1kg,7000,15
07/15 10:51:25,쪽파(깐쪽파),1kg,7000,10
07/15 10:51:25,쪽파(깐쪽파),1kg,7000,5
07/15 10:51:25,쪽파(쪽파(일반)),1kg,5500,1
07/15 08:22:21,쪽파(깐쪽파),1kg,8000,3
07/15 07:31:35,쪽파(깐쪽파),1kg,11500,10
07/15 07:31:35,쪽파(깐쪽파),1kg,10900,20
07/15 07:31:35,쪽파(깐쪽파),1kg,11500,5
07/15 07:31:35,쪽파(깐쪽파),1kg,11500,10
07/15 07:31:35,쪽파(깐쪽파),1kg,11500,5
07/15 07:31:35,쪽파(깐쪽파),1kg,11500,10
07/15 07:31:35,쪽파(쪽파(일반)),1kg,6214,20
07/15 07:31:35,쪽파(쪽파(일반)),1kg,6214,20
07/15 05:59:37,쪽파(쪽파(일반)),1kg,3050,10
07/15 05:44:45,쪽파(깐쪽파),1kg,1200,2
07/15 05:18:26,쪽파(깐쪽파),1kg,15000,10
07/15 05:18:26,쪽파(깐쪽파),1kg,15000,20
07/15 05:18:26,쪽파(깐쪽파),1kg,15000,10
