경매시간,품목(품종),규격(전체),경락가,거래량
02/16 12:54:15,쪽파(쪽파(일반)),1kg,4000,10
02/16 12:54:15,쪽파(쪽파(일반)),1kg,3800,10
02/16 12:50:51,쪽파(깐쪽파),1kg,3500,5
02/16 12:50:27,쪽파(깐쪽파),1kg,8900,2
02/16 12:50:16,쪽파(깐쪽파),1kg,8550,10
02/16 12:50:05,쪽파(쪽파(일반)),1kg,4200,4
02/16 12:49:53,쪽파(깐쪽파),1kg,7300,9
02/16 12:49:44,쪽파(쪽파(일반)),1kg,4600,4
02/16 12:49:32,쪽파(쪽파(일반)),1kg,4960,13
02/16 12:49:22,쪽파(깐쪽파),1kg,7200,1
02/16 12:49:19,쪽파(깐쪽파),1kg,7200,4
02/16 12:49:08,쪽파(깐쪽파),1kg,4500,2
02/16 12:49:03,쪽파(깐쪽파),1kg,4500,1
02/16 12:48:51,쪽파(깐쪽파),1kg,6600,1
02/16 12:48:48,쪽파(깐쪽파),1kg,6600,2
02/16 12:48:39,쪽파(깐쪽파),1kg,6250,1
02/16 12:48:36,쪽파(깐쪽파),1kg,6250,4
02/16 12:48:22,쪽파(깐쪽파),1kg,8400,1
02/16 12:48:19,쪽파(깐쪽파),1kg,8400,2
02/16 12:48:09,쪽파(쪽파(일반)),1kg,2600,10
02/16 12:47:54,쪽파(깐쪽파),1kg,4020,12
02/16 12:47:13,쪽파(쪽파(일반)),1kg,4500,8
02/16 12:47:05,쪽파(깐쪽파),1kg,5830,2
02/16 12:46:57,쪽파(깐쪽파),1kg,5250,1
02/16 12:46:55,쪽파(깐쪽파),1kg,5250,2
02/16 12:46:45,쪽파(깐쪽파),1kg,4000,2
02/16 12:46:37,쪽파(깐쪽파),1kg,5300,1
02/16 12:46:34,쪽파(깐쪽파),1kg,5300,2
02/16 12:46:26,쪽파(깐쪽파),1kg,5300,1
02/16 12:46:18,쪽파(깐쪽파),1kg,5300,2
02/16 12:46:07,쪽파(깐쪽파),1kg,4550,5
02/16 12:45:53,쪽파(쪽파(일반)),1kg,4400,10
02/16 12:45:40,쪽파(쪽파(일반)),1kg,4660,24
02/16 12:45:25,쪽파(깐쪽파),1kg,5420,9
02/16 12:45:18,쪽파(깐쪽파),1kg,5350,9
02/16 12:45:11,쪽파(깐쪽파),1kg,5300,9
02/16 12:45:05,쪽파(깐쪽파),1kg,5300,8
02/16 12:44:48,쪽파(쪽파(일반)),1kg,3890,473
02/16 12:44:29,쪽파(쪽파(일반)),1kg,2680,160
02/16 12:44:13,쪽파(쪽파(일반)),1kg,2800,10
02/16 12:44:06,쪽파(쪽파(일반)),1kg,2900,12
02/16 12:44:03,쪽파(깐쪽파),1kg,8500,20
02/16 12:44:03,쪽파(쪽파(일반)),1kg,3100,20
02/16 12:43:59,쪽파(쪽파(일반)),1kg,2800,12
02/16 12:43:55,쪽파(쪽파(일반)),1kg,6000,3
02/16 12:43:41,쪽파(깐쪽파),1kg,1600,1
02/16 12:43:30,쪽파(쪽파(일반)),1kg,5000,8
02/16 12:43:16,쪽파(쪽파(일반)),1kg,5250,11
02/16 12:43:03,쪽파(쪽파(일반)),1kg,5660,5
02/16 12:42:53,쪽파(쪽파(일반)),1kg,5880,9
02/16 12:42:41,쪽파(쪽파(일반)),1kg,4620,3
02/16 12:40:12,쪽파(깐쪽파),1kg,3880,2
02/16 12:39:27,쪽파(깐쪽파),1kg,5600,1
02/16 12:39:17,쪽파(깐쪽파),1kg,4300,1
02/16 12:39:09,쪽파(깐쪽파),1kg,3770,1
02/16 12:39:00,쪽파(깐쪽파),1kg,6500,1
02/16 12:38:49,쪽파(깐쪽파),1kg,5890,1
02/16 12:37:23,쪽파(깐쪽파),1kg,5890,2
02/16 12:37:11,쪽파(깐쪽파),1kg,3550,1
02/16 12:37:00,쪽파(깐쪽파),1kg,3000,3
02/16 12:36:51,쪽파(깐쪽파),1kg,4000,1
02/16 12:36:44,쪽파(깐쪽파),1kg,4500,2
02/16 12:32:21,쪽파(쪽파(일반)),1kg,1315,20
02/16 12:19:50,쪽파(깐쪽파),1kg,6100,30
02/16 12:02:55,쪽파(쪽파(일반)),1kg,287,60
02/16 11:46:31,쪽파(쪽파(일반)),1kg,2500,31
02/16 11:29:02,쪽파(쪽파(일반)),1kg,3300,6
02/16 11:29:01,쪽파(쪽파(일반)),1kg,3300,14
02/16 11:12:55,쪽파(깐쪽파),1kg,5600,9
02/16 10:37:13,쪽파(쪽파(일반)),1kg,1250,500
02/16 10:37:13,쪽파(쪽파(일반)),1kg,1000,500
02/16 10:36:52,쪽파(쪽파(일반)),1kg,2500,180
02/16 10:36:52,쪽파(쪽파(일반)),1kg,2000,970
02/16 10:29:44,쪽파(쪽파(일반)),1kg,3700,70
02/16 10:27:29,쪽파(쪽파(일반)),1kg,2940,5
02/16 10:25:27,쪽파(쪽파(일반)),1kg,5460,1
02/16 10:13:10,쪽파(쪽파(일반)),1kg,2800,100
02/16 10:12:06,쪽파(깐쪽파),1kg,8400,10
02/16 10:12:06,쪽파(쪽파(일반)),1kg,3150,20
02/16 10:04:46,쪽파(쪽파(일반)),1kg,2500,72
02/16 09:43:23,쪽파(깐쪽파),1kg,5500,20
02/16 09:41:12,쪽파(쪽파(일반)),1kg,420,180
02/16 09:41:12,쪽파(쪽파(일반)),1kg,360,100
02/16 09:36:41,쪽파(깐쪽파),1kg,7000,14
02/16 09:35:44,쪽파(깐쪽파),1kg,6000,10
02/16 09:35:44,쪽파(깐쪽파),1kg,5800,20
02/16 09:35:44,쪽파(깐쪽파),1kg,6300,12
02/16 09:35:44,쪽파(깐쪽파),1kg,6500,22
02/16 09:35:44,쪽파(깐쪽파),1kg,5800,20
02/16 09:19:20,쪽파(쪽파(일반)),1kg,1000,20
02/16 09:02:19,쪽파(깐쪽파),1kg,7000,10
02/16 09:02:19,쪽파(깐쪽파),1kg,5700,20
02/16 09:02:18,쪽파(깐쪽파),1kg,5300,20
02/16 09:02:18,쪽파(깐쪽파),1kg,6300,10
02/16 09:02:18,쪽파(깐쪽파),1kg,5200,10
02/16 09:02:18,쪽파(깐쪽파),1kg,4500,20
02/16 09:02:18,쪽파(깐쪽파),1kg,4800,20
02/16 09:02:18,쪽파(깐쪽파),1kg,6200,20
02/16 09:02:18,쪽파(깐쪽파),1kg,5500,10
02/16 09:02:18,쪽파(깐쪽파),1kg,4500,10
02/16 09:02:18,쪽파(깐쪽파),1kg,5700,10
02/16 08:50:44,쪽파(깐쪽파),1kg,4700,20
02/16 08:50:07,쪽파(깐쪽파),1kg,6000,10
02/16 08:33:11,쪽파(쪽파(일반)),1kg,2820,16
02/16 08:31:23,쪽파(쪽파(일반)),1kg,2500,20
02/16 08:31:14,쪽파(쪽파(일반)),1kg,2500,20
02/16 08:19:18,쪽파(쪽파(일반)),1kg,3300,48
02/16 08:16:10,쪽파(쪽파(일반)),1kg,4200,30
02/16 08:12:18,쪽파(쪽파(일반)),1kg,2500,30
02/16 08:12:13,쪽파(쪽파(일반)),1kg,2400,30
02/16 08:11:36,쪽파(쪽파(일반)),1kg,3500,30
02/16 08:11:35,쪽파(쪽파(일반)),1kg,3500,40
02/16 07:57:32,쪽파(쪽파(일반)),1kg,2500,300
02/16 07:54:03,쪽파(쪽파(일반)),1kg,2500,300
02/16 07:53:25,쪽파(깐쪽파),1kg,8000,10
02/16 07:53:25,쪽파(깐쪽파),1kg,8000,10
02/16 07:51:42,쪽파(쪽파(일반)),1kg,2500,350
02/16 07:51:30,쪽파(쪽파(일반)),1kg,2500,300
02/16 07:48:39,쪽파(깐쪽파),1kg,3000,5
02/16 07:31:54,쪽파(쪽파(일반)),1kg,2466,30
02/16 07:31:49,쪽파(쪽파(일반)),1kg,2875,50
02/16 07:31:49,쪽파(쪽파(일반)),1kg,3000,47
02/16 07:31:45,쪽파(쪽파(일반)),1kg,3333,30
02/16 07:31:41,쪽파(쪽파(일반)),1kg,2812,21
02/16 07:31:37,쪽파(쪽파(일반)),1kg,2941,26
02/16 07:31:28,쪽파(쪽파(일반)),1kg,1600,60
02/16 07:31:28,쪽파(쪽파(일반)),1kg,1800,56
02/16 07:31:25,쪽파(쪽파(일반)),1kg,3200,43
02/16 07:31:21,쪽파(쪽파(일반)),1kg,3333,33
02/16 07:27:45,쪽파(깐쪽파),1kg,4430,2
02/16 07:27:45,쪽파(깐쪽파),1kg,3800,2
02/16 07:27:45,쪽파(깐쪽파),1kg,3830,2
02/16 07:27:45,쪽파(깐쪽파),1kg,4000,2
02/16 07:27:44,쪽파(깐쪽파),1kg,4440,1
02/16 07:27:44,쪽파(깐쪽파),1kg,4700,2
02/16 07:27:44,쪽파(깐쪽파),1kg,3800,1
02/16 07:27:44,쪽파(깐쪽파),1kg,4100,2
02/16 07:27:44,쪽파(깐쪽파),1kg,5600,2
02/16 07:27:44,쪽파(깐쪽파),1kg,4300,1
02/16 07:27:44,쪽파(깐쪽파),1kg,4160,1
02/16 07:27:44,쪽파(깐쪽파),1kg,5300,2
02/16 07:27:44,쪽파(깐쪽파),1kg,4600,2
02/16 07:27:44,쪽파(깐쪽파),1kg,4700,1
02/16 07:27:44,쪽파(깐쪽파),1kg,4200,1
02/16 07:27:44,쪽파(깐쪽파),1kg,3800,2
02/16 07:27:44,쪽파(깐쪽파),1kg,4500,1
02/16 07:27:44,쪽파(깐쪽파),1kg,4200,2
02/16 07:27:44,쪽파(깐쪽파),1kg,4500,1
02/16 07:27:44,쪽파(깐쪽파),1kg,3910,1
02/16 07:27:44,쪽파(깐쪽파),1kg,3680,1
02/16 07:27:44,쪽파(깐쪽파),1kg,4300,1
02/16 07:27:44,쪽파(깐쪽파),1kg,4200,1
02/16 07:27:44,쪽파(깐쪽파),1kg,5200,2
02/16 07:27:44,쪽파(깐쪽파),1kg,4120,1
02/16 07:27:44,쪽파(깐쪽파),1kg,4200,1
02/16 07:27:44,쪽파(깐쪽파),1kg,4200,1
02/16 07:27:44,쪽파(깐쪽파),1kg,4330,1
02/16 07:27:44,쪽파(깐쪽파),1kg,6600,2
