경매시간,품목(품종),규격(전체),경락가,거래량
06/16 12:54:23,쪽파(깐쪽파),1kg,3600,2
06/16 12:54:08,쪽파(깐쪽파),1kg,3600,3
06/16 12:47:37,쪽파(쪽파(일반)),1kg,7738,70
06/16 12:46:18,쪽파(쪽파(일반)),1kg,9930,1
06/16 12:43:22,쪽파(쪽파(일반)),1kg,8700,3
06/16 12:43:07,쪽파(쪽파(일반)),1kg,9930,2
06/16 12:42:53,쪽파(쪽파(일반)),1kg,9950,6
06/16 12:42:45,쪽파(쪽파(일반)),1kg,9850,5
06/16 12:42:32,쪽파(깐쪽파),1kg,14100,9
06/16 12:42:24,쪽파(깐쪽파),1kg,13500,9
06/16 12:42:10,쪽파(깐쪽파),1kg,13900,10
06/16 12:42:02,쪽파(깐쪽파),1kg,13590,10
06/16 12:41:54,쪽파(깐쪽파),1kg,13230,10
06/16 12:41:46,쪽파(깐쪽파),1kg,12880,10
06/16 12:40:47,쪽파(쪽파(일반)),1kg,4431,60
06/16 12:40:28,쪽파(쪽파(일반)),1kg,1900,128
06/16 12:40:15,쪽파(쪽파(일반)),1kg,1440,250
06/16 12:40:08,쪽파(쪽파(일반)),1kg,1380,250
06/16 12:39:57,쪽파(쪽파(일반)),1kg,2480,314
06/16 12:35:36,쪽파(깐쪽파),1kg,10240,1
06/16 12:32:54,쪽파(쪽파(일반)),1kg,5300,10
06/16 12:32:51,쪽파(쪽파(일반)),1kg,5300,20
06/16 12:32:44,쪽파(쪽파(일반)),1kg,5300,20
06/16 12:32:33,쪽파(깐쪽파),1kg,16430,5
06/16 12:32:31,쪽파(깐쪽파),1kg,16430,10
06/16 12:32:23,쪽파(깐쪽파),1kg,16430,3
06/16 12:27:55,쪽파(쪽파(일반)),1kg,5250,20
06/16 12:22:41,쪽파(쪽파(일반)),1kg,5820,4
06/16 12:18:25,쪽파(쪽파(일반)),1kg,1250,900
06/16 12:17:48,쪽파(깐쪽파),1kg,2500,1
06/16 12:17:30,쪽파(깐쪽파),1kg,8666,1
06/16 12:12:02,쪽파(깐쪽파),1kg,12000,13
06/16 12:00:07,쪽파(깐쪽파),1kg,8000,15
06/16 12:00:07,쪽파(깐쪽파),1kg,7000,105
06/16 12:00:07,쪽파(깐쪽파),1kg,8000,22
06/16 12:00:07,쪽파(깐쪽파),1kg,8000,6
06/16 12:00:07,쪽파(깐쪽파),1kg,5500,5
06/16 12:00:07,쪽파(깐쪽파),1kg,8000,5
06/16 12:00:07,쪽파(깐쪽파),1kg,8000,5
06/16 12:00:07,쪽파(깐쪽파),1kg,8000,10
06/16 10:07:55,쪽파(깐쪽파),1kg,16000,26
06/16 10:02:20,쪽파(쪽파(일반)),1kg,3150,1
06/16 09:48:38,쪽파(깐쪽파),1kg,13380,1
06/16 09:48:38,쪽파(쪽파(일반)),1kg,4500,25
06/16 08:52:10,쪽파(기타쪽파),1kg,3000,30
06/16 08:41:50,쪽파(기타쪽파),1kg,900,39
06/16 08:39:03,쪽파(쪽파(일반)),1kg,930,12
06/16 08:38:26,쪽파(깐쪽파),1kg,17920,1
06/16 08:37:24,쪽파(쪽파(일반)),1kg,930,2
06/16 08:37:08,쪽파(깐쪽파),1kg,17920,6
06/16 08:23:16,쪽파(깐쪽파),1kg,12300,5
06/16 08:23:16,쪽파(깐쪽파),1kg,12300,5
06/16 08:23:16,쪽파(깐쪽파),1kg,12300,10
06/16 08:23:16,쪽파(깐쪽파),1kg,12300,15
06/16 08:23:16,쪽파(깐쪽파),1kg,12300,10
06/16 08:23:16,쪽파(깐쪽파),1kg,12300,10
06/16 08:23:16,쪽파(깐쪽파),1kg,12300,5
06/16 08:23:16,쪽파(쪽파(일반)),1kg,6071,20
06/16 08:23:16,쪽파(쪽파(일반)),1kg,6071,5
06/16 08:23:16,쪽파(쪽파(일반)),1kg,6071,5
06/16 08:23:16,쪽파(쪽파(일반)),1kg,6071,5
06/16 07:53:48,쪽파(깐쪽파),1kg,6000,8
06/16 07:53:48,쪽파(깐쪽파),1kg,6000,17
06/16 07:20:31,쪽파(깐쪽파),1kg,14800,6
06/16 07:20:31,쪽파(깐쪽파),1kg,15310,6
06/16 07:20:31,쪽파(깐쪽파),1kg,15000,6
06/16 07:20:31,쪽파(쪽파(일반)),1kg,1460,237
06/16 07:20:31,쪽파(쪽파(일반)),1kg,1370,250
06/16 07:20:31,쪽파(쪽파(일반)),1kg,2160,124
06/16 07:20:31,쪽파(쪽파(일반)),1kg,860,100
06/16 07:15:08,쪽파(깐쪽파),1kg,3200,3
06/16 07:12:31,쪽파(깐쪽파),1kg,3200,7
06/16 07:12:26,쪽파(깐쪽파),1kg,3200,1
06/16 07:12:11,쪽파(깐쪽파),1kg,3200,5
06/16 07:11:54,쪽파(깐쪽파),1kg,3200,2
06/16 06:54:55,쪽파(쪽파(일반)),1kg,12660,10
06/16 06:19:18,쪽파(기타쪽파),1kg,2800,2
06/16 06:19:18,쪽파(기타쪽파),1kg,3200,2
06/16 06:19:17,쪽파(기타쪽파),1kg,2600,4
06/16 06:19:13,쪽파(기타쪽파),1kg,2800,2
06/16 06:19:13,쪽파(기타쪽파),1kg,3200,2
06/16 06:19:12,쪽파(기타쪽파),1kg,2600,4
06/16 06:01:52,쪽파(깐쪽파),1kg,6000,2
06/16 06:01:48,쪽파(깐쪽파),1kg,12000,50
06/16 06:01:48,쪽파(깐쪽파),1kg,12000,10
06/16 05:49:44,쪽파(기타쪽파),1kg,1760,4
06/16 05:35:58,쪽파(깐쪽파),1kg,15825,1
06/16 05:35:58,쪽파(쪽파(일반)),1kg,1055,3
06/16 05:19:54,쪽파(쪽파(일반)),1kg,1575,50
06/16 05:19:54,쪽파(쪽파(일반)),1kg,2625,50
06/16 05:01:23,쪽파(쪽파(일반)),1kg,3777,100
06/16 05:01:19,쪽파(쪽파(일반)),1kg,3705,113
06/16 04:43:05,쪽파(쪽파(일반)),1kg,4800,5
06/16 04:43:05,쪽파(쪽파(일반)),1kg,4800,5
06/16 04:42:13,쪽파(쪽파(일반)),1kg,3750,6
06/16 04:42:13,쪽파(쪽파(일반)),1kg,4250,1
06/16 04:40:52,쪽파(깐쪽파),1kg,13200,15
06/16 04:40:51,쪽파(깐쪽파),1kg,5000,10
06/16 04:39:19,쪽파(쪽파(일반)),1kg,690,75
06/16 04:36:46,쪽파(기타쪽파),1kg,800,4
06/16 04:29:23,쪽파(쪽파(일반)),1kg,8970,20
06/16 04:23:04,쪽파(쪽파(일반)),1kg,1000,4
06/16 04:22:55,쪽파(쪽파(일반)),1kg,750,1
06/16 04:22:43,쪽파(쪽파(일반)),1kg,3500,2
06/16 04:22:41,쪽파(쪽파(일반)),1kg,3750,4
06/16 04:20:17,쪽파(쪽파(일반)),1kg,11080,10
06/16 04:18:26,쪽파(쪽파(일반)),1kg,7913,2
06/16 04:07:40,쪽파(기타쪽파),1kg,2625,6
06/16 04:05:10,쪽파(쪽파(일반)),1kg,4960,20
06/16 03:59:12,쪽파(기타쪽파),1kg,2000,1
06/16 03:59:07,쪽파(기타쪽파),1kg,2625,9
06/16 03:48:14,쪽파(기타쪽파),1kg,3529,2
06/16 02:53:36,쪽파(깐쪽파),1kg,12200,5
06/16 02:53:36,쪽파(깐쪽파),1kg,12200,10
06/16 02:53:36,쪽파(깐쪽파),1kg,12200,5
06/16 02:53:36,쪽파(깐쪽파),1kg,12200,15
06/16 02:53:36,쪽파(깐쪽파),1kg,12200,15
06/16 02:53:36,쪽파(깐쪽파),1kg,12200,5
06/16 02:53:36,쪽파(깐쪽파),1kg,12200,15
06/16 02:53:36,쪽파(깐쪽파),1kg,12200,5
06/16 02:53:36,쪽파(쪽파(일반)),1kg,4200,5
06/16 02:53:36,쪽파(쪽파(일반)),1kg,4200,10
06/16 02:53:36,쪽파(쪽파(일반)),1kg,4200,5
06/16 02:51:44,쪽파(쪽파(일반)),1kg,3200,8
06/16 02:50:59,쪽파(깐쪽파),1kg,12200,15
06/16 02:50:59,쪽파(쪽파(일반)),1kg,4200,10
06/16 02:43:36,쪽파(쪽파(일반)),1kg,480,100
06/16 02:43:36,쪽파(쪽파(일반)),1kg,480,100
06/16 02:28:19,쪽파(깐쪽파),1kg,5000,16
06/16 02:14:01,쪽파(쪽파(일반)),1kg,3300,150
06/16 02:14:00,쪽파(쪽파(일반)),1kg,3300,150
06/16 02:11:35,쪽파(깐쪽파),1kg,14000,50
06/16 02:11:11,쪽파(깐쪽파),1kg,6500,40
06/16 02:11:02,쪽파(깐쪽파),1kg,12000,50
06/16 02:10:35,쪽파(쪽파(일반)),1kg,480,100
06/16 02:08:52,쪽파(쪽파(일반)),1kg,1800,100
06/16 02:08:44,쪽파(쪽파(일반)),1kg,1800,100
06/16 02:08:19,쪽파(쪽파(일반)),1kg,2000,100
06/16 02:08:08,쪽파(쪽파(일반)),1kg,2000,100
06/16 02:08:00,쪽파(쪽파(일반)),1kg,2100,100
06/16 02:07:31,쪽파(쪽파(일반)),1kg,2000,100
06/16 02:07:04,쪽파(쪽파(일반)),1kg,3500,150
06/16 02:06:50,쪽파(쪽파(일반)),1kg,3600,150
06/16 01:38:23,쪽파(쪽파(일반)),1kg,1910,135
06/16 01:37:57,쪽파(쪽파(일반)),1kg,8500,13
06/16 01:37:39,쪽파(쪽파(일반)),1kg,8460,5
06/16 01:37:13,쪽파(쪽파(일반)),1kg,8800,1
06/16 01:37:07,쪽파(쪽파(일반)),1kg,7510,6
06/16 01:36:53,쪽파(쪽파(일반)),1kg,7510,6
06/16 01:34:32,쪽파(쪽파(일반)),1kg,6300,10
06/16 01:34:25,쪽파(쪽파(일반)),1kg,2625,20
06/16 01:34:25,쪽파(쪽파(일반)),1kg,4200,20
06/16 01:29:37,쪽파(깐쪽파),1kg,16500,5
06/16 01:29:36,쪽파(쪽파(일반)),1kg,4800,20
06/16 01:29:12,쪽파(깐쪽파),1kg,3600,4
06/16 01:27:41,쪽파(쪽파(일반)),1kg,6000,2
06/16 01:27:37,쪽파(깐쪽파),1kg,2400,1
06/16 01:17:43,쪽파(쪽파(일반)),1kg,250,6
06/15 12:48:07,쪽파(쪽파(일반)),1kg,3500,2
06/15 12:47:56,쪽파(쪽파(일반)),1kg,8550,1
06/15 12:47:52,쪽파(쪽파(일반)),1kg,8550,9
06/15 12:47:37,쪽파(깐쪽파),1kg,12100,10
06/15 12:47:32,쪽파(깐쪽파),1kg,12100,10
06/15 12:47:26,쪽파(깐쪽파),1kg,12000,10
06/15 12:47:21,쪽파(깐쪽파),1kg,12000,10
06/15 12:47:07,쪽파(깐쪽파),1kg,13330,11
06/15 12:47:00,쪽파(깐쪽파),1kg,12900,11
06/15 12:46:40,쪽파(쪽파(일반)),1kg,6900,20
06/15 12:46:34,쪽파(깐쪽파),1kg,16000,5
06/15 12:46:34,쪽파(쪽파(일반)),1kg,5100,10
06/15 12:46:34,쪽파(쪽파(일반)),1kg,6850,20
06/15 12:46:28,쪽파(쪽파(일반)),1kg,6850,20
06/15 12:46:24,쪽파(깐쪽파),1kg,5000,1
06/15 12:46:20,쪽파(쪽파(일반)),1kg,9100,1
06/15 12:46:15,쪽파(쪽파(일반)),1kg,9100,7
06/15 12:45:03,쪽파(쪽파(일반)),1kg,2850,144
06/15 12:44:47,쪽파(쪽파(일반)),1kg,3130,233
06/15 12:44:46,쪽파(쪽파(일반)),1kg,5300,15
06/15 12:44:40,쪽파(쪽파(일반)),1kg,3040,224
06/15 12:44:32,쪽파(쪽파(일반)),1kg,5300,10
06/15 12:44:23,쪽파(깐쪽파),1kg,15370,10
06/15 12:44:20,쪽파(깐쪽파),1kg,15370,5
06/15 12:44:14,쪽파(깐쪽파),1kg,15370,20
06/15 12:35:11,쪽파(쪽파(일반)),1kg,1400,10
06/15 12:34:07,쪽파(쪽파(일반)),1kg,5064,10
06/15 12:24:10,쪽파(쪽파(일반)),1kg,2785,20
06/15 12:19:39,쪽파(쪽파(일반)),1kg,5500,4
06/15 11:07:08,쪽파(깐쪽파),1kg,13000,2
06/15 11:07:08,쪽파(쪽파(일반)),1kg,10000,2
06/15 11:07:08,쪽파(쪽파(일반)),1kg,1000,10
06/15 11:05:55,쪽파(쪽파(일반)),1kg,4800,10
06/15 11:05:45,쪽파(쪽파(일반)),1kg,3500,6
06/15 11:03:17,쪽파(깐쪽파),1kg,14000,10
06/15 11:03:17,쪽파(쪽파(일반)),1kg,800,5
06/15 11:01:43,쪽파(깐쪽파),1kg,8500,2
06/15 11:01:40,쪽파(깐쪽파),1kg,8300,3
06/15 11:00:00,쪽파(깐쪽파),1kg,7000,5
06/15 10:52:00,쪽파(깐쪽파),1kg,8000,10
06/15 10:52:00,쪽파(깐쪽파),1kg,7000,100
06/15 10:52:00,쪽파(깐쪽파),1kg,8000,5
06/15 10:52:00,쪽파(깐쪽파),1kg,8000,15
06/15 10:52:00,쪽파(깐쪽파),1kg,8000,10
06/15 10:52:00,쪽파(쪽파(일반)),1kg,5500,5
06/15 10:52:00,쪽파(쪽파(일반)),1kg,5500,1
06/15 10:47:28,쪽파(쪽파(일반)),1kg,4000,5
06/15 10:47:19,쪽파(쪽파(일반)),1kg,6400,21
06/15 10:47:10,쪽파(깐쪽파),1kg,11900,12
06/15 10:47:07,쪽파(깐쪽파),1kg,11700,12
06/15 10:45:55,쪽파(쪽파(일반)),1kg,4200,5
06/15 10:45:45,쪽파(쪽파(일반)),1kg,5000,15
06/15 10:45:05,쪽파(쪽파(일반)),1kg,1250,900
06/15 10:42:37,쪽파(깐쪽파),1kg,13571,1
06/15 10:42:19,쪽파(깐쪽파),1kg,13600,9
06/15 10:42:01,쪽파(깐쪽파),1kg,14300,9
06/15 10:41:40,쪽파(쪽파(일반)),1kg,6000,5
06/15 10:41:31,쪽파(쪽파(일반)),1kg,5000,4
06/15 10:41:21,쪽파(쪽파(일반)),1kg,6500,15
06/15 10:41:11,쪽파(쪽파(일반)),1kg,3000,8
06/15 10:40:59,쪽파(쪽파(일반)),1kg,2800,7
06/15 10:40:47,쪽파(쪽파(일반)),1kg,3200,16
06/15 10:40:36,쪽파(쪽파(일반)),1kg,7100,11
06/15 10:40:24,쪽파(쪽파(일반)),1kg,6700,38
06/15 10:40:19,쪽파(쪽파(일반)),1kg,6200,38
06/15 10:40:06,쪽파(깐쪽파),1kg,9166,3
06/15 10:40:06,쪽파(쪽파(일반)),1kg,4300,9
06/15 10:39:57,쪽파(깐쪽파),1kg,9200,7
06/15 10:39:55,쪽파(쪽파(일반)),1kg,7200,19
06/15 10:39:51,쪽파(깐쪽파),1kg,8800,8
06/15 10:39:50,쪽파(쪽파(일반)),1kg,6900,19
06/15 10:39:33,쪽파(쪽파(일반)),1kg,2300,7
06/15 10:39:31,쪽파(쪽파(일반)),1kg,9000,10
06/15 10:39:23,쪽파(쪽파(일반)),1kg,6400,5
06/15 10:39:22,쪽파(쪽파(일반)),1kg,8600,5
06/15 10:39:15,쪽파(깐쪽파),1kg,14400,10
06/15 10:39:15,쪽파(깐쪽파),1kg,14900,10
06/15 10:39:13,쪽파(깐쪽파),1kg,1666,1
06/15 10:39:02,쪽파(깐쪽파),1kg,1500,3
06/15 10:38:45,쪽파(깐쪽파),1kg,2500,5
06/15 10:38:40,쪽파(깐쪽파),1kg,2500,4
06/15 10:38:35,쪽파(쪽파(일반)),1kg,8800,10
06/15 10:38:35,쪽파(쪽파(일반)),1kg,8800,8
06/15 10:38:35,쪽파(쪽파(일반)),1kg,5500,5
06/15 10:38:34,쪽파(깐쪽파),1kg,10800,11
06/15 10:38:31,쪽파(깐쪽파),1kg,3000,1
06/15 10:38:28,쪽파(깐쪽파),1kg,10500,11
06/15 10:38:27,쪽파(깐쪽파),1kg,3000,3
06/15 10:38:22,쪽파(깐쪽파),1kg,10000,11
06/15 10:38:15,쪽파(깐쪽파),1kg,12800,8
06/15 10:38:15,쪽파(쪽파(일반)),1kg,9100,10
06/15 10:38:15,쪽파(쪽파(일반)),1kg,9400,10
06/15 10:38:08,쪽파(깐쪽파),1kg,12500,12
06/15 10:37:57,쪽파(깐쪽파),1kg,3800,6
06/15 10:37:56,쪽파(깐쪽파),1kg,3900,6
06/15 10:37:55,쪽파(깐쪽파),1kg,8800,2
06/15 10:37:55,쪽파(깐쪽파),1kg,12800,10
06/15 10:37:55,쪽파(깐쪽파),1kg,13000,10
06/15 10:37:55,쪽파(깐쪽파),1kg,13100,10
06/15 10:37:55,쪽파(깐쪽파),1kg,12700,10
06/15 10:37:42,쪽파(깐쪽파),1kg,13500,4
06/15 10:37:41,쪽파(깐쪽파),1kg,5750,1
06/15 10:37:40,쪽파(깐쪽파),1kg,10600,10
06/15 10:37:35,쪽파(깐쪽파),1kg,7200,5
06/15 10:37:35,쪽파(깐쪽파),1kg,11500,9
06/15 10:37:35,쪽파(깐쪽파),1kg,5000,2
06/15 10:37:35,쪽파(깐쪽파),1kg,11100,9
06/15 10:37:35,쪽파(깐쪽파),1kg,5800,15
