,TM,WS_AVG,TA_AVG,TA_MAX,TA_MIN,HM_AVG,SS_DAY,RN_DAY,TA_DIF
23,20150104,0.5,-0.4,4.6,-3.9,82.0,4.7,0.0,8.5
24,20150104,1.0,1.8,9.3,-3.0,88.3,7.8,0.0,12.3
25,20150104,1.1,4.8,11.2,-0.3,55.1,8.6,0.0,11.5
26,20150104,2.8,11.5,15.0,7.7,64.8,8.4,0.0,7.3
27,20150104,0.5,-1.9,5.5,-6.2,77.4,1.2,0.0,11.7
28,20150104,0.7,2.8,10.7,-2.5,84.0,8.4,0.0,13.2
29,20150104,1.2,6.1,13.1,0.5,70.6,8.3,0.0,12.6
30,20150104,0.8,-0.1,10.9,-5.9,62.9,7.2,0.0,16.8
31,20150105,2.1,7.1,13.7,1.1,34.9,4.2,0.0,12.6
32,20150105,0.5,3.2,9.0,-2.2,79.4,5.1,2.0,11.2
33,20150105,1.8,9.3,13.4,2.9,67.4,5.1,0.5,10.5
34,20150105,3.2,12.0,16.5,3.7,78.5,4.9,6.2,12.8
35,20150105,1.7,3.6,8.5,-3.4,76.1,-9.0,0.5,11.9
36,20150105,0.9,4.0,11.5,-1.9,85.3,2.4,12.0,13.4
37,20150105,0.8,-0.7,9.9,-8.8,71.4,5.3,0.3,18.700000000000003
38,20150105,0.7,2.7,10.7,-4.6,69.3,5.5,3.0,15.3
39,20150106,4.1,5.2,9.6,-0.4,36.9,6.8,0.0,10.0
40,20150106,5.5,-0.6,3.1,-5.8,58.6,8.5,10.3,8.9
41,20150106,9.1,2.6,12.3,-0.5,80.6,8.1,0.3,12.8
42,20150106,2.5,4.8,8.7,-0.6,45.4,8.5,5.5,9.3
43,20150106,2.9,0.5,5.0,-4.4,62.9,8.4,6.0,9.4
44,20150106,3.0,7.1,10.7,1.8,44.4,8.5,14.5,8.899999999999999
45,20150106,4.0,0.0,3.7,-6.0,50.0,7.9,4.5,9.7
46,20150106,1.9,6.9,13.1,0.5,50.9,8.1,12.0,12.6
47,20150107,4.9,-4.9,-1.8,-6.6,46.1,9.3,0.0,4.8
48,20150107,3.4,-3.5,1.2,-6.7,33.9,8.4,0.0,7.9
49,20150107,11.9,2.8,3.6,1.8,59.3,0.5,0.0,1.8
50,20150107,1.9,-5.3,-0.1,-9.2,39.4,8.8,0.0,9.1
51,20150107,1.9,-2.3,1.8,-6.3,57.3,8.1,0.0,8.1
52,20150107,5.1,0.0,2.9,-3.5,52.3,6.8,0.0,6.4
53,20150107,4.2,-2.6,1.5,-5.6,27.6,8.3,0.0,7.1
54,20150108,0.7,-9.8,-2.2,-16.3,63.5,8.5,0.0,14.1
55,20150108,1.5,1.7,4.3,-0.5,52.9,3.1,0.2,4.8
56,20150108,1.9,-2.3,1.9,-7.1,80.5,9.1,0.0,9.0
57,20150108,2.2,-1.3,2.6,-4.7,76.0,2.5,0.0,7.300000000000001
58,20150108,1.0,-8.5,-0.5,-14.9,62.5,7.3,0.0,14.4
59,20150108,1.2,-1.5,3.4,-6.8,67.9,4.5,0.0,10.2
60,20150108,2.3,2.1,5.5,-0.5,65.3,5.0,0.0,6.0
61,20150108,2.3,-1.3,4.0,-7.7,47.0,7.4,0.0,11.7
62,20150109,0.9,-5.8,3.5,-13.9,61.6,8.7,0.0,17.4
63,20150109,1.3,-5.0,3.0,-12.8,68.3,6.8,0.0,15.8
64,20150109,0.7,0.0,4.7,-4.6,81.6,3.9,0.0,9.3
65,20150109,6.3,0.8,4.9,-1.5,70.8,8.5,0.0,6.4
66,20150109,2.2,-3.8,-0.2,-8.3,34.8,7.5,0.0,8.100000000000001
67,20150109,2.3,-2.0,1.6,-7.5,79.9,0.4,0.0,9.1
68,20150109,1.2,-2.3,6.9,-9.4,75.9,8.6,0.0,16.3
69,20150109,3.6,1.1,5.7,-5.7,50.3,8.5,0.0,11.4
70,20150110,1.3,-2.6,4.3,-11.2,65.9,8.0,0.0,15.5
71,20150110,1.4,-0.6,6.3,-7.2,78.5,8.4,0.0,13.5
72,20150110,1.6,3.5,8.8,0.0,40.6,9.1,0.0,8.8
73,20150110,4.6,8.6,11.0,6.5,53.5,6.4,0.0,4.5
74,20150110,1.4,-4.3,3.6,-12.0,68.3,9.0,0.0,15.6
75,20150110,1.9,1.9,6.8,-2.3,69.9,8.9,0.0,9.1
76,20150110,3.0,4.0,8.4,0.7,56.6,9.4,0.0,7.7
77,20150110,1.1,-0.1,8.9,-7.0,55.6,8.3,0.0,15.9
78,20150111,2.4,1.3,3.9,-1.0,55.4,5.9,0.0,4.9
79,20150111,1.5,0.7,3.9,-2.1,61.8,7.2,0.0,6.0
80,20150111,4.4,4.6,10.6,1.0,41.9,9.1,0.0,9.6
81,20150111,3.0,5.3,12.1,0.0,62.5,6.3,0.0,12.1
82,20150111,3.2,0.1,2.9,-3.5,67.8,8.0,0.2,6.4
83,20150111,2.3,-0.5,5.2,-5.7,68.3,7.1,0.0,10.9
84,20150111,1.9,-2.0,3.5,-8.2,60.9,6.8,0.4,11.7
85,20150111,3.9,1.6,6.6,-4.3,44.0,7.4,0.0,10.9
86,20150112,2.8,0.8,6.0,-1.8,52.3,6.3,0.0,7.8
87,20150112,2.1,-3.2,4.6,-8.4,49.4,9.1,0.0,13.0
88,20150112,3.7,-0.1,4.1,-3.1,70.8,9.3,0.0,7.199999999999999
89,20150112,1.0,-0.9,5.9,-6.6,45.9,8.8,0.0,12.5
90,20150112,0.7,-3.0,4.3,-8.1,60.8,8.8,0.0,12.4
91,20150112,1.7,1.4,7.8,-3.0,47.6,8.6,0.0,10.8
92,20150112,1.8,-2.6,4.7,-7.7,41.9,8.5,0.0,12.4
93,20150112,1.1,0.4,5.9,-3.6,46.5,8.4,0.0,9.5
94,20150113,2.0,-0.2,4.1,-4.2,61.4,6.5,0.0,8.3
95,20150113,0.5,-1.3,7.5,-8.7,60.6,8.3,0.0,16.2
96,20150113,2.7,5.0,8.1,1.5,61.8,3.8,0.0,6.6
97,20150113,0.6,-2.4,5.8,-9.3,69.0,5.5,0.0,15.1
98,20150113,0.6,0.7,7.1,-5.8,68.4,4.0,0.0,12.9
99,20150113,1.2,2.3,10.5,-5.2,66.3,4.1,0.0,15.7
100,20150113,2.7,2.4,9.5,-4.1,42.8,7.3,0.0,13.6
101,20150114,0.5,-1.6,4.6,-6.7,56.3,1.0,0.0,11.3
102,20150114,2.1,5.8,7.6,3.3,74.6,0.0,0.5,4.3
103,20150114,1.0,3.3,5.6,1.1,71.8,0.0,0.0,4.5
104,20150114,1.4,3.3,6.2,0.9,82.0,0.0,0.0,5.3
105,20150114,0.4,-2.0,2.8,-7.5,65.3,0.0,0.0,10.3
106,20150114,0.5,2.8,5.8,0.4,79.1,0.0,0.0,5.4
107,20150114,1.1,5.5,7.2,3.8,73.8,0.0,1.0,3.4000000000000004
108,20150114,0.7,2.2,5.3,-0.3,62.8,0.0,0.0,5.6
109,20150115,1.2,0.6,8.8,-4.8,59.3,6.9,0.0,13.6
110,20150115,1.0,2.8,10.0,-2.2,68.5,3.4,0.0,12.2
111,20150115,0.9,2.1,8.8,-1.9,70.9,4.6,0.0,10.7
112,20150115,8.5,1.3,5.4,-0.7,82.1,9.0,0.0,6.1000000000000005
113,20150115,1.8,0.1,1.6,-2.0,95.8,0.0,0.4,3.6
114,20150115,0.9,-0.3,8.5,-4.8,83.5,4.7,0.0,13.3
115,20150115,0.7,2.8,10.5,-3.1,83.8,2.3,0.0,13.6
116,20150115,1.3,3.3,8.8,-2.4,82.6,1.6,0.2,11.2
117,20150116,1.5,-1.2,2.3,-5.2,81.6,0.0,1.4,7.5
118,20150116,3.0,1.6,4.2,-2.0,81.1,1.0,0.5,6.2
119,20150116,1.9,4.9,10.0,1.2,57.1,6.4,0.0,8.8
120,20150116,4.2,7.7,9.4,5.3,71.9,0.0,0.1,4.1000000000000005
121,20150116,1.8,-2.2,0.5,-6.8,82.1,0.0,1.5,7.3
122,20150116,2.8,1.7,4.9,-3.0,82.8,0.0,0.3,7.9
123,20150116,2.6,3.5,6.9,0.9,71.4,3.0,0.1,6.0
124,20150116,1.4,1.6,7.3,-5.2,64.9,1.7,0.0,12.5
125,20150117,2.8,0.4,4.8,-3.9,27.3,9.1,0.0,8.7
126,20150117,1.8,-1.8,1.6,-4.2,48.5,8.6,0.0,5.800000000000001
127,20150117,4.8,3.1,8.0,0.6,32.6,9.5,0.0,7.4
128,20150117,4.0,3.9,6.2,2.0,60.0,8.7,0.5,4.2
129,20150117,3.6,-3.1,0.5,-7.5,61.1,9.0,0.0,8.0
130,20150117,3.4,-1.2,1.9,-5.7,58.1,8.9,0.1,7.6
131,20150117,3.1,-3.6,0.4,-7.5,42.0,8.0,0.0,7.9
132,20150117,5.0,0.7,4.2,-2.2,29.8,7.8,0.0,6.4
133,20150118,3.1,4.3,10.5,-0.7,26.8,6.0,0.0,11.2
134,20150118,2.5,-1.5,3.9,-8.6,55.5,8.1,1.1,12.5
135,20150118,2.6,1.7,6.5,-4.2,86.1,5.3,0.1,10.7
136,20150118,1.3,0.2,7.1,-9.3,50.8,8.9,0.0,16.4
137,20150118,1.2,-1.4,4.5,-8.8,78.9,5.8,5.0,13.3
138,20150118,3.2,3.5,7.9,-2.9,34.5,8.6,0.0,10.8
139,20150118,1.4,-0.9,5.8,-7.6,50.6,8.3,0.4,13.4
140,20150118,1.2,2.6,7.5,-3.7,41.9,8.3,0.0,11.2
141,20150119,4.6,0.2,2.4,-3.4,84.1,8.8,0.1,5.8
142,20150119,3.3,2.6,5.6,-1.0,61.5,5.5,1.4,6.6
143,20150119,8.2,5.4,7.3,2.9,52.5,6.8,0.0,4.4
144,20150119,2.4,1.0,4.9,-4.7,69.4,5.5,0.5,9.6
145,20150119,2.6,3.6,6.9,0.6,60.8,3.7,0.0,6.300000000000001
146,20150119,3.9,4.5,8.5,1.2,51.6,7.9,0.0,7.3
147,20150119,4.5,3.7,7.8,-0.6,44.9,8.0,0.0,8.4
148,20150120,0.4,-6.6,1.8,-15.3,73.3,7.5,0.0,17.1
149,20150120,2.0,4.7,8.5,3.1,64.5,5.7,1.0,5.4
150,20150120,1.3,0.5,5.7,-4.4,74.6,8.2,0.0,10.1
151,20150120,2.1,1.3,7.4,-3.7,73.9,8.3,0.0,11.1
152,20150120,0.6,-4.4,4.3,-11.9,73.5,7.2,0.0,16.2
153,20150120,0.8,1.0,7.3,-4.1,69.8,5.0,0.0,11.4
154,20150120,1.6,3.3,9.8,-1.7,64.0,7.8,0.0,11.5
155,20150120,1.1,0.7,6.7,-4.7,64.4,7.6,0.0,11.4
156,20150121,1.6,-0.1,4.4,-4.8,60.4,1.9,0.0,9.2
157,20150121,0.5,1.6,7.5,-2.9,73.0,1.3,0.0,10.4
158,20150121,0.6,4.3,7.0,0.6,78.3,0.0,7.0,6.4
159,20150121,4.1,3.5,6.4,1.8,91.6,0.0,4.0,4.6000000000000005
160,20150121,0.8,0.1,4.5,-4.3,81.0,0.6,0.5,8.8
161,20150121,0.4,0.6,3.7,-2.6,95.6,0.0,5.0,6.300000000000001
162,20150121,0.2,1.6,4.6,-1.4,82.5,0.0,5.0,6.0
163,20150121,0.8,3.2,6.9,-0.7,87.1,0.2,2.0,7.6
164,20150122,1.1,1.1,6.3,-2.3,77.4,4.2,0.0,8.6
165,20150122,1.3,1.4,6.4,-2.9,85.9,7.1,0.6,9.3
166,20150122,1.5,5.7,8.1,4.2,77.4,1.9,0.0,3.9
167,20150122,4.8,7.6,9.0,6.5,69.6,1.4,4.7,2.5
168,20150122,0.7,0.8,6.2,-1.9,84.3,1.2,2.5,8.1
169,20150122,3.2,3.2,6.1,0.8,82.5,6.4,0.1,5.3
170,20150122,1.9,5.0,7.7,3.3,86.4,2.7,0.0,4.4
171,20150122,0.7,3.6,6.1,1.6,85.9,0.0,0.4,4.5
172,20150123,1.9,2.2,7.3,-2.3,58.3,9.2,0.0,9.6
173,20150123,1.0,1.9,5.4,-1.2,75.3,2.3,0.0,6.6000000000000005
174,20150123,3.3,5.5,10.4,1.6,58.1,9.7,0.0,8.8
175,20150123,2.2,5.5,11.0,-0.5,69.1,8.6,0.0,11.5
176,20150123,0.8,0.1,5.1,-3.0,83.4,2.5,0.0,8.1
177,20150123,1.1,1.5,8.4,-2.8,77.0,4.8,0.0,11.2
178,20150123,1.4,-2.5,4.1,-8.8,79.5,7.4,0.0,12.9
179,20150123,0.6,1.1,8.6,-3.7,72.0,7.5,0.0,12.3
180,20150124,2.4,4.5,10.0,-0.2,47.5,7.0,0.0,10.2
181,20150124,2.8,1.5,6.5,-3.4,65.1,7.9,0.0,9.9
182,20150124,1.5,4.1,9.9,-0.1,83.6,6.5,0.0,10.0
183,20150124,0.5,0.6,10.0,-5.6,77.9,9.0,0.0,15.6
184,20150124,0.6,1.8,8.7,-2.4,82.6,3.8,0.0,11.1
185,20150124,1.8,3.3,10.4,-1.2,65.9,8.8,0.0,11.6
186,20150124,1.6,2.1,8.2,-3.1,58.5,6.2,0.0,11.3
187,20150124,0.8,2.8,9.7,-2.3,73.0,8.6,0.0,12.0
188,20150125,2.7,3.4,5.1,1.8,92.8,0.0,4.9,3.3
189,20150125,0.7,1.1,4.7,-2.6,78.9,1.2,4.5,7.300000000000001
190,20150125,6.2,9.4,12.6,6.2,86.6,0.1,24.5,6.4
191,20150125,0.6,1.2,4.4,-2.2,94.8,0.0,3.5,6.6000000000000005
192,20150125,1.7,5.7,12.3,-1.2,79.4,0.9,5.0,13.5
193,20150125,2.4,5.6,10.7,-1.6,85.4,0.0,11.0,12.3
194,20150125,2.0,4.4,9.6,-1.8,66.5,1.0,0.5,11.4
195,20150126,0.9,1.8,5.6,-0.1,87.4,0.8,1.0,5.699999999999999
196,20150126,2.8,7.5,8.8,5.7,-9.0,0.0,21.5,3.1000000000000005
197,20150126,2.2,5.2,7.6,2.8,96.9,0.3,0.2,4.8
198,20150126,3.2,5.8,9.9,3.1,95.4,0.0,0.3,6.800000000000001
199,20150126,1.3,3.0,5.3,0.7,87.8,0.0,1.0,4.6
200,20150126,1.2,6.2,9.9,3.1,96.5,0.0,2.0,6.800000000000001
201,20150126,2.2,7.1,10.3,3.9,-9.0,0.0,0.5,6.4
202,20150126,1.4,5.5,9.5,2.7,86.6,0.0,2.5,6.8
203,20150127,2.0,-4.4,0.8,-9.3,53.8,9.5,0.0,10.1
204,20150127,2.1,0.2,4.3,-4.5,64.6,5.3,0.0,8.8
205,20150127,2.1,0.4,3.8,-3.9,66.3,6.3,0.0,7.699999999999999
206,20150127,8.4,-2.6,0.0,-5.1,86.3,5.7,0.0,5.1
207,20150127,1.8,-2.1,1.7,-6.7,74.3,3.9,0.0,8.4
208,20150127,3.1,-1.2,2.6,-6.9,77.0,7.9,0.0,9.5
209,20150127,1.0,0.7,8.6,-4.6,78.5,4.5,0.0,13.2
210,20150127,3.7,3.0,7.4,-1.3,51.1,7.3,0.0,8.700000000000001
211,20150128,1.1,-3.4,3.9,-8.9,66.3,8.6,0.0,12.8
212,20150128,2.0,-3.8,1.1,-6.0,63.4,7.4,0.0,7.1
213,20150128,2.9,1.9,6.1,-1.7,41.5,7.3,0.0,7.8
214,20150128,3.0,4.5,6.4,3.2,61.0,6.0,0.0,3.2
215,20150128,1.1,-4.7,3.1,-10.7,71.1,8.3,0.0,13.8
216,20150128,2.5,-2.9,0.3,-5.3,62.8,8.9,0.0,5.6
217,20150128,2.2,1.6,6.1,-2.6,51.3,7.5,0.0,8.7
218,20150128,1.1,-1.5,5.1,-6.6,63.8,8.1,0.0,11.7
219,20150129,1.0,0.1,3.5,-4.5,72.6,0.8,0.0,8.0
220,20150129,1.1,0.4,4.5,-3.5,69.9,0.3,0.0,8.0
221,20150129,2.9,5.1,8.1,2.2,70.3,0.0,0.5,5.9
222,20150129,2.7,6.4,9.0,3.3,89.0,0.0,18.3,5.7
223,20150129,1.6,-0.2,4.4,-5.8,71.9,0.2,0.0,10.2
224,20150129,0.6,-0.6,2.4,-4.5,84.9,0.0,4.0,6.9
225,20150129,0.5,-2.5,3.2,-7.8,87.8,0.1,0.2,11.0
226,20150129,0.5,0.4,3.3,-3.1,78.1,0.0,0.4,6.4
227,20150130,3.3,2.3,6.2,-1.1,37.9,6.0,0.0,7.300000000000001
228,20150130,4.4,-1.8,0.9,-4.6,57.6,9.6,0.6,5.5
229,20150130,6.2,0.6,2.6,-0.8,86.6,4.8,0.5,3.4000000000000004
230,20150130,2.3,2.1,6.2,-1.9,54.3,7.8,0.5,8.1
231,20150130,2.5,-0.8,3.2,-4.1,60.9,7.9,0.0,7.3
232,20150130,3.2,3.8,7.6,0.0,44.6,6.9,0.0,7.6
233,20150130,2.8,-0.5,3.1,-4.4,48.3,9.0,0.0,7.5
234,20150130,1.7,2.6,7.9,-1.7,64.0,5.6,1.5,9.6
235,20150131,3.5,-4.5,-1.4,-7.0,59.1,9.9,0.0,5.6
236,20150131,2.8,-2.6,2.6,-6.6,39.4,8.8,0.0,9.2
237,20150131,10.7,1.3,2.1,0.6,59.1,5.9,0.0,1.5
238,20150131,1.6,-3.7,2.2,-10.0,51.9,9.5,0.0,12.2
239,20150131,1.8,-2.4,1.4,-5.2,61.0,8.4,0.0,6.6
240,20150131,4.1,-0.7,3.1,-3.0,58.3,8.8,0.0,6.1
241,20150131,3.5,-1.3,5.2,-4.8,49.5,7.9,0.0,10.0
242,20150201,0.7,-6.5,1.7,-13.7,59.6,9.1,0.0,15.4
243,20150201,1.5,0.8,3.5,-2.6,61.6,3.8,0.1,6.1
244,20150201,1.3,-2.2,2.7,-7.9,73.5,9.8,0.0,10.6
245,20150201,2.2,-2.4,2.8,-7.7,76.3,9.7,0.0,10.5
246,20150201,0.8,-5.5,3.5,-12.0,64.3,7.7,0.0,15.5
247,20150201,1.3,-2.3,3.8,-7.5,65.5,6.7,0.0,11.3
248,20150201,2.2,-0.1,5.2,-6.7,62.3,9.7,0.0,11.9
249,20150201,1.2,-1.1,7.1,-7.3,51.1,8.4,0.0,14.4
250,20150202,1.1,-3.6,5.6,-10.1,57.9,8.6,0.0,15.7
251,20150202,0.6,-2.9,7.0,-10.0,63.0,5.9,0.0,17.0
252,20150202,1.0,0.2,7.2,-4.2,65.1,8.1,0.0,11.4
253,20150202,5.7,-1.8,4.4,-3.7,73.3,7.9,0.0,8.100000000000001
254,20150202,0.8,-4.5,4.6,-11.3,71.3,7.5,0.0,15.9
255,20150202,0.7,-1.9,7.2,-7.8,75.0,8.5,0.0,15.0
256,20150202,0.5,-1.3,8.4,-6.7,73.3,7.5,0.0,15.1
257,20150202,1.4,-0.6,8.5,-7.4,68.3,7.3,0.0,15.9
258,20150203,0.6,-2.2,6.8,-8.4,68.6,9.0,0.0,15.2
259,20150203,1.0,-0.9,6.5,-6.5,71.5,7.0,0.0,13.0
260,20150203,1.6,5.1,9.5,-0.3,53.4,7.9,0.0,9.8
261,20150203,2.8,6.2,9.6,2.8,65.4,4.1,0.0,6.8
262,20150203,0.9,-3.1,7.2,-10.2,65.4,7.9,0.0,17.4
263,20150203,1.5,-0.6,5.8,-6.6,76.3,8.3,0.0,12.4
264,20150203,0.9,4.6,10.8,-0.2,63.5,7.7,0.0,11.0
265,20150203,0.8,0.7,10.2,-6.4,66.3,6.0,0.0,16.6
266,20150204,1.6,1.5,5.0,-1.5,73.8,4.6,0.0,6.5
267,20150204,0.9,0.7,5.5,-3.1,67.6,4.9,0.0,8.6
268,20150204,2.3,5.2,9.9,2.3,63.6,4.0,1.0,7.6
269,20150204,3.3,5.2,7.4,3.8,60.9,0.9,0.0,3.6000000000000005
270,20150204,1.2,-1.0,4.8,-6.2,79.9,5.1,0.0,11.0
271,20150204,1.3,0.0,4.8,-5.4,76.3,3.3,0.0,10.2
272,20150204,1.1,-2.8,5.0,-9.2,63.5,7.4,0.0,14.2
273,20150204,2.8,1.6,7.0,-4.0,48.9,7.9,0.0,11.0
274,20150205,3.3,1.4,3.5,-2.0,70.0,1.4,1.0,5.5
275,20150205,5.0,0.0,3.5,-2.5,59.3,8.1,0.0,6.0
276,20150205,5.5,1.9,4.0,0.0,85.0,3.6,0.5,4.0
277,20150205,1.6,0.1,6.6,-5.1,57.5,9.4,0.0,11.7
278,20150205,1.1,-1.7,5.5,-6.8,79.6,6.3,0.0,12.3
279,20150205,2.6,3.6,7.9,0.1,44.6,9.2,0.0,7.800000000000001
280,20150205,3.2,1.6,6.0,-0.9,46.8,6.9,0.0,6.9
281,20150205,1.7,2.9,7.6,-1.1,46.5,9.0,0.0,8.7
282,20150206,-9.0,0.7,4.4,-2.9,77.1,9.6,0.0,7.300000000000001
283,20150206,2.3,2.5,7.5,-1.2,47.8,9.0,0.0,8.7
284,20150206,3.6,3.7,5.1,2.2,56.5,1.7,0.0,2.8999999999999995
285,20150206,0.8,-1.0,6.9,-6.7,74.4,8.0,0.0,13.6
286,20150206,1.3,1.7,5.9,-1.4,64.9,6.2,0.0,7.300000000000001
287,20150206,2.5,1.9,7.7,-1.7,62.3,8.0,0.0,9.4
288,20150206,3.2,2.8,8.5,-1.9,40.1,8.9,0.0,10.4
289,20150207,1.3,-0.8,4.6,-6.3,67.3,3.4,0.0,10.9
290,20150207,2.6,4.3,8.0,2.8,54.5,4.7,0.0,5.2
291,20150207,1.8,2.0,6.1,-1.8,85.5,3.4,0.0,7.899999999999999
292,20150207,1.2,1.7,5.4,-2.6,82.5,0.0,0.0,8.0
293,20150207,2.0,-0.6,4.6,-6.3,65.6,4.3,0.0,10.9
294,20150207,1.2,2.6,6.9,-1.0,68.8,1.1,0.0,7.9
295,20150207,1.2,2.5,7.5,-3.3,77.6,1.0,0.0,10.8
296,20150207,2.3,3.5,7.7,-1.2,56.4,6.7,0.0,8.9
297,20150208,4.1,-9.9,-4.2,-12.4,29.0,9.7,0.0,8.2
298,20150208,4.2,-6.6,1.9,-10.8,30.4,7.2,0.0,12.7
299,20150208,3.3,-4.7,2.7,-7.6,41.6,8.8,0.0,10.3
300,20150208,7.9,-6.5,0.2,-8.3,78.3,6.7,0.0,8.5
301,20150208,2.1,-9.2,-1.6,-14.0,32.4,8.9,0.0,12.4
302,20150208,4.1,-7.1,1.2,-10.7,53.5,8.8,0.0,11.9
303,20150208,5.1,-2.4,3.9,-7.9,39.5,9.8,0.0,11.8
304,20150208,5.3,-2.5,3.8,-7.7,31.4,9.4,0.0,11.5
305,20150209,1.5,-6.9,-0.6,-15.7,55.5,7.0,0.0,15.1
306,20150209,2.9,-2.9,1.5,-10.5,59.9,8.5,0.2,12.0
307,20150209,2.4,-2.4,3.6,-7.8,32.4,9.9,0.0,11.4
308,20150209,5.0,1.8,3.6,-0.3,58.1,2.3,0.4,3.9
309,20150209,2.8,-7.5,-1.7,-17.1,55.5,6.8,0.1,15.400000000000002
310,20150209,3.4,-2.8,1.6,-9.1,57.3,10.0,0.0,10.7
311,20150209,3.8,-2.7,1.9,-7.8,48.6,10.2,0.0,9.7
312,20150209,1.8,-3.6,2.8,-11.5,37.3,8.9,0.0,14.3
313,20150210,3.1,2.8,6.8,-3.2,38.5,9.5,0.0,10.0
314,20150210,1.8,3.9,9.9,-0.8,53.3,8.8,0.0,10.7
315,20150210,5.2,4.4,9.1,-0.9,48.6,9.9,0.0,10.0
316,20150210,3.0,5.3,10.0,-2.8,56.3,7.3,0.0,12.8
317,20150210,2.6,3.3,8.4,-3.9,63.4,8.6,0.0,12.3
318,20150210,2.1,2.7,8.7,-3.0,62.9,8.4,0.0,11.7
319,20150210,2.3,-0.4,5.1,-3.6,55.0,4.6,0.0,8.7
320,20150210,4.4,4.1,8.6,-0.1,38.3,8.7,0.0,8.7
321,20150211,2.7,6.7,11.2,2.9,31.0,6.9,0.0,8.299999999999999
322,20150211,3.4,4.4,7.9,0.2,55.1,5.7,0.0,7.7
323,20150211,3.0,6.0,10.1,1.4,82.8,8.6,0.0,8.7
324,20150211,1.1,2.3,10.5,-6.5,63.4,8.7,0.0,17.0
325,20150211,1.1,2.9,9.4,-2.6,82.0,5.1,0.0,12.0
326,20150211,2.2,4.8,11.1,-1.8,55.9,7.7,0.0,12.9
327,20150211,2.1,4.3,8.9,0.5,51.0,0.9,0.0,8.4
328,20150211,1.6,6.5,10.8,1.7,55.0,6.0,0.0,9.1
329,20150212,6.1,-1.7,0.8,-3.2,53.3,10.1,0.0,4.0
330,20150212,2.4,0.5,5.1,-2.8,32.3,9.3,0.0,7.899999999999999
331,20150212,9.4,3.3,6.6,2.0,53.5,9.1,0.0,4.6
332,20150212,3.1,-1.3,2.9,-5.8,36.5,10.0,0.0,8.7
333,20150212,2.6,0.6,3.7,-3.5,52.1,6.8,0.0,7.2
334,20150212,4.4,2.1,5.8,-0.6,54.9,8.2,0.0,6.4
335,20150212,4.5,2.1,6.1,-1.8,25.5,9.3,0.0,7.899999999999999
336,20150213,1.4,-4.4,2.9,-12.9,46.4,9.9,0.0,15.8
337,20150213,2.9,-1.6,0.5,-3.7,57.8,2.9,1.9,4.2
338,20150213,2.1,-0.9,3.4,-5.7,63.4,10.0,0.0,9.1
339,20150213,2.3,-1.6,4.1,-6.9,69.0,9.8,0.0,11.0
340,20150213,1.3,-4.2,3.5,-10.9,43.5,8.0,0.0,14.4
341,20150213,1.6,-1.2,4.5,-6.0,53.8,7.1,0.0,10.5
342,20150213,2.1,0.0,6.0,-6.0,62.1,9.8,0.0,12.0
343,20150213,2.8,0.2,5.6,-4.9,34.8,8.7,0.0,10.5
344,20150214,1.9,0.6,6.3,-9.1,75.6,0.7,0.0,15.4
345,20150214,1.0,-0.5,6.0,-9.0,68.1,3.1,0.0,15.0
346,20150214,1.1,3.2,10.7,-3.4,59.6,6.8,0.0,14.1
347,20150214,3.7,3.0,10.1,-2.7,73.0,10.0,0.0,12.8
348,20150214,2.0,-0.9,3.9,-6.7,55.1,6.8,0.0,10.6
