,TM,WS_AVG,TA_AVG,TA_MAX,TA_MIN,HM_AVG,SS_DAY,RN_DAY,TA_DIF
59,20200108,2.4,3.9,11.8,1.8,89.9,0.0,6.4,10.0
60,20200108,4.1,4.7,8.3,4.0,79.5,0.0,3.0,4.300000000000001
61,20200108,5.5,5.9,12.5,3.7,69.4,1.3,0.2,8.8
62,20200108,2.6,7.4,14.5,3.7,67.9,0.0,0.0,10.8
63,20200109,8.1,0.8,1.4,0.1,73.1,3.2,0.0,1.2999999999999998
64,20200109,3.2,3.8,9.4,0.1,54.6,8.4,0.0,9.3
65,20200109,1.7,3.2,6.3,0.2,66.1,6.8,0.0,6.1
66,20200109,2.9,6.4,7.6,5.3,65.5,0.1,0.0,2.3
67,20200109,1.5,-0.1,3.5,-4.0,77.0,5.6,0.0,7.5
68,20200109,2.9,4.9,8.9,2.3,55.1,7.4,0.0,6.6000000000000005
69,20200109,4.7,4.8,6.1,4.2,66.3,1.2,0.0,1.8999999999999997
70,20200109,0.9,3.9,8.5,-0.9,54.3,7.1,0.0,9.4
71,20200110,2.1,3.8,9.2,-0.1,43.6,8.1,0.0,9.3
72,20200110,0.7,0.5,5.6,-3.3,70.0,8.1,0.0,8.899999999999999
73,20200110,1.8,5.9,12.3,0.9,40.5,9.2,0.0,11.4
74,20200110,1.1,9.4,13.1,6.1,71.9,5.4,0.0,7.0
75,20200110,0.9,0.3,5.3,-3.4,72.9,8.4,0.0,8.7
76,20200110,1.3,0.1,8.8,-4.9,76.6,7.7,0.0,13.7
77,20200110,0.8,-1.2,6.0,-5.9,79.6,7.9,0.0,11.9
78,20200110,0.6,0.4,9.5,-5.2,72.5,5.8,0.0,14.7
79,20200111,2.7,4.2,8.6,1.7,42.6,9.0,0.0,6.9
80,20200111,1.1,1.2,7.0,-3.0,72.5,7.9,0.0,10.0
81,20200111,2.0,5.6,10.4,1.1,55.1,7.9,0.0,9.3
82,20200111,0.5,2.9,10.2,-4.2,66.4,8.6,0.0,14.4
83,20200111,0.8,1.4,7.8,-3.8,72.6,7.3,0.0,11.6
84,20200111,1.2,3.6,8.3,-0.6,47.8,8.1,0.0,8.9
85,20200111,3.5,0.3,4.8,-4.7,63.5,8.2,0.0,9.5
86,20200111,1.1,5.3,8.9,1.2,55.5,7.5,0.0,7.7
87,20200112,2.1,3.2,7.2,0.6,41.4,7.0,0.0,6.6000000000000005
88,20200112,5.0,0.0,3.0,-1.5,58.1,5.1,0.0,4.5
89,20200112,5.8,3.3,4.1,2.6,62.6,0.2,0.0,1.4999999999999996
90,20200112,1.8,-1.3,1.9,-4.3,66.4,8.1,0.0,6.199999999999999
91,20200112,1.2,1.0,4.2,-1.3,67.9,2.9,0.0,5.5
92,20200112,2.2,5.0,9.1,1.7,44.3,8.4,0.0,7.399999999999999
93,20200112,3.2,0.4,2.7,-1.1,59.8,7.6,0.0,3.8
94,20200112,1.6,4.6,7.5,0.3,53.0,8.5,0.0,7.2
95,20200113,2.3,-2.9,0.2,-4.7,51.0,8.1,0.0,4.9
96,20200113,2.9,-0.7,3.0,-3.8,54.3,7.4,0.0,6.8
97,20200113,5.5,3.3,7.0,0.8,54.4,7.6,0.0,6.2
98,20200113,1.4,-1.4,2.2,-5.0,58.6,6.5,0.0,7.2
99,20200113,1.5,-0.4,3.2,-3.3,55.6,3.8,0.0,6.5
100,20200113,4.8,3.1,6.5,0.1,63.4,5.1,0.0,6.4
101,20200113,3.1,-0.6,2.9,-3.1,62.1,6.2,0.0,6.0
102,20200114,1.7,-0.6,4.3,-4.1,32.8,8.9,0.0,8.399999999999999
103,20200114,2.4,-1.8,1.1,-3.8,53.5,8.3,0.0,4.9
104,20200114,1.5,-0.1,5.6,-3.3,52.4,8.2,0.0,8.899999999999999
105,20200114,3.9,3.1,5.9,0.8,78.0,2.5,1.0,5.1000000000000005
106,20200114,0.7,-2.6,3.2,-7.8,65.0,8.3,0.0,11.0
107,20200114,0.9,1.0,5.1,-1.3,70.4,4.4,0.0,6.4
108,20200114,1.8,1.5,6.4,-1.3,65.6,4.1,0.0,7.7
109,20200114,3.4,1.2,6.7,-1.1,35.3,5.1,0.0,7.800000000000001
110,20200115,1.0,-5.2,2.1,-10.6,64.5,9.0,0.0,12.7
111,20200115,0.6,-2.8,2.0,-7.5,54.3,8.8,0.0,9.5
112,20200115,2.9,1.7,6.5,-1.6,45.5,9.0,0.0,8.1
113,20200115,2.0,2.5,5.7,-0.4,61.9,7.8,0.0,6.1000000000000005
114,20200115,1.1,-5.2,2.2,-10.8,64.5,7.3,0.0,13.0
115,20200115,0.9,-1.7,3.1,-5.4,73.5,5.6,0.0,8.5
116,20200115,1.8,0.1,5.4,-5.4,69.3,8.2,0.0,10.8
117,20200115,1.1,-3.4,5.4,-9.8,61.3,8.6,0.0,15.2
118,20200116,0.5,-5.5,2.3,-11.1,74.4,8.2,0.0,13.4
119,20200116,2.3,3.2,6.8,0.8,58.3,6.9,0.0,6.0
120,20200116,1.1,0.3,4.7,-3.3,62.1,7.2,0.0,8.0
121,20200116,3.0,0.7,4.6,-3.9,61.9,6.7,0.0,8.5
122,20200116,0.7,-4.2,4.3,-9.9,61.8,7.9,0.0,14.2
123,20200116,1.0,-0.3,4.0,-3.7,62.6,6.2,0.0,7.7
124,20200116,2.2,2.2,7.2,-2.8,52.5,6.0,0.0,10.0
125,20200116,1.0,0.8,6.8,-4.1,50.8,7.1,0.0,10.9
126,20200117,0.7,-2.5,5.4,-8.5,64.5,8.4,0.0,13.9
127,20200117,1.0,-1.1,4.8,-5.6,74.1,7.2,0.0,10.4
128,20200117,0.9,1.4,8.0,-2.1,51.8,4.3,0.0,10.1
129,20200117,3.2,2.6,8.3,-0.4,38.5,4.6,0.0,8.700000000000001
130,20200117,0.3,-3.2,3.7,-10.0,73.6,1.9,0.0,13.7
131,20200117,1.2,0.3,7.2,-3.9,58.8,5.2,0.0,11.1
132,20200117,1.3,2.0,8.3,-1.6,49.9,5.6,0.0,9.9
133,20200117,0.9,0.1,8.0,-4.3,60.1,4.4,0.0,12.3
134,20200118,0.6,-2.9,5.1,-9.2,72.3,8.8,0.0,14.3
135,20200118,0.7,0.2,7.8,-3.7,61.3,7.0,0.0,11.5
136,20200118,1.4,0.7,6.7,-4.0,63.6,9.1,0.0,10.7
137,20200118,0.6,-0.5,6.8,-5.8,66.5,9.3,0.0,12.6
138,20200118,1.4,-0.4,6.5,-4.7,76.9,4.5,0.0,11.2
139,20200118,1.3,-2.6,5.7,-8.4,69.6,8.2,0.0,14.1
140,20200118,1.1,1.6,10.4,-2.9,59.5,2.5,0.0,13.3
141,20200118,2.6,3.1,7.7,-0.8,59.6,0.3,0.0,8.5
142,20200119,5.7,-3.7,-1.8,-5.5,73.9,4.1,0.0,3.7
143,20200119,0.8,-0.3,5.9,-5.0,75.4,1.3,0.0,10.9
144,20200119,2.3,4.5,9.8,0.6,47.5,4.5,0.0,9.2
145,20200119,4.0,8.6,10.0,5.9,58.0,0.0,0.0,4.1
146,20200119,0.8,-2.7,2.2,-6.6,86.5,0.3,1.3,8.8
147,20200119,0.6,1.6,7.5,-2.7,80.6,0.7,0.0,10.2
148,20200119,2.2,1.8,7.0,-4.6,65.0,3.4,0.0,11.6
149,20200119,2.4,0.8,7.0,-6.1,63.3,3.0,0.0,13.1
150,20200120,1.8,-0.6,4.9,-6.1,62.3,7.4,0.0,11.0
151,20200120,2.5,1.7,7.1,-2.7,62.0,6.5,0.0,9.8
152,20200120,1.4,4.4,9.1,0.2,42.6,8.5,0.0,8.9
153,20200120,11.0,8.1,10.3,6.7,58.8,6.6,0.0,3.6000000000000005
154,20200120,1.8,1.0,6.4,-3.2,70.0,6.1,0.0,9.6
155,20200120,2.1,4.0,7.0,0.0,60.3,6.0,0.0,7.0
156,20200120,2.1,4.3,9.0,1.0,50.5,7.1,0.0,8.0
157,20200120,1.4,2.1,8.2,-4.0,65.0,7.1,0.0,12.2
158,20200121,3.0,1.3,3.2,-1.4,59.9,8.5,0.0,4.6
159,20200121,2.1,2.4,6.6,-3.0,48.8,9.5,0.0,9.6
160,20200121,1.9,3.6,10.7,-2.2,38.8,9.2,0.0,12.9
161,20200121,2.0,6.3,10.2,2.1,62.0,9.2,0.0,8.1
162,20200121,0.9,-1.2,5.5,-7.6,53.3,9.3,0.0,13.1
163,20200121,2.0,3.9,10.5,-0.7,50.6,9.3,0.0,11.2
164,20200121,2.5,3.7,9.4,-0.1,56.9,8.7,0.0,9.5
165,20200121,0.5,1.2,9.0,-5.7,48.1,8.2,0.0,14.7
166,20200122,1.2,5.5,9.5,1.9,32.8,0.0,0.0,7.6
167,20200122,0.7,2.3,3.9,0.1,50.6,0.0,0.0,3.8
168,20200122,1.8,7.7,9.3,4.8,82.3,0.0,9.6,4.500000000000001
169,20200122,0.9,11.9,14.2,8.9,95.6,0.0,32.4,5.299999999999999
170,20200122,2.1,3.3,5.4,0.4,67.8,0.0,0.4,5.0
171,20200122,0.7,2.9,4.9,0.0,86.8,0.0,8.1,4.9
172,20200122,0.7,1.7,6.1,-3.5,59.1,0.0,0.0,9.6
173,20200122,0.5,1.7,3.4,0.0,73.9,0.0,5.7,3.4
174,20200123,2.0,7.2,12.5,3.4,54.5,8.7,0.0,9.1
175,20200123,1.0,6.1,13.0,2.7,62.5,5.5,0.6,10.3
176,20200123,3.1,7.5,9.1,6.5,96.3,0.0,3.1,2.6
177,20200123,0.6,6.7,10.8,4.4,93.4,0.3,7.9,6.4
178,20200123,1.5,6.3,13.2,1.1,56.6,7.1,0.0,12.1
179,20200123,0.8,5.4,7.7,3.3,94.6,0.0,4.0,4.4
180,20200123,1.0,3.4,9.0,0.3,84.3,3.5,0.5,8.7
181,20200123,0.6,7.2,8.9,6.1,96.5,0.0,3.6,2.8000000000000007
182,20200124,1.8,5.2,7.6,3.4,79.0,1.7,10.7,4.199999999999999
183,20200124,2.8,4.0,9.8,0.4,63.9,7.9,0.0,9.4
184,20200124,4.8,4.2,6.5,2.1,75.9,7.3,0.0,4.4
185,20200124,1.5,1.2,6.8,-3.4,62.8,8.0,0.0,10.2
186,20200124,0.5,2.0,10.2,-1.9,84.4,4.9,0.0,12.1
187,20200124,2.1,8.5,14.6,3.1,76.8,6.4,0.0,11.5
188,20200124,1.4,3.9,9.4,-3.0,72.8,4.9,0.0,12.4
189,20200124,1.0,8.0,12.7,3.6,68.0,7.8,0.0,9.1
190,20200125,1.5,4.3,8.8,0.6,63.1,3.6,0.0,8.200000000000001
191,20200125,0.7,5.4,8.8,2.9,75.1,3.0,0.0,5.9
192,20200125,4.9,8.8,9.6,7.9,72.6,0.0,0.0,1.6999999999999993
193,20200125,0.4,3.1,9.5,-1.6,79.6,2.9,0.0,11.1
194,20200125,0.5,4.6,10.2,0.1,71.6,1.8,0.0,10.1
195,20200125,2.0,7.7,11.2,4.4,79.0,0.0,0.0,6.799999999999999
196,20200125,0.5,4.1,8.5,1.0,90.4,0.1,0.0,7.5
197,20200126,2.4,5.1,6.7,3.3,74.1,0.7,6.9,3.4000000000000004
198,20200126,4.0,5.4,10.3,-0.2,55.3,7.3,0.0,10.5
199,20200126,1.3,4.8,10.5,-1.3,76.5,6.0,0.0,11.8
200,20200126,6.2,7.0,8.1,5.8,82.1,0.1,0.3,2.3
201,20200126,1.0,4.2,12.0,-3.3,73.4,6.7,0.0,15.3
202,20200126,1.4,6.0,11.2,-1.1,79.1,2.5,0.0,12.3
203,20200126,2.6,7.9,12.2,3.2,70.4,1.6,0.2,9.0
204,20200126,4.9,6.4,10.7,2.4,82.8,3.6,2.5,8.299999999999999
205,20200127,3.0,6.3,7.2,4.9,51.8,0.0,0.0,2.3
206,20200127,2.3,5.9,7.9,3.9,58.5,0.0,1.9,4.0
207,20200127,9.6,8.5,9.8,7.3,87.6,0.0,58.9,2.500000000000001
208,20200127,3.0,7.1,8.5,5.3,87.4,0.0,21.8,3.2
209,20200127,4.3,5.1,6.2,3.8,61.8,0.0,0.1,2.4000000000000004
210,20200127,1.7,5.2,8.7,3.1,85.8,0.0,4.8,5.6
211,20200127,2.9,6.6,8.4,4.7,85.3,0.0,31.5,3.7
212,20200127,3.0,6.5,8.2,5.4,78.4,0.0,10.5,2.799999999999999
213,20200128,3.0,4.8,10.0,-2.4,69.6,3.3,0.0,12.4
214,20200128,11.6,5.7,6.5,4.9,86.6,0.4,10.4,1.5999999999999996
215,20200128,1.0,6.8,12.0,3.0,76.1,3.5,0.0,9.0
216,20200128,2.5,6.4,11.6,3.2,86.8,4.1,0.0,8.399999999999999
217,20200128,1.4,5.7,10.7,-0.2,63.4,2.0,0.0,10.9
218,20200128,0.5,5.9,9.7,2.9,82.3,0.6,0.0,6.799999999999999
219,20200128,1.0,5.4,9.5,2.9,87.8,0.9,0.0,6.6
220,20200128,0.8,7.4,10.8,4.2,84.5,1.7,0.0,6.6000000000000005
221,20200129,1.1,3.8,9.9,-1.4,68.4,7.8,0.0,11.3
222,20200129,1.2,6.2,11.4,1.0,68.0,6.9,0.0,10.4
223,20200129,1.3,6.2,9.8,3.6,75.0,0.8,0.5,6.200000000000001
224,20200129,0.7,5.1,7.8,3.5,96.8,0.0,13.3,4.3
225,20200129,1.3,-0.1,1.8,-2.0,88.3,0.0,0.0,3.8
226,20200129,1.1,5.8,8.8,3.8,90.4,0.3,8.2,5.000000000000001
227,20200129,0.7,5.8,8.8,3.5,90.3,0.1,0.2,5.300000000000001
228,20200129,0.9,5.4,11.2,2.3,77.8,1.6,0.1,8.899999999999999
229,20200130,1.3,3.3,10.0,-3.0,68.6,7.1,0.0,13.0
230,20200130,0.5,1.4,10.0,-1.7,88.5,1.8,3.1,11.7
231,20200130,1.3,5.1,9.4,2.2,76.6,3.8,0.0,7.2
232,20200130,0.6,3.0,9.8,-1.7,75.1,4.5,0.0,11.5
233,20200130,1.7,-99.0,6.1,-1.2,-9.0,2.0,0.1,7.3
234,20200130,1.1,2.8,6.1,0.3,86.1,2.4,0.0,5.8
235,20200130,1.3,6.4,11.3,0.9,64.5,4.9,0.0,10.4
236,20200130,2.0,4.8,8.7,0.9,74.1,2.8,0.0,7.799999999999999
237,20200131,1.2,-3.7,2.4,-11.2,80.5,8.9,0.0,13.6
238,20200131,1.1,3.0,6.9,0.0,74.0,2.8,0.1,6.9
239,20200131,1.7,4.7,8.7,1.4,62.9,3.0,0.0,7.299999999999999
240,20200131,3.9,7.2,8.0,5.9,56.9,0.0,0.0,2.1
241,20200131,1.1,2.0,6.0,-1.0,75.6,1.7,0.0,7.0
242,20200131,1.1,3.1,6.8,-1.5,73.6,2.9,0.8,8.3
243,20200131,1.8,3.0,8.5,-1.5,66.6,6.9,0.0,10.0
244,20200131,1.0,2.3,8.9,-2.1,74.1,5.9,0.0,11.0
245,20200201,1.0,0.4,6.6,-4.0,76.0,6.0,0.0,10.6
246,20200201,1.3,1.0,9.4,-5.0,80.8,4.6,0.0,14.4
247,20200201,1.7,4.3,9.2,-0.4,55.8,9.1,0.0,9.6
248,20200201,7.8,8.5,10.5,6.2,65.8,9.7,0.0,4.3
249,20200201,0.4,0.0,6.3,-4.6,86.1,1.8,0.0,10.9
250,20200201,1.1,3.0,8.8,-3.3,81.8,4.3,0.0,12.1
251,20200201,1.6,4.8,10.2,0.0,54.9,8.8,0.0,10.2
252,20200201,0.8,2.1,10.1,-4.0,74.4,7.2,0.0,14.1
253,20200202,3.7,1.8,3.8,0.1,61.9,1.8,0.7,3.7
254,20200202,2.3,4.8,10.0,-0.5,52.9,8.6,0.0,10.5
255,20200202,0.9,4.0,9.3,0.6,66.1,9.3,0.0,8.700000000000001
256,20200202,2.5,6.5,10.6,2.0,65.5,7.8,0.0,8.6
257,20200202,0.8,0.4,6.7,-4.9,73.3,6.8,0.0,11.6
258,20200202,1.4,6.0,12.0,1.0,58.9,9.2,0.0,11.0
259,20200202,1.9,4.1,7.6,0.2,73.1,8.0,0.0,7.399999999999999
260,20200202,0.4,3.1,11.2,-2.9,67.6,8.8,0.0,14.1
261,20200203,2.4,2.0,6.0,-1.3,34.0,9.6,0.0,7.3
262,20200203,1.7,1.4,4.9,-1.4,52.6,9.4,0.0,6.300000000000001
263,20200203,2.2,5.6,10.4,2.4,42.8,9.7,0.0,8.0
264,20200203,1.4,8.8,13.7,4.8,59.1,8.3,0.0,8.899999999999999
265,20200203,1.5,1.1,5.2,-3.1,62.3,8.9,0.0,8.3
266,20200203,1.9,0.0,4.7,-3.7,70.3,5.9,0.0,8.4
267,20200203,1.7,0.4,4.9,-5.1,56.5,8.6,0.0,10.0
268,20200203,3.1,2.8,7.2,-2.6,52.0,6.0,0.0,9.8
269,20200204,3.4,2.7,6.9,-1.8,37.6,9.3,0.0,8.700000000000001
270,20200204,1.1,0.4,7.2,-5.8,61.9,9.6,0.7,13.0
271,20200204,2.3,3.9,9.3,-1.7,50.1,8.7,0.0,11.0
272,20200204,0.7,0.3,9.2,-6.7,60.9,9.5,0.0,15.9
273,20200204,0.8,-0.5,6.4,-8.0,69.6,9.2,0.6,14.4
274,20200204,1.0,2.3,8.8,-3.4,39.5,8.5,0.0,12.2
275,20200204,3.0,-0.5,5.0,-8.8,54.4,9.2,0.0,13.8
276,20200204,1.5,3.8,8.6,-0.2,48.9,8.5,0.0,8.799999999999999
277,20200205,3.6,-1.7,3.4,-4.1,28.3,9.4,0.0,7.5
278,20200205,5.6,-5.5,-0.2,-8.6,39.8,9.9,0.3,8.4
279,20200205,9.0,-2.5,1.5,-4.4,63.6,9.4,0.2,5.9
280,20200205,-9.0,-8.6,-4.7,-11.5,43.6,9.6,0.0,6.8
281,20200205,2.4,-4.7,0.5,-9.1,50.6,9.4,0.2,9.6
282,20200205,2.7,1.2,4.5,-2.8,29.1,9.2,0.0,7.3
283,20200205,4.0,-5.1,1.4,-8.5,35.4,9.6,0.0,9.9
284,20200205,1.3,1.3,5.0,-3.7,40.4,9.1,0.0,8.7
285,20200206,1.9,-6.4,0.4,-11.8,36.4,9.7,0.0,12.2
286,20200206,0.9,-5.1,2.0,-12.5,49.5,9.4,0.0,14.5
287,20200206,3.6,0.0,4.6,-4.8,32.0,8.0,0.0,9.4
288,20200206,1.0,-5.9,0.9,-12.4,52.4,9.5,0.0,13.3
289,20200206,1.2,-5.6,-0.6,-10.9,43.8,7.5,0.0,10.3
290,20200206,3.1,-0.4,5.5,-5.8,38.8,8.1,0.0,11.3
291,20200206,0.6,-5.2,3.7,-12.9,66.1,9.0,0.0,16.6
292,20200207,2.6,1.1,5.3,-5.9,34.0,8.8,0.0,11.2
293,20200207,1.9,-1.4,1.3,-5.9,54.4,4.8,0.0,7.2
294,20200207,2.0,-1.3,4.8,-8.4,51.9,8.2,0.0,13.2
295,20200207,6.4,3.7,5.8,0.6,67.9,5.0,0.0,5.2
296,20200207,1.0,-2.1,3.3,-9.1,61.8,5.8,0.0,12.4
297,20200207,0.8,-0.8,4.2,-6.7,70.5,7.9,0.0,10.9
298,20200207,2.3,1.8,6.8,-3.6,48.5,7.6,0.0,10.4
299,20200207,3.3,1.8,7.4,-2.7,40.8,7.1,0.0,10.1
300,20200208,1.2,-1.4,4.3,-6.3,61.6,9.7,0.0,10.6
301,20200208,1.1,0.8,4.7,-2.4,50.0,9.0,0.0,7.1
302,20200208,2.6,3.5,8.0,0.5,46.1,9.8,0.0,7.5
303,20200208,3.9,4.0,7.4,2.0,61.5,6.4,0.0,5.4
304,20200208,1.8,-0.9,4.0,-6.0,55.8,7.9,0.0,10.0
305,20200208,1.4,0.5,5.4,-4.4,63.9,6.0,0.0,9.8
306,20200208,2.8,2.9,6.7,-0.6,59.3,4.2,0.0,7.3
307,20200208,1.6,-0.4,6.6,-6.2,60.8,8.1,0.0,12.8
308,20200209,1.5,-3.1,2.7,-11.1,71.3,8.8,0.0,13.8
309,20200209,3.4,1.5,3.9,-1.6,58.8,2.9,0.0,5.5
310,20200209,1.8,0.3,4.8,-4.9,70.9,10.0,0.0,9.7
311,20200209,2.4,1.2,6.1,-3.2,68.8,10.0,0.0,9.3
312,20200209,1.2,-1.8,5.0,-9.3,57.9,9.0,0.0,14.3
313,20200209,0.7,0.2,5.3,-3.6,65.1,9.0,0.0,8.9
314,20200209,1.7,0.6,6.2,-4.7,72.5,7.8,0.0,10.9
315,20200209,1.3,1.8,7.7,-4.9,50.8,8.3,0.0,12.6
316,20200210,0.9,2.1,10.0,-4.0,65.5,9.5,0.0,14.0
317,20200210,1.2,3.2,10.5,-1.9,72.5,9.5,0.0,12.4
318,20200210,2.1,5.5,12.1,1.4,46.8,9.2,0.0,10.7
319,20200210,1.5,3.3,12.4,-4.0,62.8,7.8,0.0,16.4
320,20200210,0.8,-0.8,5.3,-5.3,58.9,7.3,0.0,10.6
321,20200210,1.3,3.1,12.1,-3.8,62.6,7.3,0.0,15.9
322,20200210,0.8,3.3,12.5,-3.0,72.3,8.0,0.0,15.5
323,20200210,2.2,4.7,11.9,-1.7,50.6,8.4,0.0,13.6
324,20200211,0.9,3.2,13.3,-5.1,61.3,9.4,0.0,18.4
325,20200211,0.4,3.8,14.6,-5.6,52.3,9.4,0.0,20.2
326,20200211,1.3,8.4,15.4,0.9,44.4,7.7,0.0,14.5
327,20200211,0.8,4.9,15.1,-4.9,55.4,8.3,0.0,20.0
328,20200211,0.9,1.6,13.1,-6.8,66.5,7.7,0.0,19.9
329,20200211,1.0,3.6,12.0,-6.2,64.9,6.6,0.1,18.2
330,20200211,0.8,5.4,14.4,-4.4,62.9,7.9,0.0,18.8
331,20200211,1.7,5.6,15.1,-3.9,71.3,6.8,0.0,19.0
332,20200212,1.4,3.1,6.3,0.1,80.0,1.4,5.9,6.2
333,20200212,0.5,5.8,7.8,3.5,88.5,0.0,12.0,4.3
334,20200212,1.4,10.6,13.2,7.9,93.9,0.1,15.6,5.299999999999999
335,20200212,3.5,13.3,16.7,11.1,83.5,0.4,1.1,5.6
336,20200212,0.5,4.3,6.5,1.0,87.6,0.0,18.8,5.5
337,20200212,2.1,9.8,12.8,7.8,86.8,0.0,6.6,5.000000000000001
338,20200212,0.9,7.8,11.5,4.7,90.0,0.0,9.0,6.8
339,20200212,0.4,6.1,8.6,3.8,95.4,0.0,14.1,4.8
340,20200213,1.1,7.3,13.2,2.7,81.1,6.7,0.0,10.5
341,20200213,1.3,6.5,11.3,4.2,89.4,2.5,0.0,7.1000000000000005
342,20200213,1.3,9.8,15.6,5.1,78.1,8.7,0.0,10.5
343,20200213,4.1,11.7,16.2,10.2,80.6,7.9,0.0,6.0
344,20200213,1.0,6.9,11.0,0.8,91.0,0.5,0.3,10.2
345,20200213,0.8,7.0,9.3,4.4,95.1,0.5,0.2,4.9
346,20200213,1.4,10.6,16.2,7.5,74.0,7.7,0.0,8.7
347,20200213,0.9,9.5,17.8,3.9,82.3,8.3,0.0,13.9
348,20200214,1.8,6.9,11.1,4.6,87.0,9.1,0.0,6.5
349,20200214,1.9,9.2,14.8,4.6,72.4,3.9,0.0,10.2
350,20200214,0.9,11.3,19.8,4.6,60.6,9.8,0.0,15.2
