,TM,WS_AVG,TA_AVG,TA_MAX,TA_MIN,HM_AVG,SS_DAY,RN_DAY,TA_DIF
101,20240113,0.6,-1.4,6.4,-7.1,67.0,9.2,0.0,13.5
102,20240113,1.7,3.2,10.6,-1.9,53.0,7.7,0.0,12.5
103,20240113,2.6,0.5,6.0,-4.5,38.9,7.9,0.0,10.5
104,20240113,0.8,3.3,9.6,-0.9,52.1,8.2,0.0,10.5
105,20240114,2.1,6.6,13.2,-2.0,44.1,8.5,0.0,15.2
106,20240114,2.7,1.5,11.6,-7.9,69.4,5.7,6.7,19.5
107,20240114,4.9,5.5,14.0,0.1,78.6,5.9,0.0,13.9
108,20240114,0.8,5.3,14.6,-6.0,69.1,8.3,0.0,20.6
109,20240114,1.0,1.0,8.8,-5.7,84.6,3.1,2.7,14.5
110,20240114,1.4,7.6,15.3,-1.2,65.8,7.7,0.0,16.5
111,20240114,2.5,-0.4,5.7,-8.2,75.4,5.0,3.5,13.9
112,20240114,1.5,7.5,13.3,-0.8,74.8,4.8,0.0,14.1
113,20240115,2.3,2.0,5.5,-1.1,47.1,9.0,0.0,6.6
114,20240115,1.8,-2.1,3.7,-6.0,50.4,9.0,0.0,9.7
115,20240115,3.0,5.1,10.5,1.4,46.3,9.2,0.0,9.1
116,20240115,1.7,9.1,12.1,5.9,50.1,9.4,0.0,6.199999999999999
117,20240115,1.7,-1.3,3.2,-3.6,53.8,8.6,0.0,6.800000000000001
118,20240115,2.2,-0.6,3.7,-4.1,59.6,8.4,0.0,7.8
119,20240115,1.0,-1.8,4.3,-5.6,73.8,8.3,0.0,9.9
120,20240115,3.1,2.4,7.6,-1.5,40.0,7.3,0.0,9.1
121,20240116,1.2,1.8,6.4,-3.8,38.3,9.0,0.0,10.2
122,20240116,0.9,-1.1,4.2,-5.5,50.9,8.2,0.0,9.7
123,20240116,1.9,4.9,11.7,-0.3,44.1,9.5,0.0,12.0
124,20240116,2.6,7.6,11.8,2.8,60.9,8.1,0.0,9.0
125,20240116,0.6,-3.2,3.6,-9.0,64.5,8.2,0.0,12.6
126,20240116,1.4,3.2,10.9,-2.8,46.5,8.3,0.0,13.7
127,20240116,2.1,2.4,7.2,-2.1,60.6,5.7,0.0,9.3
128,20240116,0.5,1.6,10.4,-5.2,43.0,7.9,0.0,15.6
129,20240117,2.9,1.3,2.6,-0.2,82.6,0.0,9.3,2.8000000000000003
130,20240117,3.5,7.7,13.1,4.2,44.8,0.5,0.1,8.899999999999999
131,20240117,0.4,6.4,9.7,3.0,76.4,0.0,0.9,6.699999999999999
132,20240117,6.6,14.0,16.5,8.2,72.6,3.4,0.0,8.3
133,20240117,0.4,0.3,2.6,-4.8,90.6,0.0,10.2,7.4
134,20240117,1.4,7.1,11.3,-0.2,73.5,0.0,2.4,11.5
135,20240117,0.6,6.8,9.9,2.6,70.5,0.0,0.3,7.300000000000001
136,20240117,0.1,2.7,6.4,-2.2,69.0,0.0,0.8,8.600000000000001
137,20240118,2.0,3.5,8.9,-0.2,78.0,5.0,0.2,9.1
138,20240118,1.9,4.4,7.6,2.2,84.4,6.3,4.1,5.4
139,20240118,1.0,9.0,14.1,5.9,86.0,0.0,12.9,8.2
140,20240118,3.0,13.2,17.2,10.5,79.1,0.1,3.6,6.699999999999999
141,20240118,1.4,3.2,6.0,0.9,90.8,0.0,8.2,5.1
142,20240118,1.5,6.8,12.3,5.0,93.9,0.0,9.3,7.300000000000001
143,20240118,1.2,7.6,11.3,3.6,87.9,0.0,1.3,7.700000000000001
144,20240118,0.9,6.2,9.1,2.2,95.0,0.0,0.8,6.9
145,20240119,2.7,-2.9,-1.8,-3.3,97.5,0.0,1.4,1.4999999999999998
146,20240119,2.7,5.1,6.9,4.0,65.9,0.1,0.0,2.9000000000000004
147,20240119,3.5,6.0,7.1,5.0,75.3,0.0,1.4,2.1
148,20240119,2.5,5.4,8.6,3.5,68.9,1.6,0.0,5.1
149,20240119,1.6,0.9,2.1,0.2,73.0,0.0,0.0,1.9
150,20240119,1.6,5.0,7.2,3.9,78.3,0.0,0.3,3.3000000000000003
151,20240119,2.7,7.1,9.1,6.0,79.0,0.0,0.0,3.1
152,20240119,3.5,5.7,7.1,4.6,70.8,0.0,1.5,2.5
153,20240120,2.9,1.7,3.6,0.1,74.5,0.0,0.6,3.5
154,20240120,2.5,4.1,5.6,3.0,69.0,0.0,0.4,2.6
155,20240120,2.0,5.9,7.8,4.3,85.5,0.0,16.9,3.5
156,20240120,3.5,4.2,5.6,2.4,88.6,0.0,5.4,3.2
157,20240120,1.5,-1.9,-1.2,-2.5,94.1,0.0,13.9,1.3
158,20240120,6.7,5.1,6.1,3.9,81.3,0.0,14.0,2.2
159,20240120,2.7,7.4,8.6,6.1,85.6,0.0,26.4,2.5
160,20240120,2.4,5.6,7.2,3.7,87.6,0.0,8.3,3.5
161,20240121,1.5,0.9,3.7,-3.3,78.3,0.0,0.1,7.0
162,20240121,2.0,1.9,4.8,-2.0,77.5,0.0,0.0,6.8
163,20240121,1.4,5.5,8.3,3.1,82.9,0.0,0.8,5.200000000000001
164,20240121,1.8,4.6,9.9,1.3,90.5,0.4,0.4,8.6
165,20240121,0.5,1.5,4.0,-0.4,83.0,0.0,0.1,4.4
166,20240121,1.5,3.9,7.2,1.2,83.3,1.3,0.4,6.0
167,20240121,2.0,5.3,7.0,2.8,86.6,0.0,0.3,4.2
168,20240121,0.7,5.0,8.7,2.3,77.8,0.7,0.1,6.4
169,20240122,2.5,-10.1,-2.5,-13.6,65.1,4.3,0.0,11.1
170,20240122,3.9,1.5,5.6,-2.9,79.6,4.5,6.4,8.5
171,20240122,6.6,-4.4,0.5,-6.4,76.8,0.9,0.4,6.9
172,20240122,6.2,-3.5,0.9,-5.5,74.3,0.8,1.1,6.4
173,20240122,3.0,-6.7,1.9,-11.7,62.6,3.1,0.1,13.6
174,20240122,2.5,-4.6,0.4,-7.6,74.6,1.2,0.8,8.0
175,20240122,5.2,-1.7,2.5,-3.9,66.4,3.5,0.1,6.4
176,20240122,3.4,-3.0,3.7,-7.9,58.1,5.1,0.0,11.6
177,20240123,2.2,-12.7,-8.8,-15.3,44.6,8.9,0.0,6.5
178,20240123,2.0,-10.0,-6.9,-12.3,48.4,8.9,0.0,5.4
179,20240123,5.0,-6.2,-2.4,-8.8,40.4,8.9,0.0,6.4
180,20240123,3.5,-2.4,-0.5,-3.3,78.9,1.7,3.8,2.8
181,20240123,2.1,-10.5,-6.5,-13.4,52.1,7.8,0.0,6.9
182,20240123,2.1,-5.8,-3.2,-7.8,83.9,0.5,8.6,4.6
183,20240123,2.7,-3.5,-1.1,-4.8,80.3,1.3,4.2,3.7
184,20240123,5.7,-8.2,-4.5,-11.0,47.0,9.0,0.0,6.5
185,20240124,1.7,-7.9,-3.4,-12.2,37.6,9.0,0.0,8.799999999999999
186,20240124,5.8,-7.6,-4.7,-10.4,52.4,9.4,0.0,5.7
187,20240124,3.8,-7.1,-3.1,-11.0,52.1,8.5,0.0,7.9
188,20240124,13.5,0.8,2.3,-1.8,76.9,1.4,0.3,4.1
189,20240124,2.5,-7.3,-3.3,-11.7,43.9,8.2,0.0,8.399999999999999
190,20240124,2.3,-6.6,-3.0,-10.5,65.6,7.9,0.2,7.5
191,20240124,6.3,-2.3,0.5,-5.5,66.6,6.8,0.0,6.0
192,20240124,4.0,-9.0,-3.7,-13.5,51.0,8.7,0.0,9.8
193,20240124,2.4,-3.0,2.2,-6.7,37.0,9.2,0.0,8.9
194,20240125,2.1,-5.3,-0.5,-9.7,47.8,9.4,0.0,9.2
195,20240125,1.8,-5.2,1.1,-11.5,48.0,9.5,0.0,12.6
196,20240125,8.8,-0.8,4.6,-4.7,43.5,9.0,0.0,9.3
197,20240125,1.7,-5.5,-0.8,-11.6,47.3,9.3,0.0,10.8
198,20240125,1.1,-5.2,0.8,-11.6,64.4,9.5,0.0,12.4
199,20240125,2.1,-0.9,4.4,-5.9,37.3,8.7,0.0,10.3
200,20240125,1.9,-5.0,0.3,-10.6,44.9,8.8,0.0,10.9
201,20240125,1.5,-0.8,5.0,-5.6,48.9,8.6,0.0,10.6
202,20240126,1.2,1.0,5.5,-3.2,44.4,8.9,0.0,8.7
203,20240126,5.1,-1.0,2.4,-4.5,57.6,8.3,0.0,6.9
204,20240126,2.6,1.8,5.3,-0.4,73.3,5.6,0.0,5.7
205,20240126,0.5,-0.7,8.6,-7.9,63.4,9.1,0.0,16.5
206,20240126,0.5,-2.2,4.2,-7.7,78.4,3.8,0.0,11.9
207,20240126,2.1,2.7,8.1,-1.9,46.4,8.2,0.0,10.0
208,20240126,3.7,-2.2,3.3,-9.8,54.1,9.0,0.0,13.1
209,20240126,1.3,1.9,7.0,-2.0,50.8,7.9,0.0,9.0
210,20240127,2.1,2.1,7.6,-1.3,53.4,9.0,0.0,8.9
211,20240127,1.3,0.1,6.1,-4.4,61.8,9.0,0.0,10.5
212,20240127,1.8,3.2,9.2,-1.6,63.0,9.2,0.0,10.8
213,20240127,1.3,6.8,10.8,3.0,55.8,6.3,0.0,7.800000000000001
214,20240127,0.9,0.8,5.7,-3.0,69.4,8.7,0.0,8.7
215,20240127,1.7,0.5,6.0,-3.2,66.5,7.5,0.0,9.2
216,20240127,1.2,-0.9,6.3,-6.9,66.5,8.5,0.0,13.2
217,20240127,1.9,2.4,8.7,-2.1,52.6,8.0,0.0,10.8
218,20240128,0.9,0.5,4.3,-2.6,56.3,9.0,0.0,6.9
219,20240128,0.8,0.4,3.7,-2.6,60.0,3.9,0.0,6.300000000000001
220,20240128,3.7,4.2,8.3,0.9,39.0,9.0,0.0,7.4
221,20240128,3.0,5.0,8.1,0.2,64.5,8.8,0.3,7.899999999999999
222,20240128,0.9,-1.4,3.1,-5.6,72.4,4.7,0.0,8.7
223,20240128,2.6,2.9,8.2,-0.6,46.5,8.8,0.0,8.799999999999999
224,20240128,2.6,2.2,6.4,-2.4,68.5,8.2,0.0,8.8
225,20240128,0.9,1.4,7.8,-3.0,52.0,8.6,0.0,10.8
226,20240129,1.5,1.5,4.8,-1.4,72.0,1.8,0.0,6.199999999999999
227,20240129,2.2,1.3,6.4,-2.2,62.0,9.6,0.0,8.600000000000001
228,20240129,1.2,1.4,5.8,-2.2,67.1,7.8,0.0,8.0
229,20240129,4.3,6.0,8.6,3.9,66.0,6.6,0.0,4.699999999999999
230,20240129,0.7,-2.3,4.4,-7.2,76.1,7.3,0.0,11.6
231,20240129,1.3,0.4,4.8,-3.0,70.1,8.7,0.0,7.8
232,20240129,1.5,2.3,9.3,-2.9,53.8,9.1,0.0,12.2
233,20240129,0.3,-0.3,8.5,-6.5,64.4,8.8,0.0,15.0
234,20240130,0.6,-2.2,7.1,-9.1,64.0,8.3,0.0,16.2
235,20240130,1.4,0.2,8.6,-5.5,70.0,9.4,0.0,14.1
236,20240130,1.0,4.5,10.4,-1.9,54.4,7.8,0.0,12.3
237,20240130,2.8,7.7,10.6,3.0,74.8,0.0,0.5,7.6
238,20240130,0.5,-3.0,6.8,-10.2,71.6,9.0,0.0,17.0
239,20240130,0.8,2.7,10.3,-5.0,69.1,7.2,0.1,15.3
240,20240130,0.6,0.6,11.4,-8.7,60.9,7.3,0.0,20.1
241,20240130,0.6,0.0,10.0,-9.2,63.1,8.7,0.0,19.2
242,20240131,2.6,0.4,6.5,-6.2,55.1,-9.0,0.0,12.7
243,20240131,0.8,3.2,11.6,-3.7,59.9,8.6,0.0,15.3
244,20240131,1.4,8.1,13.8,4.7,73.8,2.5,0.5,9.1
245,20240131,1.0,4.0,11.3,-3.0,59.0,6.8,0.0,14.3
246,20240131,0.7,-0.2,12.1,-8.4,61.3,7.9,0.0,20.5
247,20240131,0.9,5.6,13.3,0.6,74.3,6.1,0.4,12.7
248,20240131,0.9,7.8,15.5,3.7,74.5,4.0,0.5,11.8
249,20240131,1.5,7.1,16.3,1.0,57.9,5.8,0.0,15.3
250,20240201,1.7,0.5,6.2,-3.8,69.1,8.5,0.0,10.0
251,20240201,1.5,1.5,10.4,-3.7,66.5,1.8,0.0,14.1
252,20240201,1.5,5.3,8.7,3.3,63.3,0.1,0.0,5.4
253,20240201,1.8,2.3,4.4,0.3,74.9,0.4,0.0,4.1000000000000005
254,20240201,1.5,-2.9,0.0,-5.1,86.0,0.0,0.0,5.1
255,20240201,0.9,6.4,8.5,4.9,61.6,0.0,0.0,3.6
256,20240201,0.5,7.5,9.2,6.4,91.8,0.0,5.3,2.799999999999999
257,20240201,2.4,5.5,8.9,2.7,65.4,0.2,0.0,6.2
258,20240202,0.8,2.0,8.1,-1.8,62.0,5.0,0.0,9.9
259,20240202,1.1,1.3,5.9,-2.2,73.3,3.7,0.0,8.100000000000001
260,20240202,3.0,5.4,9.3,3.2,71.5,3.2,0.0,6.1000000000000005
261,20240202,0.8,4.7,9.3,1.0,89.9,0.5,0.1,8.3
262,20240202,0.8,2.1,8.1,-2.1,61.1,5.4,0.0,10.2
263,20240202,1.3,2.4,7.4,-1.1,71.8,3.2,0.0,8.5
264,20240202,1.1,4.3,8.7,2.5,86.8,0.2,1.0,6.199999999999999
265,20240202,0.6,5.7,9.5,3.3,61.8,2.1,0.0,6.2
266,20240203,1.2,0.9,6.9,-5.1,75.1,4.2,0.0,12.0
267,20240203,2.1,3.4,4.5,2.2,75.1,0.0,1.5,2.3
268,20240203,1.4,4.1,8.7,-2.1,82.0,0.2,2.7,10.8
269,20240203,1.7,3.4,8.4,-1.4,84.0,0.0,3.1,9.8
270,20240203,1.8,1.2,6.4,-4.0,75.8,1.3,0.0,10.4
271,20240203,0.7,3.9,9.3,-1.8,81.9,0.0,3.5,11.1
272,20240203,1.2,6.3,9.5,3.0,86.9,0.0,3.5,6.5
273,20240203,0.4,3.7,8.3,-0.7,87.4,0.1,1.9,9.0
274,20240204,1.0,4.8,10.7,-1.6,58.8,8.3,0.0,12.3
275,20240204,0.8,6.3,11.1,0.6,63.1,5.9,0.0,10.5
276,20240204,3.2,6.2,7.7,4.7,84.1,0.0,3.3,3.0
277,20240204,2.6,8.0,10.4,5.9,84.1,0.5,6.6,4.5
278,20240204,0.8,5.4,11.4,-1.7,75.3,4.9,0.0,13.1
279,20240204,1.0,7.1,11.5,3.8,88.3,4.3,5.3,7.7
280,20240204,1.7,7.7,11.3,4.8,86.5,0.5,5.4,6.500000000000001
281,20240204,3.2,5.0,7.5,2.9,82.6,3.2,1.0,4.6
282,20240205,3.1,0.0,2.8,-2.3,89.3,0.0,14.7,5.1
283,20240205,4.8,2.2,6.9,0.3,88.9,0.0,7.4,6.6000000000000005
284,20240205,2.0,3.4,6.8,1.2,84.8,0.0,17.6,5.6
285,20240205,6.6,6.1,7.9,5.4,92.8,0.2,15.2,2.5
286,20240205,2.4,3.6,6.9,0.1,72.9,0.0,1.8,6.800000000000001
287,20240205,2.2,3.4,6.0,0.7,92.4,0.0,17.5,5.3
288,20240205,-9.0,6.6,8.2,5.5,92.3,0.0,7.7,2.6999999999999997
289,20240205,2.0,2.3,4.5,-0.5,86.9,0.0,16.4,5.0
290,20240205,4.9,6.7,8.4,4.4,77.0,0.0,7.0,4.0
291,20240206,2.2,1.2,2.9,0.0,83.5,0.0,0.2,2.9
292,20240206,1.0,1.2,3.2,-0.5,85.5,0.0,0.0,3.7
293,20240206,3.4,4.6,6.0,3.5,80.0,0.0,0.6,2.5
294,20240206,1.7,-0.1,1.7,-1.4,82.5,0.1,0.1,3.1
295,20240206,0.8,1.7,3.8,0.4,90.9,0.0,2.0,3.4
296,20240206,2.2,5.3,8.0,3.3,74.5,0.0,0.0,4.7
297,20240206,0.7,0.9,2.6,-0.6,92.8,0.0,2.3,3.2
298,20240206,1.0,4.5,6.4,3.0,88.0,0.0,0.1,3.4000000000000004
299,20240207,1.9,1.4,4.1,-0.6,82.3,3.9,0.0,4.699999999999999
300,20240207,2.3,-0.4,3.9,-3.4,66.1,6.7,0.0,7.3
301,20240207,4.6,2.0,4.5,0.2,67.9,3.8,0.0,4.3
302,20240207,0.6,1.4,8.3,-3.0,74.4,9.0,0.0,11.3
303,20240207,1.0,1.2,6.1,-2.4,66.4,7.6,0.0,8.5
304,20240207,1.7,4.4,8.8,1.5,64.3,7.8,0.0,7.300000000000001
305,20240207,2.9,0.5,4.7,-2.1,71.6,7.3,0.0,6.800000000000001
306,20240207,1.2,3.7,7.5,1.1,68.4,8.2,0.0,6.4
307,20240208,1.8,1.3,6.5,-2.6,69.8,9.4,0.0,9.1
308,20240208,1.0,0.6,6.8,-4.1,66.4,9.1,0.0,10.9
309,20240208,1.9,4.2,10.1,-0.8,66.4,8.8,0.0,10.9
310,20240208,1.5,7.1,10.1,4.2,64.4,8.6,0.0,5.9
311,20240208,0.7,0.3,5.5,-3.6,72.4,8.9,0.0,9.1
312,20240208,1.3,-0.1,6.5,-5.5,72.3,9.0,0.0,12.0
313,20240208,1.1,0.6,6.6,-2.8,77.9,7.0,0.0,9.4
314,20240208,0.6,0.7,9.0,-5.5,72.1,8.6,0.0,14.5
315,20240209,0.8,1.0,5.2,-2.4,74.0,9.5,0.0,7.6
316,20240209,1.0,1.6,7.0,-2.8,58.0,7.2,0.0,9.8
317,20240209,2.5,6.2,11.6,3.6,50.4,3.9,0.0,8.0
318,20240209,3.0,5.6,9.5,2.3,60.5,7.8,0.0,7.2
319,20240209,1.1,0.1,6.1,-5.8,71.6,7.6,0.0,11.9
320,20240209,1.8,4.5,11.1,1.2,52.5,5.2,0.0,9.9
321,20240209,2.4,2.4,7.1,-2.1,69.9,7.2,0.0,9.2
322,20240209,0.8,3.8,10.8,-1.3,52.3,6.2,0.0,12.1
323,20240210,4.1,1.9,3.3,-0.4,58.1,9.7,0.0,3.7
324,20240210,2.2,2.5,8.6,-1.5,54.0,7.3,0.0,10.1
325,20240210,0.6,3.2,9.3,-1.8,78.0,8.4,0.0,11.1
326,20240210,7.9,8.0,10.0,6.9,66.4,2.1,1.0,3.1
327,20240210,0.8,-0.3,6.9,-5.4,81.3,4.7,0.0,12.3
328,20240210,0.8,2.0,9.1,-3.7,76.0,9.1,0.0,12.8
329,20240210,2.6,4.1,11.7,-1.2,58.4,8.4,0.0,12.9
330,20240210,0.7,2.3,10.6,-4.2,61.0,9.2,0.0,14.8
331,20240211,1.3,-1.5,5.4,-7.4,73.3,6.0,0.0,12.8
332,20240211,1.5,-0.2,6.5,-6.1,79.0,4.0,0.0,12.6
333,20240211,1.4,4.7,10.1,-0.2,39.3,8.9,0.0,10.3
334,20240211,5.0,8.7,11.8,6.1,48.8,5.7,0.0,5.700000000000001
335,20240211,1.5,-1.5,2.9,-8.3,77.8,5.4,0.0,11.2
336,20240211,1.4,1.6,8.2,-3.8,76.1,4.7,0.0,12.0
337,20240211,3.3,3.3,8.1,-1.2,52.0,6.1,0.0,9.3
338,20240211,2.0,1.0,7.5,-5.3,63.0,8.0,0.0,12.8
339,20240212,3.3,-3.6,4.1,-15.2,59.5,-9.0,0.0,19.3
340,20240212,0.9,1.9,10.5,-4.2,66.5,9.5,0.0,14.7
341,20240212,2.0,5.0,11.4,-1.3,50.3,9.6,0.0,12.7
342,20240212,0.9,1.6,10.9,-5.5,66.1,9.4,0.0,16.4
343,20240212,1.1,-0.8,9.3,-9.1,59.3,7.7,0.0,18.4
344,20240212,0.9,0.5,10.5,-6.8,65.1,9.0,0.0,17.3
345,20240212,1.5,3.0,13.6,-5.9,62.5,10.0,0.0,19.5
346,20240212,2.3,4.2,14.2,-3.8,50.3,9.1,0.0,18.0
347,20240213,1.6,5.5,13.4,-3.5,81.4,6.5,0.0,16.9
348,20240213,0.8,6.0,14.2,-1.8,62.4,8.3,0.0,16.0
349,20240213,2.5,11.3,18.0,3.1,58.9,9.9,0.0,14.9
