경매시간,품목(품종),규격(전체),경락가,거래량
0,느타리버섯(느타리버섯(일반)),1kg,1982,1
12/16 12:38:53,느타리버섯(기타느타리버섯),1kg,3150,5
12/16 12:38:36,느타리버섯(기타느타리버섯),1kg,3250,5
12/16 12:33:00,느타리버섯(느타리버섯(일반)),1kg,2385,30
12/16 12:32:22,느타리버섯(느타리버섯(일반)),1kg,3500,20
12/16 12:32:22,느타리버섯(느타리버섯(일반)),1kg,3500,10
12/16 12:32:22,느타리버섯(느타리버섯(일반)),1kg,3500,10
12/16 12:32:22,느타리버섯(느타리버섯(일반)),1kg,3500,10
12/16 12:32:22,느타리버섯(느타리버섯(일반)),1kg,3500,5
12/16 12:32:22,느타리버섯(느타리버섯(일반)),1kg,3500,10
12/16 12:32:22,느타리버섯(느타리버섯(일반)),1kg,3500,35
12/16 12:31:31,느타리버섯(느타리버섯(일반)),1kg,2500,20
12/16 12:30:15,느타리버섯(느타리버섯(일반)),1kg,2750,50
12/16 12:30:15,느타리버섯(느타리버섯(일반)),1kg,3000,30
12/16 12:23:31,느타리버섯(느타리버섯(일반)),1kg,2750,70
12/16 12:21:56,느타리버섯(느타리버섯(일반)),1kg,650,1
12/16 12:21:52,느타리버섯(느타리버섯(일반)),1kg,2800,2
12/16 12:21:47,느타리버섯(느타리버섯(일반)),1kg,3150,3
12/16 12:21:40,느타리버섯(느타리버섯(일반)),1kg,4400,18
12/16 12:21:11,느타리버섯(느타리버섯(일반)),1kg,5000,11
12/16 12:21:03,느타리버섯(느타리버섯(일반)),1kg,2000,3
12/16 12:20:58,느타리버섯(느타리버섯(일반)),1kg,2500,5
12/16 12:20:54,느타리버섯(느타리버섯(일반)),1kg,2350,50
12/16 12:20:48,느타리버섯(느타리버섯(일반)),1kg,3350,19
12/16 12:20:44,느타리버섯(느타리버섯(일반)),1kg,3250,20
12/16 12:19:45,느타리버섯(느타리버섯(일반)),1kg,5000,4
12/16 12:19:43,느타리버섯(느타리버섯(일반)),1kg,2250,12
