경매시간,품목(품종),규격(전체),경락가,거래량
0,느타리버섯(느타리버섯(일반)),1kg,2100,5
0,느타리버섯(애느타리),1kg,2750,10
05/16 12:58:33,느타리버섯(느타리버섯(일반)),1kg,3750,1
05/16 12:58:28,느타리버섯(느타리버섯(일반)),1kg,5900,12
05/16 12:58:24,느타리버섯(느타리버섯(일반)),1kg,6000,5
05/16 12:55:26,느타리버섯(느타리버섯(일반)),1kg,5650,18
05/16 12:55:21,느타리버섯(느타리버섯(일반)),1kg,6750,24
05/16 12:55:09,느타리버섯(느타리버섯(일반)),1kg,7000,24
05/16 12:52:50,느타리버섯(느타리버섯(일반)),1kg,3500,5
05/16 12:45:19,느타리버섯(느타리버섯(일반)),1kg,3000,20
05/16 12:45:19,느타리버섯(느타리버섯(일반)),1kg,3000,10
05/16 12:45:19,느타리버섯(느타리버섯(일반)),1kg,3000,30
05/16 12:45:19,느타리버섯(느타리버섯(일반)),1kg,3000,10
05/16 12:45:19,느타리버섯(느타리버섯(일반)),1kg,3000,60
05/16 12:45:19,느타리버섯(느타리버섯(일반)),1kg,3000,20
05/16 12:45:04,느타리버섯(느타리버섯(일반)),1kg,2500,50
05/16 12:38:35,느타리버섯(애느타리),1kg,2750,3
05/16 12:38:35,느타리버섯(애느타리),1kg,2750,3
05/16 12:38:35,느타리버섯(애느타리),1kg,2750,2
05/16 12:38:35,느타리버섯(애느타리),1kg,2750,1
05/16 12:38:35,느타리버섯(애느타리),1kg,2750,3
05/16 12:38:35,느타리버섯(애느타리),1kg,2750,5
05/16 12:34:05,느타리버섯(느타리버섯(일반)),1kg,2650,10
05/16 12:18:58,느타리버섯(느타리버섯(일반)),1kg,2650,30
05/16 12:13:03,느타리버섯(원형느타리),1kg,2350,15
05/16 12:12:58,느타리버섯(원형느타리),1kg,2200,15
05/16 12:12:51,느타리버섯(원형느타리),1kg,2250,10
05/16 12:12:47,느타리버섯(원형느타리),1kg,2250,10
05/16 12:12:33,느타리버섯(느타리버섯(일반)),1kg,2000,2
05/16 12:12:26,느타리버섯(느타리버섯(일반)),1kg,3950,24
05/16 12:12:12,느타리버섯(느타리버섯(일반)),1kg,6100,20
05/16 12:11:11,느타리버섯(느타리버섯(일반)),1kg,2650,5
05/16 12:11:11,느타리버섯(느타리버섯(일반)),1kg,2650,20
05/16 12:11:11,느타리버섯(느타리버섯(일반)),1kg,2650,20
05/16 12:11:10,느타리버섯(느타리버섯(일반)),1kg,2650,10
05/16 12:11:10,느타리버섯(느타리버섯(일반)),1kg,2650,10
05/16 12:11:09,느타리버섯(느타리버섯(일반)),1kg,2650,20
05/16 12:11:09,느타리버섯(느타리버섯(일반)),1kg,2650,10
05/16 12:11:09,느타리버섯(느타리버섯(일반)),1kg,2650,15
05/16 12:11:08,느타리버섯(느타리버섯(일반)),1kg,2650,30
05/16 12:11:08,느타리버섯(느타리버섯(일반)),1kg,2650,10
05/16 12:11:07,느타리버섯(느타리버섯(일반)),1kg,3150,80
05/16 12:10:37,느타리버섯(느타리버섯(일반)),1kg,3150,7
05/16 12:10:31,느타리버섯(느타리버섯(일반)),1kg,5650,20
05/16 12:09:26,느타리버섯(애느타리),1kg,3250,15
05/16 12:09:26,느타리버섯(애느타리),1kg,3250,5
05/16 12:09:25,느타리버섯(애느타리),1kg,3250,10
05/16 12:09:25,느타리버섯(애느타리),1kg,3250,55
05/16 12:09:25,느타리버섯(애느타리),1kg,3250,10
05/16 12:09:24,느타리버섯(애느타리),1kg,3250,10
05/16 12:09:23,느타리버섯(애느타리),1kg,3250,5
05/16 12:09:23,느타리버섯(애느타리),1kg,3250,20
05/16 12:09:23,느타리버섯(애느타리),1kg,3250,20
05/16 12:09:22,느타리버섯(애느타리),1kg,3250,20
05/16 12:07:39,느타리버섯(애느타리),1kg,2400,60
05/16 12:07:38,느타리버섯(애느타리),1kg,2400,60
05/16 11:47:01,느타리버섯(기타느타리버섯),1kg,3650,5
05/16 11:46:54,느타리버섯(기타느타리버섯),1kg,5000,12
