경매시간,품목(품종),규격(전체),경락가,거래량
0,느타리버섯(느타리버섯(일반)),1kg,3000,30
08/16 12:45:55,느타리버섯(애느타리),1kg,2750,2
08/16 12:45:55,느타리버섯(애느타리),1kg,2750,5
08/16 12:45:55,느타리버섯(애느타리),1kg,2750,2
08/16 12:45:55,느타리버섯(애느타리),1kg,2750,2
08/16 12:45:54,느타리버섯(애느타리),1kg,2750,1
08/16 12:45:54,느타리버섯(애느타리),1kg,2750,5
08/16 12:32:12,느타리버섯(느타리버섯(일반)),1kg,2500,35
08/16 12:30:56,느타리버섯(느타리버섯(일반)),1kg,2750,10
08/16 12:30:56,느타리버섯(느타리버섯(일반)),1kg,2750,40
08/16 12:30:56,느타리버섯(느타리버섯(일반)),1kg,2750,10
08/16 12:30:56,느타리버섯(느타리버섯(일반)),1kg,2750,10
08/16 12:30:56,느타리버섯(느타리버섯(일반)),1kg,2750,20
08/16 12:30:56,느타리버섯(느타리버섯(일반)),1kg,2750,10
08/16 12:30:56,느타리버섯(느타리버섯(일반)),1kg,2750,10
08/16 12:30:56,느타리버섯(느타리버섯(일반)),1kg,2500,50
08/16 12:28:36,느타리버섯(느타리버섯(일반)),1kg,2000,50
08/16 12:24:14,느타리버섯(느타리버섯(일반)),1kg,2500,10
08/16 12:24:01,느타리버섯(느타리버섯(일반)),1kg,5000,15
08/16 12:23:56,느타리버섯(느타리버섯(일반)),1kg,6150,25
08/16 12:23:53,느타리버섯(느타리버섯(일반)),1kg,6000,25
08/16 12:23:49,느타리버섯(느타리버섯(일반)),1kg,2800,1
08/16 12:23:43,느타리버섯(느타리버섯(일반)),1kg,3800,1
08/16 12:23:40,느타리버섯(느타리버섯(일반)),1kg,5000,1
08/16 12:23:33,느타리버섯(느타리버섯(일반)),1kg,8500,9
08/16 12:18:44,느타리버섯(느타리버섯(일반)),1kg,1650,6
08/16 12:18:39,느타리버섯(느타리버섯(일반)),1kg,4500,2
08/16 12:18:36,느타리버섯(느타리버섯(일반)),1kg,6000,15
08/16 12:18:30,느타리버섯(느타리버섯(일반)),1kg,9750,21
08/16 12:18:25,느타리버섯(느타리버섯(일반)),1kg,9650,21
08/16 12:15:18,느타리버섯(느타리버섯(일반)),1kg,1250,4
08/16 12:15:13,느타리버섯(느타리버섯(일반)),1kg,4650,4
08/16 12:15:07,느타리버섯(느타리버섯(일반)),1kg,5300,6
08/16 12:15:03,느타리버섯(느타리버섯(일반)),1kg,5750,11
08/16 12:14:17,느타리버섯(느타리버섯(일반)),1kg,6750,28
08/16 12:13:48,느타리버섯(느타리버섯(일반)),1kg,2350,8
08/16 12:13:43,느타리버섯(느타리버섯(일반)),1kg,5300,17
08/16 12:13:20,느타리버섯(느타리버섯(일반)),1kg,1600,20
08/16 12:13:18,느타리버섯(느타리버섯(일반)),1kg,1600,20
08/16 12:13:15,느타리버섯(느타리버섯(일반)),1kg,1600,20
08/16 12:13:13,느타리버섯(느타리버섯(일반)),1kg,1600,20
08/16 12:13:10,느타리버섯(느타리버섯(일반)),1kg,1650,20
08/16 12:13:08,느타리버섯(느타리버섯(일반)),1kg,1600,20
08/16 12:13:07,느타리버섯(느타리버섯(일반)),1kg,1600,20
08/16 12:13:05,느타리버섯(느타리버섯(일반)),1kg,1600,20
08/16 12:13:03,느타리버섯(느타리버섯(일반)),1kg,1600,20
08/16 12:13:01,느타리버섯(느타리버섯(일반)),1kg,1600,20
08/16 12:12:59,느타리버섯(느타리버섯(일반)),1kg,1600,20
08/16 12:12:57,느타리버섯(느타리버섯(일반)),1kg,1600,20
08/16 12:12:55,느타리버섯(느타리버섯(일반)),1kg,1600,20
08/16 12:12:51,느타리버섯(느타리버섯(일반)),1kg,1650,20
08/16 12:12:38,느타리버섯(느타리버섯(일반)),1kg,1950,20
08/16 12:12:28,느타리버섯(느타리버섯(일반)),1kg,1900,20
08/16 12:12:26,느타리버섯(느타리버섯(일반)),1kg,2000,20
08/16 11:48:14,느타리버섯(느타리버섯(일반)),1kg,1750,5
08/16 11:48:13,느타리버섯(느타리버섯(일반)),1kg,1750,10
08/16 11:48:13,느타리버섯(느타리버섯(일반)),1kg,1750,10
08/16 11:46:47,느타리버섯(원형느타리),1kg,300,35
08/16 11:46:35,느타리버섯(원형느타리),1kg,1800,10
08/16 11:46:32,느타리버섯(원형느타리),1kg,1800,10
08/16 11:46:31,느타리버섯(느타리버섯(일반)),1kg,2000,10
08/16 11:46:27,느타리버섯(원형느타리),1kg,2000,10
08/16 11:46:23,느타리버섯(원형느타리),1kg,1900,10
08/16 11:45:29,느타리버섯(느타리버섯(일반)),1kg,6000,20
08/16 11:45:27,느타리버섯(기타느타리버섯),1kg,5500,10
