경매시간,품목(품종),규격(전체),경락가,거래량
0,느타리버섯(느타리버섯(일반)),1kg,947,1
0,느타리버섯(느타리버섯(일반)),1kg,3561,1
09/16 12:49:22,느타리버섯(애느타리),1kg,3750,1
09/16 12:49:22,느타리버섯(애느타리),1kg,3750,17
09/16 12:49:22,느타리버섯(애느타리),1kg,3750,2
09/16 12:49:22,느타리버섯(애느타리),1kg,3750,2
09/16 12:49:22,느타리버섯(애느타리),1kg,3750,5
09/16 12:49:22,느타리버섯(애느타리),1kg,3750,5
09/16 12:45:36,느타리버섯(느타리버섯(일반)),1kg,4505,5
09/16 12:44:40,느타리버섯(느타리버섯(일반)),1kg,3500,5
09/16 12:42:45,느타리버섯(느타리버섯(일반)),1kg,4000,30
09/16 12:42:45,느타리버섯(느타리버섯(일반)),1kg,4000,10
09/16 12:42:45,느타리버섯(느타리버섯(일반)),1kg,3750,50
09/16 12:42:45,느타리버섯(느타리버섯(일반)),1kg,4000,15
09/16 12:42:45,느타리버섯(느타리버섯(일반)),1kg,4000,10
09/16 12:42:45,느타리버섯(느타리버섯(일반)),1kg,4000,5
09/16 12:42:45,느타리버섯(느타리버섯(일반)),1kg,4000,10
09/16 12:42:45,느타리버섯(느타리버섯(일반)),1kg,4000,5
09/16 12:42:45,느타리버섯(느타리버섯(일반)),1kg,4000,15
09/16 12:42:44,느타리버섯(느타리버섯(일반)),1kg,6900,14
09/16 12:42:39,느타리버섯(느타리버섯(일반)),1kg,6000,2
09/16 12:42:35,느타리버섯(느타리버섯(일반)),1kg,7100,21
09/16 12:42:29,느타리버섯(느타리버섯(일반)),1kg,5300,2
09/16 12:42:24,느타리버섯(느타리버섯(일반)),1kg,6250,7
09/16 12:42:19,느타리버섯(느타리버섯(일반)),1kg,7400,8
09/16 12:42:15,느타리버섯(느타리버섯(일반)),1kg,8500,26
09/16 12:42:08,느타리버섯(느타리버섯(일반)),1kg,4650,9
09/16 12:41:58,느타리버섯(느타리버섯(일반)),1kg,8750,30
09/16 12:41:54,느타리버섯(느타리버섯(일반)),1kg,8500,30
09/16 12:41:49,느타리버섯(느타리버섯(일반)),1kg,5100,24
09/16 12:41:43,느타리버섯(느타리버섯(일반)),1kg,8500,35
09/16 12:41:40,느타리버섯(느타리버섯(일반)),1kg,8250,35
09/16 12:38:36,느타리버섯(느타리버섯(일반)),1kg,3000,7
