경매시간,품목(품종),규격(전체),경락가,거래량
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,70
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,20
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,10
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,5
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,5
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,40
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,10
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,10
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,5
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,10
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,5
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,10
07/15 12:55:27,느타리버섯(애느타리),1kg,3250,30
07/15 12:52:06,느타리버섯(기타느타리버섯),1kg,500,25
07/15 12:51:41,느타리버섯(기타느타리버섯),1kg,1400,60
07/15 12:33:34,느타리버섯(기타느타리버섯),1kg,3500,20
07/15 12:33:34,느타리버섯(기타느타리버섯),1kg,3500,10
07/15 12:33:34,느타리버섯(기타느타리버섯),1kg,3500,20
07/15 12:33:34,느타리버섯(기타느타리버섯),1kg,3500,20
07/15 12:29:30,느타리버섯(느타리버섯(일반)),1kg,500,1
07/15 12:29:27,느타리버섯(느타리버섯(일반)),1kg,3000,14
07/15 12:15:38,느타리버섯(느타리버섯(일반)),1kg,1100,10
07/15 12:15:32,느타리버섯(느타리버섯(일반)),1kg,2700,10
07/15 12:15:24,느타리버섯(느타리버섯(일반)),1kg,3750,2
07/15 12:15:20,느타리버섯(느타리버섯(일반)),1kg,6000,20
07/15 12:15:15,느타리버섯(느타리버섯(일반)),1kg,7250,31
07/15 12:15:11,느타리버섯(느타리버섯(일반)),1kg,7500,31
07/15 12:13:25,느타리버섯(느타리버섯(일반)),1kg,3000,4
07/15 12:13:21,느타리버섯(느타리버섯(일반)),1kg,4350,6
07/15 12:13:16,느타리버섯(느타리버섯(일반)),1kg,5000,25
07/15 12:12:38,느타리버섯(느타리버섯(일반)),1kg,1400,6
07/15 12:11:56,느타리버섯(느타리버섯(일반)),1kg,4150,27
07/15 12:11:52,느타리버섯(느타리버섯(일반)),1kg,4150,12
07/15 12:11:46,느타리버섯(느타리버섯(일반)),1kg,4750,40
07/15 12:11:40,느타리버섯(느타리버섯(일반)),1kg,5900,14
07/15 12:11:35,느타리버섯(느타리버섯(일반)),1kg,7050,22
07/15 12:11:29,느타리버섯(느타리버섯(일반)),1kg,2300,4
07/15 12:11:26,느타리버섯(느타리버섯(일반)),1kg,3850,14
07/15 12:11:21,느타리버섯(느타리버섯(일반)),1kg,4250,27
07/15 12:10:56,느타리버섯(느타리버섯(일반)),1kg,7600,27
07/15 12:07:53,느타리버섯(느타리버섯(일반)),1kg,6000,15
07/15 12:03:41,느타리버섯(느타리버섯(일반)),1kg,2750,6
07/15 12:03:32,느타리버섯(느타리버섯(일반)),1kg,4750,7
07/15 12:03:26,느타리버섯(느타리버섯(일반)),1kg,7150,25
07/15 11:39:58,느타리버섯(기타느타리버섯),1kg,4500,4
07/15 11:39:52,느타리버섯(기타느타리버섯),1kg,7350,17
07/15 11:39:48,느타리버섯(기타느타리버섯),1kg,2000,9
07/15 11:39:42,느타리버섯(기타느타리버섯),1kg,3150,7
07/15 11:39:36,느타리버섯(기타느타리버섯),1kg,4000,10
07/15 11:39:32,느타리버섯(기타느타리버섯),1kg,4000,10
07/15 11:39:18,느타리버섯(기타느타리버섯),1kg,4000,10
07/15 11:39:14,느타리버섯(기타느타리버섯),1kg,4000,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1750,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1750,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1750,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1500,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1500,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1500,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1750,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1500,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1500,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1500,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1750,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1750,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1750,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1500,5
07/15 08:44:20,느타리버섯(애느타리),1kg,1500,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1500,5
07/15 08:44:20,느타리버섯(애느타리),1kg,1500,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1750,10
07/15 08:44:20,느타리버섯(애느타리),1kg,1500,10
07/15 08:31:27,느타리버섯(애느타리),1kg,1250,70
07/15 08:28:35,느타리버섯(기타느타리버섯),1kg,1750,2
07/15 08:28:35,느타리버섯(기타느타리버섯),1kg,1750,10
07/15 08:28:35,느타리버섯(기타느타리버섯),1kg,1750,10
07/15 08:28:35,느타리버섯(기타느타리버섯),1kg,1750,3
07/15 08:28:35,느타리버섯(기타느타리버섯),1kg,1750,10
07/15 08:28:35,느타리버섯(기타느타리버섯),1kg,1750,15
07/15 08:28:35,느타리버섯(기타느타리버섯),1kg,1750,10
07/15 08:27:54,느타리버섯(기타느타리버섯),1kg,600,30
07/15 08:27:43,느타리버섯(기타느타리버섯),1kg,1300,25
07/15 08:27:42,느타리버섯(기타느타리버섯),1kg,1300,25
07/15 08:27:15,느타리버섯(기타느타리버섯),1kg,150,100
07/15 08:27:15,느타리버섯(기타느타리버섯),1kg,150,40
07/15 08:27:15,느타리버섯(기타느타리버섯),1kg,150,100
07/15 08:27:15,느타리버섯(기타느타리버섯),1kg,150,100
07/15 08:27:15,느타리버섯(기타느타리버섯),1kg,150,50
07/15 08:27:15,느타리버섯(기타느타리버섯),1kg,150,50
07/15 08:27:15,느타리버섯(기타느타리버섯),1kg,150,250
07/15 08:27:15,느타리버섯(기타느타리버섯),1kg,150,100
07/15 08:27:15,느타리버섯(기타느타리버섯),1kg,150,200
07/15 08:27:15,느타리버섯(기타느타리버섯),1kg,150,30
07/15 08:27:15,느타리버섯(기타느타리버섯),1kg,150,80
07/15 08:27:15,느타리버섯(기타느타리버섯),1kg,150,100
07/15 07:18:30,느타리버섯(기타느타리버섯),1kg,150,100
07/15 07:18:29,느타리버섯(기타느타리버섯),1kg,150,100
07/15 07:18:28,느타리버섯(기타느타리버섯),1kg,150,100
07/15 07:18:27,느타리버섯(기타느타리버섯),1kg,150,100
07/15 07:18:25,느타리버섯(기타느타리버섯),1kg,150,100
07/15 06:42:27,느타리버섯(기타느타리버섯),1kg,1400,30
07/15 06:42:26,느타리버섯(기타느타리버섯),1kg,1400,10
07/15 06:42:25,느타리버섯(기타느타리버섯),1kg,1400,40
07/15 06:42:22,느타리버섯(기타느타리버섯),1kg,1400,20
07/15 06:37:45,느타리버섯(기타느타리버섯),1kg,150,500
07/15 06:36:21,느타리버섯(기타느타리버섯),1kg,1400,30
07/15 06:26:08,느타리버섯(애느타리),1kg,1500,5
07/15 06:25:56,느타리버섯(애느타리),1kg,150,100
07/15 06:25:55,느타리버섯(애느타리),1kg,150,200
07/15 06:25:50,느타리버섯(애느타리),1kg,150,200
07/15 06:16:58,느타리버섯(애느타리),1kg,1500,5
07/15 06:16:57,느타리버섯(애느타리),1kg,1500,5
07/15 06:16:55,느타리버섯(애느타리),1kg,1500,10
07/15 05:58:40,느타리버섯(원형느타리),1kg,1100,3
07/15 05:58:40,느타리버섯(원형느타리),1kg,1100,3
07/15 05:58:26,느타리버섯(원형느타리),1kg,2500,20
07/15 05:58:26,느타리버섯(원형느타리),1kg,2500,20
07/15 05:54:47,느타리버섯(느타리버섯(일반)),1kg,4350,5
07/15 05:54:41,느타리버섯(느타리버섯(일반)),1kg,4300,5
07/15 05:54:33,느타리버섯(느타리버섯(일반)),1kg,4000,5
07/15 05:41:28,느타리버섯(느타리버섯(일반)),1kg,2800,20
