TM,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
20240101,108,1.7,1435,18,3.2,1525,18,4.5,1518,3.3,7.3,1255,-0.3,402,0.5,-0.2,-4.7,83.4,65.0,1312,6.3,1.3,0.9,-9.00,1016.1,1026.9,1029.4,934,1024.8,2351,6.4,4.3,9.6,-9.0,7.44,1.87,1200,0.0,0.0,2.92,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.4,1,2.8,6.3,9.9,15.7,18.1
20240101,136,0.6,532,11,3.1,1211,14,4.9,1208,3.2,8.5,1531,-1.4,124,-0.8,2.9,-2.8,76.6,52.0,1533,5.8,1.3,0.9,-9.00,1011.0,1028.7,1031.8,1002,1026.0,2352,6.8,4.1,9.7,-9.0,7.71,1.65,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240101,168,2.6,2228,9,7.0,1022,9,10.1,1034,6.5,9.9,1530,2.9,235,0.1,6.2,-1.8,64.1,49.0,1443,6.1,2.4,1.7,-9.00,1018.7,1026.9,1029.1,958,1025.3,2400,3.8,7.0,9.9,-9.0,10.94,1.98,1200,-9.0,0.2,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,6.8,9.2,12.8,18.7,19.6
20240101,201,0.7,625,25,2.6,1552,27,3.9,1549,1.2,5.6,1420,-3.1,315,0.1,-0.2,-6.1,93.3,70.0,1451,6.2,-9.0,-9.0,-9.00,1022.2,1028.3,1030.9,1007,1026.3,2359,7.0,-9.0,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240101,238,0.6,504,34,1.7,1530,36,3.6,1554,2.7,7.3,1513,-1.0,244,0.7,4.2,-5.9,87.8,62.0,1359,6.5,-9.0,-9.0,-9.00,1005.8,1027.4,1030.2,1008,1025.4,1937,5.1,2.4,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240101,257,1.7,1508,5,3.8,1040,5,7.3,1032,7.1,13.2,1338,1.4,203,0.2,2.3,-4.4,62.9,38.0,1339,6.2,2.3,1.6,-9.00,1025.6,1026.4,1028.9,1013,1024.7,1,4.0,5.5,9.8,-9.0,9.97,1.98,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240101,273,1.0,855,11,2.7,1225,9,4.6,1255,2.5,7.1,1441,-2.0,334,-0.2,2.4,-6.8,83.8,59.0,1423,6.0,-9.0,-9.0,-9.00,1005.6,1027.3,1030.2,947,1024.6,2353,3.1,6.0,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240101,295,1.1,933,27,2.2,350,34,3.7,1139,5.2,9.8,1559,0.9,712,0.3,4.9,-4.6,71.8,50.0,1600,6.2,-9.0,-9.0,-9.00,1021.5,1027.2,1030.0,1003,1025.5,2343,4.4,6.7,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240102,106,1.6,1385,34,4.8,704,32,10.1,330,6.6,10.1,1332,3.5,55,-1.9,3.3,-2.6,54.9,39.0,1334,5.3,-9.0,-9.0,-9.00,1014.7,1019.7,1023.0,1,1018.0,1346,6.9,6.0,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240102,135,2.4,2046,27,4.7,816,27,7.6,1344,4.0,5.5,1320,2.2,2333,-0.9,4.6,1.7,70.3,61.0,1520,5.7,1.1,0.8,-9.00,992.0,1022.2,1025.7,1,1020.4,2229,8.4,0.3,9.8,-9.0,3.39,0.88,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240102,165,1.7,1460,9,5.3,1616,7,7.1,1613,5.4,7.4,1425,3.6,308,1.6,5.5,-4.0,76.6,68.0,52,6.9,1.0,0.7,-9.00,1017.3,1022.9,1026.2,3,1020.6,2313,8.0,0.0,9.9,-9.0,4.11,0.72,1300,-9.0,4.2,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,7.4,9.5,11.9,15.8,17.7
20240102,192,0.4,375,36,1.6,1648,36,3.4,1646,5.6,11.6,1504,0.7,807,0.5,5.8,-3.5,71.4,44.0,1539,6.3,1.9,1.3,-9.00,1018.1,1021.8,1025.7,2,1019.3,1427,3.8,8.3,9.9,-9.0,10.40,1.83,1200,0.0,0.9,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240102,236,0.6,559,27,3.4,1430,27,5.6,1424,4.3,7.2,1203,2.0,2346,1.0,5.2,0.2,80.4,57.0,1444,6.6,-9.0,-9.0,-9.00,1020.9,1022.6,1025.7,2,1021.0,2354,9.3,0.2,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240102,255,1.5,1274,32,4.4,1051,32,6.7,1046,8.0,11.7,1548,5.1,555,0.8,5.9,1.9,61.8,45.0,1547,6.5,2.5,1.7,-9.00,1014.7,1021.0,1025.3,1,1018.5,1505,2.6,7.5,9.9,-9.0,9.79,1.75,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240102,272,4.1,3500,32,7.5,524,32,12.5,1418,3.3,5.3,1410,1.1,148,-1.0,2.3,-0.9,73.6,61.0,1516,5.7,-9.0,-9.0,-9.00,995.5,1021.7,1025.3,1,1019.9,2325,7.5,1.4,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20240102,294,0.9,769,32,2.9,1113,34,6.3,1158,7.3,10.3,1408,4.4,1,1.9,6.3,1.0,70.6,50.0,1515,7.1,-9.0,-9.0,-9.00,1015.9,1021.5,1025.7,1,1019.3,2238,6.5,6.8,9.9,-9.0,-9.00,-9.00,-9,0.1,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
