TM,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
20190101,108,2.1,1810,27,4.3,1340,29,8.6,1238,-5.0,-0.6,1525,-8.2,631,-14.1,-3.9,-12.8,49.5,34.0,2038,2.1,1.4,1.0,-9.00,1022.6,1033.8,1035.8,306,1031.3,1357,3.4,7.5,9.6,-9.0,7.84,1.42,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.6,6.1,9.1,14.9,17.1
20190101,136,2.2,1870,32,7.0,1514,32,11.3,1609,-4.0,1.9,1423,-10.2,805,-11.5,-5.3,-14.0,56.9,38.0,15,2.6,1.8,1.3,-9.00,1014.2,1032.3,1034.7,134,1029.3,1341,3.5,7.1,9.7,-9.0,9.89,1.83,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190101,168,5.9,5070,32,9.6,329,32,18.8,443,1.6,5.6,1333,-0.4,1,-6.2,2.5,-4.2,56.1,35.0,1,3.9,2.7,1.9,-9.00,1023.7,1031.9,1033.4,943,1029.8,1356,4.3,7.1,9.9,-9.0,8.28,1.74,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.5,9.2,13.0,18.0,19.0
20190101,201,1.9,1619,27,5.3,1251,27,8.1,1212,-6.1,0.1,1511,-11.2,628,-12.2,-5.0,-17.1,63.5,36.0,1542,2.4,-9.0,-9.0,-9.00,1028.1,1034.4,1036.5,259,1031.7,1423,2.8,7.7,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190101,238,1.3,1098,29,3.9,1914,32,7.2,1628,-4.1,0.2,1314,-8.1,756,-9.2,-2.5,-11.1,67.3,57.0,1144,3.1,-9.0,-9.0,-9.00,1012.1,1034.1,1036.4,2,1031.5,1326,5.8,0.1,9.8,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190101,258,4.8,4188,32,8.6,1718,32,11.9,1741,1.1,4.1,1205,-1.7,49,-5.3,0.2,-4.1,62.6,47.0,1,4.2,1.6,1.1,-9.00,1033.0,1033.4,1034.9,3,1031.7,1418,7.6,3.4,9.9,-9.0,4.01,1.22,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190101,276,2.5,2145,25,7.3,1407,25,9.4,1406,-4.8,1.1,1329,-10.9,725,-12.0,-4.4,-14.9,58.6,36.0,41,2.5,1.9,1.3,-9.00,1005.4,1032.0,1034.9,806,1028.5,1343,3.3,6.1,9.7,-9.0,9.92,1.89,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190102,90,1.2,1064,29,3.5,1206,29,6.8,1202,-1.4,4.5,1421,-6.3,753,-21.5,-2.7,-9.9,20.9,11.0,1357,1.1,-9.0,-9.0,-9.00,1027.3,1029.6,1031.8,918,1027.9,1417,0.1,8.9,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20190102,112,2.2,1898,34,4.8,2129,32,6.5,1209,-3.9,0.0,1438,-6.4,109,-13.3,-3.9,-14.7,48.8,31.0,1342,2.2,2.0,1.4,-9.00,1025.6,1034.6,1036.5,935,1033.3,1435,0.0,9.1,9.7,-9.0,10.46,1.83,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.3,4.8,7.8,13.0,15.9
20190102,137,3.0,2626,25,5.3,154,23,9.0,152,-2.1,2.4,1404,-5.4,421,-14.2,-1.9,-8.9,39.9,26.0,1433,2.1,-9.0,-9.0,-9.00,1021.3,1033.7,1035.6,857,1031.3,1406,0.1,8.2,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
