TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20210102,169,6.5,5620,36,10.3,617,36,13.6,616,3.2,5.4,349,0.8,1444,-1.6,4.3,-0.1,71.5,51.0,342,5.4,1.6,1.1,-9.00,1019.8,1029.3,1032.8,2350,1025.4,430,8.5,0.5,9.9,-9.0,3.20,0.80,1000,0.2,-9.0,4.42,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210102,203,1.3,1158,29,4.0,1352,34,7.7,1407,-4.2,0.1,1308,-8.0,334,-15.7,-3.5,-14.5,42.8,22.0,1300,1.8,-9.0,-9.0,-9.00,1019.4,1029.8,1032.4,2350,1026.2,9,0.0,8.5,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210102,243,1.2,1033,32,2.6,1540,34,5.0,1539,-1.8,1.4,1440,-6.2,2338,-6.1,2.4,-1.1,73.9,45.0,1307,4.0,-9.0,-9.0,-9.00,1028.4,1030.0,1032.8,2359,1025.3,1,4.0,7.9,9.8,-9.0,-9.00,-9.00,-9,0.3,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210102,259,2.3,1964,34,6.2,1555,36,10.4,1436,0.4,4.9,1232,-3.0,2357,-5.5,1.9,-6.6,66.4,36.0,1629,4.2,2.0,1.4,-9.00,1027.5,1028.8,1032.5,2354,1025.3,332,3.9,7.3,9.9,-9.0,9.34,1.77,1200,0.1,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210102,277,2.3,2020,27,6.9,1334,27,12.3,1329,-2.1,2.9,1407,-7.4,608,-13.9,-1.9,-9.8,46.8,16.0,1421,2.3,-9.0,-9.0,-9.00,1021.1,1026.3,1028.8,2123,1024.0,120,0.4,8.5,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210103,93,1.1,958,25,4.0,1513,25,6.5,1510,-8.1,-0.9,1440,-14.5,755,-17.1,-7.5,-16.8,51.1,24.0,1430,1.6,1.2,0.8,-9.00,1021.5,1034.1,1036.3,920,1031.8,2,1.5,7.4,9.6,-9.0,9.09,1.76,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,1.2,5.0,8.5,15.0,17.1
20210103,114,0.7,636,29,2.4,1324,25,5.1,1226,-5.6,-1.0,1515,-10.5,733,-14.8,-5.7,-16.9,50.5,27.0,1150,2.0,1.2,0.8,-9.00,1014.6,1034.1,1036.0,922,1031.5,1,3.1,5.6,9.7,-9.0,9.04,1.87,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210103,138,3.0,2613,29,7.4,1149,29,10.9,1143,-0.7,2.9,1547,-4.1,406,-15.4,-1.0,-9.5,33.0,20.0,1130,1.9,2.7,1.9,-9.00,1031.1,1031.6,1033.1,900,1028.9,1,6.6,6.7,9.8,-9.0,9.34,1.80,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,7.8,11.1,13.3,16.8,17.5
20210103,170,1.2,1045,32,3.8,1316,29,7.5,1305,1.4,4.6,1251,-1.9,1,-5.7,0.7,-7.1,59.3,47.0,1258,4.0,-9.0,-9.0,-9.00,1028.8,1033.3,1034.9,956,1031.9,1648,6.8,5.8,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210103,211,2.3,1984,27,4.8,1400,16,9.4,1255,-5.9,-1.1,1456,-10.7,130,-17.8,-5.2,-13.8,39.8,21.0,1358,1.5,-9.0,-9.0,-9.00,1007.1,1033.3,1035.4,928,1031.0,1357,1.6,6.3,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210103,244,0.9,769,2,4.2,1341,36,8.7,1251,-4.1,1.0,1308,-9.5,423,-9.6,0.2,-9.0,67.6,44.0,1016,3.0,-9.0,-9.0,-9.00,1002.8,1034.6,1036.2,533,1032.8,1637,7.9,4.9,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210103,260,1.7,1450,2,4.9,1319,2,8.4,1110,-0.1,3.4,1329,-5.2,18,-7.1,-1.1,-11.0,60.0,43.0,1300,3.6,-9.0,-9.0,-9.00,1027.4,1033.0,1034.4,1006,1031.6,1649,7.1,5.5,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210103,278,1.1,974,32,5.4,1437,34,10.2,1444,-5.7,1.9,1329,-12.5,431,-12.8,-4.8,-17.5,61.5,29.0,1326,2.3,-9.0,-9.0,-9.00,1022.0,1032.7,1035.0,903,1030.2,1,5.9,6.7,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210104,95,0.6,533,34,4.2,2122,34,6.3,2116,-7.4,-0.7,1401,-16.0,747,-15.5,-5.2,-18.4,60.4,19.0,1331,2.0,1.1,0.7,-9.00,1012.3,1032.7,1036.6,217,1029.4,1832,4.6,6.6,9.6,-9.0,8.64,1.60,1200,0.1,0.1,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210104,115,2.7,2294,29,6.9,115,27,13.0,125,1.1,4.4,1407,-0.5,522,-6.9,0.5,-5.9,54.9,46.0,1432,3.6,2.1,1.5,-9.00,1000.5,1028.2,1029.9,918,1025.7,2356,4.9,7.3,9.7,-9.0,10.48,1.81,1200,-9.0,0.8,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,30.4,1,4.2,7.5,10.8,15.0,16.9
20210104,140,1.1,916,5,2.7,831,9,5.6,1026,-1.0,3.4,1609,-5.8,204,-7.0,-0.5,-6.6,64.8,45.0,1214,3.7,-9.0,-9.0,-9.00,1028.0,1031.6,1034.9,46,1028.7,2304,4.0,5.4,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210104,172,1.2,1044,36,3.4,543,36,4.1,536,-2.0,5.1,1356,-7.5,422,-5.0,-1.2,-7.0,80.6,50.0,1324,4.3,1.2,0.9,-9.00,1024.4,1031.2,1034.3,12,1028.6,1652,3.9,4.6,9.9,-9.0,8.58,1.83,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210104,212,0.6,536,25,1.8,1733,18,4.0,1747,-5.9,0.3,1607,-13.7,709,-12.7,-4.8,-16.4,62.6,28.0,1621,2.4,-9.0,-9.0,-9.00,1014.2,1032.5,1036.1,843,1029.0,2145,4.6,5.6,9.7,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210104,245,0.7,633,2,2.6,1121,36,4.2,1117,-2.5,1.6,1422,-8.0,749,-5.7,0.0,-5.9,78.9,60.0,1231,4.1,-9.0,-9.0,-9.00,1021.9,1030.7,1034.0,146,1028.2,1701,4.0,3.6,9.9,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210104,261,0.7,576,27,2.5,1454,27,3.7,1453,-0.2,8.4,1355,-7.2,754,-3.9,2.4,-11.2,78.6,43.0,1256,4.6,-9.0,-9.0,-9.00,1028.7,1030.8,1033.8,316,1028.3,1530,4.3,8.7,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210104,279,0.4,367,32,1.4,153,7,3.7,1307,-2.0,4.1,1404,-7.1,717,-9.8,-2.0,-14.7,57.5,23.0,1244,2.9,-9.0,-9.0,-9.00,1024.9,1031.2,1034.0,933,1028.4,2243,3.4,6.2,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210105,98,1.8,1593,27,5.0,1302,29,8.4,1057,-6.7,-2.3,1423,-11.5,2356,-14.8,-4.5,-15.3,55.5,26.0,1514,2.1,-9.0,-9.0,-9.00,1016.2,1031.3,1033.7,906,1029.9,1549,0.9,8.7,9.7,-9.0,11.02,1.90,1300,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210105,119,2.8,2406,32,5.9,1100,32,9.7,1058,-4.9,-0.8,13,-9.3,2354,-12.6,-2.4,-12.2,56.9,30.0,1147,2.5,1.6,1.1,-9.00,1025.4,1030.6,1033.5,1037,1028.6,5,2.4,9.0,9.7,-9.0,10.52,1.87,1200,0.0,-9.0,0.50,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,0.1,1,-99.0,-99.0,-99.0,-99.0,-99.0
20210105,143,3.2,2740,32,7.7,1249,29,10.4,1414,-1.1,2.6,1301,-5.1,2359,-11.3,-0.3,-8.1,47.9,24.0,1600,2.8,2.3,1.6,-9.00,1020.5,1027.5,1029.3,1009,1025.5,1409,4.4,5.2,9.8,-9.0,7.90,1.71,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210105,174,2.9,2548,29,7.0,730,29,13.2,729,-1.2,2.8,1124,-5.5,2359,-6.8,-0.7,-6.6,67.1,48.0,1504,3.8,-9.0,-9.0,-9.00,1006.5,1027.5,1029.1,959,1025.3,1339,6.6,3.0,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210105,216,1.3,1109,23,4.0,1106,32,9.6,1306,-5.3,-1.1,221,-12.5,2354,-15.8,-4.6,-18.2,46.9,20.0,1447,2.1,-9.0,-9.0,-9.00,937.8,1026.3,1028.5,2225,1024.4,454,2.4,6.9,9.7,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210105,247,1.4,1184,36,3.0,1112,36,7.3,1111,-1.7,1.7,1059,-6.8,2353,-7.7,-0.5,-9.0,65.1,45.0,1423,3.6,-9.0,-9.0,-9.00,1012.6,1029.7,1031.8,940,1027.7,603,5.5,2.7,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210105,262,1.9,1636,32,3.9,820,32,8.4,1234,0.6,4.0,953,-3.6,2349,-6.7,1.7,-6.4,59.6,36.0,1447,3.8,-9.0,-9.0,-9.00,1021.0,1027.6,1029.2,937,1025.2,1617,7.6,2.0,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210105,281,2.8,2405,29,6.9,1240,29,11.6,1321,-1.7,3.2,1224,-5.9,2334,-11.4,-0.5,-8.4,50.4,25.0,1545,2.7,-9.0,-9.0,-9.00,1015.5,1027.9,1029.6,2,1025.6,1417,4.6,5.2,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210106,99,1.6,1388,32,6.0,2324,29,11.8,2344,-10.1,-3.4,1526,-18.2,758,-17.1,-5.1,-20.3,61.6,25.0,1458,1.7,-9.0,-9.0,-9.00,1020.8,1024.8,1031.2,1,1017.6,2159,3.8,8.5,9.7,-9.0,11.64,1.94,1200,0.8,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210106,121,0.8,728,27,4.1,1439,29,7.4,1430,-8.1,-2.1,1408,-15.3,811,-17.9,-5.1,-18.9,52.3,15.0,1429,1.6,-9.0,-9.0,-9.00,992.6,1023.7,1029.9,259,1016.1,2352,2.6,8.6,9.7,-9.0,-9.00,-9.00,-9,0.4,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210106,146,1.4,1175,27,5.3,2350,27,9.4,2329,-3.7,-0.3,1507,-8.5,656,-10.3,-1.9,-14.0,60.9,44.0,1510,2.8,1.5,1.1,-9.00,1016.9,1024.7,1030.3,22,1019.5,2214,3.5,8.6,9.9,-9.0,11.11,1.92,1200,3.2,6.4,3.28,-9.0,-9,-9.0,-9,-9.0,-9,7.0,2255,7.0,2255,-99.0,-99.0,-99.0,-99.0,-99.0
20210106,177,1.7,1432,27,6.8,2220,27,13.4,2215,-6.0,-1.7,2209,-11.5,747,-10.3,-2.0,-15.6,73.1,45.0,1539,2.9,1.3,0.9,-9.00,1021.2,1024.8,1030.5,2,1018.4,2204,4.1,8.7,9.8,-9.0,10.85,1.89,1200,2.0,4.9,7.08,-9.0,-9,-9.0,-9,-9.0,-9,5.2,2220,5.2,2220,-99.0,-99.0,-99.0,-99.0,-99.0
20210106,217,1.9,1622,5,8.1,1318,7,13.8,1300,-9.9,-4.1,1507,-16.5,737,-19.9,-8.7,-12.1,50.3,14.0,1502,1.4,-9.0,-9.0,-9.00,983.7,1023.6,1030.4,249,1015.6,2359,2.1,6.2,9.7,-9.0,-9.00,-9.00,-9,0.7,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210106,248,1.6,1363,29,4.8,1432,36,7.1,1442,-7.2,-2.0,1400,-14.2,737,-11.1,-0.9,-14.3,75.5,48.0,1404,2.7,-9.0,-9.0,-9.00,973.1,1024.9,1031.4,151,1019.4,2257,3.1,8.0,9.9,-9.0,-9.00,-9.00,-9,2.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210106,263,1.4,1196,25,3.6,2347,23,7.0,2353,-3.3,3.6,1529,-10.6,733,-11.8,-2.3,-12.2,54.6,28.0,1508,2.5,2.3,1.6,-9.00,1021.8,1023.6,1028.2,151,1018.4,2358,2.5,8.5,9.9,-9.0,11.99,2.01,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210106,283,3.0,2634,29,6.9,1237,29,11.3,1237,-4.6,1.2,1517,-9.1,802,-14.7,-3.1,-11.1,46.5,29.0,1417,2.0,2.4,1.6,-9.00,1018.2,1023.3,1027.9,211,1017.5,2344,1.0,8.4,9.8,-9.0,12.20,1.96,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210107,100,6.6,5718,27,12.9,411,27,21.8,403,-18.8,-11.5,29,-21.7,807,-27.8,-9.0,-22.4,46.0,28.0,2325,0.7,1.0,0.7,-9.00,922.4,1022.1,1025.0,2029,1015.1,59,2.1,9.0,9.7,-9.0,12.17,2.15,1200,1.1,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210107,127,3.4,2941,27,7.1,144,27,12.7,146,-13.6,-4.6,42,-18.5,2354,-24.5,-2.6,-18.5,40.4,24.0,1556,0.9,-9.0,-9.0,-9.00,1011.2,1026.6,1029.1,958,1017.1,32,1.6,8.1,9.8,-9.0,-9.00,-9.00,-9,0.7,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210107,152,4.1,3580,32,7.3,1046,32,9.7,956,-7.2,-0.9,226,-10.9,2329,-22.1,-4.2,-12.3,31.5,17.0,1529,1.3,-9.0,-9.0,-9.00,1010.6,1021.2,1023.9,2005,1015.2,405,2.6,8.6,9.9,-9.0,-9.00,-9.00,-9,0.2,-9.0,2.17,-9.0,-9,-9.0,-9,-9.0,-9,0.0,-9,0.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210107,184,7.5,6468,32,12.2,42,32,23.4,2,-1.1,4.4,2,-3.1,1511,-4.8,1.0,-2.2,76.5,49.0,822,4.3,1.2,0.8,1.55,1022.7,1025.4,1026.9,908,1022.6,1,9.0,0.0,10.1,-9.0,3.14,0.63,1200,7.9,8.3,22.23,-9.0,-9,-9.0,-9,-9.0,-9,6.5,2240,6.5,2240,9.7,11.2,10.4,14.8,18.2
20210107,221,3.4,2906,29,6.8,509,25,12.8,558,-14.1,-5.4,29,-19.1,2246,-24.5,-7.7,-20.2,41.1,31.0,2123,0.9,-9.0,-9.0,-9.00,990.2,1025.2,1027.8,931,1015.8,40,1.0,9.0,9.8,-9.0,-9.00,-9.00,-9,0.9,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210107,251,3.0,2606,29,7.8,349,27,13.7,349,-9.8,-2.3,1,-13.4,2243,-14.2,0.4,-3.6,70.6,53.0,610,2.1,0.5,0.3,-9.00,1018.8,1026.6,1028.7,1009,1022.6,1,8.4,0.0,9.9,-9.0,4.12,0.72,1200,4.8,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210107,264,3.2,2761,27,7.4,108,25,15.3,59,-9.1,-2.2,2,-14.1,2332,-18.1,-2.2,-17.2,50.5,28.0,1654,1.6,1.5,1.1,-9.00,1004.7,1024.6,1027.0,1000,1018.5,9,5.6,8.3,9.9,-9.0,12.83,2.23,1300,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210107,284,3.3,2860,32,7.2,352,34,15.3,351,-10.2,-3.0,43,-16.1,2359,-19.6,-2.7,-16.7,47.6,29.0,1536,1.4,-9.0,-9.0,-9.00,994.1,1023.8,1026.6,1940,1017.2,32,3.1,8.9,9.9,-9.0,-9.00,-9.00,-9,0.2,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210108,101,1.5,1288,25,5.0,1641,25,8.1,1735,-15.9,-9.2,1450,-21.9,817,-25.0,-7.3,-25.6,47.9,24.0,1358,0.8,1.0,0.7,-9.00,1014.4,1024.6,1027.2,743,1021.5,1554,-9.0,8.0,9.7,-9.0,10.91,1.90,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,0.8,5.7,9.2,14.7,16.9
20210108,129,1.9,1602,36,3.9,308,36,6.1,300,-12.4,-10.1,1420,-15.4,801,-16.6,-1.0,-6.9,71.6,51.0,1127,1.7,0.8,0.6,-9.00,1022.5,1025.9,1027.4,311,1024.0,1505,8.1,8.4,9.8,-9.0,10.98,1.93,1200,0.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20210108,155,2.0,1755,5,4.6,1534,2,7.8,636,-9.8,-5.1,1447,-14.0,738,-21.8,-5.9,-14.5,37.4,28.0,1253,1.1,1.5,1.0,-9.00,1018.2,1022.8,1025.5,921,1019.7,1502,0.0,8.7,9.9,-9.0,11.37,1.97,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
