TM,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
20180101,108,1.4,1188,29,3.8,1634,32,7.0,1633,-1.3,3.8,1538,-5.1,739,-13.9,-1.7,-11.5,39.1,19.0,1203,2.1,1.6,1.1,-9.00,1016.8,1027.8,1029.0,1058,1025.9,111,1.0,8.3,9.6,-9.0,6.14,1.10,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.7,5.9,9.0,15.5,17.6
20180101,136,2.2,1891,29,5.3,1330,27,9.6,1326,-1.0,4.7,1404,-6.5,730,-13.8,-3.6,-9.9,39.4,16.0,1307,2.1,2.4,1.7,-9.00,1009.1,1026.9,1028.6,2307,1024.7,1,0.0,9.2,9.7,-9.0,10.83,1.88,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20180101,168,4.5,3888,32,9.2,1327,32,15.6,1322,3.3,7.2,1558,-0.2,756,-7.8,3.8,-1.8,45.0,31.0,1322,3.4,3.1,2.1,-9.00,1018.6,1026.8,1028.8,2257,1025.1,34,0.0,8.6,9.9,-9.0,8.25,1.48,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,5.7,9.0,12.6,18.1,19.2
20180101,201,1.0,883,23,4.1,1345,23,6.0,1335,-2.7,3.9,1353,-7.3,637,-11.3,-2.1,-14.3,56.3,21.0,1334,2.7,-9.0,-9.0,-9.00,1022.0,1028.1,1029.4,1055,1026.4,53,-9.0,8.2,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20180101,238,0.7,618,27,2.8,1614,29,7.0,1657,-2.9,4.2,1320,-8.3,735,-9.5,-2.5,-9.8,65.9,24.0,1205,3.0,-9.0,-9.0,-9.00,1006.8,1028.6,1030.4,2353,1026.7,1,-9.0,8.7,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20180101,258,1.8,1558,32,5.5,1302,32,9.5,1300,1.4,7.7,1440,-3.2,732,-6.4,0.8,-4.2,58.4,34.0,1308,3.8,2.0,1.4,-9.00,1027.6,1028.0,1030.0,2324,1026.0,18,-9.0,8.7,9.9,-9.0,9.22,1.57,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20180101,276,2.4,2071,27,6.8,1309,25,9.1,1308,-1.9,3.4,1403,-8.7,749,-14.1,-3.0,-13.4,42.1,17.0,1412,2.1,2.3,1.6,-9.00,1000.5,1026.7,1028.8,2317,1024.3,1,-9.0,7.9,9.7,-9.0,10.35,1.94,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20180102,90,2.9,2482,29,7.0,1342,29,11.9,1146,1.5,5.6,1358,-2.1,2344,-18.4,-0.3,-4.8,21.8,15.0,1900,1.5,-9.0,-9.0,-9.00,1022.6,1024.9,1026.7,2349,1022.6,1431,-9.0,8.5,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20180102,112,3.5,3058,34,6.5,1538,34,9.9,2138,-1.4,0.8,1446,-4.3,2344,-12.0,-1.4,-9.5,46.3,25.0,1157,2.5,2.2,1.6,-9.00,1020.4,1029.2,1030.8,2345,1027.8,1507,3.8,6.9,9.7,-9.0,4.56,0.83,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.5,4.9,7.5,13.1,16.2
20180102,137,2.8,2455,27,6.1,1545,29,11.1,1545,0.8,5.0,1256,-5.1,404,-8.4,-0.6,-9.6,51.5,29.0,2039,3.4,-9.0,-9.0,-9.00,1015.9,1028.1,1029.5,218,1026.2,1510,-9.0,4.4,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
