TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20220102,169,5.4,4699,36,11.5,1128,36,14.2,1126,5.0,9.2,1113,2.3,115,-0.1,4.2,-3.6,69.5,62.0,1040,6.1,2.1,1.4,-9.00,1017.7,1027.0,1028.4,3,1025.4,540,4.1,2.6,9.9,-9.0,5.70,1.08,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220102,203,1.0,893,36,3.2,1502,36,6.0,1419,-2.5,5.6,1409,-8.5,132,-8.4,-1.7,-11.0,65.4,35.0,1523,3.3,-9.0,-9.0,-9.00,1017.2,1027.5,1029.5,1,1025.7,1433,4.1,5.2,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220102,243,0.9,807,29,3.4,1403,27,6.4,1359,0.2,5.9,1304,-4.9,327,-4.9,1.0,-8.3,69.0,52.0,953,4.4,-9.0,-9.0,-9.00,1025.6,1027.2,1028.4,1,1025.2,515,2.8,4.4,9.8,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220102,259,1.3,1092,29,4.5,1209,25,9.4,1548,1.1,8.6,1326,-6.3,549,-4.9,1.5,-12.0,65.1,37.0,1125,4.4,1.6,1.1,-9.00,1023.6,1025.7,1026.9,951,1024.2,1547,2.4,5.3,9.9,-9.0,8.62,1.50,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220102,277,2.4,2078,29,7.2,1404,29,12.8,1424,1.5,6.8,1303,-2.7,641,-10.5,0.5,-7.7,40.5,28.0,1,2.8,-9.0,-9.0,-9.00,1019.3,1024.5,1026.1,1,1022.8,1340,3.1,7.6,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220103,93,0.8,716,25,4.6,1536,25,6.9,1529,-4.9,1.5,1521,-13.7,740,-10.7,-4.8,-15.5,65.9,34.0,1228,2.8,1.3,0.9,-9.00,1014.4,1026.8,1029.5,905,1024.5,1550,4.6,7.7,9.6,-9.0,10.04,1.76,1200,0.0,0.0,4.07,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,0.8,4.9,8.3,15.0,16.8
20220103,114,0.6,515,29,3.4,1551,27,6.0,1549,-2.7,1.7,1456,-9.2,737,-9.6,-4.0,-17.8,61.3,30.0,1235,3.0,1.2,0.9,-9.00,1007.4,1026.6,1029.2,936,1024.6,2253,3.9,7.7,9.7,-9.0,9.58,1.78,1100,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220103,138,2.4,2054,25,4.4,1240,23,7.2,1645,2.0,7.8,1422,-1.4,730,-14.2,0.8,-10.5,31.4,8.0,1351,2.1,3.2,2.2,-9.00,1023.9,1024.4,1026.4,922,1021.8,1431,2.4,7.3,9.8,-9.0,10.44,1.89,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,7.7,11.3,13.5,16.9,17.6
20220103,170,1.3,1163,34,3.1,1626,34,5.3,1620,2.7,7.9,1520,-1.8,721,-4.1,1.0,-8.2,61.9,38.0,1536,4.5,-9.0,-9.0,-9.00,1021.9,1026.3,1028.0,1002,1024.0,1449,1.4,8.5,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220103,211,2.0,1702,20,5.0,1402,25,10.0,1445,-3.9,0.7,1408,-11.6,751,-10.4,-3.3,-14.3,63.6,32.0,1153,2.9,-9.0,-9.0,-9.00,1000.0,1025.8,1028.7,916,1023.4,1623,4.9,6.0,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220103,244,0.6,558,2,3.3,1540,36,6.9,1504,-3.6,4.6,1407,-10.5,734,-8.3,-0.3,-12.8,72.9,38.0,1327,3.3,-9.0,-9.0,-9.00,995.5,1026.9,1029.0,618,1024.2,1408,0.8,7.7,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220103,260,1.3,1151,36,4.5,1243,36,7.2,1257,-0.8,7.4,1427,-8.2,716,-6.1,0.2,-12.8,71.6,26.0,1336,3.9,-9.0,-9.0,-9.00,1020.6,1026.2,1027.8,910,1023.4,1504,2.3,8.9,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220103,278,0.9,769,29,4.3,1638,29,7.9,1632,-4.2,4.6,1402,-13.0,800,-12.1,-3.5,-20.3,61.0,19.0,1352,2.5,-9.0,-9.0,-9.00,1014.9,1025.4,1028.0,834,1022.7,1439,0.1,8.2,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220104,95,0.7,579,20,2.0,1625,23,3.8,1400,-6.5,-0.1,1503,-11.5,808,-12.0,-6.0,-15.8,70.4,27.0,1606,2.5,1.4,1.0,-9.00,1009.2,1029.5,1031.5,2359,1025.8,1,0.0,8.2,9.6,-9.0,10.92,2.08,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220104,115,2.9,2546,2,5.9,600,2,12.5,622,1.9,3.4,300,0.8,2247,-4.1,0.0,-2.4,64.9,45.0,506,4.6,1.3,0.9,-9.00,996.3,1023.9,1027.0,2344,1019.3,30,7.3,0.8,9.7,-9.0,3.75,0.69,1000,1.1,1.1,9.00,-9.0,-9,-9.0,-9,-9.0,-9,1.4,1530,31.3,1530,5.7,10.2,11.8,15.7,15.7
20220104,140,1.8,1556,29,4.8,1609,29,6.4,1511,0.3,4.6,1221,-3.9,2301,-6.8,2.4,-7.8,61.1,42.0,1204,3.8,-9.0,-9.0,-9.00,1025.2,1028.8,1030.4,929,1025.8,40,1.7,8.8,9.8,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220104,172,2.8,2429,29,5.8,1506,34,9.2,1248,0.6,4.9,1234,-3.2,1,-5.5,0.5,-5.7,65.8,32.0,1248,4.1,2.6,1.8,-9.00,1021.6,1028.2,1029.5,1034,1026.1,24,5.2,8.8,9.9,-9.0,11.96,2.02,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220104,212,0.6,503,29,2.4,1333,29,4.1,1325,-3.3,2.7,1416,-8.0,2355,-11.4,-5.2,-11.8,58.9,22.0,1430,2.7,-9.0,-9.0,-9.00,1010.2,1028.2,1030.9,2358,1024.8,33,0.2,5.9,9.7,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220104,245,1.5,1262,36,4.0,1542,34,6.1,1510,0.7,4.1,1315,-2.5,2304,-6.5,0.9,-8.7,59.9,27.0,1308,3.8,-9.0,-9.0,-9.00,1019.4,1028.1,1029.4,920,1025.4,41,2.2,8.5,9.9,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220104,261,1.9,1616,29,5.8,1436,2,10.4,1247,0.0,5.7,1311,-7.5,310,-5.7,1.5,-11.4,68.1,39.0,1542,4.0,-9.0,-9.0,-9.00,1025.8,1027.9,1029.0,2055,1026.6,502,4.7,7.9,9.9,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220104,279,1.1,915,27,2.8,2015,29,5.6,1339,1.4,7.2,1428,-4.1,2353,-13.2,0.6,-11.5,37.5,14.0,1424,2.4,-9.0,-9.0,-9.00,1020.6,1026.8,1028.8,2331,1024.6,130,0.0,7.2,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220105,98,0.7,576,34,2.2,1332,36,4.2,1324,-5.1,1.9,1503,-12.2,711,-12.8,-4.9,-16.8,56.8,30.0,1327,2.3,1.0,0.7,-9.00,1013.9,1028.9,1030.9,5,1026.7,1558,5.9,5.3,9.6,-9.0,6.76,1.14,1000,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220105,119,0.9,807,9,2.1,1329,9,3.7,1308,-2.7,2.8,1506,-9.5,446,-11.5,-2.8,-16.0,52.4,32.0,1459,2.6,1.1,0.8,-9.00,1023.0,1028.2,1029.9,241,1026.2,1525,6.0,0.5,9.7,-9.0,5.76,1.14,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220105,143,0.8,655,11,1.9,359,34,2.8,1622,0.6,5.0,1559,-5.6,441,-10.5,0.4,-11.7,43.9,28.0,1126,2.8,1.3,0.9,-9.00,1020.3,1027.2,1029.4,1013,1024.9,1546,8.6,1.2,9.8,-9.0,6.06,1.33,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220105,174,1.3,1086,29,3.8,12,29,6.0,9,2.2,7.0,1430,-1.4,710,-6.4,0.9,-3.1,54.8,26.0,1229,3.9,-9.0,-9.0,-9.00,1004.2,1024.8,1027.0,4,1022.0,1458,9.6,0.1,9.9,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220105,216,0.5,413,5,2.6,1613,9,3.9,1416,-5.1,1.0,1251,-12.1,428,-8.2,-6.0,-18.8,79.9,49.0,1323,3.4,-9.0,-9.0,-9.00,940.2,1028.9,1032.6,805,1025.5,1410,6.6,5.0,9.7,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220105,247,0.6,493,27,1.6,1803,27,2.4,1802,0.1,4.5,1454,-4.3,323,-7.9,-0.7,-6.4,56.3,36.0,1318,3.4,-9.0,-9.0,-9.00,1009.9,1026.9,1029.2,6,1024.3,1439,9.6,0.3,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220105,262,0.6,510,32,1.6,1239,2,4.2,1949,2.4,6.3,1337,-1.5,147,-4.7,2.2,-6.2,62.6,30.0,1408,4.5,-9.0,-9.0,-9.00,1018.9,1025.4,1027.2,925,1023.2,1500,9.9,0.0,9.9,-9.0,-9.00,-9.00,-9,0.2,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220105,281,0.4,374,9,3.0,1508,7,5.4,1621,-0.5,6.5,1451,-8.7,500,-7.1,0.0,-13.4,63.0,30.0,1159,3.9,-9.0,-9.0,-9.00,1015.7,1028.0,1030.2,945,1025.7,1439,8.9,1.3,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220106,99,0.6,548,29,2.4,1618,27,4.8,1614,-5.6,3.3,1511,-12.8,757,-12.6,-4.5,-16.9,61.9,29.0,1419,2.3,1.6,1.1,-9.00,1026.3,1030.3,1032.3,2317,1028.3,117,0.5,8.8,9.7,-9.0,10.92,1.82,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220106,121,0.7,635,25,3.0,1509,25,5.5,1503,-0.8,5.5,1439,-5.9,800,-10.1,-1.7,-11.6,54.6,21.0,1634,3.0,-9.0,-9.0,-9.00,997.7,1028.1,1031.4,2344,1025.3,1439,0.3,8.7,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220106,146,1.1,963,29,3.0,1414,32,5.9,1441,0.4,5.3,1405,-3.6,725,-7.7,0.2,-9.4,56.1,31.0,1321,3.5,1.9,1.4,-9.00,1021.2,1028.9,1030.7,2148,1026.1,49,0.4,9.1,9.8,-9.0,11.10,1.87,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220106,177,0.9,764,2,2.8,1120,36,5.6,1111,-2.3,4.8,1340,-7.8,753,-7.9,-0.5,-12.4,68.9,32.0,1409,3.4,1.8,1.3,-9.00,1025.9,1029.5,1031.1,2054,1027.1,55,0.0,9.2,9.8,-9.0,11.73,1.91,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220106,217,0.7,608,18,3.3,1309,18,6.2,1137,-2.9,5.6,1349,-8.0,758,-11.2,-1.3,-12.7,59.3,18.0,1437,2.7,-9.0,-9.0,-9.00,989.5,1028.5,1032.4,2348,1024.8,1351,1.0,6.2,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220106,248,1.1,934,36,4.2,1018,5,8.3,1146,-2.9,4.7,1422,-9.1,2344,-10.7,-0.3,-11.0,60.5,23.0,1129,2.8,-9.0,-9.0,-9.00,977.6,1028.9,1032.2,2312,1025.8,37,1.0,8.2,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220106,263,1.4,1219,5,4.8,1243,5,8.7,1237,2.1,11.1,1441,-5.7,2356,-12.0,3.1,-11.6,41.9,9.0,1317,2.6,3.4,2.4,-9.00,1024.7,1026.5,1029.6,2335,1024.2,1424,2.5,8.6,9.9,-9.0,12.07,2.13,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220106,283,2.6,2268,29,8.0,1346,34,13.6,1302,2.5,8.2,1414,-3.2,2359,-9.5,2.0,-7.4,47.8,16.0,1505,3.3,3.5,2.4,-9.00,1021.5,1026.6,1030.0,2357,1024.5,419,1.9,8.3,9.8,-9.0,11.67,2.02,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220107,100,1.5,1283,27,4.2,1622,27,6.7,1454,-7.0,3.1,1410,-16.5,745,-17.9,-6.2,-18.9,50.0,13.0,1312,1.5,2.7,1.9,-9.00,934.6,1031.0,1036.3,745,1025.5,1504,0.0,9.0,9.7,-9.0,12.32,2.25,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220107,127,0.4,346,34,1.3,1255,27,2.9,1440,-4.9,4.0,1523,-10.9,753,-11.2,-1.1,-13.4,64.0,31.0,1421,2.6,1.5,1.0,-9.00,1015.1,1030.0,1032.5,906,1027.5,1523,0.0,8.1,9.8,-9.0,10.52,1.87,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220107,152,1.7,1498,34,3.4,404,34,4.2,359,3.9,10.8,1437,-0.8,653,-12.0,2.2,-6.0,31.0,17.0,2020,2.7,-9.0,-9.0,-9.00,1017.4,1027.6,1029.9,912,1025.5,1517,0.0,8.9,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220107,184,2.5,2175,34,3.9,1335,32,6.1,1224,5.6,10.4,1449,2.2,749,-0.4,4.4,-4.8,66.4,46.0,1443,6.0,2.7,1.9,-9.00,1026.6,1029.2,1030.9,943,1028.0,2358,1.4,8.1,10.0,-9.0,11.24,2.05,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,9.3,11.7,12.4,17.5,19.3
20220107,221,0.6,532,25,2.4,1532,25,4.0,1609,-5.9,3.6,1517,-12.6,743,-12.1,-5.9,-16.9,65.5,29.0,1449,2.4,-9.0,-9.0,-9.00,996.1,1030.2,1032.9,750,1027.0,1517,0.0,9.1,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220107,251,1.1,942,29,4.4,1241,27,6.9,1218,-2.2,4.6,1536,-7.1,810,-9.2,-0.2,-8.9,62.3,26.0,1300,3.1,2.4,1.7,-9.00,1022.6,1030.2,1032.0,953,1028.5,1648,0.0,8.6,9.9,-9.0,13.53,2.15,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220107,264,0.7,582,20,4.1,1532,23,5.8,1602,-2.8,11.1,1509,-11.0,746,-99.0,-0.9,-13.7,-9.0,-9.0,-9,-9.0,0.5,0.3,-9.00,1009.8,1029.3,1032.5,715,1025.6,1503,0.0,8.3,9.9,-9.0,13.32,2.13,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220107,284,0.6,551,25,2.7,1714,27,3.6,1829,-2.2,10.3,1535,-10.7,710,-14.3,-0.9,-14.4,47.6,7.0,1418,2.1,-9.0,-9.0,-9.00,1000.1,1029.1,1032.5,704,1025.4,1630,0.0,9.1,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220108,101,0.7,577,18,3.1,1720,20,5.0,1730,-3.0,3.0,2059,-11.3,807,-8.1,-3.8,-16.3,69.4,42.0,1354,3.5,0.9,0.6,-9.00,1015.2,1025.0,1028.9,1,1021.8,2338,-9.0,3.2,9.7,-9.0,5.67,1.10,1200,0.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,0.8,5.7,9.2,14.4,16.4
20220108,129,1.1,936,23,3.6,1330,20,5.8,1335,-0.7,6.2,1336,-8.1,735,-3.9,-0.6,-10.1,79.8,54.0,1239,4.7,1.1,0.8,-9.00,1021.7,1025.0,1028.8,1,1022.4,2358,5.7,2.1,9.8,-9.0,6.78,1.50,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20220108,155,1.3,1097,5,4.4,1129,5,7.6,1121,3.1,9.3,1536,-2.9,744,-12.5,1.2,-8.0,32.3,14.0,1523,2.4,2.7,1.9,-9.00,1018.7,1023.1,1026.3,1,1020.3,1526,0.0,8.6,9.9,-9.0,11.08,1.93,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
