경매시간,품목(품종),규격(전체),경락가,거래량
0,부추(일반부추),1kg,1800,160
0,부추(일반부추),1kg,2750,5
0,부추(일반부추),1kg,3125,1
0,부추(일반부추),1kg,2750,10
0,부추(일반부추),1kg,2750,5
0,부추(일반부추),1kg,2750,5
0,부추(일반부추),1kg,2000,3
0,부추(일반부추),1kg,2875,3
0,부추(일반부추),1kg,2875,2
0,부추(일반부추),1kg,2750,5
0,부추(일반부추),1kg,3125,1
09/16 12:51:37,부추(일반부추),1kg,381,100
09/16 12:37:24,부추(일반부추),1kg,4240,1
09/16 12:37:19,부추(일반부추),1kg,4240,1
09/16 12:35:11,부추(영양부추),1kg,1590,3
09/16 12:35:03,부추(영양부추),1kg,1590,20
09/16 12:31:10,부추(영양부추),1kg,1582,5
09/16 12:31:10,부추(일반부추),1kg,379,60
09/16 12:30:40,부추(영양부추),1kg,4483,3
09/16 12:22:14,부추(일반부추),1kg,286,100
09/16 12:22:06,부추(일반부추),1kg,281,100
09/16 12:21:54,부추(일반부추),1kg,255,94
09/16 12:18:30,부추(일반부추),1kg,1500,17
09/16 12:18:14,부추(일반부추),1kg,3800,50
09/16 12:17:48,부추(일반부추),1kg,2125,31
09/16 12:17:37,부추(일반부추),1kg,3750,25
09/16 12:17:31,부추(일반부추),1kg,3675,30
09/16 12:17:25,부추(일반부추),1kg,1375,28
09/16 12:17:15,부추(일반부추),1kg,1450,27
09/16 12:16:15,부추(일반부추),1kg,3575,45
09/16 12:16:10,부추(일반부추),1kg,3450,44
09/16 12:16:05,부추(일반부추),1kg,1900,43
09/16 12:16:01,부추(일반부추),1kg,1825,43
09/16 12:15:58,부추(일반부추),1kg,1750,43
09/16 12:14:10,부추(일반부추),1kg,2625,57
09/16 12:11:06,부추(일반부추),1kg,2500,33
09/16 12:11:06,부추(일반부추),1kg,2500,32
09/16 12:09:24,부추(일반부추),1kg,4000,40
09/16 12:08:26,부추(일반부추),1kg,2400,84
09/16 12:08:18,부추(일반부추),1kg,4200,124
09/16 12:08:10,부추(일반부추),1kg,4200,125
09/16 12:01:23,부추(일반부추),1kg,1390,32
09/16 12:01:16,부추(일반부추),1kg,1460,32
09/16 12:01:08,부추(일반부추),1kg,1430,32
09/16 11:59:08,부추(일반부추),1kg,2500,11
09/16 11:57:23,부추(일반부추),1kg,1800,14
09/16 11:56:29,부추(일반부추),1kg,2125,71
09/16 11:55:39,부추(일반부추),1kg,1550,46
09/16 11:53:34,부추(일반부추),1kg,5625,20
09/16 11:52:15,부추(일반부추),1kg,2275,11
09/16 11:50:23,부추(일반부추),1kg,1550,41
09/16 11:48:13,부추(일반부추),1kg,1900,80
09/16 11:47:58,부추(일반부추),1kg,2000,60
09/16 11:47:04,부추(일반부추),1kg,2200,60
09/16 11:46:40,부추(일반부추),1kg,2675,106
09/16 11:45:58,부추(일반부추),1kg,2825,105
09/16 11:45:50,부추(일반부추),1kg,2800,105
09/16 11:38:25,부추(일반부추),1kg,1000,1
09/16 11:37:59,부추(일반부추),1kg,2500,77
09/16 11:37:13,부추(일반부추),1kg,2950,70
09/16 11:37:07,부추(일반부추),1kg,3075,50
09/16 11:36:32,부추(일반부추),1kg,2225,71
09/16 11:35:27,부추(일반부추),1kg,2125,107
09/16 11:35:12,부추(일반부추),1kg,2025,30
09/16 11:35:12,부추(일반부추),1kg,2025,30
09/16 11:34:57,부추(일반부추),1kg,2500,36
09/16 11:34:39,부추(일반부추),1kg,3250,45
09/16 11:34:33,부추(일반부추),1kg,2350,10
09/16 11:34:33,부추(일반부추),1kg,2350,10
09/16 11:34:30,부추(일반부추),1kg,2400,19
09/16 11:33:53,부추(일반부추),1kg,1650,45
09/16 11:33:53,부추(일반부추),1kg,1650,45
09/16 11:32:07,부추(일반부추),1kg,2400,23
09/16 11:32:07,부추(일반부추),1kg,2400,23
09/16 11:31:33,부추(일반부추),1kg,1900,40
09/16 11:30:23,부추(일반부추),1kg,2275,37
09/16 11:29:35,부추(일반부추),1kg,2825,40
09/16 11:29:30,부추(일반부추),1kg,2825,40
09/16 11:24:58,부추(일반부추),1kg,2075,70
09/16 11:24:05,부추(일반부추),1kg,1500,14
09/16 11:23:51,부추(일반부추),1kg,2500,36
09/16 11:23:44,부추(일반부추),1kg,2000,14
09/16 11:22:57,부추(일반부추),1kg,3400,44
09/16 11:22:53,부추(일반부추),1kg,3250,45
09/16 11:22:47,부추(일반부추),1kg,1800,43
09/16 11:21:27,부추(일반부추),1kg,1800,40
09/16 11:20:48,부추(일반부추),1kg,2150,12
09/16 11:17:54,부추(일반부추),1kg,1950,40
09/16 11:17:50,부추(일반부추),1kg,1875,40
09/16 08:44:29,부추(일반부추),1kg,166,100
09/16 08:29:05,부추(일반부추),1kg,296,25
09/16 08:24:25,부추(일반부추),1kg,300,20
09/16 08:20:59,부추(일반부추),1kg,200,30
09/16 08:16:11,부추(일반부추),1kg,266,34
09/16 08:16:10,부추(일반부추),1kg,266,35
09/16 08:15:17,부추(일반부추),1kg,250,24
09/16 08:14:11,부추(일반부추),1kg,250,25
09/16 07:36:20,부추(일반부추),1kg,2000,250
09/16 07:36:06,부추(일반부추),1kg,3200,200
09/16 07:35:55,부추(일반부추),1kg,4000,300
09/16 07:35:43,부추(일반부추),1kg,3600,200
09/16 07:35:31,부추(일반부추),1kg,4000,100
09/16 07:33:21,부추(일반부추),1kg,1500,60
09/16 07:30:40,부추(일반부추),1kg,300,20
09/16 07:29:10,부추(일반부추),1kg,1600,12
09/16 07:28:51,부추(일반부추),1kg,1500,140
09/16 07:25:06,부추(일반부추),1kg,310,260
