경매시간,품목(품종),규격(전체),경락가,거래량
0,부추(영양부추),1kg,491,1
0,부추(일반부추),1kg,2750,3
0,부추(일반부추),1kg,3000,1
0,부추(일반부추),1kg,2750,1
0,부추(일반부추),1kg,2750,10
0,부추(일반부추),1kg,1500,5
0,부추(일반부추),1kg,1750,6
0,부추(일반부추),1kg,2125,10
0,부추(일반부추),1kg,2125,4
0,부추(일반부추),1kg,2125,5
0,부추(일반부추),1kg,1250,5
11/16 12:39:36,부추(일반부추),1kg,440,40
11/16 12:39:26,부추(일반부추),1kg,520,120
11/16 12:37:22,부추(일반부추),1kg,440,100
11/16 12:37:22,부추(일반부추),1kg,440,180
11/16 12:34:24,부추(일반부추),1kg,466,80
11/16 12:34:12,부추(일반부추),1kg,433,60
11/16 12:33:33,부추(일반부추),1kg,1825,25
11/16 12:23:48,부추(일반부추),1kg,470,400
11/16 12:23:37,부추(일반부추),1kg,3500,36
11/16 12:23:32,부추(일반부추),1kg,3325,37
11/16 12:23:30,부추(일반부추),1kg,520,200
11/16 12:23:23,부추(일반부추),1kg,2375,47
11/16 12:23:12,부추(일반부추),1kg,460,280
11/16 12:22:43,부추(일반부추),1kg,2775,30
11/16 12:22:42,부추(일반부추),1kg,460,400
11/16 12:22:31,부추(일반부추),1kg,530,34
11/16 12:22:22,부추(일반부추),1kg,570,440
11/16 12:21:24,부추(일반부추),1kg,620,320
11/16 12:21:21,부추(일반부추),1kg,2575,45
11/16 12:21:17,부추(일반부추),1kg,2500,45
11/16 12:21:12,부추(일반부추),1kg,2650,30
11/16 12:21:06,부추(일반부추),1kg,2500,30
11/16 12:20:52,부추(일반부추),1kg,3400,32
11/16 12:20:48,부추(일반부추),1kg,3250,31
11/16 12:20:44,부추(일반부추),1kg,2300,53
11/16 12:20:39,부추(일반부추),1kg,2000,35
11/16 12:19:46,부추(영양부추),1kg,1333,8
11/16 12:12:27,부추(일반부추),1kg,1400,25
11/16 12:12:04,부추(일반부추),1kg,2350,43
11/16 12:11:31,부추(일반부추),1kg,2650,30
11/16 12:11:23,부추(일반부추),1kg,2550,1
11/16 12:09:19,부추(일반부추),1kg,2400,30
11/16 12:09:11,부추(일반부추),1kg,2375,35
11/16 12:09:04,부추(일반부추),1kg,2500,35
11/16 12:03:52,부추(일반부추),1kg,2950,67
11/16 12:03:44,부추(일반부추),1kg,2950,118
11/16 12:03:36,부추(일반부추),1kg,2925,160
11/16 12:02:39,부추(일반부추),1kg,2025,108
11/16 12:02:05,부추(일반부추),1kg,3075,190
11/16 12:01:43,부추(일반부추),1kg,3125,66
11/16 12:01:00,부추(영양부추),1kg,1666,3
11/16 12:01:00,부추(영양부추),1kg,1666,5
11/16 12:01:00,부추(일반부추),1kg,720,64
11/16 12:01:00,부추(일반부추),1kg,740,35
11/16 12:00:47,부추(일반부추),1kg,2875,100
11/16 11:55:19,부추(일반부추),1kg,1900,5
11/16 11:54:25,부추(일반부추),1kg,2025,50
11/16 11:51:59,부추(일반부추),1kg,2125,105
11/16 11:51:53,부추(일반부추),1kg,2000,25
11/16 11:51:53,부추(일반부추),1kg,2000,25
11/16 11:51:36,부추(일반부추),1kg,2200,50
11/16 11:51:14,부추(일반부추),1kg,3300,13
11/16 11:50:37,부추(일반부추),1kg,2150,10
11/16 11:50:29,부추(일반부추),1kg,2300,120
11/16 11:50:24,부추(일반부추),1kg,2250,120
11/16 11:49:42,부추(일반부추),1kg,2050,82
11/16 11:48:52,부추(일반부추),1kg,2200,52
11/16 11:48:41,부추(일반부추),1kg,2750,76
11/16 11:48:40,부추(일반부추),1kg,2750,76
11/16 11:48:28,부추(일반부추),1kg,3150,42
11/16 11:48:28,부추(일반부추),1kg,3150,42
11/16 11:47:16,부추(일반부추),1kg,2025,50
11/16 11:47:16,부추(일반부추),1kg,2025,50
11/16 11:47:04,부추(일반부추),1kg,1500,30
11/16 11:47:04,부추(일반부추),1kg,1500,30
11/16 11:47:03,부추(일반부추),1kg,2175,50
11/16 11:46:37,부추(일반부추),1kg,2000,35
11/16 11:46:37,부추(일반부추),1kg,2000,35
11/16 11:46:32,부추(일반부추),1kg,2000,36
11/16 11:46:32,부추(일반부추),1kg,2000,36
11/16 11:38:34,부추(일반부추),1kg,1050,25
11/16 11:35:46,부추(일반부추),1kg,2425,91
11/16 11:35:38,부추(일반부추),1kg,1625,69
11/16 11:35:01,부추(일반부추),1kg,2400,50
11/16 11:30:01,부추(일반부추),1kg,2150,33
11/16 11:29:56,부추(일반부추),1kg,2150,32
11/16 11:28:49,부추(일반부추),1kg,3000,60
11/16 11:26:55,부추(일반부추),1kg,2500,60
11/16 11:26:49,부추(일반부추),1kg,1975,18
11/16 11:26:35,부추(일반부추),1kg,2025,63
11/16 11:26:27,부추(일반부추),1kg,2200,48
11/16 11:25:56,부추(일반부추),1kg,2125,69
11/16 11:25:48,부추(일반부추),1kg,2225,50
11/16 11:25:32,부추(일반부추),1kg,2325,52
11/16 11:25:25,부추(일반부추),1kg,2200,71
11/16 11:24:27,부추(일반부추),1kg,2225,48
11/16 11:22:08,부추(일반부추),1kg,3100,50
11/16 11:16:46,부추(일반부추),1kg,2750,60
11/16 11:16:22,부추(일반부추),1kg,2300,26
11/16 11:14:09,부추(일반부추),1kg,2200,50
11/16 11:13:30,부추(일반부추),1kg,2250,30
11/16 11:11:48,부추(일반부추),1kg,2250,50
11/16 11:09:51,부추(일반부추),1kg,1825,30
11/16 10:41:23,부추(기타부추),1kg,285,200
11/16 10:41:06,부추(기타부추),1kg,342,900
11/16 09:59:52,부추(일반부추),1kg,4200,6
11/16 09:55:23,부추(일반부추),1kg,3360,40
11/16 09:50:23,부추(일반부추),1kg,3200,123
11/16 09:41:55,부추(일반부추),1kg,3140,105
11/16 09:41:01,부추(일반부추),1kg,3500,36
11/16 08:46:34,부추(일반부추),1kg,250,27
11/16 08:46:28,부추(일반부추),1kg,300,30
11/16 08:45:09,부추(일반부추),1kg,433,11
11/16 08:42:52,부추(일반부추),1kg,375,10
11/16 08:10:35,부추(일반부추),1kg,2500,10
11/16 07:58:25,부추(일반부추),1kg,1150,300
11/16 07:58:01,부추(일반부추),1kg,1250,400
11/16 07:57:48,부추(일반부추),1kg,1250,500
11/16 07:57:35,부추(일반부추),1kg,1250,300
11/16 07:56:36,부추(일반부추),1kg,750,40
11/16 07:50:15,부추(일반부추),1kg,514,20
11/16 07:48:44,부추(일반부추),1kg,750,120
11/16 07:22:42,부추(일반부추),1kg,530,60
11/16 07:22:42,부추(일반부추),1kg,540,60
11/16 07:22:42,부추(일반부추),1kg,500,80
11/16 07:14:49,부추(일반부추),1kg,324,120
11/16 07:14:49,부추(일반부추),1kg,312,140
11/16 07:14:46,부추(일반부추),1kg,642,140
11/16 07:14:46,부추(일반부추),1kg,570,160
11/16 07:14:46,부추(일반부추),1kg,300,100
11/16 07:14:46,부추(일반부추),1kg,502,200
11/16 07:14:46,부추(일반부추),1kg,510,20
11/16 07:14:46,부추(일반부추),1kg,480,80
11/16 07:14:46,부추(일반부추),1kg,680,140
11/16 07:14:46,부추(일반부추),1kg,590,140
11/16 07:14:46,부추(일반부추),1kg,632,160
11/16 07:14:46,부추(일반부추),1kg,582,160
11/16 07:14:46,부추(일반부추),1kg,510,220
11/16 07:14:46,부추(일반부추),1kg,260,200
11/16 07:14:46,부추(일반부추),1kg,280,200
11/16 07:14:46,부추(일반부추),1kg,300,220
11/16 07:14:46,부추(일반부추),1kg,270,200
11/16 07:14:46,부추(일반부추),1kg,286,200
11/16 07:14:46,부추(일반부추),1kg,292,200
11/16 07:14:46,부추(일반부추),1kg,360,40
11/16 07:14:46,부추(일반부추),1kg,282,24
11/16 07:14:46,부추(일반부추),1kg,282,180
11/16 07:14:46,부추(일반부추),1kg,510,140
11/16 07:14:45,부추(일반부추),1kg,460,160
11/16 07:14:45,부추(일반부추),1kg,502,140
11/16 07:14:45,부추(일반부추),1kg,482,140
11/16 07:11:49,부추(일반부추),1kg,400,20
