경매시간,품목(품종),규격(전체),경락가,거래량
02/16 12:56:29,부추(일반부추),1kg,420,80
02/16 12:56:17,부추(일반부추),1kg,560,180
02/16 12:56:03,부추(일반부추),1kg,600,480
02/16 12:55:18,부추(일반부추),1kg,360,60
02/16 12:54:54,부추(일반부추),1kg,400,60
02/16 12:54:42,부추(일반부추),1kg,726,480
02/16 12:54:37,부추(일반부추),1kg,718,460
02/16 12:54:31,부추(일반부추),1kg,710,460
02/16 12:54:25,부추(일반부추),1kg,380,40
02/16 12:54:13,부추(일반부추),1kg,572,371
02/16 12:54:02,부추(일반부추),1kg,730,420
02/16 12:53:57,부추(일반부추),1kg,730,420
02/16 12:53:45,부추(일반부추),1kg,496,54
02/16 12:53:33,부추(일반부추),1kg,792,386
02/16 12:53:25,부추(일반부추),1kg,772,360
02/16 12:53:17,부추(일반부추),1kg,500,20
02/16 12:53:06,부추(일반부추),1kg,680,500
02/16 12:53:02,부추(일반부추),1kg,680,500
02/16 12:52:46,부추(일반부추),1kg,380,140
02/16 12:52:36,부추(일반부추),1kg,324,380
02/16 12:52:20,부추(일반부추),1kg,350,220
02/16 12:44:00,부추(일반부추),1kg,850,100
02/16 12:43:49,부추(일반부추),1kg,8000,2
02/16 12:40:04,부추(일반부추),1kg,540,140
02/16 12:11:33,부추(일반부추),1kg,3000,41
02/16 12:08:33,부추(일반부추),1kg,3650,38
02/16 12:05:38,부추(일반부추),1kg,4250,21
02/16 12:05:18,부추(일반부추),1kg,3150,40
02/16 12:05:12,부추(일반부추),1kg,3125,40
02/16 12:03:18,부추(일반부추),1kg,320,220
02/16 12:03:14,부추(일반부추),1kg,2800,30
02/16 12:02:12,부추(일반부추),1kg,2750,51
02/16 12:01:50,부추(일반부추),1kg,440,140
02/16 12:01:35,부추(일반부추),1kg,440,60
02/16 12:01:29,부추(일반부추),1kg,520,220
02/16 12:01:06,부추(일반부추),1kg,2300,41
02/16 12:00:50,부추(일반부추),1kg,2575,30
02/16 12:00:50,부추(일반부추),1kg,2750,51
02/16 12:00:38,부추(일반부추),1kg,3900,32
02/16 12:00:27,부추(일반부추),1kg,2750,49
02/16 12:00:17,부추(일반부추),1kg,4375,40
02/16 12:00:03,부추(일반부추),1kg,4250,74
02/16 11:59:52,부추(일반부추),1kg,350000,40
02/16 11:59:49,부추(일반부추),1kg,3750,116
02/16 11:59:47,부추(일반부추),1kg,2750,35
02/16 11:59:39,부추(일반부추),1kg,3000,40
02/16 11:59:35,부추(일반부추),1kg,4200,96
02/16 11:59:33,부추(일반부추),1kg,4250,27
02/16 11:59:29,부추(일반부추),1kg,4200,28
02/16 11:59:28,부추(일반부추),1kg,3125,30
02/16 11:59:23,부추(일반부추),1kg,5525,42
02/16 11:59:18,부추(일반부추),1kg,3325,43
