경매시간,품목(품종),규격(전체),경락가,거래량
0,부추(일반부추),1kg,3000,100
03/16 12:57:52,부추(일반부추),1kg,1625,26
03/16 12:57:46,부추(일반부추),1kg,1625,26
03/16 12:46:06,부추(일반부추),1kg,625,34
03/16 12:41:35,부추(일반부추),1kg,1000,40
03/16 12:40:21,부추(일반부추),1kg,1150,50
03/16 12:40:17,부추(일반부추),1kg,1125,50
03/16 12:40:04,부추(일반부추),1kg,650,55
03/16 12:38:00,부추(일반부추),1kg,700,50
03/16 12:37:56,부추(일반부추),1kg,700,50
03/16 12:36:49,부추(일반부추),1kg,650,37
03/16 12:36:49,부추(일반부추),1kg,364,100
03/16 12:36:45,부추(일반부추),1kg,625,37
03/16 12:36:41,부추(일반부추),1kg,360,100
03/16 12:36:33,부추(일반부추),1kg,354,100
03/16 12:33:07,부추(영양부추),1kg,1100,10
03/16 12:33:06,부추(일반부추),1kg,366,160
03/16 12:33:02,부추(일반부추),1kg,900,33
03/16 12:32:59,부추(일반부추),1kg,900,33
03/16 12:32:45,부추(영양부추),1kg,1000,1
03/16 12:32:42,부추(일반부추),1kg,1000,34
03/16 12:32:37,부추(일반부추),1kg,500,1
03/16 12:32:37,부추(일반부추),1kg,6000,5
03/16 12:31:48,부추(영양부추),1kg,949,10
03/16 12:31:48,부추(일반부추),1kg,548,40
03/16 12:31:48,부추(일반부추),1kg,295,200
03/16 12:30:31,부추(일반부추),1kg,900,30
03/16 12:30:27,부추(일반부추),1kg,875,30
03/16 12:26:31,부추(일반부추),1kg,280,240
03/16 12:26:18,부추(일반부추),1kg,1250,50
03/16 12:25:55,부추(일반부추),1kg,320,120
03/16 12:25:50,부추(일반부추),1kg,380,200
03/16 12:24:25,부추(일반부추),1kg,110,160
03/16 12:21:34,부추(일반부추),1kg,1450,50
03/16 12:16:44,부추(일반부추),1kg,1300,35
03/16 12:11:35,부추(일반부추),1kg,2300,72
03/16 12:11:26,부추(일반부추),1kg,1300,50
03/16 12:11:18,부추(일반부추),1kg,1300,60
03/16 12:10:57,부추(일반부추),1kg,1750,68
03/16 12:10:50,부추(일반부추),1kg,1325,100
03/16 12:10:44,부추(일반부추),1kg,1350,91
03/16 12:10:36,부추(일반부추),1kg,1325,148
03/16 12:10:04,부추(일반부추),1kg,1350,15
03/16 12:09:58,부추(일반부추),1kg,1675,37
03/16 12:09:40,부추(일반부추),1kg,300,120
03/16 12:08:51,부추(일반부추),1kg,1450,50
03/16 12:08:43,부추(일반부추),1kg,1075,15
03/16 12:08:42,부추(일반부추),1kg,1200,25
03/16 12:08:29,부추(일반부추),1kg,1450,49
03/16 12:08:15,부추(일반부추),1kg,1300,55
03/16 12:07:54,부추(일반부추),1kg,1050,20
03/16 12:07:42,부추(일반부추),1kg,340,140
03/16 12:07:37,부추(일반부추),1kg,360,80
03/16 12:07:33,부추(일반부추),1kg,330,40
03/16 12:07:29,부추(일반부추),1kg,330,140
03/16 12:07:25,부추(일반부추),1kg,340,240
03/16 12:07:21,부추(일반부추),1kg,1300,35
03/16 12:07:20,부추(일반부추),1kg,300,40
03/16 12:07:16,부추(일반부추),1kg,330,80
03/16 12:07:12,부추(일반부추),1kg,370,260
03/16 12:07:06,부추(일반부추),1kg,360,20
03/16 12:07:02,부추(일반부추),1kg,360,20
03/16 12:06:58,부추(일반부추),1kg,340,20
03/16 12:06:56,부추(일반부추),1kg,1575,61
03/16 12:06:55,부추(일반부추),1kg,360,180
03/16 12:06:53,부추(일반부추),1kg,1700,50
03/16 12:06:51,부추(일반부추),1kg,360,340
03/16 12:06:49,부추(일반부추),1kg,1650,36
03/16 12:06:43,부추(일반부추),1kg,320,300
03/16 12:06:41,부추(일반부추),1kg,1375,80
03/16 12:06:39,부추(일반부추),1kg,400,280
03/16 12:06:38,부추(일반부추),1kg,1400,80
03/16 12:06:31,부추(일반부추),1kg,1375,80
03/16 12:06:20,부추(일반부추),1kg,2450,40
03/16 12:06:16,부추(일반부추),1kg,2400,43
03/16 12:06:11,부추(일반부추),1kg,1450,40
03/16 12:05:56,부추(일반부추),1kg,2625,11
03/16 12:04:55,부추(일반부추),1kg,1000,4
03/16 12:02:12,부추(일반부추),1kg,1525,45
03/16 12:02:09,부추(일반부추),1kg,1525,45
03/16 12:01:57,부추(일반부추),1kg,1450,44
03/16 12:01:49,부추(일반부추),1kg,750,30
03/16 12:01:28,부추(일반부추),1kg,1250,50
03/16 12:01:24,부추(일반부추),1kg,1200,60
03/16 12:00:59,부추(일반부추),1kg,1425,40
03/16 12:00:43,부추(일반부추),1kg,1400,50
03/16 11:59:46,부추(일반부추),1kg,1000,50
03/16 11:56:56,부추(일반부추),1kg,1150,9
03/16 11:54:04,부추(일반부추),1kg,750,32
03/16 11:53:21,부추(일반부추),1kg,1425,21
03/16 11:45:38,부추(일반부추),1kg,1425,42
03/16 11:45:37,부추(일반부추),1kg,4125,9
03/16 11:45:37,부추(일반부추),1kg,4125,9
03/16 11:45:35,부추(일반부추),1kg,1425,42
03/16 11:44:58,부추(일반부추),1kg,1150,60
03/16 11:44:47,부추(일반부추),1kg,1325,50
03/16 11:43:47,부추(일반부추),1kg,1375,57
03/16 11:43:47,부추(일반부추),1kg,1375,57
03/16 11:43:35,부추(일반부추),1kg,1400,30
03/16 11:43:35,부추(일반부추),1kg,1400,30
03/16 11:39:53,부추(일반부추),1kg,1750,67
03/16 11:39:53,부추(일반부추),1kg,1750,67
03/16 11:39:44,부추(일반부추),1kg,1000,35
03/16 11:39:44,부추(일반부추),1kg,1000,35
03/16 11:39:39,부추(일반부추),1kg,1375,45
03/16 11:39:35,부추(일반부추),1kg,1000,35
03/16 11:39:35,부추(일반부추),1kg,1000,35
03/16 11:39:26,부추(일반부추),1kg,1200,50
03/16 11:39:26,부추(일반부추),1kg,1200,50
03/16 11:37:18,부추(일반부추),1kg,1250,36
03/16 11:37:18,부추(일반부추),1kg,1250,36
03/16 11:37:14,부추(일반부추),1kg,1175,37
03/16 11:37:14,부추(일반부추),1kg,1175,37
03/16 11:34:29,부추(일반부추),1kg,1100,91
03/16 11:34:12,부추(일반부추),1kg,1325,75
03/16 11:32:25,부추(일반부추),1kg,1175,60
03/16 11:31:40,부추(일반부추),1kg,1075,56
03/16 11:30:51,부추(일반부추),1kg,1325,75
03/16 11:30:46,부추(일반부추),1kg,1250,50
