경매시간,품목(품종),규격(전체),경락가,거래량
0,부추(일반부추),1kg,400.0,100
0,부추(일반부추),1kg,340.0,40
0,부추(일반부추),1kg,400.0,100
0,부추(일반부추),1kg,400.0,20
04/15 12:59:58,부추(일반부추),1kg,530.0,80
04/15 12:59:57,부추(일반부추),1kg,2600.0,60
04/15 12:59:54,부추(일반부추),1kg,460.0,17
04/15 12:59:49,부추(일반부추),1kg,460.0,80
04/15 12:59:48,부추(일반부추),1kg,2066.6666666666665,26
04/15 12:59:40,부추(일반부추),1kg,460.0,140
04/15 12:59:37,부추(일반부추),1kg,3666.6666666666665,120
04/15 12:59:35,부추(일반부추),1kg,264.0,25
04/15 12:59:34,부추(일반부추),1kg,264.0,20
04/15 12:59:25,부추(일반부추),1kg,264.0,20
04/15 12:59:18,부추(일반부추),1kg,474.0,24
04/15 12:59:15,부추(일반부추),1kg,2493.3333333333335,100
04/15 12:59:09,부추(일반부추),1kg,474.0,140
04/15 12:59:01,부추(일반부추),1kg,2366.6666666666665,81
04/15 12:59:00,부추(일반부추),1kg,370.0,15
04/15 12:58:46,부추(일반부추),1kg,370.0,260
04/15 12:58:43,부추(일반부추),1kg,2000.0,60
04/15 12:58:38,부추(일반부추),1kg,540.0,140
04/15 12:58:29,부추(일반부추),1kg,2400.0,20
04/15 12:58:28,부추(일반부추),1kg,510.0,240
04/15 12:58:17,부추(일반부추),1kg,454.0,100
04/15 12:58:15,부추(일반부추),1kg,3553.3333333333335,99
04/15 12:58:05,부추(일반부추),1kg,290.0,100
04/15 12:58:05,부추(일반부추),1kg,2200.0,114
04/15 12:57:55,부추(일반부추),1kg,346.0,40
04/15 12:57:55,부추(일반부추),1kg,1820.0,15
04/15 12:57:48,부추(일반부추),1kg,360.0,100
04/15 12:57:41,부추(일반부추),1kg,264.0,100
04/15 12:57:30,부추(일반부추),1kg,374.0,60
04/15 12:57:17,부추(일반부추),1kg,360.0,40
04/15 12:57:04,부추(일반부추),1kg,1033.3333333333333,15
04/15 12:57:01,부추(일반부추),1kg,354.0,100
