경매시간,품목(품종),규격(전체),경락가,거래량
04/15 12:47:29,양파(기타양파),1kg,400,18
04/15 12:47:29,양파(기타양파),1kg,1150,34
04/15 12:47:29,양파(기타양파),1kg,1200,10
04/15 12:47:29,양파(기타양파),1kg,950,35
04/15 12:47:29,양파(기타양파),1kg,550,15
04/15 12:47:29,양파(기타양파),1kg,1175,45
04/15 12:47:28,양파(기타양파),1kg,1650,15
04/15 12:34:03,양파(기타양파),1kg,1600,61
04/15 12:33:58,양파(기타양파),1kg,1600,63
04/15 12:33:52,양파(기타양파),1kg,1600,62
04/15 12:10:33,양파(양파(일반)),1kg,565,10
04/15 12:10:23,양파(양파(일반)),1kg,1300,10
04/15 12:10:10,양파(양파(일반)),1kg,1590,20
04/15 12:04:40,양파(양파(일반)),1kg,675,11
04/15 12:03:55,양파(양파(일반)),1kg,1250,22
04/15 12:03:33,양파(양파(일반)),1kg,1600,34
04/15 11:42:50,양파(양파(일반)),1kg,1250,52
04/15 11:42:40,양파(양파(일반)),1kg,500,10
04/15 11:42:05,양파(양파(일반)),1kg,700,43
04/15 11:39:40,양파(양파(일반)),1kg,1700,10
04/15 11:33:45,양파(기타양파),1kg,575,10
04/15 11:33:45,양파(기타양파),1kg,575,10
04/15 11:33:34,양파(기타양파),1kg,700,6
04/15 11:33:34,양파(기타양파),1kg,700,6
04/15 11:33:25,양파(기타양파),1kg,1325,16
04/15 11:33:25,양파(기타양파),1kg,1325,16
04/15 11:33:09,양파(기타양파),1kg,1730,24
04/15 11:33:09,양파(기타양파),1kg,1730,24
04/15 10:37:34,양파(기타양파),1kg,1683,2
04/15 10:37:34,양파(기타양파),1kg,1885,4
04/15 10:37:34,양파(기타양파),1kg,2525,1
04/15 10:37:34,양파(기타양파),1kg,2525,1
04/15 10:37:34,양파(기타양파),1kg,1885,2
04/15 10:37:34,양파(기타양파),1kg,1212,20
04/15 10:37:34,양파(깐양파),1kg,2626,1
04/15 10:37:34,양파(깐양파),1kg,2626,4
04/15 10:37:34,양파(깐양파),1kg,1818,1
04/15 10:37:34,양파(깐양파),1kg,2626,6
04/15 08:22:56,양파(기타양파),1kg,450,16
04/15 08:22:50,양파(기타양파),1kg,760,13
04/15 08:06:19,양파(기타양파),1kg,2100,30
04/15 08:06:19,양파(기타양파),1kg,2100,30
04/15 08:06:19,양파(기타양파),1kg,2300,2
04/15 08:06:19,양파(기타양파),1kg,2300,19
04/15 08:06:19,양파(기타양파),1kg,2300,10
04/15 08:06:19,양파(기타양파),1kg,2300,1
04/15 08:06:19,양파(기타양파),1kg,2100,150
04/15 08:06:19,양파(자주양파),1kg,2300,1
04/15 07:58:33,양파(기타양파),1kg,1413,50
04/15 07:58:33,양파(기타양파),1kg,1413,50
04/15 07:58:33,양파(기타양파),1kg,1413,50
04/15 07:58:33,양파(기타양파),1kg,1413,49
04/15 07:58:33,양파(기타양파),1kg,1413,50
04/15 07:58:30,양파(기타양파),1kg,1350,39
04/15 07:51:07,양파(양파(일반)),1kg,1125,125
04/15 07:51:07,양파(양파(일반)),1kg,750,225
04/15 07:51:07,양파(양파(일반)),1kg,375,280
04/15 07:51:07,양파(양파(일반)),1kg,1125,100
04/15 07:51:07,양파(양파(일반)),1kg,1125,120
04/15 07:51:07,양파(양파(일반)),1kg,1125,173
04/15 07:51:07,양파(양파(일반)),1kg,750,82
04/15 07:51:07,양파(양파(일반)),1kg,750,120
04/15 07:51:07,양파(양파(일반)),1kg,1125,125
04/15 06:55:16,양파(조생양파),1kg,710,30
04/15 06:55:16,양파(조생양파),1kg,1360,84
04/15 06:55:16,양파(조생양파),1kg,1590,86
04/15 06:46:44,양파(만생양파),1kg,600,3
04/15 06:42:37,양파(조생양파),1kg,750,37
04/15 06:39:24,양파(조생양파),1kg,1285,74
04/15 06:39:14,양파(조생양파),1kg,1600,89
04/15 06:39:03,양파(조생양파),1kg,605,15
04/15 06:38:56,양파(조생양파),1kg,300,27
04/15 06:38:33,양파(조생양파),1kg,1235,102
04/15 06:38:19,양파(조생양파),1kg,1600,85
04/15 06:37:36,양파(조생양파),1kg,800,41
04/15 06:37:09,양파(조생양파),1kg,1375,80
04/15 06:37:03,양파(조생양파),1kg,1650,79
04/15 06:36:53,양파(조생양파),1kg,500,1
04/15 06:36:37,양파(조생양파),1kg,605,8
04/15 06:36:15,양파(조생양파),1kg,1360,45
04/15 06:36:05,양파(조생양파),1kg,1665,126
04/15 06:31:17,양파(기타양파),1kg,1613,19
04/15 06:16:24,양파(조생양파),1kg,1000,72
04/15 06:16:19,양파(조생양파),1kg,1250,328
04/15 06:14:32,양파(기타양파),1kg,866,5
04/15 06:14:22,양파(기타양파),1kg,1520,14
04/15 06:14:18,양파(기타양파),1kg,1580,18
04/15 06:14:06,양파(기타양파),1kg,1633,5
04/15 06:13:50,양파(기타양파),1kg,1200,4
04/15 06:13:45,양파(기타양파),1kg,1573,10
04/15 06:13:38,양파(기타양파),1kg,1700,15
04/15 06:13:34,양파(기타양파),1kg,1680,3
04/15 06:13:27,양파(기타양파),1kg,1300,8
04/15 06:13:07,양파(기타양파),1kg,1613,15
04/15 06:10:40,양파(기타양파),1kg,1333,42
04/15 06:10:26,양파(기타양파),1kg,1360,33
04/15 06:10:11,양파(기타양파),1kg,766,75
04/15 06:09:23,양파(기타양파),1kg,1266,75
04/15 06:08:53,양파(기타양파),1kg,800,150
04/15 06:08:34,양파(기타양파),1kg,1200,150
04/15 06:08:14,양파(기타양파),1kg,1346,75
04/15 06:06:26,양파(기타양파),1kg,1333,75
04/15 06:02:27,양파(조생양파),1kg,1200,18
04/15 06:02:23,양파(조생양파),1kg,1200,63
