경매시간,품목(품종),규격(전체),경락가,거래량
0,배추(김장(가을)배추),1kg,520,80
0,배추(김장(가을)배추),1kg,500,33
0,배추(김장(가을)배추),1kg,400,10
0,배추(김장(가을)배추),1kg,600,50
0,배추(김장(가을)배추),1kg,500,197
0,배추(김장(가을)배추),1kg,500,80
0,배추(김장(가을)배추),1kg,520,80
0,배추(김장(가을)배추),1kg,550,173
0,배추(김장(가을)배추),1kg,450,127
0,배추(김장(가을)배추),1kg,400,76
0,배추(김장(가을)배추),1kg,250,71
0,배추(김장(가을)배추),1kg,450,177
0,배추(김장(가을)배추),1kg,200,1
0,배추(김장(가을)배추),1kg,520,43
0,배추(김장(가을)배추),1kg,620,96
0,배추(김장(가을)배추),1kg,470,87
0,배추(김장(가을)배추),1kg,570,100
0,배추(김장(가을)배추),1kg,520,9
0,배추(쌈배추),1kg,700,20
0,배추(쌈배추),1kg,950,7
0,배추(쌈배추),1kg,300,2
0,배추(쌈배추),1kg,500,1
0,배추(쌈배추),1kg,900,4
0,배추(쌈배추),1kg,3859,1
0,배추(쌈배추),1kg,2280,1
0,배추(절임배추),1kg,1550,2
0,배추(절임배추),1kg,3100,13
11/16 12:56:28,배추(기타배추),1kg,461,100
11/16 12:56:28,배추(기타배추),1kg,461,100
11/16 12:56:28,배추(기타배추),1kg,369,8
11/16 12:56:28,배추(기타배추),1kg,461,100
11/16 12:56:28,배추(기타배추),1kg,461,100
11/16 12:56:28,배추(기타배추),1kg,461,100
11/16 12:56:28,배추(기타배추),1kg,461,100
11/16 12:56:28,배추(기타배추),1kg,461,100
11/16 12:56:28,배추(기타배추),1kg,461,100
11/16 12:56:28,배추(기타배추),1kg,461,100
11/16 12:56:28,배추(기타배추),1kg,461,50
11/16 12:56:28,배추(기타배추),1kg,461,50
11/16 12:51:29,배추(쌈배추),1kg,975,30
11/16 12:51:23,배추(쌈배추),1kg,1462,20
11/16 12:51:16,배추(쌈배추),1kg,1450,30
11/16 12:51:06,배추(쌈배추),1kg,1437,30
11/16 12:49:03,배추(쌈배추),1kg,1725,20
11/16 12:47:29,배추(쌈배추),1kg,1714,14
11/16 12:44:34,배추(절임배추),1kg,1500,3
11/16 12:44:34,배추(절임배추),1kg,1500,12
11/16 12:44:33,배추(절임배추),1kg,1400,25
11/16 12:44:33,배추(절임배추),1kg,1400,3
11/16 12:44:33,배추(절임배추),1kg,1400,3
11/16 12:44:33,배추(절임배추),1kg,1500,7
11/16 12:44:33,배추(절임배추),1kg,1400,100
11/16 12:44:33,배추(절임배추),1kg,1400,10
11/16 12:44:33,배추(절임배추),1kg,1400,25
11/16 12:44:33,배추(절임배추),1kg,1400,3
11/16 12:44:33,배추(절임배추),1kg,1500,1
11/16 12:44:33,배추(절임배추),1kg,1400,11
11/16 12:44:33,배추(절임배추),1kg,1500,7
11/16 12:44:17,배추(절임배추),1kg,1400,13
11/16 12:42:22,배추(쌈배추),1kg,341,4
11/16 12:42:14,배추(기타배추),1kg,292,34
11/16 12:42:10,배추(기타배추),1kg,276,34
11/16 12:42:04,배추(기타배추),1kg,407,48
11/16 12:41:41,배추(기타배추),1kg,546,20
11/16 12:35:40,배추(절임배추),1kg,1400,15
11/16 12:35:40,배추(절임배추),1kg,1500,155
11/16 12:35:05,배추(절임배추),1kg,1500,19
11/16 12:34:51,배추(절임배추),1kg,1500,70
11/16 12:34:51,배추(절임배추),1kg,1400,20
11/16 12:33:24,배추(절임배추),1kg,1095,19
11/16 12:27:00,배추(절임배추),1kg,1500,30
11/16 12:27:00,배추(절임배추),1kg,1500,10
11/16 12:26:59,배추(절임배추),1kg,1500,2
11/16 12:26:59,배추(절임배추),1kg,1500,16
11/16 12:26:59,배추(절임배추),1kg,1500,25
11/16 12:26:58,배추(절임배추),1kg,1500,9
11/16 12:26:58,배추(절임배추),1kg,1500,30
11/16 12:26:57,배추(절임배추),1kg,1500,20
11/16 12:25:25,배추(쌈배추),1kg,687,20
11/16 12:25:20,배추(쌈배추),1kg,1250,25
11/16 12:21:52,배추(쌈배추),1kg,587,38
11/16 12:19:34,배추(쌈배추),1kg,500,2
11/16 12:19:24,배추(쌈배추),1kg,562,12
11/16 12:19:16,배추(쌈배추),1kg,462,24
11/16 12:18:45,배추(쌈배추),1kg,1500,30
11/16 12:18:05,배추(기타배추),1kg,396,180
11/16 12:18:05,배추(기타배추),1kg,180,20
11/16 12:17:38,배추(기타배추),1kg,312,200
11/16 12:17:23,배추(기타배추),1kg,396,195
11/16 12:17:19,배추(기타배추),1kg,437,13
11/16 12:17:00,배추(기타배추),1kg,300,200
11/16 12:01:23,배추(쌈배추),1kg,2000,20
11/16 11:39:29,배추(월동배추),1kg,360,6
11/16 11:39:16,배추(쌈배추),1kg,375,20
11/16 11:29:31,배추(쌈배추),1kg,875,72
11/16 11:29:22,배추(쌈배추),1kg,875,72
11/16 11:26:17,배추(쌈배추),1kg,562,26
11/16 11:26:10,배추(쌈배추),1kg,875,26
11/16 11:18:36,배추(쌈배추),1kg,500,32
11/16 10:51:35,배추(김장(가을)배추),1kg,379,1
11/16 10:50:10,배추(김장(가을)배추),1kg,400,24
11/16 10:50:10,배추(김장(가을)배추),1kg,600,200
11/16 10:50:10,배추(김장(가을)배추),1kg,570,200
11/16 10:50:10,배추(김장(가을)배추),1kg,560,311
11/16 10:50:10,배추(김장(가을)배추),1kg,560,200
11/16 10:48:50,배추(절임배추),1kg,1300,23
11/16 10:44:39,배추(절임배추),1kg,1350,5
11/16 10:44:16,배추(절임배추),1kg,1350,260
11/16 09:19:19,배추(기타배추),1kg,1650,10
11/16 09:19:19,배추(기타배추),1kg,1500,18
11/16 09:19:19,배추(기타배추),1kg,1500,5
11/16 08:59:49,배추(김장(가을)배추),1kg,708,10
11/16 08:52:56,배추(기타배추),1kg,500,600
11/16 08:52:56,배추(기타배추),1kg,550,170
11/16 08:52:56,배추(기타배추),1kg,300,200
11/16 08:46:47,배추(기타배추),1kg,285,25
11/16 08:44:01,배추(기타배추),1kg,283,19
11/16 08:41:14,배추(기타배추),1kg,350,36
11/16 08:40:59,배추(기타배추),1kg,350,33
11/16 08:39:13,배추(쌈배추),1kg,1125,10
11/16 08:38:29,배추(기타배추),1kg,465,25
11/16 08:36:06,배추(기타배추),1kg,216,2
11/16 08:35:53,배추(기타배추),1kg,283,20
11/16 08:33:14,배추(기타배추),1kg,208,5
11/16 08:32:56,배추(기타배추),1kg,291,27
11/16 08:32:30,배추(기타배추),1kg,714,19
11/16 08:31:37,배추(기타배추),1kg,342,10
11/16 08:29:40,배추(기타배추),1kg,334,33
11/16 08:29:40,배추(절임배추),1kg,1400,3
11/16 08:29:40,배추(절임배추),1kg,1400,1
11/16 08:29:40,배추(절임배추),1kg,1400,41
11/16 08:29:40,배추(절임배추),1kg,1400,55
11/16 08:29:26,배추(기타배추),1kg,334,33
11/16 08:20:51,배추(기타배추),1kg,600,16
11/16 08:15:23,배추(기타배추),1kg,287,17
11/16 08:14:32,배추(쌈배추),1kg,288,22
11/16 08:13:43,배추(기타배추),1kg,200,28
11/16 08:12:02,배추(김장(가을)배추),1kg,100,20
11/16 08:11:59,배추(김장(가을)배추),1kg,400,154
11/16 08:11:57,배추(김장(가을)배추),1kg,400,154
11/16 08:11:54,배추(김장(가을)배추),1kg,400,154
11/16 08:11:52,배추(김장(가을)배추),1kg,400,154
11/16 08:11:49,배추(김장(가을)배추),1kg,400,203
11/16 08:11:47,배추(김장(가을)배추),1kg,400,204
11/16 08:11:43,배추(김장(가을)배추),1kg,20,2
11/16 08:11:40,배추(김장(가을)배추),1kg,450,90
11/16 08:11:37,배추(김장(가을)배추),1kg,450,90
11/16 08:11:35,배추(김장(가을)배추),1kg,450,188
11/16 08:11:31,배추(김장(가을)배추),1kg,550,70
11/16 08:11:29,배추(김장(가을)배추),1kg,550,127
11/16 08:11:26,배추(김장(가을)배추),1kg,550,130
11/16 08:11:24,배추(김장(가을)배추),1kg,550,130
