경매시간,품목(품종),규격(전체),경락가,거래량
03/16 12:59:48,배추(쌈배추),1kg,562,34
03/16 12:59:37,배추(쌈배추),1kg,562,34
03/16 12:59:27,배추(쌈배추),1kg,625,34
03/16 12:59:12,배추(쌈배추),1kg,1400,23
03/16 12:55:59,배추(쌈배추),1kg,3033,15
03/16 12:38:40,배추(기타배추),1kg,11100,1
03/16 12:38:40,배추(기타배추),1kg,11100,1
03/16 12:38:40,배추(쌈배추),1kg,5000,10
03/16 12:36:34,배추(기타배추),1kg,350,100
03/16 12:36:34,배추(기타배추),1kg,350,100
03/16 12:36:34,배추(기타배추),1kg,566,400
03/16 12:36:33,배추(기타배추),1kg,566,400
03/16 12:32:07,배추(쌈배추),1kg,3200,20
03/16 12:32:02,배추(쌈배추),1kg,1318,12
03/16 12:28:34,배추(쌈배추),1kg,962,14
03/16 12:27:27,배추(기타배추),1kg,150,198
03/16 12:27:27,배추(기타배추),1kg,250,797
03/16 12:12:07,배추(쌈배추),1kg,2750,50
03/16 12:12:07,배추(쌈배추),1kg,2812,49
03/16 12:12:07,배추(쌈배추),1kg,1500,23
03/16 12:12:07,배추(쌈배추),1kg,1500,22
03/16 12:12:07,배추(쌈배추),1kg,1500,22
03/16 12:12:07,배추(쌈배추),1kg,1500,22
03/16 12:10:13,배추(쌈배추),1kg,450,2
03/16 12:10:07,배추(쌈배추),1kg,1062,40
03/16 12:07:45,배추(쌈배추),1kg,375,14
03/16 12:05:35,배추(저장배추),1kg,410,200
03/16 12:05:35,배추(저장배추),1kg,140,200
03/16 12:05:35,배추(저장배추),1kg,180,200
03/16 12:05:35,배추(저장배추),1kg,260,200
03/16 12:05:35,배추(저장배추),1kg,240,191
03/16 12:05:35,배추(저장배추),1kg,200,200
03/16 12:05:35,배추(저장배추),1kg,370,179
03/16 12:05:35,배추(저장배추),1kg,500,200
03/16 12:05:35,배추(저장배추),1kg,320,200
03/16 12:05:35,배추(저장배추),1kg,210,200
03/16 12:05:35,배추(저장배추),1kg,210,200
03/16 12:05:35,배추(저장배추),1kg,300,200
03/16 12:04:42,배추(쌈배추),1kg,1750,20
03/16 12:02:40,배추(쌈배추),1kg,2687,48
03/16 11:38:44,배추(쌈배추),1kg,525,9
03/16 11:38:44,배추(쌈배추),1kg,525,9
03/16 11:38:36,배추(쌈배추),1kg,825,17
03/16 11:38:36,배추(쌈배추),1kg,825,17
03/16 11:36:41,배추(쌈배추),1kg,937,37
03/16 11:36:32,배추(쌈배추),1kg,2825,48
03/16 11:26:38,배추(쌈배추),1kg,1330,20
