경매시간,품목(품종),규격(전체),경락가,거래량
05/16 12:49:03,배추(쌈배추),1kg,3325,9
05/16 12:45:54,배추(쌈배추),1kg,4240,1
05/16 12:45:52,배추(쌈배추),1kg,4240,2
05/16 12:45:49,배추(쌈배추),1kg,4240,4
05/16 12:45:38,배추(쌈배추),1kg,4240,1
05/16 12:35:26,배추(쌈배추),1kg,4240,3
05/16 12:31:08,배추(쌈배추),1kg,1412,25
05/16 12:31:04,배추(쌈배추),1kg,1375,25
05/16 12:30:14,배추(기타배추),1kg,330,80
05/16 12:30:14,배추(기타배추),1kg,618,120
05/16 12:26:57,배추(쌈배추),1kg,1500,20
05/16 12:23:50,배추(기타배추),1kg,558,200
05/16 12:23:25,배추(기타배추),1kg,612,200
05/16 12:23:25,배추(기타배추),1kg,400,15
05/16 12:09:39,배추(쌈배추),1kg,887,10
05/16 12:09:33,배추(쌈배추),1kg,1250,37
05/16 12:09:03,배추(쌈배추),1kg,1600,26
05/16 12:08:53,배추(쌈배추),1kg,2250,30
05/16 12:08:44,배추(쌈배추),1kg,2250,48
05/16 12:08:37,배추(쌈배추),1kg,2200,48
05/16 12:08:30,배추(쌈배추),1kg,2112,48
05/16 12:00:00,배추(쌈배추),1kg,1600,12
05/16 11:50:03,배추(쌈배추),1kg,1287,70
05/16 11:47:33,배추(쌈배추),1kg,1137,50
05/16 11:47:33,배추(쌈배추),1kg,1137,50
05/16 11:47:33,배추(쌈배추),1kg,1137,50
05/16 11:47:27,배추(쌈배추),1kg,1162,50
05/16 11:47:27,배추(쌈배추),1kg,1162,50
05/16 11:47:27,배추(쌈배추),1kg,1162,50
05/16 11:47:22,배추(쌈배추),1kg,1162,50
05/16 11:47:22,배추(쌈배추),1kg,1162,50
05/16 11:47:22,배추(쌈배추),1kg,1162,50
05/16 11:47:18,배추(쌈배추),1kg,1150,50
05/16 11:47:18,배추(쌈배추),1kg,1150,50
05/16 11:47:18,배추(쌈배추),1kg,1150,50
05/16 11:24:09,배추(봄배추),1kg,1470,5
05/16 10:19:18,배추(기타배추),1kg,220,100
05/16 10:19:18,배추(기타배추),1kg,360,393
05/16 10:19:18,배추(기타배추),1kg,900,297
05/16 10:19:18,배추(기타배추),1kg,540,198
05/16 10:10:13,배추(기타배추),1kg,640,50
05/16 10:10:13,배추(기타배추),1kg,720,50
05/16 10:10:13,배추(기타배추),1kg,130,30
05/16 10:10:13,배추(기타배추),1kg,210,120
05/16 10:10:13,배추(기타배추),1kg,640,20
05/16 10:10:13,배추(기타배추),1kg,1200,200
05/16 10:10:13,배추(기타배추),1kg,1070,80
05/16 10:10:13,배추(기타배추),1kg,1200,100
05/16 10:10:13,배추(기타배추),1kg,1070,200
05/16 10:10:13,배추(기타배추),1kg,720,120
05/16 10:04:24,배추(봄배추),1kg,1260,6
05/16 09:58:09,배추(봄배추),1kg,931,75
05/16 09:54:44,배추(봄배추),1kg,2281,3
05/16 09:54:44,배추(쌈배추),1kg,5000,20
05/16 09:49:06,배추(봄배추),1kg,1470,10
05/16 09:43:41,배추(봄배추),1kg,1260,40
05/16 09:13:13,배추(기타배추),1kg,384,80
05/16 08:55:29,배추(기타배추),1kg,2650,1
05/16 08:42:27,배추(쌈배추),1kg,3171,1
05/16 08:41:36,배추(쌈배추),1kg,3038,3
05/16 08:41:00,배추(기타배추),1kg,685,30
05/16 08:36:22,배추(봄배추),1kg,732,60
05/16 08:36:22,배추(봄배추),1kg,720,60
05/16 08:36:22,배추(봄배추),1kg,744,38
05/16 08:36:22,배추(봄배추),1kg,726,60
05/16 08:36:22,배추(봄배추),1kg,732,60
05/16 08:31:18,배추(기타배추),1kg,1500,10
05/16 08:31:14,배추(기타배추),1kg,1500,1
05/16 08:31:11,배추(기타배추),1kg,1500,2
05/16 08:31:09,배추(기타배추),1kg,1500,3
05/16 08:18:29,배추(기타배추),1kg,2000,1
05/16 08:18:29,배추(기타배추),1kg,6500,5
05/16 08:18:13,배추(기타배추),1kg,6000,1
05/16 08:18:13,배추(기타배추),1kg,17000,1
05/16 08:18:13,배추(기타배추),1kg,171,2
