경매시간,품목(품종),규격(전체),경락가,거래량
01/16 12:00:00,배추(기타배추),1kg,400,20
01/16 12:00:00,배추(기타배추),1kg,300,300
01/16 12:00:00,배추(기타배추),1kg,200,600
01/16 12:00:00,배추(기타배추),1kg,300,50
01/16 12:00:00,배추(기타배추),1kg,280,24
01/16 12:00:00,배추(기타배추),1kg,269,9
01/16 12:00:00,배추(기타배추),1kg,269,16
01/16 12:00:00,배추(기타배추),1kg,260,102
01/16 12:00:00,배추(기타배추),1kg,300,49
01/16 12:00:00,배추(기타배추),1kg,260,124
01/16 12:00:00,배추(기타배추),1kg,166,15
01/16 12:00:00,배추(기타배추),1kg,346,200
01/16 12:00:00,배추(기타배추),1kg,307,100
01/16 12:00:00,배추(기타배추),1kg,346,80
01/16 12:00:00,배추(기타배추),1kg,269,200
01/16 12:00:00,배추(기타배추),1kg,307,40
01/16 12:00:00,배추(기타배추),1kg,550,8
01/16 12:00:00,배추(기타배추),1kg,391,400
01/16 12:00:00,배추(기타배추),1kg,366,400
01/16 12:00:00,배추(기타배추),1kg,220,100
01/16 12:00:00,배추(기타배추),1kg,235,100
01/16 12:00:00,배추(기타배추),1kg,416,384
01/16 12:00:00,배추(기타배추),1kg,416,384
01/16 12:00:00,배추(기타배추),1kg,230,100
01/16 12:00:00,배추(기타배추),1kg,383,400
01/16 12:00:00,배추(기타배추),1kg,383,400
01/16 12:00:00,배추(기타배추),1kg,250,96
01/16 12:00:00,배추(기타배추),1kg,230,100
01/16 12:00:00,배추(기타배추),1kg,250,96
01/16 12:00:00,배추(기타배추),1kg,258,363
01/16 12:00:00,배추(기타배추),1kg,158,122
01/16 12:00:00,배추(기타배추),1kg,258,363
01/16 12:00:00,배추(기타배추),1kg,166,71
01/16 12:00:00,배추(기타배추),1kg,275,287
01/16 12:00:00,배추(기타배추),1kg,258,490
01/16 12:00:00,배추(기타배추),1kg,166,90
01/16 12:00:00,배추(기타배추),1kg,166,90
01/16 12:00:00,배추(기타배추),1kg,175,21
01/16 12:00:00,배추(기타배추),1kg,175,20
01/16 12:00:00,배추(기타배추),1kg,316,369
01/16 12:00:00,배추(기타배추),1kg,175,41
01/16 12:00:00,배추(기타배추),1kg,175,46
01/16 12:00:00,배추(기타배추),1kg,291,184
01/16 12:00:00,배추(기타배추),1kg,175,46
01/16 12:00:00,배추(기타배추),1kg,190,93
01/16 12:00:00,배추(기타배추),1kg,291,185
01/16 12:00:00,배추(기타배추),1kg,190,50
