경매시간,품목(품종),규격(전체),경락가,거래량
02/16 12:59:56,배추(쌈배추),1kg,1125,30
02/16 12:58:47,배추(쌈배추),1kg,1187,30
02/16 12:58:36,배추(쌈배추),1kg,1187,30
02/16 12:58:31,배추(쌈배추),1kg,1187,30
02/16 12:58:14,배추(쌈배추),1kg,1187,30
02/16 12:48:20,배추(우거지),1kg,2638,5
02/16 12:46:44,배추(기타배추),1kg,4748,1
02/16 12:46:44,배추(쌈배추),1kg,1318,40
02/16 12:41:47,배추(쌈배추),1kg,1875,10
02/16 12:41:36,배추(쌈배추),1kg,1675,9
02/16 12:41:06,배추(쌈배추),1kg,2137,20
02/16 12:34:14,배추(쌈배추),1kg,625,43
02/16 12:34:11,배추(쌈배추),1kg,587,42
02/16 12:34:07,배추(쌈배추),1kg,537,42
02/16 12:26:12,배추(쌈배추),1kg,1133,20
02/16 12:26:12,배추(쌈배추),1kg,1111,20
02/16 12:26:12,배추(쌈배추),1kg,1111,20
02/16 12:26:12,배추(쌈배추),1kg,1111,20
02/16 12:26:12,배추(쌈배추),1kg,1133,20
02/16 12:14:59,배추(쌈배추),1kg,1750,30
02/16 12:00:36,배추(월동배추),1kg,350,200
02/16 12:00:36,배추(월동배추),1kg,350,200
02/16 12:00:36,배추(월동배추),1kg,220,80
02/16 12:00:36,배추(월동배추),1kg,220,200
02/16 12:00:36,배추(월동배추),1kg,350,200
02/16 12:00:36,배추(월동배추),1kg,360,200
02/16 12:00:36,배추(월동배추),1kg,430,200
02/16 12:00:36,배추(월동배추),1kg,250,220
02/16 12:00:36,배추(월동배추),1kg,320,200
02/16 12:00:36,배추(월동배추),1kg,340,192
02/16 12:00:36,배추(월동배추),1kg,410,200
02/16 12:00:36,배추(월동배추),1kg,350,200
02/16 12:00:36,배추(월동배추),1kg,300,200
02/16 12:00:36,배추(월동배추),1kg,340,475
02/16 12:00:36,배추(월동배추),1kg,350,190
02/16 12:00:36,배추(월동배추),1kg,430,200
02/16 12:00:36,배추(월동배추),1kg,320,174
02/16 12:00:36,배추(월동배추),1kg,350,200
02/16 11:58:06,배추(쌈배추),1kg,662,29
02/16 11:41:10,배추(기타배추),1kg,450,63
02/16 11:41:10,배추(기타배추),1kg,260,70
02/16 11:41:10,배추(기타배추),1kg,160,18
02/16 11:41:10,배추(기타배추),1kg,420,213
02/16 11:41:10,배추(기타배추),1kg,420,213
02/16 11:41:10,배추(기타배추),1kg,250,53
02/16 11:41:10,배추(기타배추),1kg,270,140
02/16 11:41:10,배추(기타배추),1kg,250,53
02/16 11:25:26,배추(쌈배추),1kg,562,30
02/16 11:21:13,배추(쌈배추),1kg,525,15
02/16 10:29:46,배추(봄배추),1kg,553,75
02/16 10:26:23,배추(쌈배추),1kg,5230,1
02/16 10:21:19,배추(봄배추),1kg,1741,5
02/16 10:14:16,배추(봄배추),1kg,1400,30
02/16 09:19:20,배추(기타배추),1kg,780,40
02/16 08:31:49,배추(기타배추),1kg,333,6
02/16 08:31:38,배추(기타배추),1kg,216,2
02/16 08:22:33,배추(기타배추),1kg,400,3
02/16 08:22:27,배추(기타배추),1kg,642,5
02/16 08:22:19,배추(쌈배추),1kg,637,4
02/16 08:22:13,배추(쌈배추),1kg,812,11
02/16 08:19:51,배추(기타배추),1kg,266,5
02/16 08:19:41,배추(기타배추),1kg,216,12
02/16 08:18:05,배추(기타배추),1kg,327,7
02/16 08:17:58,배추(기타배추),1kg,300,14
02/16 08:11:52,배추(기타배추),1kg,371,6
02/16 07:57:47,배추(쌈배추),1kg,1500,12
02/16 07:56:18,배추(쌈배추),1kg,1500,6
02/16 07:56:02,배추(쌈배추),1kg,1500,8
02/16 07:54:54,배추(쌈배추),1kg,1500,8
02/16 07:27:52,배추(월동배추),1kg,370,77
02/16 07:27:52,배추(월동배추),1kg,350,80
02/16 07:27:52,배추(월동배추),1kg,480,100
02/16 07:27:52,배추(월동배추),1kg,620,57
