경매시간,품목(품종),규격(전체),경락가,거래량
03/16 11:11:46,포도(포도(수입)),1kg,4268,14
03/16 11:11:46,포도(포도(수입)),1kg,2195,1
03/16 11:11:46,포도(포도(수입)),1kg,4268,14
03/16 11:11:46,포도(포도(수입)),1kg,4268,13
03/16 11:11:46,포도(포도(수입)),1kg,4268,15
03/16 11:11:46,포도(포도(수입)),1kg,4268,14
03/16 11:11:46,포도(포도(수입)),1kg,4268,14
03/16 11:11:46,포도(포도(수입)),1kg,4268,15
03/16 11:11:46,포도(포도(수입)),1kg,4268,14
03/16 11:11:31,포도(포도(수입)),1kg,3333,30
03/16 11:11:31,포도(포도(수입)),1kg,3333,20
03/16 11:11:31,포도(포도(수입)),1kg,3333,30
03/16 10:13:45,포도(샤인마스캇),1kg,13500,20
03/16 10:13:45,포도(샤인마스캇),1kg,1857,153
03/16 09:56:25,포도(포도(수입)),1kg,2439,1
03/16 09:27:20,포도(포도(수입)),1kg,6250,3
03/16 09:27:20,포도(포도(수입)),1kg,6500,2
03/16 09:26:06,포도(청포도(수입)),1kg,5200,10
03/16 09:26:06,포도(청포도(수입)),1kg,5200,3
03/16 09:26:06,포도(청포도(수입)),1kg,5200,5
03/16 09:26:06,포도(청포도(수입)),1kg,5200,8
03/16 09:26:06,포도(청포도(수입)),1kg,5200,5
03/16 09:24:15,포도(포도(수입)),1kg,4268,26
03/16 09:24:15,포도(포도(수입)),1kg,4512,9
03/16 09:24:15,포도(포도(수입)),1kg,4512,9
03/16 09:24:15,포도(포도(수입)),1kg,4512,18
03/16 09:24:15,포도(포도(수입)),1kg,1829,1
03/16 09:24:15,포도(포도(수입)),1kg,2439,1
03/16 09:24:15,포도(포도(수입)),1kg,5243,9
03/16 09:24:15,포도(포도(수입)),1kg,5243,10
03/16 09:24:15,포도(포도(수입)),1kg,5243,10
03/16 09:24:15,포도(포도(수입)),1kg,1829,1
03/16 09:24:15,포도(포도(수입)),1kg,4512,8
03/16 09:24:10,포도(청포도(수입)),1kg,4500,40
03/16 09:24:10,포도(청포도(수입)),1kg,4500,20
03/16 09:24:10,포도(청포도(수입)),1kg,4500,10
03/16 09:24:10,포도(청포도(수입)),1kg,4500,15
03/16 09:24:10,포도(청포도(수입)),1kg,4500,30
03/16 09:24:10,포도(청포도(수입)),1kg,4500,10
03/16 09:23:36,포도(청포도(수입)),1kg,6625,1
03/16 09:23:36,포도(청포도(수입)),1kg,6625,5
03/16 09:23:36,포도(크림슨(수입)),1kg,6125,5
03/16 09:23:36,포도(크림슨(수입)),1kg,6125,5
03/16 09:23:36,포도(크림슨(수입)),1kg,6125,3
03/16 09:23:36,포도(포도(수입)),1kg,7000,1
03/16 09:23:36,포도(포도(수입)),1kg,7000,2
03/16 09:23:36,포도(포도(수입)),1kg,7000,3
03/16 09:23:36,포도(포도(수입)),1kg,7000,2
03/16 09:20:51,포도(기타포도),1kg,5529,20
03/16 09:20:42,포도(기타포도),1kg,5529,20
03/16 09:20:19,포도(포도(수입)),1kg,6500,1
03/16 09:20:19,포도(포도(수입)),1kg,6000,1
03/16 09:20:19,포도(포도(수입)),1kg,6625,3
03/16 09:18:55,포도(포도(수입)),1kg,6097,20
03/16 09:18:55,포도(포도(수입)),1kg,6097,20
03/16 09:18:55,포도(포도(수입)),1kg,6097,20
03/16 09:18:55,포도(포도(수입)),1kg,6097,20
03/16 09:18:55,포도(포도(수입)),1kg,6097,19
03/16 09:18:55,포도(포도(수입)),1kg,2439,1
03/16 09:18:08,포도(포도(수입)),1kg,4390,54
03/16 09:18:08,포도(포도(수입)),1kg,5487,108
03/16 09:18:08,포도(포도(수입)),1kg,5243,104
03/16 09:18:08,포도(포도(수입)),1kg,3670,4
03/16 09:18:08,포도(포도(수입)),1kg,4146,54
03/16 09:18:08,포도(포도(수입)),1kg,3902,54
03/16 09:17:34,포도(포도(수입)),1kg,3658,108
03/16 09:17:34,포도(포도(수입)),1kg,3902,108
03/16 09:15:30,포도(기타포도),1kg,2000,18
03/16 09:15:26,포도(기타포도),1kg,2000,18
03/16 09:15:22,포도(기타포도),1kg,2000,18
03/16 09:15:19,포도(기타포도),1kg,2000,18
03/16 09:10:51,포도(포도(수입)),1kg,5000,1
03/16 09:10:51,포도(포도(수입)),1kg,5750,1
03/16 09:10:51,포도(포도(수입)),1kg,5000,5
03/16 09:09:24,포도(샤인마스캇),1kg,7750,10
03/16 09:09:19,포도(샤인마스캇),1kg,8000,10
03/16 09:09:14,포도(샤인마스캇),1kg,8000,8
03/16 09:09:09,포도(샤인마스캇),1kg,7500,10
03/16 09:09:04,포도(샤인마스캇),1kg,7500,10
03/16 09:07:29,포도(샤인마스캇),1kg,7600,20
03/16 09:07:24,포도(샤인마스캇),1kg,7500,40
03/16 09:07:19,포도(샤인마스캇),1kg,7750,20
03/16 09:07:09,포도(샤인마스캇),1kg,7500,22
03/16 09:06:54,포도(샤인마스캇),1kg,7500,20
03/16 09:06:49,포도(샤인마스캇),1kg,7500,10
03/16 09:05:38,포도(샤인마스캇),1kg,7250,39
03/16 09:05:38,포도(샤인마스캇),1kg,7250,39
03/16 09:05:22,포도(샤인마스캇),1kg,7500,34
03/16 09:05:22,포도(샤인마스캇),1kg,7500,34
03/16 09:05:22,포도(샤인마스캇),1kg,7500,34
03/16 09:05:22,포도(샤인마스캇),1kg,7500,34
03/16 09:05:16,포도(샤인마스캇),1kg,7500,33
03/16 09:05:16,포도(샤인마스캇),1kg,7500,34
03/16 09:04:25,포도(샤인마스캇),1kg,8250,5
03/16 09:04:25,포도(샤인마스캇),1kg,8250,5
03/16 09:04:18,포도(샤인마스캇),1kg,5500,22
03/16 09:04:18,포도(샤인마스캇),1kg,5500,24
03/16 09:04:14,포도(샤인마스캇),1kg,6500,34
03/16 09:04:14,포도(샤인마스캇),1kg,6500,35
03/16 09:04:14,포도(샤인마스캇),1kg,6500,34
03/16 09:04:14,포도(샤인마스캇),1kg,6500,35
03/16 09:04:14,포도(샤인마스캇),1kg,6500,35
03/16 09:04:14,포도(샤인마스캇),1kg,6500,35
03/16 09:03:57,포도(샤인마스캇),1kg,6000,24
03/16 09:03:57,포도(샤인마스캇),1kg,6000,23
03/16 09:03:57,포도(샤인마스캇),1kg,6000,24
03/16 09:03:57,포도(샤인마스캇),1kg,6000,23
03/16 09:03:47,포도(샤인마스캇),1kg,6250,3
03/16 09:03:47,포도(샤인마스캇),1kg,6250,3
03/16 09:03:42,포도(샤인마스캇),1kg,5000,7
03/16 09:03:42,포도(샤인마스캇),1kg,5000,7
03/16 09:03:23,포도(포도(수입)),1kg,7671,2
03/16 09:03:23,포도(포도(수입)),1kg,7671,10
03/16 09:03:23,포도(포도(수입)),1kg,7671,10
03/16 09:03:23,포도(포도(수입)),1kg,7671,2
03/16 09:03:23,포도(포도(수입)),1kg,7671,10
03/16 09:03:23,포도(포도(수입)),1kg,7671,1
03/16 09:03:23,포도(포도(수입)),1kg,2739,2
03/16 09:03:23,포도(포도(수입)),1kg,7671,2
03/16 09:03:23,포도(포도(수입)),1kg,7671,2
03/16 09:03:23,포도(포도(수입)),1kg,7671,3
03/16 09:03:23,포도(포도(수입)),1kg,7671,5
