경매시간,품목(품종),규격(전체),경락가,거래량
0,포도(포도(수입)),1kg,6250,5
0,포도(포도(수입)),1kg,6250,20
0,포도(포도(수입)),1kg,6250,15
0,포도(포도(수입)),1kg,6250,10
0,포도(포도(수입)),1kg,6250,2
0,포도(포도(수입)),1kg,6250,5
02/16 12:01:25,포도(청포도(수입)),1kg,2000,228
02/16 12:01:25,포도(청포도(수입)),1kg,2500,342
02/16 09:54:22,포도(샤인마스캇),1kg,11500,37
02/16 09:54:22,포도(샤인마스캇),1kg,1428,280
02/16 09:47:57,포도(포도(수입)),1kg,6625,3
02/16 09:47:57,포도(포도(수입)),1kg,6625,2
02/16 09:47:57,포도(포도(수입)),1kg,6625,2
02/16 09:36:49,포도(포도(수입)),1kg,7250,1
02/16 09:36:49,포도(포도(수입)),1kg,7250,1
02/16 09:24:32,포도(크림슨(수입)),1kg,7625,2
02/16 09:13:03,포도(청포도(수입)),1kg,7375,3
02/16 09:13:03,포도(크림슨(수입)),1kg,6625,3
02/16 09:09:57,포도(기타포도),1kg,7000,45
02/16 09:09:57,포도(기타포도),1kg,6250,12
02/16 09:09:57,포도(기타포도),1kg,6250,12
02/16 09:09:57,포도(기타포도),1kg,7000,42
02/16 09:09:57,포도(기타포도),1kg,7000,45
02/16 09:09:57,포도(기타포도),1kg,5000,7
02/16 09:09:57,포도(기타포도),1kg,6250,39
02/16 09:09:57,포도(기타포도),1kg,6250,40
02/16 09:00:03,포도(기타포도),1kg,4500,3
02/16 08:57:38,포도(레드글로브),1kg,5500,4
02/16 08:57:38,포도(레드글로브),1kg,5500,6
02/16 08:53:24,포도(청포도),1kg,3250,4
02/16 08:53:16,포도(청포도),1kg,3750,9
02/16 08:53:08,포도(청포도),1kg,4100,16
02/16 08:53:00,포도(청포도),1kg,4750,16
02/16 08:52:50,포도(청포도),1kg,2900,3
02/16 08:52:41,포도(청포도),1kg,3800,43
02/16 08:52:33,포도(청포도),1kg,4300,32
02/16 08:51:47,포도(청포도),1kg,3025,3
02/16 08:51:38,포도(샤인마스캇),1kg,6000,2
02/16 08:51:37,포도(청포도),1kg,4650,44
02/16 08:51:28,포도(청포도),1kg,5800,20
02/16 08:50:51,포도(샤인마스캇),1kg,4600,20
02/16 08:50:44,포도(샤인마스캇),1kg,4850,27
02/16 08:48:16,포도(샤인마스캇),1kg,5250,32
02/16 08:48:10,포도(샤인마스캇),1kg,5900,50
02/16 08:46:13,포도(샤인마스캇),1kg,3500,126
02/16 08:45:13,포도(청포도(수입)),1kg,5500,7
02/16 08:45:13,포도(청포도(수입)),1kg,5500,1
02/16 08:45:13,포도(청포도(수입)),1kg,5500,6
02/16 08:45:13,포도(청포도(수입)),1kg,5500,5
02/16 08:45:13,포도(청포도(수입)),1kg,5500,6
02/16 08:42:04,포도(샤인마스캇),1kg,3475,8
02/16 08:41:59,포도(샤인마스캇),1kg,3975,4
02/16 08:41:51,포도(샤인마스캇),1kg,4525,10
02/16 08:41:44,포도(샤인마스캇),1kg,3800,11
02/16 08:41:38,포도(샤인마스캇),1kg,4300,18
02/16 08:41:32,포도(샤인마스캇),1kg,4750,75
02/16 08:41:21,포도(샤인마스캇),1kg,4250,25
02/16 08:41:15,포도(샤인마스캇),1kg,4475,5
02/16 08:41:08,포도(샤인마스캇),1kg,4300,18
02/16 08:41:02,포도(샤인마스캇),1kg,4550,43
02/16 08:40:37,포도(샤인마스캇),1kg,3250,42
02/16 08:40:31,포도(샤인마스캇),1kg,3750,35
02/16 08:39:14,포도(샤인마스캇),1kg,5500,34
02/16 08:39:14,포도(샤인마스캇),1kg,5500,34
02/16 08:37:22,포도(샤인마스캇),1kg,5825,26
02/16 08:37:16,포도(샤인마스캇),1kg,6375,32
02/16 08:37:09,포도(샤인마스캇),1kg,3500,1
02/16 08:37:02,포도(샤인마스캇),1kg,4550,12
02/16 08:36:56,포도(샤인마스캇),1kg,6150,25
02/16 08:36:00,포도(샤인마스캇),1kg,4000,5
02/16 08:35:56,포도(샤인마스캇),1kg,6500,16
02/16 08:35:48,포도(샤인마스캇),1kg,7250,35
02/16 08:35:45,포도(샤인마스캇),1kg,7250,37
02/16 08:35:45,포도(샤인마스캇),1kg,7250,35
02/16 08:35:36,포도(샤인마스캇),1kg,6250,30
02/16 08:35:32,포도(샤인마스캇),1kg,6250,1
02/16 08:34:46,포도(샤인마스캇),1kg,5625,27
02/16 08:34:46,포도(샤인마스캇),1kg,5625,26
02/16 08:34:39,포도(샤인마스캇),1kg,5375,37
02/16 08:34:10,포도(샤인마스캇),1kg,4750,48
02/16 08:33:40,포도(샤인마스캇),1kg,5500,40
02/16 08:33:40,포도(샤인마스캇),1kg,5500,32
02/16 08:33:40,포도(샤인마스캇),1kg,5500,40
02/16 08:33:20,포도(샤인마스캇),1kg,5750,16
02/16 08:33:01,포도(샤인마스캇),1kg,4000,4
02/16 08:33:01,포도(샤인마스캇),1kg,4000,3
02/16 08:32:46,포도(샤인마스캇),1kg,5750,23
02/16 08:32:39,포도(샤인마스캇),1kg,7500,50
02/16 08:32:35,포도(샤인마스캇),1kg,6250,20
02/16 08:32:35,포도(샤인마스캇),1kg,6250,20
02/16 08:32:00,포도(샤인마스캇),1kg,5500,15
02/16 08:31:46,포도(샤인마스캇),1kg,4750,33
02/16 08:31:40,포도(샤인마스캇),1kg,4750,33
02/16 08:31:40,포도(샤인마스캇),1kg,4750,33
02/16 08:31:40,포도(샤인마스캇),1kg,4750,33
02/16 08:30:48,포도(샤인마스캇),1kg,5750,10
02/16 08:30:48,포도(샤인마스캇),1kg,6000,10
02/16 08:30:48,포도(샤인마스캇),1kg,6000,20
02/16 08:30:48,포도(샤인마스캇),1kg,6000,1
02/16 08:30:48,포도(샤인마스캇),1kg,3333,30
02/16 08:30:48,포도(샤인마스캇),1kg,6000,10
02/16 08:30:48,포도(샤인마스캇),1kg,5750,10
02/16 08:29:59,포도(샤인마스캇),1kg,8000,8
02/16 08:29:27,포도(기타포도),1kg,3000,6
02/16 08:29:18,포도(기타포도),1kg,3750,24
02/16 08:29:11,포도(기타포도),1kg,4500,18
02/16 08:28:01,포도(기타포도),1kg,6500,16
02/16 08:27:53,포도(기타포도),1kg,5750,25
02/16 08:27:48,포도(기타포도),1kg,6000,15
02/16 08:24:44,포도(샤인마스캇),1kg,6250,37
02/16 08:24:44,포도(샤인마스캇),1kg,6250,37
02/16 08:24:44,포도(샤인마스캇),1kg,6250,37
02/16 08:24:44,포도(샤인마스캇),1kg,6250,37
02/16 08:24:44,포도(샤인마스캇),1kg,6250,37
02/16 08:24:44,포도(샤인마스캇),1kg,6250,37
02/16 08:24:38,포도(샤인마스캇),1kg,6000,16
02/16 08:24:38,포도(샤인마스캇),1kg,6000,16
02/16 08:24:38,포도(샤인마스캇),1kg,6000,16
02/16 08:24:23,포도(샤인마스캇),1kg,8000,26
02/16 08:24:23,포도(샤인마스캇),1kg,8000,26
02/16 08:24:23,포도(샤인마스캇),1kg,8000,25
02/16 08:24:23,포도(샤인마스캇),1kg,8000,25
02/16 08:24:23,포도(샤인마스캇),1kg,8000,26
02/16 08:24:23,포도(샤인마스캇),1kg,8000,25
02/16 08:24:15,포도(샤인마스캇),1kg,4250,14
02/16 08:24:15,포도(샤인마스캇),1kg,4250,14
02/16 08:24:15,포도(샤인마스캇),1kg,4250,14
02/16 08:24:12,포도(샤인마스캇),1kg,5000,25
02/16 08:24:12,포도(샤인마스캇),1kg,5000,25
02/16 08:24:12,포도(샤인마스캇),1kg,5000,25
02/16 08:24:06,포도(샤인마스캇),1kg,5750,27
02/16 08:24:06,포도(샤인마스캇),1kg,5750,27
02/16 08:24:06,포도(샤인마스캇),1kg,5750,27
02/16 08:24:06,포도(샤인마스캇),1kg,5750,24
02/16 08:24:06,포도(샤인마스캇),1kg,5750,27
02/16 08:24:06,포도(샤인마스캇),1kg,5750,27
02/16 08:24:06,포도(샤인마스캇),1kg,5750,27
02/16 08:24:06,포도(샤인마스캇),1kg,5750,24
02/16 08:24:06,포도(샤인마스캇),1kg,5750,27
02/16 08:24:06,포도(샤인마스캇),1kg,5750,24
02/16 08:24:06,포도(샤인마스캇),1kg,5750,27
02/16 08:24:06,포도(샤인마스캇),1kg,5750,27
02/16 08:23:58,포도(샤인마스캇),1kg,7250,28
02/16 08:23:58,포도(샤인마스캇),1kg,7250,28
02/16 08:23:58,포도(샤인마스캇),1kg,7250,28
02/16 08:23:49,포도(샤인마스캇),1kg,5250,28
02/16 08:23:49,포도(샤인마스캇),1kg,5250,28
02/16 08:23:49,포도(샤인마스캇),1kg,5250,28
02/16 08:23:46,포도(샤인마스캇),1kg,6000,25
02/16 08:23:46,포도(샤인마스캇),1kg,6000,25
02/16 08:23:46,포도(샤인마스캇),1kg,6000,25
02/16 08:23:46,포도(샤인마스캇),1kg,6000,25
02/16 08:23:46,포도(샤인마스캇),1kg,6000,25
02/16 08:23:46,포도(샤인마스캇),1kg,6000,25
02/16 08:23:40,포도(샤인마스캇),1kg,7500,18
02/16 08:23:40,포도(샤인마스캇),1kg,7500,18
02/16 08:23:40,포도(샤인마스캇),1kg,7500,18
02/16 08:23:33,포도(샤인마스캇),1kg,7000,23
02/16 08:23:33,포도(샤인마스캇),1kg,7000,23
02/16 08:23:33,포도(샤인마스캇),1kg,7000,23
02/16 08:23:33,포도(샤인마스캇),1kg,7000,23
02/16 08:23:33,포도(샤인마스캇),1kg,7000,23
02/16 08:23:33,포도(샤인마스캇),1kg,7000,23
02/16 08:23:27,포도(샤인마스캇),1kg,6625,9
02/16 08:23:27,포도(샤인마스캇),1kg,6625,9
02/16 08:23:27,포도(샤인마스캇),1kg,6625,9
02/16 08:23:22,포도(샤인마스캇),1kg,5500,16
02/16 08:23:22,포도(샤인마스캇),1kg,5500,16
02/16 08:23:22,포도(샤인마스캇),1kg,5500,16
02/16 08:23:19,포도(샤인마스캇),1kg,7000,44
02/16 08:23:19,포도(샤인마스캇),1kg,7000,44
02/16 08:23:19,포도(샤인마스캇),1kg,7000,44
02/16 08:23:16,포도(샤인마스캇),1kg,5750,4
02/16 08:23:16,포도(샤인마스캇),1kg,5750,4
02/16 08:23:16,포도(샤인마스캇),1kg,5750,4
02/16 08:22:52,포도(포도(수입)),1kg,7125,1
02/16 08:22:52,포도(포도(수입)),1kg,7500,4
02/16 08:22:52,포도(포도(수입)),1kg,6625,1
02/16 08:19:10,포도(포도(수입)),1kg,7500,2
02/16 08:19:10,포도(포도(수입)),1kg,6875,1
02/16 08:19:10,포도(포도(수입)),1kg,7500,2
02/16 08:18:01,포도(레드글로브),1kg,6250,43
02/16 08:13:01,포도(샤인마스캇),1kg,8500,5
02/16 08:11:28,포도(샤인마스캇),1kg,4300,8
02/16 08:11:22,포도(포도(수입)),1kg,6097,2
02/16 08:11:22,포도(포도(수입)),1kg,6097,3
02/16 08:11:22,포도(포도(수입)),1kg,6097,5
02/16 08:11:18,포도(샤인마스캇),1kg,6500,29
02/16 08:11:08,포도(샤인마스캇),1kg,7000,16
02/16 08:05:01,포도(샤인마스캇),1kg,4250,47
02/16 08:04:54,포도(샤인마스캇),1kg,6250,48
02/16 08:01:14,포도(샤인마스캇),1kg,4500,120
02/16 08:00:56,포도(거봉),1kg,6875,1
02/16 07:59:55,포도(샤인마스캇),1kg,3500,9
02/16 07:59:44,포도(샤인마스캇),1kg,4000,50
02/16 07:59:35,포도(샤인마스캇),1kg,3500,19
02/16 07:59:31,포도(샤인마스캇),1kg,4000,47
