경매시간,품목(품종),규격(전체),경락가,거래량
04/15 12:10:29,포도(청포도(수입)),1kg,3750,480
04/15 11:46:54,포도(청포도(수입)),1kg,2750,192
04/15 11:46:46,포도(포도(수입)),1kg,4500,45
04/15 11:44:40,포도(청포도(수입)),1kg,3500,380
04/15 11:44:40,포도(청포도(수입)),1kg,3750,95
04/15 11:44:40,포도(청포도(수입)),1kg,3500,112
04/15 11:44:40,포도(청포도(수입)),1kg,3500,2
04/15 11:44:40,포도(청포도(수입)),1kg,3750,95
04/15 11:43:00,포도(레드글로브(수입)),1kg,1875,108
04/15 11:43:00,포도(포도(수입)),1kg,1875,108
04/15 11:39:39,포도(포도(수입)),1kg,3000,90
04/15 09:52:02,포도(포도(수입)),1kg,2926,6
04/15 09:51:58,포도(포도(수입)),1kg,3414,19
04/15 09:51:39,포도(포도(수입)),1kg,3414,64
04/15 09:20:29,포도(포도(수입)),1kg,5750,1
04/15 09:20:29,포도(포도(수입)),1kg,5750,1
04/15 09:20:29,포도(포도(수입)),1kg,7500,4
04/15 09:20:03,포도(포도(수입)),1kg,7317,5
04/15 09:20:03,포도(포도(수입)),1kg,7317,4
04/15 09:20:03,포도(포도(수입)),1kg,7317,4
04/15 09:20:03,포도(포도(수입)),1kg,7317,4
04/15 09:20:03,포도(포도(수입)),1kg,7317,4
04/15 09:20:03,포도(포도(수입)),1kg,7317,1
04/15 09:20:03,포도(포도(수입)),1kg,121,1
04/15 09:20:03,포도(포도(수입)),1kg,7317,5
04/15 09:20:03,포도(포도(수입)),1kg,7317,5
04/15 09:20:03,포도(포도(수입)),1kg,7317,5
04/15 09:20:03,포도(포도(수입)),1kg,7317,5
04/15 09:20:03,포도(포도(수입)),1kg,7317,5
04/15 09:20:03,포도(포도(수입)),1kg,7317,5
04/15 09:20:03,포도(포도(수입)),1kg,7317,4
04/15 09:20:03,포도(포도(수입)),1kg,7317,4
04/15 09:20:03,포도(포도(수입)),1kg,7317,4
04/15 09:20:03,포도(포도(수입)),1kg,7317,4
04/15 09:20:03,포도(포도(수입)),1kg,7317,5
04/15 09:20:03,포도(포도(수입)),1kg,7317,4
04/15 09:20:03,포도(포도(수입)),1kg,7317,4
04/15 09:20:03,포도(포도(수입)),1kg,7317,4
04/15 09:20:02,포도(포도(수입)),1kg,7317,5
04/15 09:20:02,포도(포도(수입)),1kg,7317,5
04/15 09:10:34,포도(레드글로브(수입)),1kg,5487,2
04/15 09:10:34,포도(청포도(수입)),1kg,7804,3
04/15 09:10:34,포도(크림슨(수입)),1kg,5365,2
04/15 09:10:34,포도(크림슨(수입)),1kg,5487,5
04/15 09:10:34,포도(포도(수입)),1kg,5731,20
04/15 09:10:34,포도(포도(수입)),1kg,609,1
04/15 09:10:34,포도(포도(수입)),1kg,4634,20
04/15 09:10:34,포도(포도(수입)),1kg,4390,58
04/15 09:10:34,포도(포도(수입)),1kg,4634,10
04/15 09:10:33,포도(청포도(수입)),1kg,6463,5
04/15 09:10:33,포도(크림슨(수입)),1kg,5609,2
04/15 09:10:33,포도(포도(수입)),1kg,7926,3
04/15 09:10:33,포도(포도(수입)),1kg,7926,1
04/15 09:01:03,포도(기타포도),1kg,2739,19
04/15 09:00:57,포도(기타포도),1kg,2739,19
04/15 08:58:26,포도(기타포도),1kg,3294,18
04/15 08:58:22,포도(기타포도),1kg,3294,18
04/15 08:56:49,포도(포도(수입)),1kg,5625,1
04/15 08:56:49,포도(포도(수입)),1kg,4500,4
04/15 08:56:49,포도(포도(수입)),1kg,5500,1
04/15 08:56:49,포도(포도(수입)),1kg,7500,5
04/15 08:56:41,포도(청포도(수입)),1kg,5800,3
04/15 08:56:41,포도(청포도(수입)),1kg,5800,8
04/15 08:56:41,포도(청포도(수입)),1kg,5800,5
04/15 08:56:41,포도(청포도(수입)),1kg,5800,16
04/15 08:56:41,포도(청포도(수입)),1kg,5800,12
04/15 08:56:41,포도(청포도(수입)),1kg,5800,26
