경매시간,품목(품종),규격(전체),경락가,거래량
03/17 12:54:21,대파(대파(일반)),1kg,1300,19
03/17 12:54:15,대파(대파(일반)),1kg,2050,110
03/17 12:54:12,대파(대파(일반)),1kg,2050,100
03/17 12:54:09,대파(대파(일반)),1kg,2000,100
03/17 11:39:56,대파(대파(일반)),1kg,1500,45
03/17 11:39:52,대파(대파(일반)),1kg,1500,25
03/17 10:50:00,대파(대파(일반)),1kg,1400,600
03/17 10:48:45,대파(대파(일반)),1kg,2000,100
03/17 10:48:45,대파(대파(일반)),1kg,2000,200
03/17 10:48:45,대파(대파(일반)),1kg,2000,300
03/17 10:48:44,대파(대파(일반)),1kg,2000,100
03/17 10:48:44,대파(대파(일반)),1kg,2000,500
03/17 10:48:44,대파(대파(일반)),1kg,1900,490
03/17 10:48:44,대파(대파(일반)),1kg,2000,400
03/17 10:48:44,대파(대파(일반)),1kg,2000,10
03/17 10:48:44,대파(대파(일반)),1kg,2000,200
03/17 10:48:44,대파(대파(일반)),1kg,2000,500
03/17 10:48:44,대파(대파(일반)),1kg,2000,500
03/17 10:48:44,대파(대파(일반)),1kg,2000,200
03/17 10:48:07,대파(대파(일반)),1kg,1750,550
03/17 10:48:07,대파(대파(일반)),1kg,1750,370
03/17 10:48:07,대파(대파(일반)),1kg,1750,370
03/17 10:48:07,대파(대파(일반)),1kg,1750,550
03/17 10:48:07,대파(대파(일반)),1kg,1750,160
03/17 10:48:07,대파(대파(일반)),1kg,1500,200
03/17 10:48:07,대파(대파(일반)),1kg,1750,550
03/17 10:26:44,대파(대파(일반)),1kg,1890,650
03/17 10:24:52,대파(대파(일반)),1kg,2450,1600
03/17 10:24:35,대파(대파(일반)),1kg,1000,500
03/17 10:15:48,대파(대파(일반)),1kg,1940,120
03/17 09:37:17,대파(대파(일반)),1kg,1950,50
03/17 09:37:17,대파(대파(일반)),1kg,1950,50
03/17 09:37:17,대파(대파(일반)),1kg,1950,50
03/17 09:37:17,대파(대파(일반)),1kg,1950,50
03/17 09:37:17,대파(대파(일반)),1kg,1950,50
03/17 09:37:17,대파(대파(일반)),1kg,1950,50
03/17 09:37:17,대파(대파(일반)),1kg,1950,50
03/17 09:37:17,대파(대파(일반)),1kg,1950,50
03/17 09:37:17,대파(대파(일반)),1kg,1950,50
03/17 09:37:17,대파(대파(일반)),1kg,1950,50
03/17 09:37:17,대파(대파(일반)),1kg,1950,50
03/17 09:37:17,대파(대파(일반)),1kg,1950,50
03/17 08:46:00,대파(대파(일반)),1kg,900,15
03/17 08:45:55,대파(대파(일반)),1kg,840,14
03/17 08:26:38,대파(깐대파),1kg,2800,5
03/17 08:26:38,대파(깐대파),1kg,2800,2
03/17 08:26:38,대파(깐대파),1kg,2800,10
03/17 08:26:38,대파(깐대파),1kg,2800,5
03/17 08:26:38,대파(깐대파),1kg,2800,10
03/17 08:26:38,대파(깐대파),1kg,2800,20
03/17 08:26:38,대파(깐대파),1kg,2800,10
03/17 08:26:38,대파(대파(일반)),1kg,2000,2
03/17 08:26:38,대파(대파(일반)),1kg,2000,1
03/17 08:16:44,대파(대파(일반)),1kg,1000,4
03/17 08:16:38,대파(대파(일반)),1kg,1400,15
03/17 08:16:30,대파(대파(일반)),1kg,2640,22
03/17 08:16:28,대파(대파(일반)),1kg,2640,22
03/17 08:16:07,대파(깐대파),1kg,2800,10
03/17 08:16:07,대파(깐대파),1kg,2800,5
03/17 08:16:07,대파(깐대파),1kg,2800,4
03/17 08:16:07,대파(깐대파),1kg,2800,17
03/17 08:14:10,대파(대파(일반)),1kg,1320,7
03/17 08:14:05,대파(대파(일반)),1kg,1420,22
03/17 08:14:01,대파(대파(일반)),1kg,1540,24
03/17 08:13:55,대파(대파(일반)),1kg,2040,6
03/17 08:12:18,대파(대파(일반)),1kg,1500,110
03/17 08:10:07,대파(대파(일반)),1kg,960,6
03/17 08:10:03,대파(대파(일반)),1kg,1200,14
03/17 07:51:28,대파(대파(일반)),1kg,177,100
03/17 07:51:28,대파(대파(일반)),1kg,166,100
03/17 07:51:28,대파(대파(일반)),1kg,177,100
03/17 07:51:28,대파(대파(일반)),1kg,200,20
03/17 07:51:28,대파(대파(일반)),1kg,188,26
03/17 07:51:28,대파(대파(일반)),1kg,177,100
03/17 07:51:28,대파(대파(일반)),1kg,177,100
03/17 07:48:11,대파(대파(일반)),1kg,255,100
03/17 07:48:11,대파(대파(일반)),1kg,244,100
03/17 07:48:11,대파(대파(일반)),1kg,244,100
03/17 07:48:11,대파(대파(일반)),1kg,244,100
03/17 07:48:11,대파(대파(일반)),1kg,244,100
03/17 07:48:11,대파(대파(일반)),1kg,244,100
03/17 07:48:11,대파(대파(일반)),1kg,244,100
03/17 07:41:28,대파(대파(일반)),1kg,1250,300
03/17 07:34:18,대파(대파(일반)),1kg,1250,250
03/17 07:34:01,대파(대파(일반)),1kg,1250,300
03/17 07:27:02,대파(대파(일반)),1kg,1250,450
03/17 07:26:53,대파(대파(일반)),1kg,1250,500
03/17 07:26:41,대파(대파(일반)),1kg,1250,470
03/17 07:26:29,대파(대파(일반)),1kg,1250,200
03/17 07:26:16,대파(대파(일반)),1kg,1250,500
03/17 07:26:05,대파(대파(일반)),1kg,1250,900
03/17 07:25:54,대파(대파(일반)),1kg,1250,500
03/17 07:25:43,대파(대파(일반)),1kg,1250,300
03/17 07:25:31,대파(대파(일반)),1kg,1250,300
03/17 07:25:20,대파(대파(일반)),1kg,1250,500
03/17 07:25:11,대파(대파(일반)),1kg,1250,150
03/17 07:24:56,대파(대파(일반)),1kg,1250,300
03/17 07:24:47,대파(대파(수입)),1kg,1000,20
03/17 06:41:13,대파(대파(일반)),1kg,1250,250
03/17 06:40:59,대파(깐대파),1kg,710,9
03/17 06:40:50,대파(깐대파),1kg,1350,9
03/17 06:40:03,대파(대파(일반)),1kg,1916,100
03/17 06:40:03,대파(대파(일반)),1kg,1916,100
03/17 06:40:03,대파(대파(일반)),1kg,1916,48
03/17 06:31:56,대파(대파(일반)),1kg,1600,500
03/17 06:31:56,대파(대파(일반)),1kg,1600,500
03/17 06:26:38,대파(깐대파),1kg,1050,15
03/17 06:26:31,대파(깐대파),1kg,1000,120
03/17 06:26:26,대파(깐대파),1kg,900,125
03/17 06:05:19,대파(대파(일반)),1kg,833,82
03/17 06:02:23,대파(대파(일반)),1kg,1250,250
03/17 06:02:19,대파(대파(일반)),1kg,1250,250
03/17 06:01:35,대파(대파(일반)),1kg,1250,250
03/17 06:01:33,대파(대파(일반)),1kg,1250,250
03/17 06:01:32,대파(대파(일반)),1kg,1250,250
03/17 06:01:31,대파(대파(일반)),1kg,1250,250
03/17 06:01:29,대파(대파(일반)),1kg,1250,250
03/17 06:01:27,대파(대파(일반)),1kg,2000,80
03/17 06:01:23,대파(대파(일반)),1kg,2083,110
03/17 06:01:03,대파(대파(일반)),1kg,1916,100
03/17 06:01:02,대파(대파(일반)),1kg,1916,100
03/17 06:01:01,대파(대파(일반)),1kg,1916,100
03/17 06:01:01,대파(대파(일반)),1kg,1916,100
03/17 06:01:00,대파(대파(일반)),1kg,1916,100
03/17 06:01:00,대파(대파(일반)),1kg,1916,100
03/17 06:00:59,대파(대파(일반)),1kg,1916,100
03/17 06:00:58,대파(대파(일반)),1kg,1916,100
03/17 06:00:57,대파(대파(일반)),1kg,1916,100
03/17 06:00:57,대파(대파(일반)),1kg,1916,100
03/17 06:00:52,대파(대파(일반)),1kg,1666,100
03/17 06:00:52,대파(대파(일반)),1kg,1666,100
03/17 06:00:40,대파(대파(일반)),1kg,1666,100
