경매시간,품목(품종),규격(전체),경락가,거래량
0,대파(대파(일반)),1kg,2300,40
0,대파(대파(일반)),1kg,2300,40
0,대파(대파(일반)),1kg,2375,35
0,대파(대파(일반)),1kg,2375,5
09/16 12:17:16,대파(대파(일반)),1kg,2650,60
09/16 12:17:16,대파(대파(일반)),1kg,2450,100
09/16 12:12:50,대파(대파(일반)),1kg,1000,2
09/16 12:12:50,대파(대파(일반)),1kg,2300,13
09/16 12:07:33,대파(대파(일반)),1kg,2450,190
09/16 12:07:21,대파(대파(일반)),1kg,2450,200
09/16 12:07:14,대파(대파(일반)),1kg,2400,200
09/16 12:07:12,대파(대파(일반)),1kg,2400,200
09/16 12:07:08,대파(대파(일반)),1kg,2400,200
09/16 12:01:52,대파(대파(일반)),1kg,1980,40
09/16 12:01:46,대파(대파(일반)),1kg,1800,35
09/16 11:59:14,대파(대파(일반)),1kg,2350,26
09/16 11:58:54,대파(대파(일반)),1kg,2300,75
09/16 11:58:44,대파(대파(일반)),1kg,2250,75
09/16 08:53:57,대파(대파(일반)),1kg,2000,200
09/16 08:53:57,대파(대파(일반)),1kg,320,872
09/16 08:33:45,대파(대파(일반)),1kg,800,29
09/16 08:32:02,대파(대파(일반)),1kg,920,1
09/16 08:31:52,대파(대파(일반)),1kg,1260,3
09/16 08:29:49,대파(대파(일반)),1kg,1200,1
09/16 08:29:35,대파(대파(일반)),1kg,1620,8
09/16 08:26:55,대파(대파(일반)),1kg,1460,16
09/16 08:22:18,대파(대파(일반)),1kg,820,27
09/16 08:22:09,대파(대파(일반)),1kg,1600,8
09/16 08:14:32,대파(대파(일반)),1kg,850,2
09/16 08:14:25,대파(대파(일반)),1kg,1840,20
09/16 08:13:57,대파(대파(일반)),1kg,1100,1
09/16 08:13:51,대파(대파(일반)),1kg,1640,10
09/16 08:12:59,대파(대파(일반)),1kg,1960,10
09/16 08:10:46,대파(대파(일반)),1kg,1320,15
09/16 08:10:10,대파(깐대파),1kg,2800,6
09/16 08:10:10,대파(깐대파),1kg,2800,10
09/16 08:10:10,대파(깐대파),1kg,2800,10
09/16 08:10:10,대파(깐대파),1kg,2800,5
09/16 08:10:10,대파(깐대파),1kg,2800,10
09/16 08:10:10,대파(대파(일반)),1kg,1857,3
09/16 08:10:10,대파(대파(일반)),1kg,1857,1
09/16 08:10:10,대파(대파(일반)),1kg,1857,10
09/16 08:10:10,대파(대파(일반)),1kg,1857,15
09/16 08:10:10,대파(대파(일반)),1kg,1857,10
09/16 08:07:48,대파(대파(수입)),1kg,1500,15
09/16 08:07:48,대파(대파(수입)),1kg,1500,30
09/16 08:07:48,대파(대파(수입)),1kg,1500,15
09/16 08:07:48,대파(대파(수입)),1kg,1500,6
09/16 07:41:20,대파(대파(일반)),1kg,1900,10
09/16 07:41:18,대파(대파(일반)),1kg,1900,12
09/16 07:31:53,대파(대파(일반)),1kg,2500,300
09/16 07:31:22,대파(대파(일반)),1kg,2500,250
09/16 07:31:11,대파(대파(일반)),1kg,2500,700
09/16 07:28:15,대파(대파(수입)),1kg,1000,10
09/16 07:26:31,대파(대파(일반)),1kg,2500,150
09/16 07:26:20,대파(대파(일반)),1kg,2500,350
