경매시간,품목(품종),규격(전체),경락가,거래량
01/21 12:00:00,대파(깐대파),1kg,1960,65
01/21 12:00:00,대파(깐대파),1kg,1960,65
01/21 12:00:00,대파(깐대파),1kg,1800,58
01/21 12:00:00,대파(깐대파),1kg,2260,50
01/21 12:00:00,대파(깐대파),1kg,312,100
01/21 12:00:00,대파(깐대파),1kg,312,100
01/21 12:00:00,대파(깐대파),1kg,2300,50
01/21 12:00:00,대파(깐대파),1kg,2340,44
01/21 12:00:00,대파(깐대파),1kg,300,100
01/21 12:00:00,대파(깐대파),1kg,312,100
01/21 12:00:00,대파(깐대파),1kg,2320,50
01/21 12:00:00,대파(깐대파),1kg,2500,100
01/21 12:00:00,대파(깐대파),1kg,2100,150
01/21 12:00:00,대파(깐대파),1kg,2300,50
01/21 12:00:00,대파(깐대파),1kg,2300,50
01/21 12:00:00,대파(깐대파),1kg,2320,50
01/21 12:00:00,대파(깐대파),1kg,2300,42
01/21 12:00:00,대파(깐대파),1kg,2320,42
01/21 12:00:00,대파(깐대파),1kg,2360,42
01/21 12:00:00,대파(깐대파),1kg,2400,41
01/21 12:00:00,대파(깐대파),1kg,1340,23
01/21 12:00:00,대파(깐대파),1kg,1120,7
01/21 12:00:00,대파(대파(일반)),1kg,1363,300
01/21 12:00:00,대파(대파(일반)),1kg,1363,300
01/21 12:00:00,대파(대파(일반)),1kg,1363,300
01/21 12:00:00,대파(대파(일반)),1kg,122,32
01/21 12:00:00,대파(대파(일반)),1kg,121,31
01/21 12:00:00,대파(대파(일반)),1kg,125,31
01/21 12:00:00,대파(대파(일반)),1kg,171,30
01/21 12:00:00,대파(대파(일반)),1kg,125,30
01/21 12:00:00,대파(대파(일반)),1kg,163,30
01/21 12:00:00,대파(대파(일반)),1kg,127,30
01/21 12:00:00,대파(대파(일반)),1kg,168,30
01/21 12:00:00,대파(대파(일반)),1kg,175,30
01/21 12:00:00,대파(대파(일반)),1kg,172,30
01/21 12:00:00,대파(대파(일반)),1kg,1500,400
01/21 12:00:00,대파(대파(일반)),1kg,1500,400
01/21 12:00:00,대파(대파(일반)),1kg,1500,400
01/21 12:00:00,대파(대파(일반)),1kg,1500,400
01/21 12:00:00,대파(대파(일반)),1kg,1500,400
01/21 12:00:00,대파(대파(일반)),1kg,1500,400
01/21 12:00:00,대파(대파(일반)),1kg,1500,400
01/21 12:00:00,대파(대파(일반)),1kg,800,70
01/21 12:00:00,대파(대파(일반)),1kg,1350,250
01/21 12:00:00,대파(대파(일반)),1kg,1600,400
01/21 12:00:00,대파(대파(일반)),1kg,1650,600
01/21 12:00:00,대파(대파(일반)),1kg,1600,600
01/21 12:00:00,대파(대파(일반)),1kg,1550,350
01/21 12:00:00,대파(대파(일반)),1kg,1620,400
01/21 12:00:00,대파(대파(일반)),1kg,1600,400
01/21 12:00:00,대파(대파(일반)),1kg,1600,400
01/21 12:00:00,대파(대파(일반)),1kg,1600,400
01/21 12:00:00,대파(대파(일반)),1kg,1550,500
01/21 12:00:00,대파(대파(일반)),1kg,1630,600
01/21 12:00:00,대파(대파(일반)),1kg,1600,600
01/21 12:00:00,대파(대파(일반)),1kg,1630,600
01/21 12:00:00,대파(대파(일반)),1kg,1630,1800
01/21 12:00:00,대파(대파(일반)),1kg,1660,600
01/21 12:00:00,대파(대파(일반)),1kg,1660,600
01/21 12:00:00,대파(대파(일반)),1kg,1660,600
01/21 12:00:00,대파(대파(일반)),1kg,1350,250
01/21 12:00:00,대파(대파(일반)),1kg,1350,250
01/21 12:00:00,대파(대파(일반)),1kg,1200,250
01/21 12:00:00,대파(대파(일반)),1kg,1450,105
01/21 12:00:00,대파(대파(일반)),1kg,1400,105
01/21 12:00:00,대파(대파(일반)),1kg,1860,370
01/21 12:00:00,대파(대파(일반)),1kg,1375,122
01/21 12:00:00,대파(대파(일반)),1kg,900,30
01/21 12:00:00,대파(대파(일반)),1kg,1615,300
01/21 12:00:00,대파(대파(일반)),1kg,1980,280
01/21 12:00:00,대파(대파(일반)),1kg,1925,280
01/21 12:00:00,대파(대파(일반)),1kg,1870,300
01/21 12:00:00,대파(대파(일반)),1kg,1840,300
01/21 12:00:00,대파(대파(일반)),1kg,1630,18
01/21 12:00:00,대파(대파(일반)),1kg,1337,120
01/21 12:00:00,대파(대파(일반)),1kg,1320,120
01/21 12:00:00,대파(대파(일반)),1kg,1300,120
01/21 12:00:00,대파(대파(일반)),1kg,1050,100
01/21 12:00:00,대파(대파(일반)),1kg,1835,200
01/21 12:00:00,대파(대파(일반)),1kg,1900,210
01/21 12:00:00,대파(대파(일반)),1kg,1287,120
01/21 12:00:00,대파(대파(일반)),1kg,1260,120
01/21 12:00:00,대파(대파(일반)),1kg,1000,30
01/21 12:00:00,대파(대파(일반)),1kg,1175,14
01/21 12:00:00,대파(대파(일반)),1kg,1400,250
01/21 12:00:00,대파(대파(일반)),1kg,1425,250
01/21 12:00:00,대파(대파(일반)),1kg,1550,300
01/21 12:00:00,대파(대파(일반)),1kg,1575,300
01/21 12:00:00,대파(대파(일반)),1kg,1600,300
01/21 12:00:00,대파(대파(일반)),1kg,900,115
01/21 12:00:00,대파(대파(일반)),1kg,940,100
01/21 12:00:00,대파(대파(일반)),1kg,1385,250
01/21 12:00:00,대파(대파(일반)),1kg,1375,250
01/21 12:00:00,대파(대파(일반)),1kg,1375,260
01/21 12:00:00,대파(대파(일반)),1kg,1530,200
01/21 12:00:00,대파(대파(일반)),1kg,1655,300
01/21 12:00:00,대파(대파(일반)),1kg,1515,200
01/21 12:00:00,대파(대파(일반)),1kg,1400,260
01/21 12:00:00,대파(대파(일반)),1kg,1415,260
01/21 12:00:00,대파(대파(일반)),1kg,1425,267
01/21 12:00:00,대파(대파(일반)),1kg,1600,260
01/21 12:00:00,대파(대파(일반)),1kg,1550,268
01/21 12:00:00,대파(대파(일반)),1kg,1550,270
01/21 12:00:00,대파(대파(일반)),1kg,1137,59
01/21 12:00:00,대파(대파(일반)),1kg,1200,109
01/21 12:00:00,대파(대파(일반)),1kg,1685,232
01/21 12:00:00,대파(대파(일반)),1kg,1100,90
01/21 12:00:00,대파(대파(일반)),1kg,2100,20
01/21 12:00:00,대파(대파(일반)),1kg,3150,200
01/21 12:00:00,대파(대파(일반)),1kg,2350,150
01/21 12:00:00,대파(대파(일반)),1kg,2300,150
01/21 12:00:00,대파(대파(일반)),1kg,2700,102
01/21 12:00:00,대파(대파(일반)),1kg,3200,180
01/21 12:00:00,대파(대파(일반)),1kg,3130,200
01/21 12:00:00,대파(대파(일반)),1kg,300,250
01/21 12:00:00,대파(대파(일반)),1kg,290,180
01/21 12:00:00,대파(대파(일반)),1kg,2450,198
01/21 12:00:00,대파(대파(일반)),1kg,2310,198
01/21 12:00:00,대파(대파(일반)),1kg,3120,170
01/21 12:00:00,대파(대파(일반)),1kg,3000,200
01/21 12:00:00,대파(대파(일반)),1kg,2880,200
01/21 12:00:00,대파(대파(일반)),1kg,3260,240
01/21 12:00:00,대파(대파(일반)),1kg,3350,230
01/21 12:00:00,대파(대파(일반)),1kg,3260,230
01/21 12:00:00,대파(대파(일반)),1kg,2450,212
01/21 12:00:00,대파(대파(일반)),1kg,1230,7
01/21 12:00:00,대파(대파(일반)),1kg,2530,400
01/21 12:00:00,대파(대파(일반)),1kg,2440,360
