경매시간,품목(품종),규격(전체),경락가,거래량
0,대파(대파(일반)),1kg,1000,20
0,대파(대파(일반)),1kg,875,5
0,대파(대파(일반)),1kg,2250,4
0,대파(대파(일반)),1kg,2250,38
10/16 12:50:36,대파(대파(일반)),1kg,2100,25
10/16 12:43:41,대파(대파(일반)),1kg,2050,40
10/16 12:43:38,대파(대파(일반)),1kg,2300,190
10/16 12:43:36,대파(대파(일반)),1kg,2050,50
10/16 12:43:35,대파(대파(일반)),1kg,2300,200
10/16 12:43:31,대파(대파(일반)),1kg,2200,200
10/16 12:43:31,대파(대파(일반)),1kg,2000,50
10/16 12:43:28,대파(대파(일반)),1kg,2200,200
10/16 12:34:11,대파(대파(일반)),1kg,2000,100
10/16 12:34:08,대파(대파(일반)),1kg,2000,100
10/16 12:34:05,대파(대파(일반)),1kg,2000,100
10/16 12:23:48,대파(대파(일반)),1kg,2600,100
10/16 12:23:45,대파(대파(일반)),1kg,2600,100
10/16 12:23:42,대파(대파(일반)),1kg,2600,100
10/16 12:23:39,대파(대파(일반)),1kg,2600,100
10/16 12:23:36,대파(대파(일반)),1kg,2600,100
10/16 12:23:21,대파(대파(일반)),1kg,1300,20
10/16 12:23:11,대파(대파(일반)),1kg,2050,27
10/16 12:23:06,대파(대파(일반)),1kg,2050,50
10/16 12:22:56,대파(대파(일반)),1kg,2100,50
10/16 12:22:51,대파(대파(일반)),1kg,2050,50
10/16 12:20:41,대파(대파(일반)),1kg,2600,50
10/16 12:20:21,대파(대파(일반)),1kg,2550,40
10/16 12:20:16,대파(대파(일반)),1kg,2550,50
10/16 12:20:06,대파(대파(일반)),1kg,2550,50
10/16 12:20:01,대파(대파(일반)),1kg,2550,50
10/16 10:08:18,대파(대파(일반)),1kg,1000,500
10/16 09:35:19,대파(대파(일반)),1kg,2200,300
10/16 09:35:19,대파(대파(일반)),1kg,340,1416
10/16 09:35:19,대파(대파(일반)),1kg,2250,210
10/16 09:35:19,대파(대파(일반)),1kg,340,248
10/16 08:53:07,대파(대파(일반)),1kg,2400,14
10/16 08:50:05,대파(대파(일반)),1kg,2100,4
10/16 08:49:59,대파(대파(일반)),1kg,2240,18
10/16 08:46:30,대파(대파(일반)),1kg,1500,1
10/16 08:43:52,대파(대파(일반)),1kg,2200,100
10/16 08:43:41,대파(대파(일반)),1kg,1980,100
10/16 08:39:53,대파(대파(일반)),1kg,2100,200
10/16 08:38:51,대파(대파(일반)),1kg,1780,3
10/16 08:38:45,대파(대파(일반)),1kg,2340,15
10/16 08:36:02,대파(대파(일반)),1kg,1440,1
10/16 08:35:51,대파(대파(일반)),1kg,1860,25
10/16 08:35:39,대파(대파(일반)),1kg,1800,25
10/16 08:22:15,대파(대파(일반)),1kg,1760,39
10/16 08:22:06,대파(대파(일반)),1kg,2240,12
10/16 08:16:42,대파(대파(일반)),1kg,2320,30
10/16 07:44:02,대파(대파(일반)),1kg,2500,400
10/16 07:43:49,대파(대파(일반)),1kg,2500,300
10/16 07:40:34,대파(대파(일반)),1kg,1457,25
10/16 07:29:13,대파(대파(일반)),1kg,2900,100
10/16 07:29:13,대파(대파(일반)),1kg,2800,100
10/16 07:29:13,대파(대파(일반)),1kg,3000,100
10/16 07:29:13,대파(대파(일반)),1kg,2900,100
10/16 07:29:13,대파(대파(일반)),1kg,2000,4
10/16 07:29:13,대파(대파(일반)),1kg,1600,1
10/16 07:29:13,대파(대파(일반)),1kg,2900,100
10/16 07:29:13,대파(대파(일반)),1kg,2800,18
10/16 07:29:13,대파(대파(일반)),1kg,2900,100
10/16 07:29:13,대파(대파(일반)),1kg,3000,100
10/16 07:29:13,대파(대파(일반)),1kg,2900,100
10/16 07:29:13,대파(대파(일반)),1kg,2900,100
10/16 07:29:13,대파(대파(일반)),1kg,2900,100
10/16 07:14:59,대파(대파(일반)),1kg,2500,400
10/16 07:14:48,대파(대파(일반)),1kg,2500,300
10/16 07:11:23,대파(대파(일반)),1kg,2500,500
10/16 07:11:13,대파(대파(일반)),1kg,2500,400
10/16 07:09:41,대파(대파(일반)),1kg,2500,530
10/16 07:09:31,대파(대파(일반)),1kg,2500,1100
10/16 07:09:21,대파(대파(일반)),1kg,2500,500
10/16 07:09:12,대파(대파(일반)),1kg,2500,450
10/16 07:09:03,대파(대파(일반)),1kg,2500,400
10/16 07:08:53,대파(대파(일반)),1kg,2500,150
10/16 07:08:40,대파(대파(일반)),1kg,2500,500
10/16 07:08:30,대파(대파(일반)),1kg,2500,450
10/16 07:08:21,대파(대파(일반)),1kg,2500,250
10/16 07:08:12,대파(대파(일반)),1kg,2500,400
10/16 07:07:57,대파(대파(수입)),1kg,1000,10
10/16 06:57:14,대파(대파(일반)),1kg,2000,100
10/16 06:37:26,대파(대파(일반)),1kg,2333,61
10/16 06:37:26,대파(대파(일반)),1kg,2333,100
10/16 06:36:37,대파(대파(일반)),1kg,2250,70
10/16 06:36:37,대파(대파(일반)),1kg,2250,100
10/16 06:36:34,대파(대파(일반)),1kg,2166,100
10/16 06:36:34,대파(대파(일반)),1kg,2166,100
10/16 06:36:28,대파(대파(일반)),1kg,1333,14
10/16 06:36:24,대파(대파(일반)),1kg,1666,113
10/16 06:35:02,대파(대파(일반)),1kg,2333,100
10/16 06:35:01,대파(대파(일반)),1kg,2333,100
10/16 06:34:57,대파(대파(일반)),1kg,2333,100
10/16 06:34:57,대파(대파(일반)),1kg,2333,100
10/16 06:34:56,대파(대파(일반)),1kg,2333,100
10/16 06:34:56,대파(대파(일반)),1kg,2333,100
10/16 06:34:54,대파(대파(일반)),1kg,2333,100
10/16 06:34:54,대파(대파(일반)),1kg,2333,100
10/16 06:15:53,대파(대파(일반)),1kg,1500,6
10/16 06:15:49,대파(대파(일반)),1kg,1000,4
10/16 06:15:43,대파(대파(일반)),1kg,1333,20
10/16 06:15:29,대파(대파(일반)),1kg,1266,34
10/16 06:15:17,대파(대파(일반)),1kg,1166,2
10/16 06:15:10,대파(대파(일반)),1kg,2066,10
10/16 06:15:06,대파(대파(일반)),1kg,1000,7
