경매시간,품목(품종),규격(전체),경락가,거래량
03/16 12:27:22,알타리무(알타리무(일반)),1kg,450,1000
03/16 12:27:22,알타리무(알타리무(일반)),1kg,450,1000
03/16 11:50:32,알타리무(알타리무(일반)),1kg,750,250
03/16 10:41:23,알타리무(알타리무(일반)),1kg,1380,22
03/16 10:09:40,알타리무(알타리무(일반)),1kg,1785,4
03/16 09:20:55,알타리무(알타리무(일반)),1kg,800,70
03/16 09:20:51,알타리무(알타리무(일반)),1kg,800,70
03/16 06:49:24,알타리무(알타리무(일반)),1kg,1125,20
03/16 06:14:33,알타리무(알타리무(일반)),1kg,1125,60
03/16 06:14:26,알타리무(알타리무(일반)),1kg,450,150
03/16 05:43:01,알타리무(알타리무(일반)),1kg,400,7
03/16 05:42:57,알타리무(알타리무(일반)),1kg,525,35
03/16 05:42:22,알타리무(알타리무(일반)),1kg,1125,150
03/16 05:42:09,알타리무(알타리무(일반)),1kg,1125,150
03/16 05:41:12,알타리무(알타리무(일반)),1kg,325,7
03/16 05:40:52,알타리무(알타리무(일반)),1kg,950,50
03/16 05:40:43,알타리무(알타리무(일반)),1kg,1500,11
03/16 05:10:53,알타리무(알타리무(일반)),1kg,900,70
03/16 05:10:41,알타리무(알타리무(일반)),1kg,1000,50
03/16 05:10:39,알타리무(알타리무(일반)),1kg,1500,350
03/16 05:09:27,알타리무(알타리무(일반)),1kg,600,60
03/16 05:07:06,알타리무(알타리무(일반)),1kg,1575,50
03/16 05:06:56,알타리무(알타리무(일반)),1kg,1500,80
03/16 04:57:25,알타리무(알타리무(일반)),1kg,250,6
03/16 04:54:30,알타리무(알타리무(일반)),1kg,250,13
03/16 04:45:14,알타리무(알타리무(일반)),1kg,1000,70
03/16 04:14:46,알타리무(알타리무(일반)),1kg,500,46
03/16 04:14:44,알타리무(알타리무(일반)),1kg,500,30
03/16 04:13:16,알타리무(알타리무(일반)),1kg,500,55
03/16 04:12:20,알타리무(알타리무(일반)),1kg,875,50
03/16 04:12:17,알타리무(알타리무(일반)),1kg,875,50
03/16 04:11:34,알타리무(알타리무(일반)),1kg,1855,15
03/16 04:10:54,알타리무(알타리무(일반)),1kg,1050,12
03/16 04:10:50,알타리무(알타리무(일반)),1kg,1300,25
03/16 04:10:46,알타리무(알타리무(일반)),1kg,1250,68
03/16 03:57:37,알타리무(알타리무(일반)),1kg,1300,356
03/16 03:57:18,알타리무(알타리무(일반)),1kg,1350,178
03/16 03:57:18,알타리무(알타리무(일반)),1kg,1350,178
03/16 03:56:46,알타리무(알타리무(일반)),1kg,1350,178
03/16 03:56:03,알타리무(알타리무(일반)),1kg,1300,356
03/16 03:43:01,알타리무(알타리무(일반)),1kg,1350,356
03/16 03:42:42,알타리무(알타리무(일반)),1kg,1325,356
03/16 03:42:00,알타리무(알타리무(일반)),1kg,1300,327
03/16 03:11:51,알타리무(알타리무(일반)),1kg,1750,170
03/16 03:08:41,알타리무(알타리무(일반)),1kg,750,20
03/16 02:28:52,알타리무(알타리무(일반)),1kg,1243,320
03/16 02:19:09,알타리무(알타리무(일반)),1kg,1200,356
03/16 02:19:07,알타리무(알타리무(일반)),1kg,1200,356
03/16 02:19:06,알타리무(알타리무(일반)),1kg,1200,356
03/16 02:18:29,알타리무(알타리무(일반)),1kg,1200,356
03/16 01:43:42,알타리무(알타리무(일반)),1kg,1400,10
03/16 01:43:42,알타리무(알타리무(일반)),1kg,1300,45
03/16 01:43:41,알타리무(알타리무(일반)),1kg,1400,20
03/16 01:43:41,알타리무(알타리무(일반)),1kg,1400,30
03/15 10:17:10,알타리무(알타리무(일반)),1kg,1785,3
03/15 10:09:07,알타리무(알타리무(일반)),1kg,1680,2
03/15 10:07:10,알타리무(알타리무(일반)),1kg,750,250
03/15 10:07:01,알타리무(알타리무(일반)),1kg,800,30
03/15 10:06:16,알타리무(알타리무(일반)),1kg,1785,2
03/15 09:33:31,알타리무(알타리무(일반)),1kg,4000,5
03/15 09:03:48,알타리무(알타리무(일반)),1kg,1050,460
03/15 09:03:48,알타리무(알타리무(일반)),1kg,1050,460
03/15 08:10:02,알타리무(알타리무(일반)),1kg,1000,30
03/15 08:10:01,알타리무(알타리무(일반)),1kg,1000,100
03/15 05:53:01,알타리무(초롱무),1kg,1000,2
03/15 05:47:38,알타리무(알타리무(일반)),1kg,1050,280
03/15 05:36:50,알타리무(알타리무(일반)),1kg,1250,20
03/15 05:35:56,알타리무(알타리무(일반)),1kg,1000,2
03/15 05:35:48,알타리무(알타리무(일반)),1kg,1650,25
