경매시간,품목(품종),규격(전체),경락가,거래량
09/16 08:16:18,알타리무(알타리무(일반)),1kg,1250,50
09/16 08:16:16,알타리무(알타리무(일반)),1kg,1250,20
09/16 06:39:28,알타리무(알타리무(일반)),1kg,1400,80
09/16 06:39:23,알타리무(알타리무(일반)),1kg,1266,150
09/16 05:44:23,알타리무(초롱무),1kg,750,50
09/16 05:44:10,알타리무(초롱무),1kg,1500,50
09/16 05:41:06,알타리무(알타리무(일반)),1kg,1500,20
09/16 05:40:37,알타리무(알타리무(일반)),1kg,2750,135
09/16 05:03:09,알타리무(초롱무),1kg,1075,40
09/16 04:31:46,알타리무(초롱무),1kg,1436,15
09/16 04:31:35,알타리무(초롱무),1kg,1116,1
09/16 04:31:21,알타리무(초롱무),1kg,1046,2
09/16 04:25:47,알타리무(초롱무),1kg,1680,55
09/16 04:07:24,알타리무(초롱무),1kg,872,7
09/16 04:07:19,알타리무(초롱무),1kg,1436,35
09/16 04:07:14,알타리무(초롱무),1kg,1081,3
09/16 04:07:04,알타리무(초롱무),1kg,1675,27
09/16 04:06:58,알타리무(초롱무),1kg,1000,89
09/16 04:06:54,알타리무(초롱무),1kg,953,90
09/16 04:06:50,알타리무(초롱무),1kg,906,88
09/16 04:06:37,알타리무(초롱무),1kg,883,90
09/16 04:00:57,알타리무(알타리무(일반)),1kg,700,56
09/16 03:56:24,알타리무(알타리무(일반)),1kg,340,100
09/16 03:56:08,알타리무(알타리무(일반)),1kg,960,50
09/16 03:49:10,알타리무(초롱무),1kg,375,15
09/16 03:49:07,알타리무(초롱무),1kg,400,107
09/16 03:48:40,알타리무(초롱무),1kg,375,100
09/16 03:46:22,알타리무(초롱무),1kg,1075,150
09/16 03:45:23,알타리무(알타리무(일반)),1kg,1500,80
09/16 03:45:14,알타리무(알타리무(일반)),1kg,1550,50
09/16 03:11:32,알타리무(초롱무),1kg,350,8
09/16 03:11:23,알타리무(초롱무),1kg,750,165
09/16 03:11:16,알타리무(초롱무),1kg,1750,150
09/16 03:11:12,알타리무(초롱무),1kg,1700,150
09/16 03:01:32,알타리무(알타리무(일반)),1kg,1666,50
09/16 02:56:13,알타리무(초롱무),1kg,1460,92
09/16 02:56:06,알타리무(초롱무),1kg,1400,90
09/16 02:41:44,알타리무(초롱무),1kg,1220,150
09/16 02:41:44,알타리무(초롱무),1kg,1175,150
09/16 02:41:44,알타리무(초롱무),1kg,1100,150
09/16 02:41:30,알타리무(초롱무),1kg,1315,80
09/16 02:18:10,알타리무(초롱무),1kg,843,332
09/16 02:18:00,알타리무(초롱무),1kg,533,240
09/16 02:17:50,알타리무(알타리무(일반)),1kg,590,400
09/16 02:17:50,알타리무(알타리무(일반)),1kg,583,400
09/16 02:07:05,알타리무(알타리무(일반)),1kg,663,400
09/16 02:07:00,알타리무(알타리무(일반)),1kg,636,400
09/16 02:06:46,알타리무(초롱무),1kg,560,150
09/16 02:06:40,알타리무(초롱무),1kg,526,272
09/16 02:06:30,알타리무(알타리무(일반)),1kg,700,400
09/16 02:06:25,알타리무(알타리무(일반)),1kg,820,230
09/16 02:06:15,알타리무(알타리무(일반)),1kg,860,184
09/16 02:06:07,알타리무(알타리무(일반)),1kg,593,63
09/16 02:06:01,알타리무(알타리무(일반)),1kg,450,32
09/16 02:05:44,알타리무(알타리무(일반)),1kg,576,160
09/16 02:05:39,알타리무(알타리무(일반)),1kg,540,250
09/16 01:47:57,알타리무(알타리무(일반)),1kg,960,200
09/16 01:47:55,알타리무(알타리무(일반)),1kg,960,200
09/16 01:47:53,알타리무(알타리무(일반)),1kg,960,200
09/16 01:47:51,알타리무(알타리무(일반)),1kg,960,200
09/16 01:47:49,알타리무(알타리무(일반)),1kg,960,200
09/16 01:47:34,알타리무(알타리무(일반)),1kg,960,126
09/16 01:47:25,알타리무(알타리무(일반)),1kg,500,100
09/16 01:47:23,알타리무(알타리무(일반)),1kg,500,100
09/16 01:47:21,알타리무(알타리무(일반)),1kg,500,100
09/16 01:47:11,알타리무(알타리무(일반)),1kg,500,100
09/16 01:46:46,알타리무(알타리무(일반)),1kg,950,158
09/16 01:46:43,알타리무(알타리무(일반)),1kg,950,100
09/16 01:46:41,알타리무(알타리무(일반)),1kg,950,100
09/16 01:46:39,알타리무(알타리무(일반)),1kg,950,100
09/16 01:46:21,알타리무(알타리무(일반)),1kg,950,100
09/16 01:45:55,알타리무(초롱무),1kg,513,208
09/15 12:41:04,알타리무(알타리무(일반)),1kg,450,1000
09/15 12:41:04,알타리무(알타리무(일반)),1kg,450,1000
09/15 10:16:28,알타리무(알타리무(일반)),1kg,750,40
09/15 10:08:41,알타리무(알타리무(일반)),1kg,1260,10
09/15 10:03:38,알타리무(알타리무(일반)),1kg,1785,8
09/15 06:48:33,알타리무(알타리무(일반)),1kg,1166,160
09/15 06:48:20,알타리무(알타리무(일반)),1kg,1233,200
09/15 06:27:25,알타리무(알타리무(일반)),1kg,900,56
09/15 06:27:15,알타리무(초롱무),1kg,750,33
09/15 06:27:09,알타리무(초롱무),1kg,1100,117
09/15 06:19:02,알타리무(알타리무(일반)),1kg,2400,111
09/15 06:10:33,알타리무(알타리무(일반)),1kg,1000,500
09/15 06:10:06,알타리무(알타리무(일반)),1kg,1100,30
09/15 06:10:05,알타리무(알타리무(일반)),1kg,1400,30
09/15 05:55:55,알타리무(초롱무),1kg,666,220
