경매시간,품목(품종),규격(전체),경락가,거래량
01/16 12:00:00,알타리무(알타리무(일반)),1kg,560,230
01/16 12:00:00,알타리무(알타리무(일반)),1kg,820,282
01/16 12:00:00,알타리무(알타리무(일반)),1kg,503,200
01/16 12:00:00,알타리무(알타리무(일반)),1kg,766,150
01/16 12:00:00,알타리무(알타리무(일반)),1kg,600,1440
01/16 12:00:00,알타리무(알타리무(일반)),1kg,600,1439
01/16 12:00:00,알타리무(알타리무(일반)),1kg,600,1440
01/16 12:00:00,알타리무(알타리무(일반)),1kg,350,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,650,250
01/16 12:00:00,알타리무(알타리무(일반)),1kg,650,250
01/16 12:00:00,알타리무(알타리무(일반)),1kg,350,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,350,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,350,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,350,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,300,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,300,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,300,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,300,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,300,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,500,250
01/16 12:00:00,알타리무(알타리무(일반)),1kg,500,250
01/16 12:00:00,알타리무(알타리무(일반)),1kg,300,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,300,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,250,100
01/16 12:00:00,알타리무(알타리무(일반)),1kg,250,100
01/16 12:00:00,알타리무(알타리무(일반)),1kg,250,100
01/16 12:00:00,알타리무(알타리무(일반)),1kg,250,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,250,300
01/16 12:00:00,알타리무(알타리무(일반)),1kg,250,300
01/16 12:00:00,알타리무(초롱무),1kg,333,200
01/16 12:00:00,알타리무(초롱무),1kg,400,200
01/16 12:00:00,알타리무(초롱무),1kg,200,22
01/14 12:00:00,알타리무(알타리무(일반)),1kg,800,200
01/14 12:00:00,알타리무(알타리무(일반)),1kg,525,100
01/14 12:00:00,알타리무(알타리무(일반)),1kg,525,108
01/14 12:00:00,알타리무(알타리무(일반)),1kg,500,100
01/14 12:00:00,알타리무(알타리무(일반)),1kg,500,100
01/14 12:00:00,알타리무(알타리무(일반)),1kg,500,100
01/14 12:00:00,알타리무(알타리무(일반)),1kg,800,130
01/14 12:00:00,알타리무(알타리무(일반)),1kg,600,100
01/14 12:00:00,알타리무(알타리무(일반)),1kg,633,150
01/14 12:00:00,알타리무(알타리무(일반)),1kg,666,150
01/14 12:00:00,알타리무(알타리무(일반)),1kg,850,100
01/14 12:00:00,알타리무(초롱무),1kg,416,150
01/14 12:00:00,알타리무(초롱무),1kg,350,200
