경매시간,품목(품종),규격(전체),경락가,거래량
10/16 10:10:16,알타리무(초롱무),1kg,1000,50
10/16 09:57:57,알타리무(알타리무(일반)),1kg,790,30
10/16 09:45:32,알타리무(알타리무(일반)),1kg,1260,3
10/16 09:40:33,알타리무(알타리무(일반)),1kg,1575,2
10/16 09:27:08,알타리무(알타리무(일반)),1kg,800,9
10/16 08:56:38,알타리무(알타리무(일반)),1kg,800,309
10/16 08:56:38,알타리무(알타리무(일반)),1kg,850,310
10/16 08:55:47,알타리무(알타리무(일반)),1kg,1400,250
10/16 08:55:47,알타리무(알타리무(일반)),1kg,1300,249
10/16 08:55:47,알타리무(알타리무(일반)),1kg,1400,250
10/16 08:44:42,알타리무(초롱무),1kg,1020,1
10/16 08:30:43,알타리무(초롱무),1kg,700,37
10/16 08:09:23,알타리무(초롱무),1kg,400,3
10/16 08:09:16,알타리무(초롱무),1kg,900,30
10/16 07:58:37,알타리무(알타리무(일반)),1kg,1500,100
10/16 07:47:29,알타리무(초롱무),1kg,1500,150
10/16 07:47:29,알타리무(초롱무),1kg,1000,50
10/16 07:45:00,알타리무(초롱무),1kg,1000,50
10/16 07:45:00,알타리무(초롱무),1kg,1500,150
10/16 07:43:34,알타리무(초롱무),1kg,1500,150
10/16 07:43:34,알타리무(초롱무),1kg,1000,50
10/16 07:42:34,알타리무(초롱무),1kg,1500,300
10/16 07:42:02,알타리무(초롱무),1kg,1500,100
10/16 07:42:02,알타리무(초롱무),1kg,1000,50
10/16 07:23:39,알타리무(알타리무(일반)),1kg,1749,5
10/16 07:13:11,알타리무(초롱무),1kg,1500,130
10/16 06:53:52,알타리무(알타리무(일반)),1kg,700,50
10/16 06:53:52,알타리무(알타리무(일반)),1kg,700,50
10/16 05:59:18,알타리무(알타리무(일반)),1kg,1540,5
10/16 05:59:10,알타리무(알타리무(일반)),1kg,1460,15
10/16 05:57:50,알타리무(알타리무(일반)),1kg,1000,10
10/16 05:57:45,알타리무(알타리무(일반)),1kg,1000,30
10/16 05:57:41,알타리무(알타리무(일반)),1kg,1000,40
10/16 05:34:42,알타리무(초롱무),1kg,1580,10
10/16 05:34:38,알타리무(초롱무),1kg,1520,10
10/16 05:34:38,알타리무(초롱무),1kg,1520,10
10/16 05:34:36,알타리무(초롱무),1kg,1520,10
10/16 05:34:32,알타리무(초롱무),1kg,1540,10
10/16 05:34:29,알타리무(초롱무),1kg,1520,10
10/16 05:34:29,알타리무(초롱무),1kg,1520,10
10/16 05:34:25,알타리무(초롱무),1kg,1520,10
10/16 05:34:21,알타리무(초롱무),1kg,1600,10
10/16 05:34:16,알타리무(초롱무),1kg,1600,10
10/16 05:31:12,알타리무(초롱무),1kg,675,3
10/16 05:31:01,알타리무(초롱무),1kg,950,3
10/16 05:28:50,알타리무(알타리무(일반)),1kg,1250,300
10/16 05:28:50,알타리무(알타리무(일반)),1kg,850,300
10/16 05:20:51,알타리무(초롱무),1kg,906,50
10/16 05:20:44,알타리무(초롱무),1kg,1187,67
10/16 05:18:41,알타리무(알타리무(일반)),1kg,600,100
10/16 05:18:39,알타리무(알타리무(일반)),1kg,750,200
10/16 05:18:37,알타리무(알타리무(일반)),1kg,750,200
10/16 05:08:02,알타리무(알타리무(일반)),1kg,525,90
10/16 05:08:01,알타리무(초롱무),1kg,850,100
10/16 05:07:58,알타리무(초롱무),1kg,825,100
10/16 05:07:55,알타리무(초롱무),1kg,750,100
10/16 05:07:51,알타리무(알타리무(일반)),1kg,1440,70
10/16 05:06:38,알타리무(초롱무),1kg,1266,100
10/16 05:06:32,알타리무(초롱무),1kg,1066,110
10/16 04:49:27,알타리무(알타리무(일반)),1kg,1125,30
10/16 04:44:15,알타리무(알타리무(일반)),1kg,560,109
10/16 04:37:43,알타리무(알타리무(일반)),1kg,750,70
10/16 04:37:43,알타리무(알타리무(일반)),1kg,750,70
10/16 04:34:29,알타리무(초롱무),1kg,550,6
10/16 04:31:40,알타리무(알타리무(일반)),1kg,1150,73
10/16 04:31:28,알타리무(알타리무(일반)),1kg,750,160
10/16 04:31:16,알타리무(알타리무(일반)),1kg,650,190
10/16 04:31:09,알타리무(알타리무(일반)),1kg,850,121
10/16 04:31:02,알타리무(알타리무(일반)),1kg,800,34
10/16 04:30:57,알타리무(알타리무(일반)),1kg,900,85
10/16 04:30:50,알타리무(알타리무(일반)),1kg,1150,210
10/16 04:30:45,알타리무(알타리무(일반)),1kg,1200,202
10/16 04:30:40,알타리무(초롱무),1kg,950,300
10/16 04:30:36,알타리무(초롱무),1kg,910,300
10/16 04:30:26,알타리무(초롱무),1kg,850,300
10/16 04:30:11,알타리무(알타리무(일반)),1kg,1550,300
10/16 04:30:07,알타리무(알타리무(일반)),1kg,1450,300
10/16 04:29:35,알타리무(알타리무(일반)),1kg,1000,20
10/16 04:29:02,알타리무(알타리무(일반)),1kg,1000,10
10/16 04:19:31,알타리무(알타리무(일반)),1kg,1075,70
10/16 04:16:46,알타리무(초롱무),1kg,1273,204
10/16 04:16:37,알타리무(초롱무),1kg,666,40
10/16 04:16:30,알타리무(초롱무),1kg,716,29
10/16 04:15:43,알타리무(초롱무),1kg,383,225
10/16 04:12:57,알타리무(알타리무(일반)),1kg,1260,280
10/16 04:12:41,알타리무(알타리무(일반)),1kg,1100,250
10/16 03:56:10,알타리무(알타리무(일반)),1kg,800,100
10/16 03:56:10,알타리무(알타리무(일반)),1kg,800,100
10/16 03:56:05,알타리무(알타리무(일반)),1kg,800,200
10/16 03:56:02,알타리무(알타리무(일반)),1kg,800,200
10/16 03:55:50,알타리무(알타리무(일반)),1kg,1250,200
10/16 03:55:46,알타리무(알타리무(일반)),1kg,1250,200
10/16 03:55:43,알타리무(알타리무(일반)),1kg,1250,200
10/16 03:55:40,알타리무(알타리무(일반)),1kg,1250,200
10/16 03:55:33,알타리무(알타리무(일반)),1kg,1250,200
10/16 03:55:23,알타리무(알타리무(일반)),1kg,1250,250
10/16 03:53:19,알타리무(알타리무(일반)),1kg,891,51
10/16 03:53:11,알타리무(알타리무(일반)),1kg,814,51
10/16 03:52:02,알타리무(초롱무),1kg,666,200
10/16 03:51:40,알타리무(알타리무(일반)),1kg,720,70
10/16 03:51:29,알타리무(알타리무(일반)),1kg,420,100
10/16 03:50:12,알타리무(초롱무),1kg,800,250
10/16 03:50:10,알타리무(초롱무),1kg,800,250
10/16 03:49:51,알타리무(초롱무),1kg,1250,200
10/16 03:49:46,알타리무(초롱무),1kg,1300,142
10/16 03:49:42,알타리무(초롱무),1kg,1300,300
10/16 03:49:39,알타리무(초롱무),1kg,1300,300
10/16 03:49:29,알타리무(초롱무),1kg,1200,200
10/16 03:48:27,알타리무(초롱무),1kg,1250,200
10/16 03:48:25,알타리무(초롱무),1kg,1250,200
10/16 03:48:23,알타리무(초롱무),1kg,1250,200
10/16 03:48:21,알타리무(초롱무),1kg,1250,200
10/16 03:48:18,알타리무(초롱무),1kg,1250,200
10/16 03:36:47,알타리무(알타리무(일반)),1kg,800,100
10/16 03:36:37,알타리무(알타리무(일반)),1kg,800,200
10/16 03:35:30,알타리무(알타리무(일반)),1kg,1250,200
10/16 03:35:03,알타리무(알타리무(일반)),1kg,1114,80
10/16 03:20:31,알타리무(알타리무(일반)),1kg,1860,24
10/16 03:20:24,알타리무(알타리무(일반)),1kg,1760,22
10/16 03:13:23,알타리무(초롱무),1kg,700,200
10/16 03:13:21,알타리무(초롱무),1kg,666,200
10/16 03:13:18,알타리무(초롱무),1kg,666,200
10/16 03:13:12,알타리무(초롱무),1kg,533,315
10/16 03:13:06,알타리무(초롱무),1kg,700,155
10/16 03:13:03,알타리무(초롱무),1kg,666,155
10/16 03:09:32,알타리무(알타리무(일반)),1kg,800,24
10/16 03:09:11,알타리무(알타리무(일반)),1kg,1400,20
10/16 03:05:11,알타리무(초롱무),1kg,666,200
10/16 03:05:08,알타리무(초롱무),1kg,666,200
10/16 03:04:17,알타리무(알타리무(일반)),1kg,250,2
10/16 03:04:07,알타리무(알타리무(일반)),1kg,650,80
10/16 03:03:46,알타리무(알타리무(일반)),1kg,730,190
10/16 03:03:39,알타리무(알타리무(일반)),1kg,710,250
10/16 03:03:32,알타리무(알타리무(일반)),1kg,660,250
10/16 02:50:14,알타리무(알타리무(일반)),1kg,1120,50
10/16 02:44:39,알타리무(알타리무(일반)),1kg,885,300
10/16 02:44:39,알타리무(알타리무(일반)),1kg,795,326
10/16 02:44:13,알타리무(초롱무),1kg,750,236
10/16 02:44:13,알타리무(초롱무),1kg,775,236
10/16 02:44:13,알타리무(초롱무),1kg,830,236
10/16 02:43:53,알타리무(초롱무),1kg,870,300
10/16 02:34:12,알타리무(알타리무(일반)),1kg,809,34
10/16 02:34:00,알타리무(알타리무(일반)),1kg,1014,34
10/16 02:24:37,알타리무(초롱무),1kg,1170,42
10/16 02:24:26,알타리무(초롱무),1kg,1260,300
10/16 02:24:26,알타리무(초롱무),1kg,560,242
10/16 02:24:16,알타리무(초롱무),1kg,536,250
10/16 02:23:46,알타리무(초롱무),1kg,416,13
10/16 02:23:35,알타리무(초롱무),1kg,638,67
10/16 02:22:22,알타리무(알타리무(일반)),1kg,200,50
10/16 02:13:18,알타리무(초롱무),1kg,350,2
10/16 02:13:11,알타리무(초롱무),1kg,433,40
10/16 02:13:06,알타리무(초롱무),1kg,450,38
10/16 02:12:55,알타리무(초롱무),1kg,633,50
10/16 02:12:51,알타리무(초롱무),1kg,616,50
10/16 02:12:46,알타리무(초롱무),1kg,666,40
10/16 02:12:39,알타리무(초롱무),1kg,633,42
10/16 02:12:30,알타리무(초롱무),1kg,600,84
10/16 02:12:25,알타리무(초롱무),1kg,466,9
10/16 02:12:01,알타리무(초롱무),1kg,442,45
10/16 02:11:55,알타리무(초롱무),1kg,371,18
10/16 02:11:41,알타리무(초롱무),1kg,466,15
10/16 02:11:36,알타리무(초롱무),1kg,533,24
10/16 02:11:31,알타리무(초롱무),1kg,1000,200
10/16 02:11:27,알타리무(초롱무),1kg,1000,200
10/16 02:11:05,알타리무(초롱무),1kg,1050,200
10/16 02:10:46,알타리무(초롱무),1kg,1050,200
10/16 02:10:37,알타리무(초롱무),1kg,950,200
10/16 02:10:34,알타리무(초롱무),1kg,637,30
10/16 02:10:23,알타리무(초롱무),1kg,1150,250
10/16 02:10:21,알타리무(초롱무),1kg,1150,250
10/16 02:10:20,알타리무(초롱무),1kg,1150,250
10/16 02:10:10,알타리무(초롱무),1kg,383,26
10/16 02:10:05,알타리무(초롱무),1kg,1150,250
10/16 02:10:03,알타리무(초롱무),1kg,433,45
10/16 02:09:59,알타리무(초롱무),1kg,466,45
10/16 02:09:59,알타리무(초롱무),1kg,1250,250
10/16 02:09:58,알타리무(초롱무),1kg,1250,250
10/16 02:09:55,알타리무(초롱무),1kg,1250,250
10/16 02:09:52,알타리무(초롱무),1kg,433,32
10/16 02:09:47,알타리무(초롱무),1kg,466,30
10/16 02:09:00,알타리무(초롱무),1kg,950,220
10/16 02:08:53,알타리무(초롱무),1kg,1000,200
10/16 02:08:49,알타리무(초롱무),1kg,1000,200
10/16 02:08:41,알타리무(초롱무),1kg,1050,200
10/16 02:08:34,알타리무(초롱무),1kg,1100,200
10/16 02:08:11,알타리무(초롱무),1kg,1050,320
10/16 02:08:04,알타리무(초롱무),1kg,1250,200
10/16 02:07:59,알타리무(초롱무),1kg,1250,200
10/16 02:07:55,알타리무(초롱무),1kg,1250,200
10/16 02:07:14,알타리무(초롱무),1kg,1300,200
10/16 02:06:57,알타리무(알타리무(일반)),1kg,933,200
10/16 02:06:50,알타리무(알타리무(일반)),1kg,960,200
10/16 02:06:46,알타리무(알타리무(일반)),1kg,940,200
10/16 02:06:41,알타리무(알타리무(일반)),1kg,900,156
10/16 02:06:33,알타리무(초롱무),1kg,1273,204
10/16 02:06:27,알타리무(초롱무),1kg,1226,204
10/16 02:06:17,알타리무(초롱무),1kg,500,200
10/16 02:06:08,알타리무(초롱무),1kg,1126,220
10/16 02:06:03,알타리무(초롱무),1kg,1120,220
10/16 02:05:58,알타리무(초롱무),1kg,1106,220
10/16 02:05:53,알타리무(초롱무),1kg,1100,220
10/16 02:05:37,알타리무(초롱무),1kg,500,13
10/16 02:05:31,알타리무(초롱무),1kg,550,57
10/16 02:03:58,알타리무(초롱무),1kg,475,38
10/16 02:03:48,알타리무(초롱무),1kg,420,3
10/16 02:03:41,알타리무(초롱무),1kg,720,40
10/16 02:03:32,알타리무(초롱무),1kg,516,22
10/16 02:03:25,알타리무(초롱무),1kg,471,29
10/16 02:03:04,알타리무(초롱무),1kg,633,27
10/16 02:02:58,알타리무(초롱무),1kg,633,50
10/16 02:02:34,알타리무(초롱무),1kg,3133,15
10/16 02:02:29,알타리무(초롱무),1kg,666,23
10/16 02:02:23,알타리무(초롱무),1kg,633,29
10/16 02:02:15,알타리무(초롱무),1kg,566,9
10/16 02:02:08,알타리무(초롱무),1kg,700,43
10/16 02:02:02,알타리무(초롱무),1kg,733,47
10/16 02:01:57,알타리무(초롱무),1kg,716,29
10/16 02:01:23,알타리무(초롱무),1kg,542,6
10/16 02:01:18,알타리무(초롱무),1kg,600,53
10/16 02:01:12,알타리무(초롱무),1kg,514,42
10/16 02:00:43,알타리무(초롱무),1kg,800,81
10/16 02:00:38,알타리무(초롱무),1kg,766,81
10/16 02:00:14,알타리무(초롱무),1kg,366,30
10/16 02:00:08,알타리무(초롱무),1kg,357,50
10/16 01:59:58,알타리무(초롱무),1kg,514,16
10/16 01:59:53,알타리무(초롱무),1kg,514,24
10/16 01:59:48,알타리무(초롱무),1kg,500,35
10/16 01:48:14,알타리무(알타리무(일반)),1kg,936,200
10/16 01:48:11,알타리무(알타리무(일반)),1kg,936,200
10/16 01:48:09,알타리무(알타리무(일반)),1kg,936,200
10/16 01:47:57,알타리무(알타리무(일반)),1kg,936,200
10/16 01:47:33,알타리무(초롱무),1kg,1073,220
10/16 01:47:21,알타리무(초롱무),1kg,1100,220
10/16 01:46:37,알타리무(초롱무),1kg,1120,220
10/16 01:46:12,알타리무(초롱무),1kg,1170,240
10/16 01:21:02,알타리무(알타리무(일반)),1kg,333,20
10/16 01:21:02,알타리무(알타리무(일반)),1kg,333,20
10/16 01:21:02,알타리무(알타리무(일반)),1kg,466,10
10/16 01:21:02,알타리무(알타리무(일반)),1kg,366,20
10/16 01:21:02,알타리무(알타리무(일반)),1kg,300,20
10/16 01:21:02,알타리무(알타리무(일반)),1kg,366,26
10/16 01:21:02,알타리무(알타리무(일반)),1kg,266,25
10/16 01:21:02,알타리무(알타리무(일반)),1kg,283,20
10/15 11:17:04,알타리무(알타리무(일반)),1kg,770,40
10/15 11:17:01,알타리무(알타리무(일반)),1kg,770,40
10/15 11:16:51,알타리무(알타리무(일반)),1kg,420,61
10/15 11:16:48,알타리무(알타리무(일반)),1kg,420,61
10/15 10:06:17,알타리무(알타리무(일반)),1kg,600,220
10/15 10:06:13,알타리무(알타리무(일반)),1kg,566,220
10/15 10:05:55,알타리무(알타리무(일반)),1kg,600,195
10/15 10:05:52,알타리무(알타리무(일반)),1kg,600,200
10/15 10:05:49,알타리무(알타리무(일반)),1kg,600,200
10/15 10:05:46,알타리무(알타리무(일반)),1kg,600,200
10/15 10:05:43,알타리무(알타리무(일반)),1kg,600,200
10/15 10:05:39,알타리무(알타리무(일반)),1kg,600,200
10/15 10:05:35,알타리무(알타리무(일반)),1kg,600,200
10/15 09:54:22,알타리무(초롱무),1kg,460,250
10/15 09:53:59,알타리무(초롱무),1kg,460,200
10/15 09:53:42,알타리무(알타리무(일반)),1kg,360,220
10/15 08:48:07,알타리무(알타리무(일반)),1kg,450,113
10/15 08:39:08,알타리무(알타리무(일반)),1kg,666,25
10/15 08:39:05,알타리무(알타리무(일반)),1kg,666,25
10/15 06:17:27,알타리무(초롱무),1kg,700,100
10/15 06:16:34,알타리무(초롱무),1kg,1200,101
10/15 06:16:28,알타리무(초롱무),1kg,1200,101
10/15 05:54:24,알타리무(알타리무(일반)),1kg,950,46
10/15 05:32:52,알타리무(초롱무),1kg,750,25
10/15 05:29:43,알타리무(알타리무(일반)),1kg,1910,11
10/15 05:29:35,알타리무(알타리무(일반)),1kg,2310,43
10/15 05:10:46,알타리무(알타리무(일반)),1kg,332,10
10/15 05:10:31,알타리무(알타리무(일반)),1kg,320,35
10/15 03:41:44,알타리무(초롱무),1kg,1750,100
10/15 03:19:18,알타리무(알타리무(일반)),1kg,1000,15
10/15 03:00:45,알타리무(초롱무),1kg,900,150
10/15 02:12:26,알타리무(알타리무(일반)),1kg,850,150
10/15 02:02:16,알타리무(알타리무(일반)),1kg,1500,1
10/14 12:59:07,알타리무(알타리무(일반)),1kg,666,200
10/14 12:59:07,알타리무(알타리무(일반)),1kg,666,170
10/14 12:59:07,알타리무(알타리무(일반)),1kg,666,1200
10/14 12:59:07,알타리무(알타리무(일반)),1kg,666,100
