경매시간,품목(품종),규격(전체),경락가,거래량
05/16 12:31:26,알타리무(알타리무(일반)),1kg,1855,5
05/16 10:19:54,알타리무(알타리무(일반)),1kg,650,200
05/16 10:19:54,알타리무(알타리무(일반)),1kg,650,234
05/16 09:58:28,알타리무(알타리무(일반)),1kg,1575,5
05/16 09:46:47,알타리무(알타리무(일반)),1kg,800,50
05/16 09:46:37,알타리무(알타리무(일반)),1kg,625,300
05/16 09:46:10,알타리무(알타리무(일반)),1kg,1575,3
05/16 09:37:30,알타리무(알타리무(일반)),1kg,3500,10
05/16 08:51:16,알타리무(알타리무(일반)),1kg,900,20
05/16 08:41:03,알타리무(알타리무(일반)),1kg,270,21
05/16 08:40:43,알타리무(알타리무(일반)),1kg,500,35
05/16 08:11:05,알타리무(알타리무(일반)),1kg,266,40
05/16 08:11:00,알타리무(알타리무(일반)),1kg,300,30
05/16 08:10:52,알타리무(알타리무(일반)),1kg,333,31
05/16 08:10:37,알타리무(알타리무(일반)),1kg,433,31
05/16 08:09:29,알타리무(알타리무(일반)),1kg,1539,4
05/16 08:02:37,알타리무(알타리무(일반)),1kg,1500,10
05/16 07:39:53,알타리무(초롱무),1kg,1100,100
05/16 07:39:53,알타리무(초롱무),1kg,600,50
05/16 07:34:32,알타리무(초롱무),1kg,1100,150
05/16 07:34:32,알타리무(초롱무),1kg,600,50
05/16 06:56:42,알타리무(알타리무(일반)),1kg,550,103
05/16 06:56:26,알타리무(알타리무(일반)),1kg,525,150
05/16 06:55:59,알타리무(알타리무(일반)),1kg,625,150
05/16 06:55:55,알타리무(알타리무(일반)),1kg,600,150
05/16 06:55:52,알타리무(알타리무(일반)),1kg,600,150
05/16 05:45:18,알타리무(알타리무(일반)),1kg,1275,20
05/16 05:15:15,알타리무(알타리무(일반)),1kg,1000,70
05/16 05:14:48,알타리무(알타리무(일반)),1kg,175,49
05/16 05:14:43,알타리무(알타리무(일반)),1kg,175,50
05/16 05:05:51,알타리무(초롱무),1kg,1000,80
05/16 05:05:49,알타리무(알타리무(일반)),1kg,624,77
05/16 05:05:47,알타리무(초롱무),1kg,1000,100
05/16 05:05:46,알타리무(알타리무(일반)),1kg,620,100
05/16 05:05:44,알타리무(알타리무(일반)),1kg,600,100
05/16 05:05:44,알타리무(알타리무(일반)),1kg,600,100
05/16 05:05:39,알타리무(알타리무(일반)),1kg,600,100
05/16 05:05:38,알타리무(알타리무(일반)),1kg,1133,50
05/16 05:05:35,알타리무(알타리무(일반)),1kg,640,100
05/16 05:05:31,알타리무(알타리무(일반)),1kg,600,100
05/16 05:05:28,알타리무(알타리무(일반)),1kg,600,100
05/16 05:02:41,알타리무(알타리무(일반)),1kg,1166,10
05/16 05:02:31,알타리무(알타리무(일반)),1kg,633,2
05/16 05:02:24,알타리무(알타리무(일반)),1kg,1200,33
05/16 05:02:16,알타리무(알타리무(일반)),1kg,1233,50
05/16 04:59:49,알타리무(알타리무(일반)),1kg,950,300
05/16 04:58:34,알타리무(알타리무(일반)),1kg,500,1
05/16 04:58:25,알타리무(초롱무),1kg,760,5
05/16 04:58:22,알타리무(초롱무),1kg,660,28
05/16 04:58:10,알타리무(초롱무),1kg,1266,5
05/16 04:43:31,알타리무(알타리무(일반)),1kg,900,50
05/16 04:17:14,알타리무(알타리무(일반)),1kg,450,85
05/16 04:16:36,알타리무(초롱무),1kg,846,42
05/16 04:16:30,알타리무(초롱무),1kg,1375,40
05/16 04:16:22,알타리무(초롱무),1kg,2000,25
05/16 04:15:58,알타리무(초롱무),1kg,660,32
05/16 04:15:39,알타리무(초롱무),1kg,1133,75
05/16 04:06:16,알타리무(알타리무(일반)),1kg,525,112
05/16 04:06:05,알타리무(알타리무(일반)),1kg,520,150
05/16 04:05:56,알타리무(알타리무(일반)),1kg,515,150
05/16 04:05:45,알타리무(알타리무(일반)),1kg,515,150
05/16 04:05:36,알타리무(알타리무(일반)),1kg,510,150
05/16 04:05:26,알타리무(알타리무(일반)),1kg,510,150
05/16 04:05:16,알타리무(알타리무(일반)),1kg,510,150
05/16 03:59:22,알타리무(알타리무(일반)),1kg,561,101
05/16 03:59:14,알타리무(알타리무(일반)),1kg,544,100
05/16 03:55:16,알타리무(알타리무(일반)),1kg,750,200
05/16 03:55:14,알타리무(알타리무(일반)),1kg,750,200
05/16 03:55:12,알타리무(알타리무(일반)),1kg,750,200
05/16 03:55:10,알타리무(알타리무(일반)),1kg,750,200
05/16 03:55:01,알타리무(알타리무(일반)),1kg,750,230
05/16 03:54:46,알타리무(알타리무(일반)),1kg,700,120
05/16 03:54:39,알타리무(알타리무(일반)),1kg,700,250
05/16 03:54:37,알타리무(알타리무(일반)),1kg,700,250
05/16 03:54:35,알타리무(알타리무(일반)),1kg,700,250
05/16 03:54:33,알타리무(알타리무(일반)),1kg,700,250
05/16 03:51:46,알타리무(알타리무(일반)),1kg,600,250
05/16 03:51:04,알타리무(알타리무(일반)),1kg,600,250
05/16 03:50:57,알타리무(알타리무(일반)),1kg,600,247
05/16 03:45:51,알타리무(알타리무(일반)),1kg,1155,50
05/16 03:44:13,알타리무(알타리무(일반)),1kg,1275,140
05/16 03:40:52,알타리무(알타리무(일반)),1kg,433,40
05/16 03:40:52,알타리무(알타리무(일반)),1kg,400,250
05/16 03:40:52,알타리무(알타리무(일반)),1kg,433,100
05/16 03:40:52,알타리무(알타리무(일반)),1kg,433,50
05/16 03:40:52,알타리무(알타리무(일반)),1kg,433,60
05/16 03:40:22,알타리무(알타리무(일반)),1kg,657,150
05/16 03:39:46,알타리무(알타리무(일반)),1kg,817,250
05/16 03:38:31,알타리무(알타리무(일반)),1kg,660,250
05/16 03:38:16,알타리무(알타리무(일반)),1kg,600,250
05/16 03:37:47,알타리무(알타리무(일반)),1kg,650,250
05/16 03:37:43,알타리무(알타리무(일반)),1kg,650,250
05/16 03:37:31,알타리무(알타리무(일반)),1kg,650,250
05/16 03:37:27,알타리무(알타리무(일반)),1kg,600,250
05/16 03:37:17,알타리무(알타리무(일반)),1kg,600,250
05/16 03:37:12,알타리무(알타리무(일반)),1kg,550,250
05/16 03:12:29,알타리무(알타리무(일반)),1kg,540,150
05/16 03:12:23,알타리무(알타리무(일반)),1kg,647,250
05/16 03:09:18,알타리무(초롱무),1kg,350,300
05/16 03:09:16,알타리무(초롱무),1kg,350,250
05/16 02:57:18,알타리무(알타리무(일반)),1kg,666,250
05/16 02:57:04,알타리무(알타리무(일반)),1kg,626,250
05/16 02:49:50,알타리무(알타리무(일반)),1kg,433,250
05/16 02:49:50,알타리무(알타리무(일반)),1kg,433,250
05/16 02:49:50,알타리무(알타리무(일반)),1kg,433,250
05/16 02:48:55,알타리무(알타리무(일반)),1kg,256,170
05/16 02:48:48,알타리무(알타리무(일반)),1kg,433,250
05/16 02:48:45,알타리무(알타리무(일반)),1kg,433,250
05/16 02:45:26,알타리무(알타리무(일반)),1kg,845,250
05/16 02:45:26,알타리무(알타리무(일반)),1kg,825,266
05/16 02:43:33,알타리무(알타리무(일반)),1kg,500,140
05/16 02:31:08,알타리무(알타리무(일반)),1kg,450,70
05/16 02:31:04,알타리무(알타리무(일반)),1kg,450,250
05/16 02:31:00,알타리무(알타리무(일반)),1kg,500,250
05/16 02:30:56,알타리무(알타리무(일반)),1kg,500,250
05/16 02:30:54,알타리무(알타리무(일반)),1kg,500,250
05/16 02:30:52,알타리무(알타리무(일반)),1kg,500,250
05/16 02:30:50,알타리무(알타리무(일반)),1kg,500,250
05/16 02:30:10,알타리무(알타리무(일반)),1kg,500,250
05/16 02:30:08,알타리무(알타리무(일반)),1kg,550,250
05/16 02:30:05,알타리무(알타리무(일반)),1kg,550,250
05/16 02:30:03,알타리무(알타리무(일반)),1kg,550,250
05/16 02:30:01,알타리무(알타리무(일반)),1kg,550,250
05/16 02:29:59,알타리무(알타리무(일반)),1kg,550,250
